date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-29,US_IL_17187,,4,,,-22,
2020-05-29,US_IL_17189,,,,,-29,
2020-05-29,US_IL_17191,,,,,-28,
2020-05-29,US_IL_17193,,,,,-20,
2020-05-29,US_IL_17195,-13,1,,,-27,9
2020-05-29,US_IL_17197,-21,4,88,-18,-40,15
2020-05-29,US_IL_17199,-10,5,,5,-31,10
2020-05-29,US_IL_17201,-17,-3,,-15,-34,12
2020-05-29,US_IL_17203,,6,,,-34,11
2020-05-29,US_IN,-9,0,129,-3,-31,11
2020-05-29,US_IN_18001,-13,3,,,-17,
2020-05-29,US_IN_18003,-13,0,114,5,-31,12
2020-05-29,US_IN_18005,-8,2,,19,-40,15
2020-05-29,US_IN_18007,,,,,-32,
2020-05-29,US_IN_18009,,,,,-23,
2020-05-29,US_IN_18011,-9,1,,-1,-37,16
2020-05-29,US_IN_18013,,,,,-29,
2020-05-29,US_IN_18015,,,,,-24,
2020-05-29,US_IN_18017,-22,2,,,-20,8
2020-05-29,US_IN_18019,-7,11,,6,-30,11
2020-05-29,US_IN_18021,-9,8,,5,-31,
2020-05-29,US_IN_18023,-14,-4,,,-24,9
2020-05-29,US_IN_18025,,,,1,-18,
2020-05-29,US_IN_18027,-9,25,,,-15,
2020-05-29,US_IN_18029,-7,1,,,-30,11
2020-05-29,US_IN_18031,-9,9,,7,-33,
2020-05-29,US_IN_18033,-10,-1,,,-25,9
2020-05-29,US_IN_18035,-13,-2,,12,-34,10
2020-05-29,US_IN_18037,-17,3,,,-25,12
2020-05-29,US_IN_18039,-2,0,,6,-19,9
2020-05-29,US_IN_18041,3,0,,,-27,
2020-05-29,US_IN_18043,-8,1,,,-35,13
2020-05-29,US_IN_18045,,8,,,-33,
2020-05-29,US_IN_18047,,,,,-26,
2020-05-29,US_IN_18049,9,,,-14,-24,
2020-05-29,US_IN_18051,-3,10,,-8,-6,9
2020-05-29,US_IN_18053,-4,3,,-7,-22,8
2020-05-29,US_IN_18055,-3,-1,,,-27,
2020-05-29,US_IN_18057,-14,-1,131,,-47,18
2020-05-29,US_IN_18059,-2,19,,7,-36,12
2020-05-29,US_IN_18061,-2,13,,,-27,12
2020-05-29,US_IN_18063,-3,8,,4,-37,14
2020-05-29,US_IN_18065,-5,4,,0,-30,11
2020-05-29,US_IN_18067,-6,-4,,,-30,9
2020-05-29,US_IN_18069,-5,4,,,-24,9
2020-05-29,US_IN_18071,7,-23,,-4,-32,11
2020-05-29,US_IN_18073,-5,3,,8,-23,8
2020-05-29,US_IN_18075,-19,5,,,-25,
2020-05-29,US_IN_18077,-6,11,,,-22,10
2020-05-29,US_IN_18079,-3,8,,,-29,
2020-05-29,US_IN_18081,-4,12,,46,-36,13
2020-05-29,US_IN_18083,-3,16,,,-15,7
2020-05-29,US_IN_18085,1,0,,,-25,10
2020-05-29,US_IN_18087,7,25,,-1,-16,
2020-05-29,US_IN_18089,-2,0,43,1,-32,12
2020-05-29,US_IN_18091,5,11,,3,-23,8
2020-05-29,US_IN_18093,-2,1,,,-23,9
2020-05-29,US_IN_18095,0,-4,,-8,-30,9
2020-05-29,US_IN_18097,-23,-3,39,-25,-37,13
2020-05-29,US_IN_18099,-1,14,,-1,-23,9
2020-05-29,US_IN_18101,,,,,-23,
2020-05-29,US_IN_18103,6,14,,,-27,8
2020-05-29,US_IN_18105,-25,-7,,-24,-44,17
2020-05-29,US_IN_18107,-4,-4,,-10,-27,8
2020-05-29,US_IN_18109,3,1,,,-30,10
2020-05-29,US_IN_18111,,,,,-23,
2020-05-29,US_IN_18113,-3,14,,,-21,8
2020-05-29,US_IN_18115,,,,,-27,
2020-05-29,US_IN_18117,,,,,-27,
2020-05-29,US_IN_18119,,,,,-26,
2020-05-29,US_IN_18121,,,,,-16,
2020-05-29,US_IN_18123,-32,,,,-30,
2020-05-29,US_IN_18125,,,,,-13,
2020-05-29,US_IN_18127,-5,2,217,-5,-31,11
2020-05-29,US_IN_18129,,,,,-20,
2020-05-29,US_IN_18131,,,,,-20,
2020-05-29,US_IN_18133,-8,,,,-30,9
2020-05-29,US_IN_18135,0,,,,-19,
2020-05-29,US_IN_18137,-5,13,,,-26,
2020-05-29,US_IN_18139,,,,,-23,
2020-05-29,US_IN_18141,-11,-4,141,-13,-29,12
2020-05-29,US_IN_18143,-2,0,,,-24,
2020-05-29,US_IN_18145,-15,4,,-13,-29,9
2020-05-29,US_IN_18147,,,,,-19,
2020-05-29,US_IN_18149,,10,,,-20,
2020-05-29,US_IN_18151,24,33,,7,-20,9
2020-05-29,US_IN_18153,,,,,-19,
2020-05-29,US_IN_18155,,,,,-30,
2020-05-29,US_IN_18157,-22,-3,,-21,-38,15
2020-05-29,US_IN_18159,,,,,-29,
2020-05-29,US_IN_18161,,,,,-16,
2020-05-29,US_IN_18163,-11,8,,-48,-26,10
2020-05-29,US_IN_18165,,,,22,-26,
2020-05-29,US_IN_18167,-4,3,,6,-32,9
2020-05-29,US_IN_18169,1,3,,,-27,
2020-05-29,US_IN_18171,,,,,-21,
2020-05-29,US_IN_18173,-6,8,,,-28,11
2020-05-29,US_IN_18175,3,6,,,-24,
2020-05-29,US_IN_18177,-6,0,,14,-28,9
2020-05-29,US_IN_18179,2,10,,,-24,
2020-05-29,US_IN_18181,3,,,19,-27,
2020-05-29,US_IN_18183,-2,4,,,-27,11
2020-05-29,US_KS,-5,0,197,9,-28,6
2020-05-29,US_KS_20001,,,,,-21,
2020-05-29,US_KS_20003,,,,,-14,
2020-05-29,US_KS_20005,,,,,-14,
2020-05-29,US_KS_20009,-8,,,,-24,
2020-05-29,US_KS_20011,,,,,-25,
2020-05-29,US_KS_20013,,,,,-17,
2020-05-29,US_KS_20015,7,1,,,-29,7
2020-05-29,US_KS_20021,,,,,-26,
2020-05-29,US_KS_20027,,,,,-26,
2020-05-29,US_KS_20029,,,,,-11,
2020-05-29,US_KS_20031,,,,11,-19,
2020-05-29,US_KS_20035,-4,5,,,-22,6
2020-05-29,US_KS_20037,1,2,,,-26,4
2020-05-29,US_KS_20041,,,,,-9,
2020-05-29,US_KS_20043,,,,,-15,
2020-05-29,US_KS_20045,-15,5,,,-37,12
2020-05-29,US_KS_20051,-6,,,,-27,
2020-05-29,US_KS_20053,,,,,-14,
2020-05-29,US_KS_20055,-13,-1,,-20,-15,9
2020-05-29,US_KS_20057,-21,-5,,-3,-22,8
2020-05-29,US_KS_20059,1,0,,42,-22,2
2020-05-29,US_KS_20061,4,2,,,-11,5
2020-05-29,US_KS_20067,,,,,-18,
2020-05-29,US_KS_20073,,,,,-17,
2020-05-29,US_KS_20079,-5,,,0,-19,5
2020-05-29,US_KS_20085,,,,,-34,
2020-05-29,US_KS_20087,,,,,-12,
2020-05-29,US_KS_20091,-12,-2,254,,-35,13
2020-05-29,US_KS_20095,,,,,-22,
2020-05-29,US_KS_20099,,17,,,-18,
2020-05-29,US_KS_20103,6,-6,,26,-25,7
2020-05-29,US_KS_20107,,,,,-11,
2020-05-29,US_KS_20111,-10,-12,,-5,-24,7
2020-05-29,US_KS_20113,-6,,,16,-25,7
2020-05-29,US_KS_20115,,,,,-20,
2020-05-29,US_KS_20117,,,,,-9,
2020-05-29,US_KS_20121,1,,,,-16,5
2020-05-29,US_KS_20123,,,,,-13,
2020-05-29,US_KS_20125,7,30,,,-21,4
2020-05-29,US_KS_20127,,,,,-28,
2020-05-29,US_KS_20131,,,,,-13,
2020-05-29,US_KS_20133,,,,,-23,
2020-05-29,US_KS_20139,,,,,-28,
2020-05-29,US_KS_20143,,,,,-22,
2020-05-29,US_KS_20145,,,,,-22,
2020-05-29,US_KS_20149,15,,,,-31,
2020-05-29,US_KS_20151,,,,,-12,
2020-05-29,US_KS_20155,-2,16,,-2,-27,6
2020-05-29,US_KS_20159,,,,,-21,
2020-05-29,US_KS_20161,-13,17,,,-23,9
2020-05-29,US_KS_20167,,,,,-8,
2020-05-29,US_KS_20169,-5,-1,,27,-21,6
2020-05-29,US_KS_20173,-10,-1,115,-11,-30,8
2020-05-29,US_KS_20175,-11,4,,12,-17,
2020-05-29,US_KS_20177,-2,11,125,38,-30,8
2020-05-29,US_KS_20191,,,,,-23,
2020-05-29,US_KS_20193,,,,29,-16,
2020-05-29,US_KS_20197,,,,,-21,
2020-05-29,US_KS_20205,,,,,-19,
2020-05-29,US_KS_20209,5,6,,17,-19,5
2020-05-29,US_KY,-13,5,83,-13,-33,12
2020-05-29,US_KY_21001,,,,,-31,
2020-05-29,US_KY_21003,,3,,,-24,
2020-05-29,US_KY_21005,1,,,,-39,
2020-05-29,US_KY_21007,,,,,-16,
2020-05-29,US_KY_21009,-7,22,,,-23,
2020-05-29,US_KY_21011,,,,,-29,
2020-05-29,US_KY_21013,-10,-7,,,-19,
2020-05-29,US_KY_21015,-13,1,,-37,-37,14
2020-05-29,US_KY_21017,-9,,,,-28,
2020-05-29,US_KY_21019,-16,8,,9,-30,10
2020-05-29,US_KY_21021,-5,27,,,-28,
2020-05-29,US_KY_21023,,,,,-28,
2020-05-29,US_KY_21025,,,,,-40,
2020-05-29,US_KY_21027,,,,,-26,
2020-05-29,US_KY_21029,-6,5,,1,-32,12
2020-05-29,US_KY_21031,,,,,-34,
2020-05-29,US_KY_21033,,,,,-23,
2020-05-29,US_KY_21035,-14,21,,,-25,8
2020-05-29,US_KY_21037,-23,3,,,-43,15
2020-05-29,US_KY_21041,-6,,,,-25,
2020-05-29,US_KY_21043,,14,,,-24,
2020-05-29,US_KY_21045,,,,,-27,
2020-05-29,US_KY_21047,-3,2,,8,-26,9
2020-05-29,US_KY_21049,-13,7,,,-32,10
2020-05-29,US_KY_21051,,,,,-12,
2020-05-29,US_KY_21055,,,,,-25,
2020-05-29,US_KY_21059,-17,4,,,-28,10
2020-05-29,US_KY_21061,,,,,-31,
2020-05-29,US_KY_21065,,,,,-27,
2020-05-29,US_KY_21067,-22,5,56,-24,-37,14
2020-05-29,US_KY_21069,,,,,-25,
2020-05-29,US_KY_21071,,-6,,,-24,
2020-05-29,US_KY_21073,-10,-18,,,-39,13
2020-05-29,US_KY_21075,,,,,-21,
2020-05-29,US_KY_21077,,,,,-25,
2020-05-29,US_KY_21079,,,,,-25,
2020-05-29,US_KY_21081,-4,,,,-35,
2020-05-29,US_KY_21083,-9,4,,,-24,6
2020-05-29,US_KY_21085,3,26,,,-33,
2020-05-29,US_KY_21087,,,,,-21,
2020-05-29,US_KY_21089,-1,14,,,-32,
2020-05-29,US_KY_21091,,,,,-30,
2020-05-29,US_KY_21093,-12,3,,-1,-38,13
2020-05-29,US_KY_21095,,,,,-20,
2020-05-29,US_KY_21097,,-28,,,-27,
2020-05-29,US_KY_21099,,,,-14,-28,
2020-05-29,US_KY_21101,-12,45,,,-25,9
2020-05-29,US_KY_21103,,,,-6,-27,
2020-05-29,US_KY_21107,-8,1,,1,-26,8
2020-05-29,US_KY_21109,,,,,-25,
2020-05-29,US_KY_21111,-19,8,107,-18,-38,14
2020-05-29,US_KY_21113,-6,0,,-12,-34,12
2020-05-29,US_KY_21115,,,,,-12,
2020-05-29,US_KY_21117,-18,-2,,-6,-39,14
2020-05-29,US_KY_21119,,,,,-35,
2020-05-29,US_KY_21121,4,,,,-22,
2020-05-29,US_KY_21123,,,,,-30,
2020-05-29,US_KY_21125,-5,11,,5,-24,9
2020-05-29,US_KY_21127,,,,,-10,
2020-05-29,US_KY_21133,,,,,-23,
2020-05-29,US_KY_21135,,,,,-15,
2020-05-29,US_KY_21137,,,,,-22,
2020-05-29,US_KY_21139,,,,,-17,
2020-05-29,US_KY_21141,-3,,,,-28,
2020-05-29,US_KY_21143,,,,,-24,
2020-05-29,US_KY_21145,-7,2,,6,-28,10
2020-05-29,US_KY_21147,,,,,-13,
2020-05-29,US_KY_21149,,,,,-15,
2020-05-29,US_KY_21151,-9,8,,8,-37,12
2020-05-29,US_KY_21155,,,,,-28,
2020-05-29,US_KY_21157,0,17,,2,-27,
2020-05-29,US_KY_21161,-3,,,,-22,
2020-05-29,US_KY_21163,-5,,,,-40,
2020-05-29,US_KY_21167,,,,,-26,
2020-05-29,US_KY_21169,,,,,-22,
2020-05-29,US_KY_21173,-1,4,,-9,-24,
2020-05-29,US_KY_21175,,,,,-31,
2020-05-29,US_KY_21177,-10,12,,,-24,
2020-05-29,US_KY_21179,-10,6,,,-31,10
2020-05-29,US_KY_21181,,,,,-23,
2020-05-29,US_KY_21183,,,,-18,-27,
2020-05-29,US_KY_21185,-8,33,,,-44,17
2020-05-29,US_KY_21187,,,,,-29,
2020-05-29,US_KY_21191,,,,,-28,
2020-05-29,US_KY_21193,-5,-3,,,-31,
2020-05-29,US_KY_21195,-9,8,,,-19,
2020-05-29,US_KY_21197,,,,,-17,
2020-05-29,US_KY_21199,1,3,,,-29,10
2020-05-29,US_KY_21203,,,,,-30,
2020-05-29,US_KY_21205,-9,,,,-32,
2020-05-29,US_KY_21207,,,,,-18,
2020-05-29,US_KY_21209,-8,-5,,4,-36,14
2020-05-29,US_KY_21211,-14,8,,-10,-34,12
2020-05-29,US_KY_21213,-7,-11,,-5,-30,
2020-05-29,US_KY_21215,,,,,-37,
2020-05-29,US_KY_21217,-1,,,,-32,
2020-05-29,US_KY_21219,,,,,-24,
2020-05-29,US_KY_21221,,,,,-28,
2020-05-29,US_KY_21223,,,,,-29,
2020-05-29,US_KY_21225,,,,,-29,
2020-05-29,US_KY_21227,-16,4,51,15,-32,11
2020-05-29,US_KY_21229,,,,,-25,
2020-05-29,US_KY_21231,,-22,,,-23,
2020-05-29,US_KY_21233,,,,,-13,
2020-05-29,US_KY_21235,-10,10,,18,-29,
2020-05-29,US_KY_21239,-3,8,,,-37,
2020-05-29,US_LA,-17,0,2,-25,-30,11
2020-05-29,US_LA_22001,-7,18,,-6,-19,8
2020-05-29,US_LA_22003,,,,,-21,
2020-05-29,US_LA_22005,-10,8,,,-30,11
2020-05-29,US_LA_22007,,,,,-20,
2020-05-29,US_LA_22009,2,1,,,-18,
2020-05-29,US_LA_22011,-10,-3,,,-26,
2020-05-29,US_LA_22013,,,,,-14,
2020-05-29,US_LA_22015,-12,7,,8,-26,10
2020-05-29,US_LA_22017,-10,-2,22,-25,-28,9
2020-05-29,US_LA_22019,-12,-3,10,-10,-25,9
2020-05-29,US_LA_22021,,,,,-23,
2020-05-29,US_LA_22023,,,,,-8,
2020-05-29,US_LA_22027,,,,,-17,
2020-05-29,US_LA_22029,,,,,-21,
2020-05-29,US_LA_22031,,,,0,-22,
2020-05-29,US_LA_22033,-21,-2,6,-21,-35,13
2020-05-29,US_LA_22037,,,,,-24,
2020-05-29,US_LA_22039,,,,,-18,
2020-05-29,US_LA_22041,,,,,-25,
2020-05-29,US_LA_22043,,,,,-20,
2020-05-29,US_LA_22045,-2,0,,,-17,8
2020-05-29,US_LA_22047,,-2,,-13,-27,
2020-05-29,US_LA_22049,,,,,-15,
2020-05-29,US_LA_22051,-21,-5,8,-73,-35,14
2020-05-29,US_LA_22053,-8,11,,17,-18,
2020-05-29,US_LA_22055,-14,-4,45,-8,-28,10
2020-05-29,US_LA_22057,-9,5,,-20,-26,9
2020-05-29,US_LA_22059,,,,,-17,
2020-05-29,US_LA_22061,-14,-1,,,-37,
2020-05-29,US_LA_22063,-2,7,,18,-29,9
2020-05-29,US_LA_22065,,,,0,-8,
2020-05-29,US_LA_22067,-2,-1,,,-24,
2020-05-29,US_LA_22069,-16,2,,,-22,
2020-05-29,US_LA_22071,-50,-19,-44,-40,-44,18
2020-05-29,US_LA_22073,-16,0,32,-16,-28,10
2020-05-29,US_LA_22075,,,,,-31,
2020-05-29,US_LA_22077,,,,,-16,
2020-05-29,US_LA_22079,-9,4,,-29,-24,7
2020-05-29,US_LA_22081,,,,,-25,
2020-05-29,US_LA_22083,,,,6,-23,
2020-05-29,US_LA_22085,,39,,,-15,
2020-05-29,US_LA_22087,-14,9,,,-33,12
2020-05-29,US_LA_22089,-19,-2,,-7,-34,12
2020-05-29,US_LA_22091,,,,,-26,
2020-05-29,US_LA_22093,,,,,-24,
2020-05-29,US_LA_22095,-16,-13,-47,-24,-28,13
2020-05-29,US_LA_22097,-9,5,,6,-20,8
2020-05-29,US_LA_22099,-7,6,,0,-23,9
2020-05-29,US_LA_22101,-13,-4,,-13,-27,8
2020-05-29,US_LA_22103,-12,8,15,5,-33,12
2020-05-29,US_LA_22105,-2,4,19,4,-25,10
2020-05-29,US_LA_22109,-14,2,40,-14,-25,9
2020-05-29,US_LA_22111,,,,,-21,
2020-05-29,US_LA_22113,2,5,,,-19,6
2020-05-29,US_LA_22115,-11,-3,,,-16,8
2020-05-29,US_LA_22117,-10,6,,,-22,
2020-05-29,US_LA_22119,-4,-6,,11,-21,8
2020-05-29,US_LA_22121,-11,4,,-24,-28,
2020-05-29,US_LA_22123,,,,,-20,
2020-05-29,US_LA_22125,,,,,-40,
2020-05-29,US_LA_22127,,,,,-19,
2020-05-29,US_MA,-34,-12,36,-58,-47,20
2020-05-29,US_MA_25001,-22,-1,74,-12,-31,14
2020-05-29,US_MA_25003,-24,-3,,-17,-36,14
2020-05-29,US_MA_25005,-24,-3,19,-38,-38,17
2020-05-29,US_MA_25007,,,,-2,-23,
2020-05-29,US_MA_25009,-28,-12,104,-37,-43,18
2020-05-29,US_MA_25011,-21,-9,,-26,-37,16
2020-05-29,US_MA_25013,-27,-5,61,-35,-38,15
2020-05-29,US_MA_25015,-37,-16,,-44,-44,20
2020-05-29,US_MA_25017,-42,-16,17,-60,-56,25
2020-05-29,US_MA_25019,,,,,-20,
2020-05-29,US_MA_25021,-36,-11,69,-57,-53,24
2020-05-29,US_MA_25023,-23,-9,117,-22,-40,18
2020-05-29,US_MA_25025,-54,-20,4,-72,-55,25
2020-05-29,US_MA_25027,-29,-10,43,-29,-43,18
2020-05-29,US_MD,-28,-10,63,-42,-46,20
2020-05-29,US_MD_24001,-21,-5,4,-11,-30,11
2020-05-29,US_MD_24003,-32,-10,68,-69,-47,21
2020-05-29,US_MD_24005,-26,-8,90,-40,-43,20
2020-05-29,US_MD_24009,-16,10,,,-43,19
2020-05-29,US_MD_24011,-11,-2,,,-27,12
2020-05-29,US_MD_24013,-17,-20,67,-27,-42,19
2020-05-29,US_MD_24015,-7,-2,,-17,-36,14
2020-05-29,US_MD_24017,-19,-4,,,-48,23
2020-05-29,US_MD_24019,-7,,,,-23,12
2020-05-29,US_MD_24021,-29,-11,68,-30,-45,20
2020-05-29,US_MD_24023,-17,14,,-2,-26,
2020-05-29,US_MD_24025,-23,-10,133,-30,-41,18
2020-05-29,US_MD_24027,-37,-13,82,-24,-56,25
2020-05-29,US_MD_24029,-17,,,,-23,
2020-05-29,US_MD_24031,-42,-15,36,-53,-56,25
2020-05-29,US_MD_24033,-23,-9,71,-49,-46,22
2020-05-29,US_MD_24035,-9,-3,,,-33,15
2020-05-29,US_MD_24037,-18,-2,62,,-43,18
2020-05-29,US_MD_24039,,,,,-30,
2020-05-29,US_MD_24041,-17,0,,,-27,
2020-05-29,US_MD_24043,-25,-7,82,,-33,13
2020-05-29,US_MD_24045,-28,-3,,2,-30,13
2020-05-29,US_MD_24047,28,50,,,-23,9
2020-05-29,US_MD_24510,-31,-16,34,-32,-44,17
2020-05-29,US_ME,-19,1,119,-28,-33,12
2020-05-29,US_ME_23001,-23,6,,,-34,12
2020-05-29,US_ME_23003,-13,7,,,-22,7
2020-05-29,US_ME_23005,-33,-8,142,-43,-43,17
2020-05-29,US_ME_23007,-23,2,,,-32,
2020-05-29,US_ME_23009,-4,9,,,-27,10
2020-05-29,US_ME_23011,-17,-3,59,-25,-31,11
2020-05-29,US_ME_23013,-7,,,,-24,
2020-05-29,US_ME_23015,9,11,,,-23,
2020-05-29,US_ME_23017,-9,8,,,-31,9
2020-05-29,US_ME_23019,-22,2,98,-27,-32,11
2020-05-29,US_ME_23021,,14,,,-19,
2020-05-29,US_ME_23023,-9,1,,,-31,
2020-05-29,US_ME_23025,-7,5,,,-27,8
2020-05-29,US_ME_23027,-2,-3,,,-35,10
2020-05-29,US_ME_23029,-13,9,,,-20,
2020-05-29,US_ME_23031,-15,6,166,-27,-34,13
2020-05-29,US_MI,-30,-9,98,-29,-41,17
2020-05-29,US_MI_26001,,,,,-20,
2020-05-29,US_MI_26003,,,,,-30,
2020-05-29,US_MI_26005,-18,4,,-7,-34,14
2020-05-29,US_MI_26007,-13,-4,,,-30,
2020-05-29,US_MI_26009,,,,,-29,
2020-05-29,US_MI_26011,,,,,-26,
2020-05-29,US_MI_26013,,,,,-39,
2020-05-29,US_MI_26015,-21,9,,,-33,12
2020-05-29,US_MI_26017,-28,-7,,,-35,14
2020-05-29,US_MI_26019,,,,,-21,
2020-05-29,US_MI_26021,-19,3,,-2,-35,12
2020-05-29,US_MI_26023,-16,1,,,-28,11
2020-05-29,US_MI_26025,-27,2,26,-7,-34,13
2020-05-29,US_MI_26027,-13,,,,-27,10
2020-05-29,US_MI_26029,,8,,,-27,
2020-05-29,US_MI_26031,23,,,,-20,
2020-05-29,US_MI_26033,-25,23,,,-32,
2020-05-29,US_MI_26035,-10,12,,,-29,
2020-05-29,US_MI_26037,-21,-8,,-36,-42,17
2020-05-29,US_MI_26039,,4,,,-18,
2020-05-29,US_MI_26041,-3,1,,,-20,
2020-05-29,US_MI_26043,-6,-27,,,-26,
2020-05-29,US_MI_26045,-31,-6,,,-42,17
2020-05-29,US_MI_26047,-11,-5,,,-27,
2020-05-29,US_MI_26049,-28,-15,54,-22,-39,16
2020-05-29,US_MI_26051,,13,,,-28,
2020-05-29,US_MI_26053,,,,,-26,
2020-05-29,US_MI_26055,-17,-6,108,-22,-31,11
2020-05-29,US_MI_26057,-20,4,,,-30,11
2020-05-29,US_MI_26059,-21,1,,,-29,11
2020-05-29,US_MI_26061,-36,-13,-15,,-36,
2020-05-29,US_MI_26063,-18,,,,-29,
2020-05-29,US_MI_26065,-44,-11,71,-41,-48,20
2020-05-29,US_MI_26067,-18,3,,-19,-34,12
2020-05-29,US_MI_26069,-11,12,,,-30,
2020-05-29,US_MI_26071,,,,,-20,
2020-05-29,US_MI_26073,-28,-1,,,-37,13
2020-05-29,US_MI_26075,-25,-7,,-4,-37,15
2020-05-29,US_MI_26077,-33,-9,109,-42,-39,16
2020-05-29,US_MI_26079,,,,,-28,
2020-05-29,US_MI_26081,-37,-8,98,-39,-40,17
2020-05-29,US_MI_26085,,,,,-24,
2020-05-29,US_MI_26087,-22,-16,6,,-36,15
2020-05-29,US_MI_26089,,,,,-28,
2020-05-29,US_MI_26091,-29,-8,,,-34,13
2020-05-29,US_MI_26093,-35,-9,19,,-43,19
2020-05-29,US_MI_26097,,,,,-19,
2020-05-29,US_MI_26099,-31,-10,147,-24,-44,19
2020-05-29,US_MI_26101,,,,,-23,
2020-05-29,US_MI_26103,-26,-8,,,-34,12
2020-05-29,US_MI_26105,-5,,,,-25,
2020-05-29,US_MI_26107,-22,11,,,-35,11
2020-05-29,US_MI_26109,,,,,-22,
2020-05-29,US_MI_26111,-34,-6,8,,-41,15
2020-05-29,US_MI_26113,,,,,-27,
2020-05-29,US_MI_26115,-31,-9,107,13,-32,14
2020-05-29,US_MI_26117,-15,7,,,-32,12
2020-05-29,US_MI_26119,,,,,-19,
2020-05-29,US_MI_26121,-21,-4,,,-34,12
2020-05-29,US_MI_26123,-12,22,,,-31,10
2020-05-29,US_MI_26125,-40,-17,64,-26,-54,24
2020-05-29,US_MI_26127,,,48,,-25,
2020-05-29,US_MI_26129,-7,33,,,-22,
2020-05-29,US_MI_26133,,19,,,-22,
2020-05-29,US_MI_26135,,,,,-24,
2020-05-29,US_MI_26137,-7,14,,,-28,
2020-05-29,US_MI_26139,-25,-5,218,-8,-35,15
2020-05-29,US_MI_26141,,,,,-12,
2020-05-29,US_MI_26143,12,33,,,-23,
2020-05-29,US_MI_26145,-33,-10,,-24,-38,15
2020-05-29,US_MI_26147,-27,-13,67,-12,-37,15
2020-05-29,US_MI_26149,-15,-2,,,-28,11
2020-05-29,US_MI_26151,-23,7,,,-28,13
2020-05-29,US_MI_26153,,,,,-30,
2020-05-29,US_MI_26155,-20,2,,,-35,13
2020-05-29,US_MI_26157,-31,-9,,,-32,13
2020-05-29,US_MI_26159,-4,7,,,-29,11
2020-05-29,US_MI_26161,-47,-19,84,-43,-56,24
2020-05-29,US_MI_26163,-32,-14,59,-40,-45,18
2020-05-29,US_MI_26165,0,11,,,-28,9
2020-05-29,US_MN,-30,1,102,-47,-43,16
2020-05-29,US_MN_27001,,,5,,-21,
2020-05-29,US_MN_27003,-23,4,119,-39,-44,18
2020-05-29,US_MN_27005,-5,32,,,-30,11
2020-05-29,US_MN_27007,-13,16,43,,-32,12
2020-05-29,US_MN_27009,-25,13,,,-31,11
2020-05-29,US_MN_27013,-29,8,,,-34,12
2020-05-29,US_MN_27015,-7,5,,,-24,
2020-05-29,US_MN_27017,1,6,,,-29,
2020-05-29,US_MN_27019,-18,9,,,-45,18
2020-05-29,US_MN_27021,,,,,-28,
2020-05-29,US_MN_27023,,,,,-19,
2020-05-29,US_MN_27025,-15,41,,,-34,14
2020-05-29,US_MN_27027,-16,11,,,-30,11
2020-05-29,US_MN_27029,,,,,-31,
2020-05-29,US_MN_27033,,,,,-24,
2020-05-29,US_MN_27035,-9,20,,,-30,10
2020-05-29,US_MN_27037,-28,10,109,-26,-47,20
2020-05-29,US_MN_27039,,,,,-32,
2020-05-29,US_MN_27041,-11,28,,,-25,10
2020-05-29,US_MN_27043,,,,,-22,
2020-05-29,US_MN_27045,,,,,-29,
2020-05-29,US_MN_27047,-16,0,,21,-28,9
2020-05-29,US_MN_27049,-17,6,,,-32,12
2020-05-29,US_MN_27051,,,,,-21,
2020-05-29,US_MN_27053,-46,-13,57,-63,-56,22
2020-05-29,US_MN_27055,,,,,-29,
2020-05-29,US_MN_27057,,,,,-23,
2020-05-29,US_MN_27059,-13,11,,,-30,11
2020-05-29,US_MN_27061,-9,18,,,-31,11
2020-05-29,US_MN_27063,,,,,-26,
2020-05-29,US_MN_27065,,,,,-29,
2020-05-29,US_MN_27067,-17,,,,-27,10
2020-05-29,US_MN_27071,,,,,-11,
2020-05-29,US_MN_27073,,,,,-17,
2020-05-29,US_MN_27075,,,,,-23,
2020-05-29,US_MN_27079,,,,,-33,11
2020-05-29,US_MN_27081,,,,,-26,
2020-05-29,US_MN_27083,-17,,,,-33,
2020-05-29,US_MN_27085,-16,48,,,-27,9
2020-05-29,US_MN_27087,,,,,-48,
2020-05-29,US_MN_27089,,,,,-24,
2020-05-29,US_MN_27091,-14,,,,-26,
2020-05-29,US_MN_27093,,,,,-24,
2020-05-29,US_MN_27095,-3,,,,-30,
2020-05-29,US_MN_27097,1,,,,-30,
2020-05-29,US_MN_27099,-24,13,,,-27,11
2020-05-29,US_MN_27101,,,,,-29,
2020-05-29,US_MN_27103,-22,2,,,-34,13
2020-05-29,US_MN_27105,-9,,,12,-22,
2020-05-29,US_MN_27107,,,,,-20,
2020-05-29,US_MN_27109,-31,23,155,-32,-33,15
2020-05-29,US_MN_27111,-3,49,,,-26,8
2020-05-29,US_MN_27113,,,,,-38,
2020-05-29,US_MN_27115,4,34,,,-31,
2020-05-29,US_MN_27117,,,,,-20,
2020-05-29,US_MN_27119,-26,,,,-27,
2020-05-29,US_MN_27121,,,,,-22,
2020-05-29,US_MN_27123,-53,-31,35,-46,-52,20
2020-05-29,US_MN_27127,,,,,-24,
2020-05-29,US_MN_27129,,,,,-19,
2020-05-29,US_MN_27131,-21,10,,,-35,12
2020-05-29,US_MN_27133,,,,,-27,
2020-05-29,US_MN_27135,,,,,-30,
2020-05-29,US_MN_27137,-26,1,121,-30,-36,12
