date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-10,CA_BC,CA001098D90,60.666,5.5,16,0,0
2020-05-10,CA_MB,CA005062922,104.472,-11.5,3.2,0,
2020-05-10,CA_NB,CA008100989,61.617,0.8,6,,
2020-05-10,CA_NL,CA008501900,44.869,0.2,3.3,86,64
2020-05-10,CA_NS,CA008204193,26.245,-1.7,2.8,31,
2020-05-10,CA_NT,CA002201022,221.436,-1.2,10,0,
2020-05-10,CA_NU,CA002303094,163.331,-19.3,-10.4,0,
2020-05-10,CA_ON,CA006075543,65.888,-7.5,-2.6,9,
2020-05-10,CA_PE,CA008300301,9.708,0.5,4.9,24,0
2020-05-10,CA_SK,CA004064149,49.587,-4.7,4.8,0,
2020-05-10,CA_YT,CA002101300,0.867,,,,
2020-05-10,CC,CK000096996,10.369,,29.7,,
2020-05-10,CD,RWM00064387,727.54,,26.3,,
2020-05-10,CF,CTM00064650,367.472,,33.4,,
2020-05-10,CG,GBM00064570,242.997,21.9,27,239,
2020-05-10,CH,SZ000003700,69.785,13.7,24.1,33,
2020-05-10,CH_AI,SZ000002220,6.721,,7.5,94,
2020-05-10,CH_AR,SZ000002220,14.555,,7.5,94,
2020-05-10,CH_BE,SZE00116090,50.771,14.1,,0,
2020-05-10,CH_BS,SZ000001940,3.943,15.2,25.2,5,
2020-05-10,CH_FR,SZE00116090,15.066,14.1,,0,
2020-05-10,CH_GE,SZ000008440,4.368,14.7,24.2,0,
2020-05-10,CH_GL,SZ000002220,36.602,,7.5,94,
2020-05-10,CH_GR,SZ000002220,56.767,,7.5,94,
2020-05-10,CH_JU,SZ000001940,37.469,15.2,25.2,5,
2020-05-10,CH_LU,SZ000003700,47.613,13.7,24.1,33,
2020-05-10,CH_NE,SZE00116090,22.449,14.1,,0,
2020-05-10,CH_NW,SZ000003700,49.796,13.7,24.1,33,
2020-05-10,CH_OW,SZ000003700,70.207,13.7,24.1,33,
2020-05-10,CH_SG,SZ000002220,16.65,,7.5,94,
2020-05-10,CH_SO,SZ000001940,42.78,15.2,25.2,5,
2020-05-10,CH_SZ,SZ000003700,37.822,13.7,24.1,33,
2020-05-10,CH_TI,SZ000009480,37.071,,,53,
2020-05-10,CH_UR,SZ000003700,66.819,13.7,24.1,33,
2020-05-10,CH_VD,SZE00116090,37.756,14.1,,0,
2020-05-10,CH_ZG,SZ000003700,24.322,13.7,24.1,33,
2020-05-10,CH_ZH,SZ000003700,7.53,13.7,24.1,33,
2020-05-10,CI,IV000005555,112.655,,33,0,
2020-05-10,CK,FP000091929,998.771,26,31.2,0,
2020-05-10,CL,CIM00085574,48.037,4.3,25.2,0,
2020-05-10,CL_AI,CIM00085864,4.095,3.2,,91,
2020-05-10,CL_AN,CI000085442,23.825,15.7,,0,
2020-05-10,CL_AP,CI000085406,14.041,,,0,
2020-05-10,CL_AR,CI000085743,16.938,8.1,18.4,97,
2020-05-10,CL_AT,CI000085488,296.048,9.4,,0,
2020-05-10,CL_BI,CIM00085682,0.025,12.7,,226,
2020-05-10,CL_CO,CI000085488,5.322,9.4,,0,
2020-05-10,CL_LI,CI000085629,66.928,6.2,24,0,
2020-05-10,CL_LL,CI000085799,14.28,,,147,
2020-05-10,CL_LR,CIM00085766,22.079,8.6,16.2,282,
2020-05-10,CL_MA,CI000085934,18.318,4.6,8.3,0,
2020-05-10,CL_ML,CI000085629,64.838,6.2,24,0,
2020-05-10,CL_NB,CIM00085672,8.197,10.8,18.6,51,
2020-05-10,CL_RM,CIM00085577,3.083,6.1,25.5,0,
2020-05-10,CL_TA,CIM00085418,92.695,17.9,21.3,0,
2020-05-10,CL_VS,CIM00085574,87.477,4.3,25.2,0,
2020-05-10,CN,CHM00056080,9.111,-3,12.7,0,
2020-05-10,CN_AH,CHM00058321,22.331,13.4,,0,
2020-05-10,CN_BJ,CHM00054511,9.757,10.8,,0,
2020-05-10,CN_CQ,CHM00057516,5.33,,29.6,46,
2020-05-10,CN_FJ,CHM00058834,86.849,23.3,36.7,119,
2020-05-10,CN_GD,CHM00059287,20.429,23.3,32.3,234,
2020-05-10,CN_GS,CHM00052787,117.284,-9.3,8.8,20,
2020-05-10,CN_GX,CHM00059431,107.894,24.9,35.2,0,
2020-05-10,CN_GZ,CHM00057816,29.575,15.8,33.5,18,
2020-05-10,CN_HA,CHM00057083,91.914,14.5,30.3,0,
2020-05-10,CN_HB,CHM00057461,110.42,15.3,26.4,0,
2020-05-10,CN_HE,CHM00053698,8.091,13.2,27.8,0,
2020-05-10,CN_HK,MCM00045011,60.067,,31.2,3,
2020-05-10,CN_HL,RSM00031707,149.723,6.9,15.9,0,
2020-05-10,CN_HN,CHM00057866,131.07,20.2,29.8,0,
2020-05-10,CN_JL,CHM00054161,7.53,,24.6,0,
2020-05-10,CN_JS,CHM00058251,31.249,12.8,22,0,
2020-05-10,CN_JX,CHM00058715,71.47,20.6,32.9,0,
2020-05-10,CN_LN,CHM00054342,10.926,12.4,26.2,0,
2020-05-10,CN_MO,MCM00045011,4.707,,31.2,3,
2020-05-10,CN_NM,CHM00053068,89.191,3.3,19.9,0,
2020-05-10,CN_NX,CHM00053614,6.145,5,23.7,0,
2020-05-10,CN_QH,CHM00056021,98.463,-9.5,8.9,0,
2020-05-10,CN_SC,CHM00056187,117.818,13.9,28.9,3,
2020-05-10,CN_SD,CHM00054843,80.976,12,26.4,0,
2020-05-10,CN_SH,CHM00058362,25.954,,23.8,3,
2020-05-10,CN_SN,CHM00057131,19.497,10,23.9,0,
2020-05-10,CN_SX,CHM00053772,10.127,7,26,0,
2020-05-10,CN_TJ,CHM00054527,6.166,12.1,26.5,0,
2020-05-10,CN_TW,CHM00059134,308.726,21.8,34,51,
2020-05-10,CN_XJ,CHM00051463,4.046,11.3,25.7,0,
2020-05-10,CN_XZ,CHM00055472,181.461,-5.9,9,0,
2020-05-10,CN_YN,CHM00056768,57.531,17.2,29.7,0,
2020-05-10,CN_ZJ,CHM00058457,4.086,16.6,23.6,0,
2020-05-10,CO,COM00080234,46.725,22.2,,,
2020-05-10,CO_05,COM00080112,16.894,,,0,
2020-05-10,CO_05_05001,COM00080112,18.988,,,0,
2020-05-10,CO_05_05002,COM00080112,41.652,,,0,
2020-05-10,CO_05_05004,COM00080112,87.823,,,0,
2020-05-10,CO_05_05021,COM00080112,39.097,,,0,
2020-05-10,CO_05_05030,COM00080112,34,,,0,
2020-05-10,CO_05_05031,COM00080112,91.193,,,0,
2020-05-10,CO_05_05034,COM00080112,75.964,,,0,
2020-05-10,CO_05_05036,COM00080112,32.29,,,0,
2020-05-10,CO_05_05038,COM00080112,80.701,,,0,
2020-05-10,CO_05_05040,COM00080112,105.567,,,0,
2020-05-10,CO_05_05042,COM00080112,62.407,,,0,
2020-05-10,CO_05_05044,COM00080112,50.106,,,0,
2020-05-10,CO_05_05045,COM00080084,12.045,26,,20,
2020-05-10,CO_05_05051,COM00080063,66.149,26.6,,71,
2020-05-10,CO_05_05055,COM00080112,57.333,,,0,
2020-05-10,CO_05_05059,COM00080112,40.136,,,0,
2020-05-10,CO_05_05079,COM00080112,31.987,,,0,
2020-05-10,CO_05_05086,COM00080112,55.819,,,0,
2020-05-10,CO_05_05088,COM00080112,23.829,,,0,
2020-05-10,CO_05_05091,COM00080144,73.411,24.8,,790,
2020-05-10,CO_05_05093,COM00080112,62.307,,,0,
2020-05-10,CO_05_05101,COM00080144,70.918,24.8,,790,
2020-05-10,CO_05_05107,COM00080112,106.122,,,0,
2020-05-10,CO_05_05113,COM00080112,81.722,,,0,
2020-05-10,CO_05_05120,COM00080063,148.007,26.6,,71,
2020-05-10,CO_05_05125,COM00080112,67.741,,,0,
2020-05-10,CO_05_05129,COM00080112,25.054,,,0,
2020-05-10,CO_05_05134,COM00080112,91.643,,,0,
2020-05-10,CO_05_05138,COM00080112,93.109,,,0,
2020-05-10,CO_05_05142,COM00080112,78.442,,,0,
2020-05-10,CO_05_05145,COM00080112,73.001,,,0,
2020-05-10,CO_05_05147,COM00080084,8.988,26,,20,
2020-05-10,CO_05_05148,COM00080112,13.486,,,0,
2020-05-10,CO_05_05150,COM00080112,63.955,,,0,
2020-05-10,CO_05_05154,COM00080063,116.142,26.6,,71,
2020-05-10,CO_05_05172,COM00080084,16.279,26,,20,
2020-05-10,CO_05_05190,COM00080112,55.595,,,0,
2020-05-10,CO_05_05197,COM00080112,28.87,,,0,
2020-05-10,CO_05_05206,COM00080112,31.4,,,0,
2020-05-10,CO_05_05209,COM00080112,55.208,,,0,
2020-05-10,CO_05_05212,COM00080112,22.588,,,0,
2020-05-10,CO_05_05234,COM00080084,103.185,26,,20,
2020-05-10,CO_05_05237,COM00080112,35.818,,,0,
2020-05-10,CO_05_05240,COM00080112,41.97,,,0,
2020-05-10,CO_05_05250,COM00080091,127.996,26.6,,0,
2020-05-10,CO_05_05264,COM00080112,45.649,,,0,
2020-05-10,CO_05_05266,COM00080112,17.41,,,0,
2020-05-10,CO_05_05282,COM00080112,38.378,,,0,
2020-05-10,CO_05_05284,COM00080112,103.865,,,0,
2020-05-10,CO_05_05306,COM00080112,81.96,,,0,
2020-05-10,CO_05_05308,COM00080112,23.713,,,0,
2020-05-10,CO_05_05310,COM00080112,61.772,,,0,
2020-05-10,CO_05_05313,COM00080112,26.391,,,0,
2020-05-10,CO_05_05315,COM00080112,74.931,,,0,
2020-05-10,CO_05_05318,COM00080112,12.87,,,0,
2020-05-10,CO_05_05321,COM00080112,30.185,,,0,
2020-05-10,CO_05_05347,COM00080112,34.325,,,0,
2020-05-10,CO_05_05353,COM00080112,67.435,,,0,
2020-05-10,CO_05_05360,COM00080112,20.653,,,0,
2020-05-10,CO_05_05361,COM00080112,118.067,,,0,
2020-05-10,CO_05_05364,COM00080112,76.809,,,0,
2020-05-10,CO_05_05368,COM00080112,57.798,,,0,
2020-05-10,CO_05_05376,COM00080112,15.29,,,0,
2020-05-10,CO_05_05380,COM00080112,24.171,,,0,
2020-05-10,CO_05_05390,COM00080112,51.195,,,0,
2020-05-10,CO_05_05400,COM00080112,22.45,,,0,
2020-05-10,CO_05_05411,COM00080112,71.467,,,0,
2020-05-10,CO_05_05425,COM00080112,82.494,,,0,
2020-05-10,CO_05_05440,COM00080112,9.361,,,0,
2020-05-10,CO_05_05467,COM00080112,26.923,,,0,
2020-05-10,CO_05_05475,COM00080084,92.078,26,,20,
2020-05-10,CO_05_05480,COM00080084,70.394,26,,20,
2020-05-10,CO_05_05483,COM00080112,67.579,,,0,
2020-05-10,CO_05_05490,COM00080084,68.685,26,,20,
2020-05-10,CO_05_05495,COM00080063,141.174,26.6,,71,
2020-05-10,CO_05_05501,COM00080112,67.067,,,0,
2020-05-10,CO_05_05541,COM00080112,20.899,,,0,
2020-05-10,CO_05_05543,COM00080112,109.374,,,0,
2020-05-10,CO_05_05576,COM00080112,62.196,,,0,
2020-05-10,CO_05_05579,COM00080091,88.767,26.6,,0,
2020-05-10,CO_05_05585,COM00080112,92.849,,,0,
2020-05-10,CO_05_05591,COM00080112,92.54,,,0,
2020-05-10,CO_05_05604,COM00080091,97.909,26.6,,0,
2020-05-10,CO_05_05607,COM00080112,14.736,,,0,
2020-05-10,CO_05_05615,COM00080112,5.554,,,0,
2020-05-10,CO_05_05628,COM00080028,28.928,26.5,,0,
2020-05-10,CO_05_05631,COM00080112,21.291,,,0,
2020-05-10,CO_05_05642,COM00080112,65.284,,,0,
2020-05-10,CO_05_05647,COM00080112,87.918,,,0,
2020-05-10,CO_05_05649,COM00080112,47.701,,,0,
2020-05-10,CO_05_05652,COM00080112,41.979,,,0,
2020-05-10,CO_05_05656,COM00080112,45.633,,,0,
2020-05-10,CO_05_05658,COM00080112,81.425,,,0,
2020-05-10,CO_05_05659,COM00080063,77.549,26.6,,71,
2020-05-10,CO_05_05660,COM00080112,49.444,,,0,
2020-05-10,CO_05_05664,COM00080112,35.981,,,0,
2020-05-10,CO_05_05665,COM00080084,63.613,26,,20,
2020-05-10,CO_05_05667,COM00080112,46.002,,,0,
2020-05-10,CO_05_05670,COM00080112,57.068,,,0,
2020-05-10,CO_05_05674,COM00080112,16.43,,,0,
2020-05-10,CO_05_05679,COM00080112,35.96,,,0,
2020-05-10,CO_05_05686,COM00080112,53.798,,,0,
2020-05-10,CO_05_05690,COM00080112,44.334,,,0,
2020-05-10,CO_05_05697,COM00080112,17.86,,,0,
2020-05-10,CO_05_05736,COM00080091,98.944,26.6,,0,
2020-05-10,CO_05_05756,COM00080112,52.176,,,0,
2020-05-10,CO_05_05761,COM00080112,51.54,,,0,
2020-05-10,CO_05_05789,COM00080112,64.313,,,0,
2020-05-10,CO_05_05790,COM00080063,145.682,26.6,,71,
2020-05-10,CO_05_05792,COM00080112,55.375,,,0,
2020-05-10,CO_05_05809,COM00080112,42.545,,,0,
2020-05-10,CO_05_05819,COM00080112,98.934,,,0,
2020-05-10,CO_05_05837,COM00080084,31.291,26,,20,
2020-05-10,CO_05_05842,COM00080112,116.356,,,0,
2020-05-10,CO_05_05847,COM00080112,80.398,,,0,
2020-05-10,CO_05_05854,COM00080112,111.09,,,0,
2020-05-10,CO_05_05856,COM00080112,65.21,,,0,
2020-05-10,CO_05_05858,COM00080112,96.56,,,0,
2020-05-10,CO_05_05861,COM00080112,41.183,,,0,
2020-05-10,CO_05_05873,COM00080144,103.949,24.8,,790,
2020-05-10,CO_05_05885,COM00080112,85.882,,,0,
2020-05-10,CO_05_05887,COM00080112,88.801,,,0,
2020-05-10,CO_05_05890,COM00080112,66.175,,,0,
2020-05-10,CO_05_05893,COM00080091,11.423,26.6,,0,
2020-05-10,CO_05_05895,COM00080091,127.968,26.6,,0,
2020-05-10,CO_08,COM00080028,10.385,26.5,,0,
2020-05-10,CO_08_08001,COM00080028,8.389,26.5,,0,
2020-05-10,CO_08_08078,COM00080028,18.415,26.5,,0,
2020-05-10,CO_08_08137,COM00080028,58.022,26.5,,0,
2020-05-10,CO_08_08141,COM00080028,49.141,26.5,,0,
2020-05-10,CO_08_08296,COM00080028,11.447,26.5,,0,
2020-05-10,CO_08_08372,COM00080028,28.574,26.5,,0,
2020-05-10,CO_08_08421,COM00080022,44.624,,,,
2020-05-10,CO_08_08433,COM00080028,3.314,26.5,,0,
2020-05-10,CO_08_08436,COM00080028,52.875,26.5,,0,
2020-05-10,CO_08_08520,COM00080028,17.051,26.5,,0,
2020-05-10,CO_08_08549,COM00080028,38.909,26.5,,0,
2020-05-10,CO_08_08558,COM00080028,14.794,26.5,,0,
2020-05-10,CO_08_08560,COM00080028,27.76,26.5,,0,
2020-05-10,CO_08_08573,COM00080028,21.936,26.5,,0,
2020-05-10,CO_08_08606,COM00080022,42.928,,,,
2020-05-10,CO_08_08634,COM00080028,11.435,26.5,,0,
2020-05-10,CO_08_08638,COM00080028,32.851,26.5,,0,
2020-05-10,CO_08_08675,COM00080022,62.012,,,,
2020-05-10,CO_08_08685,COM00080028,14.992,26.5,,0,
2020-05-10,CO_08_08758,COM00080028,2.256,26.5,,0,
2020-05-10,CO_08_08770,COM00080028,62.943,26.5,,0,
2020-05-10,CO_08_08832,COM00080028,21.657,26.5,,0,
2020-05-10,CO_08_08849,COM00080028,26.856,26.5,,0,
2020-05-10,CO_11,CO000080222,13.201,,,,
2020-05-10,CO_11_11001,CO000080222,13.201,,,,
2020-05-10,CO_13,COM00080022,4.883,,,,
2020-05-10,CO_13_13001,COM00080022,2.447,,,,
2020-05-10,CO_13_13006,COM00080063,142.473,26.6,,71,
2020-05-10,CO_13_13030,COM00080063,182.763,26.6,,71,
2020-05-10,CO_13_13042,COM00080091,160.288,26.6,,0,
2020-05-10,CO_13_13052,COM00080022,27.779,,,,
2020-05-10,CO_13_13062,COM00080022,58.098,,,,
2020-05-10,CO_13_13074,COM00080063,189.521,26.6,,71,
2020-05-10,CO_13_13140,COM00080022,68.744,,,,
2020-05-10,CO_13_13160,COM00080091,40.947,26.6,,0,
2020-05-10,CO_13_13188,COM00080063,139.25,26.6,,71,
2020-05-10,CO_13_13212,COM00080022,123.475,,,,
2020-05-10,CO_13_13222,COM00080022,24.776,,,,
2020-05-10,CO_13_13244,COM00080022,91.613,,,,
2020-05-10,CO_13_13248,COM00080214,47.982,,,,
2020-05-10,CO_13_13268,COM00080036,178.25,,,,
2020-05-10,CO_13_13300,COM00080036,187.882,,,,
2020-05-10,CO_13_13430,COM00080063,126.241,26.6,,71,
2020-05-10,CO_13_13433,COM00080022,42.25,,,,
2020-05-10,CO_13_13440,COM00080063,172.883,26.6,,71,
2020-05-10,CO_13_13442,COM00080022,56.381,,,,
2020-05-10,CO_13_13458,COM00080091,159.37,26.6,,0,
2020-05-10,CO_13_13468,COM00080063,160.688,26.6,,71,
2020-05-10,CO_13_13473,COM00080091,139.52,26.6,,0,
2020-05-10,CO_13_13490,COM00080091,169.004,26.6,,0,
2020-05-10,CO_13_13549,COM00080063,150.251,26.6,,71,
2020-05-10,CO_13_13580,COM00080097,165.957,28.2,,0,
2020-05-10,CO_13_13600,COM00080097,163.609,28.2,,0,
2020-05-10,CO_13_13620,COM00080022,49.529,,,,
2020-05-10,CO_13_13647,COM00080022,39.863,,,,
2020-05-10,CO_13_13650,COM00080063,170.651,26.6,,71,
2020-05-10,CO_13_13654,COM00080022,80.315,,,,
2020-05-10,CO_13_13655,COM00080063,137.407,26.6,,71,
2020-05-10,CO_13_13657,COM00080022,72.133,,,,
2020-05-10,CO_13_13667,COM00080036,187.562,,,,
2020-05-10,CO_13_13670,COM00080091,51.923,26.6,,0,
2020-05-10,CO_13_13673,COM00080022,30.51,,,,
2020-05-10,CO_13_13683,COM00080022,15.799,,,,
2020-05-10,CO_13_13688,COM00080091,107.956,26.6,,0,
2020-05-10,CO_13_13744,COM00080091,104.838,26.6,,0,
2020-05-10,CO_13_13760,COM00080022,41.561,,,,
2020-05-10,CO_13_13780,COM00080063,148.109,26.6,,71,
2020-05-10,CO_13_13810,COM00080063,174.292,26.6,,71,
2020-05-10,CO_13_13836,COM00080022,16.333,,,,
2020-05-10,CO_13_13838,COM00080022,20.285,,,,
2020-05-10,CO_13_13873,COM00080022,26.066,,,,
2020-05-10,CO_13_13894,COM00080022,108.723,,,,
2020-05-10,CO_15,CO000080222,126.895,,,,
2020-05-10,CO_15_15001,CO000080222,127.858,,,,
2020-05-10,CO_15_15022,CO000080222,90.601,,,,
2020-05-10,CO_15_15047,CO000080222,167.246,,,,
2020-05-10,CO_15_15051,CO000080222,141.274,,,,
2020-05-10,CO_15_15087,COM00080094,130.071,20.3,,0,
2020-05-10,CO_15_15090,CO000080222,127.584,,,,
2020-05-10,CO_15_15092,COM00080094,141.504,20.3,,0,
2020-05-10,CO_15_15097,COM00080094,110.668,20.3,,0,
2020-05-10,CO_15_15104,CO000080222,121.001,,,,
2020-05-10,CO_15_15106,CO000080222,113.013,,,,
2020-05-10,CO_15_15109,CO000080222,93.04,,,,
2020-05-10,CO_15_15114,COM00080094,148.016,20.3,,0,
2020-05-10,CO_15_15131,CO000080222,99.993,,,,
2020-05-10,CO_15_15135,COM00080234,111.455,22.2,,,
2020-05-10,CO_15_15162,COM00080094,132.838,20.3,,0,
2020-05-10,CO_15_15172,CO000080222,100.89,,,,
2020-05-10,CO_15_15176,CO000080222,108.434,,,,
2020-05-10,CO_15_15180,COM00080094,99.034,20.3,,0,
2020-05-10,CO_15_15183,COM00080094,130.806,20.3,,0,
2020-05-10,CO_15_15185,COM00080091,117.679,26.6,,0,
2020-05-10,CO_15_15187,CO000080222,135.431,,,,
2020-05-10,CO_15_15189,CO000080222,123.087,,,,
2020-05-10,CO_15_15204,CO000080222,138.415,,,,
2020-05-10,CO_15_15212,CO000080222,86.715,,,,
2020-05-10,CO_15_15215,COM00080094,149.228,20.3,,0,
2020-05-10,CO_15_15218,COM00080094,85.364,20.3,,0,
2020-05-10,CO_15_15223,COM00080097,112.339,28.2,,0,
2020-05-10,CO_15_15224,CO000080222,121.377,,,,
2020-05-10,CO_15_15226,CO000080222,163.61,,,,
2020-05-10,CO_15_15232,CO000080222,124.846,,,,
2020-05-10,CO_15_15236,COM00080234,84.568,22.2,,,
2020-05-10,CO_15_15238,COM00080094,146.172,20.3,,0,
2020-05-10,CO_15_15244,COM00080094,114.285,20.3,,0,
2020-05-10,CO_15_15248,COM00080094,104.492,20.3,,0,
2020-05-10,CO_15_15272,COM00080094,163.51,20.3,,0,
2020-05-10,CO_15_15276,COM00080094,144.031,20.3,,0,
2020-05-10,CO_15_15293,CO000080222,134.391,,,,
2020-05-10,CO_15_15296,COM00080094,153.163,20.3,,0,
2020-05-10,CO_15_15299,CO000080222,96.892,,,,
2020-05-10,CO_15_15317,COM00080094,105.963,20.3,,0,
2020-05-10,CO_15_15322,CO000080222,82.332,,,,
2020-05-10,CO_15_15325,CO000080222,78.956,,,,
2020-05-10,CO_15_15332,COM00080094,112.93,20.3,,0,
2020-05-10,CO_15_15362,CO000080222,164.675,,,,
2020-05-10,CO_15_15367,CO000080222,115.672,,,,
2020-05-10,CO_15_15368,COM00080094,128.51,20.3,,0,
2020-05-10,CO_15_15377,COM00080094,186.441,20.3,,0,
2020-05-10,CO_15_15380,CO000080222,89.747,,,,
2020-05-10,CO_15_15401,CO000080222,91.866,,,,
2020-05-10,CO_15_15403,COM00080094,113.586,20.3,,0,
2020-05-10,CO_15_15407,CO000080222,124.631,,,,
2020-05-10,CO_15_15425,COM00080234,95.2,22.2,,,
2020-05-10,CO_15_15442,CO000080222,95.638,,,,
2020-05-10,CO_15_15455,CO000080222,124.31,,,,
2020-05-10,CO_15_15464,COM00080094,158.649,20.3,,0,
2020-05-10,CO_15_15466,COM00080094,160.572,20.3,,0,
2020-05-10,CO_15_15469,COM00080091,130.484,26.6,,0,
2020-05-10,CO_15_15476,CO000080222,130.456,,,,
2020-05-10,CO_15_15480,CO000080222,92.317,,,,
2020-05-10,CO_15_15491,COM00080094,153.379,20.3,,0,
2020-05-10,CO_15_15494,CO000080222,105.757,,,,
2020-05-10,CO_15_15500,CO000080222,136.291,,,,
2020-05-10,CO_15_15507,CO000080222,106.476,,,,
2020-05-10,CO_15_15511,CO000080222,96.641,,,,
2020-05-10,CO_15_15514,COM00080234,120.862,22.2,,,
2020-05-10,CO_15_15516,COM00080094,150.012,20.3,,0,
2020-05-10,CO_15_15518,COM00080234,160.799,22.2,,,
2020-05-10,CO_15_15522,COM00080094,110.54,20.3,,0,
2020-05-10,CO_15_15531,CO000080222,107.915,,,,
2020-05-10,CO_15_15533,COM00080094,187.028,20.3,,0,
2020-05-10,CO_15_15537,COM00080094,135.779,20.3,,0,
2020-05-10,CO_15_15542,CO000080222,154.752,,,,
2020-05-10,CO_15_15550,COM00080094,174.318,20.3,,0,
2020-05-10,CO_15_15572,COM00080112,94.77,,,0,
2020-05-10,CO_15_15580,CO000080222,91.093,,,,
2020-05-10,CO_15_15599,CO000080222,119.174,,,,
2020-05-10,CO_15_15600,CO000080222,109.566,,,,
2020-05-10,CO_15_15621,CO000080222,127.274,,,,
2020-05-10,CO_15_15632,CO000080222,118.782,,,,
2020-05-10,CO_15_15638,CO000080222,119.018,,,,
2020-05-10,CO_15_15646,CO000080222,114.633,,,,
2020-05-10,CO_15_15660,COM00080234,131.536,22.2,,,
2020-05-10,CO_15_15664,COM00080091,115.411,26.6,,0,
2020-05-10,CO_15_15667,COM00080234,87.769,22.2,,,
2020-05-10,CO_15_15673,COM00080094,106.472,20.3,,0,
2020-05-10,CO_15_15676,CO000080222,102.44,,,,
2020-05-10,CO_15_15681,CO000080222,106.088,,,,
2020-05-10,CO_15_15686,COM00080091,113.404,26.6,,0,
2020-05-10,CO_15_15690,COM00080234,86.263,22.2,,,
2020-05-10,CO_15_15693,COM00080094,141.092,20.3,,0,
2020-05-10,CO_15_15696,CO000080222,127.893,,,,
2020-05-10,CO_15_15720,COM00080094,122.666,20.3,,0,
2020-05-10,CO_15_15723,COM00080094,126.31,20.3,,0,
2020-05-10,CO_15_15740,CO000080222,135.017,,,,
2020-05-10,CO_15_15753,COM00080094,104.251,20.3,,0,
2020-05-10,CO_15_15755,COM00080094,135.169,20.3,,0,
2020-05-10,CO_15_15757,COM00080094,136.898,20.3,,0,
2020-05-10,CO_15_15759,COM00080094,159.41,20.3,,0,
2020-05-10,CO_15_15761,CO000080222,85.641,,,,
2020-05-10,CO_15_15762,CO000080222,121.089,,,,
2020-05-10,CO_15_15763,COM00080094,151.655,20.3,,0,
2020-05-10,CO_15_15764,CO000080222,126.868,,,,
2020-05-10,CO_15_15774,COM00080094,113.772,20.3,,0,
2020-05-10,CO_15_15776,CO000080222,117.859,,,,
2020-05-10,CO_15_15778,CO000080222,85.166,,,,
2020-05-10,CO_15_15790,COM00080094,142.614,20.3,,0,
2020-05-10,CO_15_15798,CO000080222,90.961,,,,
2020-05-10,CO_15_15804,CO000080222,107.984,,,,
2020-05-10,CO_15_15806,COM00080094,154.753,20.3,,0,
2020-05-10,CO_15_15808,CO000080222,112.665,,,,
2020-05-10,CO_15_15810,COM00080094,95.648,20.3,,0,
2020-05-10,CO_15_15814,CO000080222,143.777,,,,
2020-05-10,CO_15_15816,COM00080091,125.133,26.6,,0,
2020-05-10,CO_15_15820,COM00080094,156.148,20.3,,0,
2020-05-10,CO_15_15822,CO000080222,160.5,,,,
2020-05-10,CO_15_15832,CO000080222,117,,,,
2020-05-10,CO_15_15835,CO000080222,100.74,,,,
2020-05-10,CO_15_15837,CO000080222,150.122,,,,
2020-05-10,CO_15_15839,COM00080094,127.138,20.3,,0,
2020-05-10,CO_15_15842,CO000080222,96.089,,,,
2020-05-10,CO_15_15861,CO000080222,101.589,,,,
2020-05-10,CO_15_15879,CO000080222,125.064,,,,
2020-05-10,CO_15_15897,CO000080222,126.447,,,,
2020-05-10,CO_17,COM00080210,38.241,19.4,,71,
2020-05-10,CO_17_17001,COM00080210,39.911,19.4,,71,
2020-05-10,CO_17_17013,COM00080112,61.936,,,0,
2020-05-10,CO_17_17042,COM00080210,46.999,19.4,,71,
2020-05-10,CO_17_17050,COM00080210,57.981,19.4,,71,
2020-05-10,CO_17_17088,COM00080210,21.614,19.4,,71,
2020-05-10,CO_17_17174,COM00080210,23.727,19.4,,71,
2020-05-10,CO_17_17272,COM00080210,57.254,19.4,,71,
2020-05-10,CO_17_17380,CO000080222,101.309,,,,
2020-05-10,CO_17_17388,COM00080210,68.647,19.4,,71,
2020-05-10,CO_17_17433,COM00080210,80.977,19.4,,71,
2020-05-10,CO_17_17442,COM00080210,75.299,19.4,,71,
2020-05-10,CO_17_17444,COM00080210,93.223,19.4,,71,
2020-05-10,CO_17_17446,COM00080210,74.644,19.4,,71,
2020-05-10,CO_17_17486,COM00080210,46.318,19.4,,71,
2020-05-10,CO_17_17495,COM00080112,88.382,,,0,
2020-05-10,CO_17_17513,COM00080112,71.205,,,0,
2020-05-10,CO_17_17524,COM00080210,26.352,19.4,,71,
2020-05-10,CO_17_17541,COM00080210,90.257,19.4,,71,
2020-05-10,CO_17_17614,COM00080210,67.735,19.4,,71,
2020-05-10,CO_17_17616,COM00080210,39.146,19.4,,71,
2020-05-10,CO_17_17653,COM00080210,71.845,19.4,,71,
2020-05-10,CO_17_17662,COM00080112,96.24,,,0,
2020-05-10,CO_17_17665,COM00080210,31.305,19.4,,71,
2020-05-10,CO_17_17777,COM00080210,71.591,19.4,,71,
2020-05-10,CO_17_17867,COM00080214,102.44,,,,
2020-05-10,CO_17_17873,COM00080210,35.907,19.4,,71,
2020-05-10,CO_17_17877,COM00080210,31.249,19.4,,71,
2020-05-10,CO_18,COM00080315,152.156,23.8,,0,
2020-05-10,CO_18_18001,COM00080315,152.721,23.8,,0,
2020-05-10,CO_18_18029,COM00080315,191.656,23.8,,0,
