key,station,latitude,longitude,distance,measurement
US_MI_26039,USC00203391,44.6547,-84.6997,7.633,TMAX|TMIN|PRCP|SNOW
US_MI_26041,USC00206840,45.8728,-86.9497,12.029,TMAX|TMIN|TOBS
US_MI_26043,USW00094893,45.8183,-88.1144,27.680,TMAX|TMIN
US_MI_26045,USC00202437,42.5175,-84.6531,18.036,TMAX|TMIN|TOBS
US_MI_26047,USC00201896,45.6414,-85.0142,7.329,TMAX|TMIN|TOBS
US_MI_26049,USC00202851,43.0378,-83.7694,5.219,TMAX|TMIN|TOBS
US_MI_26051,USW00014828,43.9758,-84.4908,8.220,TMAX|TMIN|PRCP|SNOW
US_MI_26053,USC00200718,46.5869,-89.5475,22.038,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26055,USW00014850,44.7408,-85.5825,2.835,TMAX|TMIN|PRCP|SNOW|SNWD
US_MI_26057,USC00206080,43.5817,-84.5889,32.458,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|MDPR
US_MI_26059,USC00203823,41.9353,-84.6411,6.578,TMAX|TMIN|PRCP
US_MI_26061,USC00204161,47.0083,-88.4317,16.858,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT06
US_MI_26063,USC00202804,43.9158,-83.0831,6.766,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|DAPR|MDPR
US_MI_26065,USC00202437,42.5175,-84.6531,24.943,TMAX|TMIN|TOBS
US_MI_26067,USC00203429,43.2025,-85.2422,32.377,TMAX|TMIN|TOBS|PRCP
US_MI_26069,USC00202423,44.2839,-83.5036,13.034,TMAX|TMIN|PRCP
US_MI_26071,USC00200197,46.2347,-88.4544,5.084,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26073,USC00205662,43.5858,-84.7694,9.127,TMAX|TMIN|PRCP|SNOW
US_MI_26075,USW00014833,42.2667,-84.4667,4.269,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_MI_26077,USW00094815,42.2347,-85.5519,1.897,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MI_26079,USC00204257,44.7281,-85.1728,8.471,TMAX|TMIN|TOBS
US_MI_26081,USC00202375,42.9378,-85.6131,11.468,TMAX|TMIN|TOBS|WT01|WT03|WT04|WT06
US_MI_26083,USW00094899,47.4667,-87.8833,20.855,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MI_26085,USR0000MBAL,43.8933,-85.8506,11.236,TMAX|TMIN|TAVG
US_MI_26087,USC00204655,43.0608,-83.3075,7.816,TMAX|TMIN|TOBS
US_MI_26089,USC00206007,45.1322,-85.6472,30.039,TMAX|TMIN|TOBS
US_MI_26091,USW00004847,41.8678,-84.0794,2.589,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MI_26093,USC00205452,42.5794,-83.6844,18.615,TMAX|TMIN|PRCP|SNOW|SNWD
US_MI_26095,USC00205816,46.3286,-85.5033,14.371,TMAX|TMIN|PRCP|SNOW
US_MI_26097,USC00205591,45.9903,-84.8361,13.614,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT06
US_MI_26099,USW00014804,42.6083,-82.8183,10.168,TMAX|TMIN|PRCP|SNOW
US_MI_26101,USC00205065,44.2114,-86.2939,9.938,TMAX|TMIN|PRCP
US_MI_26103,USW00094850,46.5311,-87.5483,14.872,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT06|WT09
US_MI_26105,USC00205065,44.2114,-86.2939,26.909,TMAX|TMIN|PRCP
US_MI_26107,USC00200779,43.7072,-85.4822,15.038,TMAX|TMIN|PRCP|SNOW
US_MI_26109,USC00478978,45.3803,-87.9567,36.743,TMAX|TMIN|PRCP|SNOW
US_MI_26111,USC00205434,43.6089,-84.2011,15.598,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26113,USC00204502,44.3089,-85.205,9.042,TMAX|TMIN|SNWD
US_MI_26115,USC00205563,41.9069,-83.4158,7.120,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26117,USC00203429,43.2025,-85.2422,14.098,TMAX|TMIN|TOBS|PRCP
US_MI_26119,USC00200342,45.0047,-84.1406,2.934,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MI_26121,USC00205567,43.4614,-86.4175,19.245,TMAX|TMIN|PRCP|SNOW|WT01
US_MI_26123,USC00203025,43.4458,-86.0264,21.633,TMAX|TMIN|TOBS
US_MI_26125,USW00094817,42.665,-83.4181,3.165,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MI_26127,USC00205567,43.4614,-86.4175,23.878,TMAX|TMIN|PRCP|SNOW|WT01
US_MI_26129,USC00208800,44.2542,-84.2011,10.155,TMAX|TMIN|PRCP|SNOW|SNWD
US_MI_26131,USC00203421,46.8736,-89.1006,17.482,TMAX|TMIN|TOBS
US_MI_26133,USC00201178,44.2114,-85.4086,26.493,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26135,USR0000MMIO,44.6761,-84.1283,0.454,TMAX|TMIN|TAVG
US_MI_26137,USW00004854,45.0133,-84.7014,7.225,TMAX|TMIN|PRCP|SNWD|AWND|WDF2|WDF5|WSF2|WSF5
US_MI_26139,USC00203295,43.0608,-86.2047,15.795,TMAX|TMIN|TOBS
US_MI_26141,USW00094849,45.0717,-83.5644,28.805,TMAX|TMIN|PRCP|SNOW|SNWD
US_MI_26143,USW00094814,44.3592,-84.6739,6.032,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT06|WT08
US_MI_26145,USC00207222,43.4122,-83.9561,11.884,TMAX|TMIN|TOBS
US_MI_26147,USC00206982,42.8783,-82.7958,11.752,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MI_26149,USC00208184,41.93,-85.6386,9.056,TMAX|TMIN|PRCP|SNOW
US_MI_26151,USC00204808,43.2631,-82.5328,23.554,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26153,USC00205073,45.9511,-86.2514,9.013,TMAX|TMIN|PRCP|SNOW
US_MI_26155,USC00206300,43.0161,-84.18,8.040,TMAX|TMIN|PRCP|SNOW|SNWD
US_MI_26157,USC00201299,43.4839,-83.3919,5.066,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26159,USC00200710,42.1244,-86.4267,18.834,TMAX|TMIN|PRCP|SNOW
US_MI_26161,USW00094889,42.2228,-83.7444,8.434,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MI_26163,USC00202015,42.3194,-83.2378,4.747,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MI_26165,USW00014817,44.2656,-85.3967,16.774,TMAX|TMIN|PRCP
US_MN,USR0000MLTF,45.9514,-94.3444,27.165,TMAX|TMIN|TAVG
US_MN_27001,USC00210059,46.5258,-93.6675,21.804,TMAX|TMIN|TOBS
US_MN_27003,USC00210190,45.2533,-93.2928,4.531,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27005,USC00212146,46.8575,-95.6067,9.390,TMAX|TMIN|TOBS|PRCP|SNOW
US_MN_27007,USC00216795,47.8761,-95.0167,17.552,TMAX|TMIN|PRCP|SNOW
US_MN_27009,USC00216920,45.7575,-94.2072,17.312,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MN_27011,USC00210287,45.3856,-96.1258,22.735,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27013,USC00219046,43.7639,-94.1661,30.795,TMAX|TMIN|PRCP|SNOW
US_MN_27015,USC00215888,44.2944,-94.4083,25.841,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WESD|WT01
US_MN_27017,USC00211630,46.7053,-92.5239,17.508,TMAX|TMIN|PRCP
US_MN_27019,USC00211448,44.8497,-93.5644,18.874,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27021,USC00218618,47.0936,-94.5739,25.015,TMAX|TMIN|TOBS|PRCP|SNOW
US_MN_27023,USC00213311,44.8136,-95.5517,24.079,TMAX|TMIN|PRCP|SNOW
US_MN_27025,USC00218986,45.5231,-92.7489,12.817,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27027,USC00217228,46.7764,-96.6561,18.674,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MN_27029,USR0000MBEM,47.5033,-94.9281,34.736,TMAX|TMIN|TAVG
US_MN_27031,USW00094992,47.7472,-90.3444,24.310,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MN_27033,USC00219033,43.8769,-95.1158,15.672,TMAX|TMIN|PRCP|SNOW|SNWD
US_MN_27035,USW00094938,46.4047,-94.1308,10.570,TMAX|TMIN
US_MN_27037,USC00217107,44.7167,-93.0981,5.073,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27039,USC00216287,44.0975,-93.2317,30.642,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MN_27041,USW00014910,45.8678,-95.3942,9.118,TMAX|TMIN|PRCP
US_MN_27043,USC00218808,43.7467,-93.7367,18.684,TMAX|TMIN
US_MN_27045,USC00216654,43.6725,-92.0747,1.486,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27047,USC00210075,43.6064,-93.3019,8.064,TMAX|TMIN|PRCP|SNOW
US_MN_27049,USC00216822,44.6103,-92.61,23.926,TMAX|TMIN|TOBS|WT01
US_MN_27051,USC00216228,46.2153,-96.1781,34.282,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27053,USC00214884,44.9783,-93.2469,1.579,TMAX|TMIN|TOBS
US_MN_27055,USC00211198,43.6308,-91.5028,4.480,TMAX|TMIN|PRCP|SNOW
US_MN_27057,USW00094967,46.9006,-95.0678,25.203,TMAX|TMIN|PRCP|SNOW
US_MN_27059,USC00211227,45.5506,-93.1264,12.784,TMAX|TMIN|PRCP|SNOW
US_MN_27061,USR0000MEFF,47.7794,-93.6461,29.989,TMAX|TMIN|TAVG
US_MN_27063,USC00214453,43.7022,-95.1519,2.553,TMAX|TMIN|TOBS|WT01
US_MN_27065,USR0000MMOR,45.89,-93.2697,7.073,TMAX|TMIN|TAVG
US_MN_27067,USC00219001,45.19,-95.0586,5.858,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT06
US_MN_27069,USC00213455,48.7714,-96.9406,11.811,TMAX|TMIN|PRCP|SNOW
US_MN_27071,USC00210746,48.1969,-93.7994,7.348,TMAX|TMIN|PRCP|SNOW|SNWD
US_MN_27073,USC00214994,45.0022,-96.1661,1.120,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27075,USR0000MISA,47.6303,-91.4083,11.240,TMAX|TMIN|TAVG
US_MN_27077,USW00094961,48.7167,-94.6,22.789,TMAX|TMIN
US_MN_27079,USC00217405,44.3222,-93.9656,19.480,TMAX|TMIN|PRCP|SNOW
US_MN_27081,USC00211263,44.7183,-96.2697,34.292,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27083,USC00215204,44.4717,-95.7903,7.916,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27085,USC00211065,44.7336,-94.3417,12.125,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03|WT04
US_MN_27087,USC00215012,47.3169,-95.9692,12.091,TMAX|TMIN|PRCP|SNOW
US_MN_27089,USC00218674,48.1953,-96.7761,34.000,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|DAPR|MDPR
US_MN_27091,USC00217602,43.6303,-94.7744,18.117,TMAX|TMIN|TOBS
US_MN_27093,USC00214778,45.1278,-94.5347,0.942,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27095,USC00215392,45.7533,-93.6617,19.807,TMAX|TMIN|PRCP|SNOW|SNWD
US_MN_27097,USR0000MLTF,45.9514,-94.3444,2.418,TMAX|TMIN|TAVG
US_MN_27099,USC00213290,43.7047,-92.5644,15.419,TMAX|TMIN|PRCP|SNOW
US_MN_27101,USC00214534,43.9983,-95.9494,15.342,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27103,USC00215888,44.2944,-94.4083,13.580,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WESD|WT01
US_MN_27105,USC00219170,43.645,-95.5803,14.725,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27107,USC00210018,47.2992,-96.5161,5.443,TMAX|TMIN|PRCP|SNOW
US_MN_27109,USW00014925,43.9042,-92.4917,12.940,TMAX|TMIN|PRCP|SNOW|WT08
US_MN_27111,USC00216276,46.4144,-95.5464,12.555,TMAX|TMIN|TOBS
US_MN_27113,USW00004994,48.3056,-95.8744,28.940,TMAX|TMIN|PRCP
US_MN_27115,USW00054932,46.1136,-92.9936,19.769,TMAX|TMIN|PRCP
US_MN_27117,USC00216565,44.0139,-96.3258,6.101,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27119,USC00211891,47.8014,-96.6031,15.575,TMAX|TMIN|PRCP
US_MN_27121,USW00014910,45.8678,-95.3942,31.201,TMAX|TMIN|PRCP
US_MN_27123,USC00218477,45.0483,-93.0958,3.165,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27125,USC00211891,47.8014,-96.6031,38.563,TMAX|TMIN|PRCP
US_MN_27127,USC00214546,44.2394,-95.3153,18.604,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27129,USW00014992,44.5483,-95.0803,21.340,TMAX|TMIN|SNWD
US_MN_27131,USC00216287,44.0975,-93.2317,29.700,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MN_27133,USC00137147,43.43,-96.1686,27.489,TMAX|TMIN|PRCP|SNOW|SNWD
US_MN_27135,USR0000MROS,48.85,-95.7,11.525,TMAX|TMIN|TAVG
US_MN_27137,USC00212645,47.4581,-92.5303,14.550,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27139,USW00094963,44.8322,-93.4706,20.802,TMAX|TMIN
US_MN_27141,USR0000MSHE,45.5325,-93.7503,10.402,TMAX|TMIN|TAVG
US_MN_27143,USC00213076,44.5564,-94.2208,2.724,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT06
US_MN_27145,USC00211691,45.5794,-94.3919,17.295,TMAX|TMIN|PRCP|SNOW
US_MN_27147,USC00216287,44.0975,-93.2317,8.670,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MN_27149,USC00215638,45.59,-95.8744,9.840,TMAX|TMIN|PRCP
US_MN_27151,USC00210667,45.3167,-95.6167,5.774,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27153,USC00214861,45.9647,-94.8892,11.742,TMAX|TMIN|PRCP|SNOW
US_MN_27155,USC00218907,45.8081,-96.5042,4.999,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27157,USC00218227,44.2811,-92.1944,3.633,TMAX|TMIN|TOBS
US_MN_27159,USC00215902,46.5233,-95.3847,33.092,TMAX|TMIN|TOBS
US_MN_27161,USC00218692,44.0708,-93.5264,7.601,TMAX|TMIN|PRCP
US_MN_27163,USC00218039,45.0456,-92.8522,3.035,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|MDPR|WT01
US_MN_27165,USC00217326,43.9903,-94.6122,1.159,TMAX|TMIN|TOBS
US_MN_27167,USC00210974,46.3047,-96.5217,7.321,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27169,USC00219072,44.0875,-91.6703,14.371,TMAX|TMIN|PRCP|SNOW|SNWD
US_MN_27171,USC00212088,45.0417,-93.7908,20.845,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MN_27173,USC00213311,44.8136,-95.5517,26.479,TMAX|TMIN|PRCP|SNOW
US_MO,USC00231189,38.6278,-92.5545,14.984,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29001,USC00234544,40.2058,-92.5747,2.776,TMAX|TMIN|PRCP|SNOW
US_MO_29003,USC00231924,39.8536,-94.7078,17.089,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29005,USC00238292,40.4372,-95.3867,3.752,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29007,USC00238577,39.3075,-91.4925,31.832,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29009,USC00231383,36.6875,-93.8694,4.313,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29011,USC00234705,37.5983,-94.2842,11.990,TMAX|TMIN|PRCP|SNOW
US_MO_29013,USC00231145,38.2611,-94.405,5.678,TMAX|TMIN|TOBS
US_MO_29015,USC00238466,38.2597,-93.4136,11.686,TMAX|TMIN|TOBS|PRCP
US_MO_29017,USC00233038,37.5742,-90.3075,37.415,TMAX|TMIN|TOBS
US_MO_29019,USC00231801,38.9425,-92.3206,1.320,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|SN31|SN32|SX31|SX32
US_MO_29021,USW00013993,39.7736,-94.9233,15.058,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT06|WT08
US_MO_29023,USW00003975,36.7725,-90.3247,8.896,TMAX|TMIN
US_MO_29025,USC00233568,39.7425,-94.0347,10.301,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29027,USW00003945,38.8169,-92.2183,25.975,TMAX|TMIN|PRCP|SNOW|SNWD|PGTM|WT01|WT02|WT03|WT04|WT06|WT08
US_MO_29029,USC00234694,38.2042,-92.6233,23.243,TMAX|TMIN|PRCP
US_MO_29031,USW00003935,37.2253,-89.5706,19.742,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_MO_29033,USC00231340,39.3594,-93.4886,7.913,TMAX|TMIN|PRCP|SNOW
US_MO_29035,USR0000MBSP,36.975,-91.0181,5.782,TMAX|TMIN|TAVG
US_MO_29037,USC00236745,38.81,-94.2647,19.274,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT04
US_MO_29039,USC00238082,37.6967,-93.7725,8.124,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29041,USC00237514,39.4247,-92.8106,16.640,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29043,USC00236452,37.0194,-93.2339,6.738,TMAX|TMIN
US_MO_29045,USC00132299,40.6458,-91.5639,30.159,TMAX|TMIN|TOBS
US_MO_29047,USC00234382,39.3667,-94.3294,10.026,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MO_29049,USC00231216,39.7469,-94.2531,20.619,TMAX|TMIN|TOBS
US_MO_29051,USC00234271,38.5853,-92.1825,11.920,TMAX|TMIN|PRCP|SNOW
US_MO_29053,USC00230824,38.9625,-92.7394,13.925,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29055,USR0000MSUL,38.2339,-91.15,31.143,TMAX|TMIN|TAVG
US_MO_29057,USC00235027,37.3908,-93.9492,9.789,TMAX|TMIN|TOBS
US_MO_29059,USC00231087,37.6669,-93.1069,7.658,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29061,USC00233102,39.9081,-93.9697,6.026,TMAX|TMIN|TOBS
US_MO_29063,USC00230143,39.8914,-94.36,3.544,TMAX|TMIN|TOBS
US_MO_29065,USC00237506,37.6339,-91.5361,4.145,TMAX|TMIN|PRCP|SNOW|SNWD
US_MO_29067,USC00238754,36.8581,-92.5875,11.159,TMAX|TMIN|TOBS|SNWD
US_MO_29069,USC00235207,36.5994,-89.9894,37.728,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT04
US_MO_29071,USC00238746,38.5417,-90.9753,17.254,TMAX|TMIN|TOBS
US_MO_29073,USC00237300,38.4508,-91.3753,11.795,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29075,USC00230051,40.2486,-94.3308,7.439,TMAX|TMIN|TOBS
US_MO_29077,USW00013995,37.2353,-93.4003,6.004,TMAX|TMIN|PRCP|SNOW|SNWD
US_MO_29079,USC00238444,40.0825,-93.6086,4.488,TMAX|TMIN|PRCP|SNOW
US_MO_29081,USC00230608,40.2575,-94.0269,11.031,TMAX|TMIN|PRCP|SNOW
US_MO_29083,USC00231711,38.395,-93.7711,1.739,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29085,USC00236777,37.905,-93.3167,3.903,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|EVAP|WDMV
US_MO_29087,USC00252851,40.075,-95.5189,26.341,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29089,USC00236012,39.0172,-92.7558,14.483,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29091,USC00238880,36.7267,-91.8736,5.033,TMAX|TMIN|PRCP|SNOW|SNWD|WT03
US_MO_29093,USC00236826,37.8958,-90.8411,39.119,TMAX|TMIN|PRCP|SNOW
US_MO_29095,USW00053879,38.9597,-94.3714,6.218,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MO_29097,USW00013987,37.1467,-94.5022,15.550,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT04|WT05|WT06|WT08
US_MO_29099,USC00232850,38.2306,-90.3981,12.819,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MO_29101,USC00232568,38.8681,-94.0353,23.534,TMAX|TMIN|SNOW|SNWD
US_MO_29103,USC00238051,39.97,-91.8875,27.892,TMAX|TMIN
US_MO_29105,USC00234825,37.685,-92.6939,9.560,TMAX|TMIN|PRCP|SNOW
US_MO_29107,USC00233838,39.0733,-93.7075,6.433,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_MO_29109,USR0000MMTV,37.0711,-93.8972,7.366,TMAX|TMIN|TAVG
US_MO_29111,USC00238051,39.97,-91.8875,18.923,TMAX|TMIN
US_MO_29113,USC00232591,39.1561,-90.7833,18.623,TMAX|TMIN|PRCP|SNOW|SNWD
US_MO_29115,USW00013301,39.8667,-93.1469,3.171,TMAX|TMIN|PRCP
US_MO_29117,USC00231580,39.775,-93.5358,1.335,TMAX|TMIN
US_MO_29119,USC00230163,36.645,-94.4855,12.410,TMAX|TMIN|PRCP|SNOW|SNWD|WT04|WT06
US_MO_29121,USR0000MATL,39.8697,-92.5206,5.551,TMAX|TMIN|TAVG
US_MO_29123,USC00233038,37.5742,-90.3075,10.862,TMAX|TMIN|TOBS
US_MO_29125,USW00013997,38.1311,-91.7683,14.339,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT06|WT08
US_MO_29127,USC00117077,39.9036,-91.4283,19.398,TMAX|TMIN|PRCP
US_MO_29129,USC00236866,40.3986,-93.5839,2.655,TMAX|TMIN|PRCP|SNOW
US_MO_29131,USC00234694,38.2042,-92.6233,16.984,TMAX|TMIN|PRCP
US_MO_29133,USW00093809,37.0422,-89.1856,25.362,TMAX|TMIN|PRCP
US_MO_29135,USC00231189,38.6278,-92.5545,2.229,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29137,USC00237720,39.6828,-92.0464,20.718,TMAX|TMIN
US_MO_29139,USC00238725,38.835,-91.1386,30.978,TMAX|TMIN|PRCP|SNOW
US_MO_29141,USC00238603,38.4325,-92.8397,4.391,TMAX|TMIN|TOBS
US_MO_29143,USC00235207,36.5994,-89.9894,29.435,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT04
US_MO_29145,USC00235976,36.865,-94.3603,5.685,TMAX|TMIN|PRCP|SNOW
US_MO_29147,USC00231822,40.2394,-94.6833,21.409,TMAX|TMIN|PRCP|SNOW
US_MO_29149,USC00034572,36.4947,-91.535,24.844,TMAX|TMIN|TOBS|PRCP|SNOW
US_MO_29151,USC00233043,38.4583,-91.7028,13.693,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03
US_MO_29153,USC00238754,36.8581,-92.5875,26.618,TMAX|TMIN|TOBS|SNWD
US_MO_29155,USW00053869,35.9403,-89.8308,30.344,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_MO_29157,USC00236641,37.7342,-89.92,8.363,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29159,USC00237632,38.6753,-93.2228,7.853,TMAX|TMIN|PRCP|SNOW
US_MO_29161,USW00023909,37.6344,-91.7225,27.955,TMAX|TMIN|PRCP
US_MO_29163,USC00230856,39.3444,-91.1708,0.494,TMAX|TMIN|TOBS
US_MO_29165,USW00003947,39.2972,-94.7306,9.813,TMAX|TMIN|PRCP|SNOW|SNWD|PGTM|WT01|WT02|WT03|WT04|WT06|WT08
US_MO_29167,USC00230789,37.6164,-93.3914,0.857,TMAX|TMIN|TOBS|PRCP|SNOW
US_MO_29169,USC00238777,37.8131,-92.2317,2.055,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29171,USC00238523,40.475,-93.0031,1.534,TMAX|TMIN|PRCP|SNOW
US_MO_29173,USC00231600,39.5333,-91.6453,9.898,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29175,USC00235671,39.4194,-92.4369,5.548,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29177,USC00237116,39.2422,-93.97,12.113,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29179,USR0000MCAR,37.1806,-91.1181,23.875,TMAX|TMIN|TAVG
US_MO_29181,USR0000MDON,36.6269,-90.8239,5.521,TMAX|TMIN|TAVG
US_MO_29183,USC00238805,38.6989,-90.6828,8.894,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29185,USC00236402,38.0492,-93.7039,5.879,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29186,USC00232809,37.7919,-90.4097,21.351,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MO_29187,USC00232809,37.7919,-90.4097,1.561,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MO_29189,USC00237398,38.6856,-90.5231,8.821,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_MO_29195,USW00013991,39.1342,-93.2225,2.045,TMAX|TMIN|PRCP|SNOW
US_MO_29197,USC00235492,40.4575,-92.1822,28.620,TMAX|TMIN|TOBS
US_MO_29199,USC00235492,40.4575,-92.1822,2.850,TMAX|TMIN|TOBS
US_MO_29201,USW00003935,37.2253,-89.5706,19.498,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_MO_29203,USC00239056,36.9789,-91.3844,20.191,TMAX|TMIN|TOBS
US_MO_29205,USC00237720,39.6828,-92.0464,12.093,TMAX|TMIN
US_MO_29207,USC00237772,36.8775,-89.6231,29.154,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT03
US_MO_29209,USC00233094,36.8061,-93.4678,7.354,TMAX|TMIN|TOBS
US_MO_29211,USC00233416,40.3503,-92.9492,20.729,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_MO_29213,USC00236460,36.6744,-93.1075,6.605,TMAX|TMIN|TOBS
US_MO_29215,USC00234019,37.3186,-91.9628,0.292,TMAX|TMIN|PRCP|SNOW|SNWD
US_MO_29217,USC00235987,37.8394,-94.3739,3.202,TMAX|TMIN
US_MO_29219,USC00238725,38.835,-91.1386,7.464,TMAX|TMIN|PRCP|SNOW
