key,latitude,longitude,area,elevation,population,gdp,gdp_per_capita,human_development_index,life_expectancy
CO_05_05148,6.081944,-75.334167,448,2150,49076,,,,
CO_05_05150,6.722778,-75.2825,,1700,,,,,
CO_05_05154,7.984722,-75.198056,1411,150,87532,,,,
CO_05_05172,7.669722,-76.681389,608,34,84183,,,,
CO_05_05190,6.538333,-75.088611,46,1050,9247,,,,
CO_05_05197,6.057778,-75.185278,210,1300,,,,,
CO_05_05206,6.395,-75.258333,167,1832,3463,,,,
CO_05_05209,6.045556,-75.9075,,2400,20271,,,,
CO_05_05212,6.348611,-75.510278,70,1454,73574,,,,
CO_05_05234,7.001389,-76.261111,,450,22954,,,,
CO_05_05237,6.485833,-75.395278,,2205,24201,,,,
CO_05_05240,6.326389,-75.766111,,1150,,,,,
CO_05_05250,7.604722,-74.808611,,57,50863,,,,
CO_05_05264,6.565278,-75.514167,,2300,,,,,
CO_05_05266,6.171944,-75.580278,78.78,1575,228848,,,,
CO_05_05282,5.926667,-75.673889,,1800,20997,,,,
CO_05_05284,6.778611,-76.131389,,1350,,,,,
CO_05_05306,6.680556,-75.952778,,1511,,,,,
CO_05_05308,6.376944,-75.446111,,1425,59319,,,,
CO_05_05310,6.681667,-75.218056,,1805,,,,,
CO_05_05313,6.144167,-75.185278,,2081,,,,,
CO_05_05315,6.813889,-75.240833,87,1875,,,,,
CO_05_05318,6.279167,-75.441944,,2150,51265,,,,
CO_05_05321,6.2325,-75.158611,,2000,8.363,,,,
CO_05_05347,6.210556,-75.73,117,1778,6138,,,,
CO_05_05353,5.803,-75.912,,942,,,,,
CO_05_05360,6.1726,-75.6096,21.09,1550,235016,,,,
CO_05_05361,7.171111,-75.763611,,1550,,,,,
CO_05_05364,5.598333,-75.819722,224,1750,13748,,,,
CO_05_05368,5.791111,-75.785833,74.5,1931,,,,,
CO_05_05376,6.027778,-75.431111,131,2200,55246,,,,
CO_05_05380,6.156111,-75.641389,,1775,66281,,,,
CO_05_05390,5.741944,-75.605278,55,600,,,,,
CO_05_05400,5.972778,-75.361111,198,2500,19119,,,,
CO_05_05411,6.678056,-75.812222,,867,,,,,
CO_05_05425,6.553333,-74.787222,,915,,,,,
CO_05_05440,6.174444,-75.338889,,2120,64645,,,,
CO_05_05467,5.944722,-75.523889,,2350,,,,,
CO_05_05475,6.985,-76.753056,,216,,,,,
CO_05_05480,7.243333,-76.435833,,169,22505,,,,
CO_05_05483,5.609167,-75.176389,,1656,,,,,
CO_05_05490,8.425833,-76.783889,,0,69090,,,,
CO_05_05495,8.095833,-74.775,,28,25790,,,,
CO_05_05501,6.627778,-75.811944,,500,,,,,
CO_05_05541,6.218889,-75.241944,,2000,,,,,
CO_05_05543,7.021389,-75.909444,,1200,,,,,
CO_05_05576,5.790556,-75.840556,,1894,,,,,
CO_05_05579,6.490556,-74.404722,,70,50232,,,,
CO_05_05585,6.184444,-74.583611,,113,,,,,
CO_05_05591,5.872778,-74.639722,,148,21745,,,,
CO_05_05604,7.0275,-74.693889,1985,700,32057,,,,
CO_05_05607,6.059722,-75.503889,273,2175,16974,,,,
CO_05_05615,6.153333,-75.374167,196,2130,114299,,,,
CO_05_05628,6.848333,-75.816944,265,1556,,,,,
CO_05_05631,6.150833,-75.615,15,1550,54573,,,,
CO_05_05642,5.963889,-75.9775,418,1400,17804,,,,
CO_05_05647,6.914444,-75.675833,177,2191,,,,,
CO_05_05649,6.187222,-74.992222,702,1113,,,,,
CO_05_05652,5.964167,-75.101667,373,1250,,,,,
CO_05_05656,6.441667,-75.727778,155,780,,,,,
CO_05_05658,6.849722,-75.683611,127,2748,,,,,
CO_05_05659,8.761111,-76.528611,239,25,27149,,,,
CO_05_05660,6.042222,-74.993333,453,1050,,,,,
CO_05_05664,6.459444,-75.557778,229,2475,28438,,,,
CO_05_05665,8.275,-76.376944,476,206,32328,,,,
CO_05_05667,6.295,-75.028056,362,1000,,,,,
CO_05_05670,6.485278,-75.019722,441,1475,,,,,
CO_05_05674,6.281944,-75.332222,243,2000,,,,,
CO_05_05679,5.874722,-75.566111,185,1800,21413,,,,
CO_05_05686,6.647222,-75.460556,812,2550,37435,,,,
CO_05_05690,6.470833,-75.165833,271,1975,10759,,,,
CO_05_05697,6.1375,-75.263889,75,2150,27316,,,,
CO_05_05736,7.078056,-74.701667,1231,650,38661,,,,
CO_05_05756,5.709444,-75.310556,1323,2475,36445,,,,
CO_05_05761,6.501667,-75.743333,223,2303,14453,,,,
CO_05_05789,5.664722,-75.714444,264,1638,15218,,,,
CO_05_05790,7.583889,-75.400278,1569,125,39257,,,,
CO_05_05792,5.865,-75.8225,119,1235,7542,,,,
CO_05_05809,6.0625,-75.793611,142,1550,14092,,,,
CO_05_05819,7.010278,-75.701667,139,1850,6144,,,,
CO_05_05837,8.093056,-76.728333,3055,2,181000,,,,
CO_05_05842,6.898611,-76.173611,236,895,8253,,,,
CO_05_05847,6.315556,-76.134167,2556,1830,47128,,,,
CO_05_05854,7.163611,-75.439167,,1100,24538,,,,
CO_05_05856,5.614444,-75.625556,130,1375,,,,,
CO_05_05858,6.773056,-74.799444,512,980,,,,,
CO_05_05861,5.960833,-75.733611,141,1126,,,,,
CO_05_05873,6.589444,-76.899722,1780,0,,,,,
CO_05_05885,6.676667,-74.841111,477,1250,,,,,
CO_05_05887,6.963333,-75.417222,724,2265,48556,,,,
CO_05_05890,6.597778,-75.012222,941,1450,25647,,,,
CO_05_05893,7.006111,-73.908889,1881,34,,,,,
CO_05_05895,7.489722,-74.8675,1064,64,29614,,,,
CO_08,10.983333,-74.783333,3388,123,2546138,,,,
CO_08_08001,10.963889,-74.796389,154,18,1232766,,,,
CO_08_08078,10.795556,-74.919444,127,118,50261,,,,
CO_08_08137,10.377778,-74.881389,105,13,18354,,,,
CO_08_08141,10.459167,-74.880556,143,12,12576,,,,
CO_08_08296,10.900278,-74.885278,98,79,43896,,,,
CO_08_08372,10.828611,-75.035,176,51,14184,,,,
CO_08_08421,10.608333,-75.141667,246,38,28246,,,,
CO_08_08433,10.860278,-74.778889,108,5,99058,,,,
CO_08_08436,10.448056,-74.959167,206,13,13456,,,,
CO_08_08520,10.738889,-74.754722,94,7,25886,,,,
CO_08_08549,10.750278,-75.1075,258,378,4874,,,,
CO_08_08558,10.777222,-74.852778,73,83,13518,,,,
CO_08_08560,10.641944,-74.753056,204,15,23243,,,,
CO_08_08573,10.992222,-74.952778,73,10,26595,,,,
CO_08_08606,10.494444,-75.124167,363,19,27445,,,,
CO_08_08634,10.790278,-74.755556,43,2,34369,,,,
CO_08_08638,10.63,-74.923611,399,87,84410,,,,
CO_08_08675,10.324722,-74.958889,50,8,11947,,,,
CO_08_08685,10.7575,-74.755833,67,2,25775,,,,
CO_08_08758,10.909722,-74.785833,67,5,455796,,,,
CO_08_08770,10.3325,-74.879722,42,5,9344,,,,
CO_08_08832,10.874167,-74.978611,176,193,10602,,,,
CO_08_08849,10.742778,-74.975833,103,95,8561,,,,
CO_11,4.612639,-74.0705,1578,2640,7200000,,,,
CO_11_11001,4.612639,-74.0705,1578,2640,7200000,,,,
CO_13,10.4,-75.5,25978,16,2122021,,,,
CO_13_13001,10.423611,-75.525278,572,2,1036412,,,,
CO_13_13006,8.569167,-74.556111,1471,20,23051,,,,
CO_13_13030,8.791389,-74.163611,248.66,21,13669,,,,
CO_13_13042,8.458889,-73.941389,534,65,18876,,,,
CO_13_13052,10.255,-75.344722,566,63,78070,,,,
CO_13_13062,10.249444,-75.019444,162,53,,,,,
CO_13_13074,8.945556,-74.105833,,20,,,,,
CO_13_13140,10.25,-74.915833,,10,24573,,,,
CO_13_13160,7.376111,-73.915278,,24,,,,,
CO_13_13188,9.278333,-74.644722,,19,,,,,
CO_13_13212,9.586667,-74.827222,,22,12266,,,,
CO_13_13222,10.5675,-75.325833,,68,,,,,
CO_13_13244,9.718333,-75.1225,954,197,78729,,,,
CO_13_13248,4.026389,-74.960556,,193,,,,,
CO_13_13268,8.988333,-73.949444,,21,,,,,
CO_13_13300,8.955556,-74.076944,,18,12270,,,,
CO_13_13430,9.246667,-74.759444,1568,49,123906,,,,
CO_13_13433,10.232222,-75.191111,,12,27127,,,,
CO_13_13440,9.153056,-74.288056,295,25,9876,,,,
CO_13_13442,9.981111,-75.298611,547,30,49462,,,,
CO_13_13458,8.295833,-74.472778,2089,78,21229,,,,
CO_13_13468,9.239444,-74.425,645,10,45417,,,,
CO_13_13473,8.276944,-73.866667,1765,19,21182,,,,
CO_13_13490,8.526111,-74.037778,407.2,100,9850,,,,
CO_13_13549,8.915,-74.461944,,19,24923,,,,
CO_13_13580,8.666389,-73.822222,396,19,10489,,,,
CO_13_13600,8.588611,-73.84,1414,19,,,,,
CO_13_13620,10.3925,-75.063056,,19,,,,,
CO_13_13647,10.397778,-75.151389,208,13,,,,,
CO_13_13650,9.211944,-74.323056,288,18,,,,,
CO_13_13654,9.831111,-75.121944,434,227,21644,,,,
CO_13_13655,8.249722,-74.72,549,25,13426,,,,
CO_13_13657,9.952222,-75.081111,637,142,34012,,,,
CO_13_13667,8.938889,-74.039167,742,19,,,,,
CO_13_13670,7.476389,-73.923056,1977,22,36341,,,,
CO_13_13673,10.603889,-75.287778,223,42,,,,,
CO_13_13683,10.445556,-75.368611,151,43,24694,,,,
CO_13_13688,7.963333,-74.053333,2360,610,46017,,,,
CO_13_13744,7.956389,-73.946111,1345,33,20271,,,,
CO_13_13760,10.390833,-75.136667,131,11,,,,,
CO_13_13780,9.302778,-74.567778,261,6,11350,,,,
CO_13_13810,8.557778,-74.263889,758,47,22041,,,,
CO_13_13836,10.331944,-75.414167,185,128,76218,,,,
CO_13_13838,10.272778,-75.443889,148,109,,,,,
CO_13_13873,10.444167,-75.274722,135,140,20624,,,,
CO_13_13894,9.744722,-74.817222,287,5,,,,,
CO_15,5.533333,-73.366667,23189,2427,1242731,,,,
CO_15_15001,5.540278,-73.361389,118,2782,162419,,,,
CO_15_15022,4.970556,-73.378611,,2048,2171,,,,
CO_15_15047,5.519444,-72.883611,943,3030,16087,,,,
CO_15_15051,5.754444,-73.4375,155,2739,5240,,,,
CO_15_15087,5.989444,-72.912222,,2650,,,,,
CO_15_15090,5.226667,-73.126667,61.72,1260,,,,,
CO_15_15092,5.911111,-72.808333,123,2575,,,,,
CO_15_15097,6.330833,-72.584167,159,2114,7079,,,,
CO_15_15104,5.454167,-73.361944,48,2420,,,,,
CO_15_15106,5.691389,-73.922222,64,1340,2584,,,,
CO_15_15109,5.511389,-73.941944,,903,,,,,
CO_15_15114,5.830278,-72.884167,22.5,2472,,,,,
CO_15_15131,5.554167,-73.865556,,2735,3638,,,,
CO_15_15135,5.031111,-73.103333,302,898,,,,,
CO_15_15162,5.956389,-72.946944,61.63,2819,,,,,
CO_15_15172,5.166944,-73.368889,148,1763,3528,,,,
CO_15_15176,5.6175,-73.816389,133,2556,65274,,,,
CO_15_15180,6.553056,-72.499444,659,2470,4291,,,,
CO_15_15183,6.187778,-72.4725,748,3105,9542,,,,
CO_15_15185,6.028333,-73.446944,157.65,1575,5687,,,,
CO_15_15187,5.558611,-73.282222,56,2903,,,,,
CO_15_15189,5.408889,-73.296111,73,2460,,,,,
CO_15_15204,5.633889,-73.323056,149,2814,,,,,
CO_15_15212,5.473889,-74.0475,,967,,,,,
CO_15_15215,5.828611,-72.845,,2365,,,,,
CO_15_15218,6.500278,-72.738889,103,1886,2861,,,,
CO_15_15223,7.000833,-72.108056,1650,286,6725,,,,
CO_15_15224,5.543889,-73.454167,43.58,2650,,,,,
CO_15_15226,5.58,-72.965833,43,2895,,,,,
CO_15_15232,5.61,-73.488889,119.52,2900,5484,,,,
CO_15_15236,4.887778,-73.368333,108.36,1803,,,,,
CO_15_15238,5.821944,-73.029722,266.93,2530,126670,,,,
CO_15_15244,6.409444,-72.444444,253,2784,5241,,,,
CO_15_15248,6.4825,-72.496667,70,3105,4195,,,,
CO_15_15272,5.669444,-72.992778,109.9,2442,,,,,
CO_15_15276,5.859444,-72.918611,85,2465,,,,,
CO_15_15293,5.750833,-73.549444,66,2119,2654,,,,
CO_15_15296,5.802778,-72.805,88,2800,,,,,
CO_15_15299,5.082222,-73.363889,191.75,1685,,,,,
CO_15_15317,6.459444,-72.500556,59.83,3393,1693,,,,
CO_15_15322,5.005833,-73.473056,36.04,1815,,,,,
CO_15_15325,4.966111,-73.489167,112,1640,,,,,
CO_15_15332,6.4625,-72.411944,934,2908,6909,,,,
CO_15_15362,5.6125,-72.978611,34,2560,,,,,
CO_15_15367,5.385,-73.363611,59,2119,,,,,
CO_15_15368,6.145833,-72.570833,,3209,,,,,
CO_15_15377,5.563333,-72.5775,,1210,5099,,,,
CO_15_15380,5.095556,-73.443611,57.26,2733,,,,,
CO_15_15401,5.522781,-74.2328,,1380,,,,,
CO_15_15403,6.316111,-72.56,,2466,2523,,,,
CO_15_15407,5.633056,-73.525556,128,2000,18598,,,,
CO_15_15425,4.971944,-73.319444,199.5,1467,,,,,
CO_15_15442,5.548889,-74.006667,,587,7480,,,,
CO_15_15455,5.196389,-73.144444,,1432,,,,,
CO_15_15464,5.753333,-72.798611,365.5,2975,,,,,
CO_15_15466,5.7225,-72.849167,,3536,,,,,
CO_15_15469,5.874444,-73.571667,220,1669,21402,,,,
CO_15_15476,5.577222,-73.367222,62,2690,8067,,,,
CO_15_15480,5.529722,-74.104444,147,740,8548,,,,
CO_15_15491,5.769722,-72.94,55.39,2510,,,,,
CO_15_15494,5.354167,-73.456389,0.28582,2457,,,,,
CO_15_15500,5.594444,-73.308056,59,2815,,,,,
CO_15_15507,5.657778,-74.180556,,1050,,,,,
CO_15_15511,5.140556,-73.397778,68,1985,,,,,
CO_15_15514,5.098889,-73.051667,,1270,,,,,
CO_15_15516,5.78,-73.1175,305.924,2525,31868,,,,
CO_15_15518,5.293056,-72.703056,322,793,1719,,,,
CO_15_15522,6.442778,-72.459167,42,2258,1487,,,,
CO_15_15531,5.656111,-73.978889,,1215,,,,,
CO_15_15533,5.625278,-72.423889,435.503,971,,,,,
CO_15_15537,5.985556,-72.749444,116,2200,,,,,
CO_15_15542,5.558889,-73.050278,282,2858,9322,,,,
CO_15_15550,5.7225,-72.485278,469.12,1552,,,,,
CO_15_15572,5.976111,-74.5875,1472,145,56930,,,,
CO_15_15580,5.519444,-74.179167,,1231,,,,,
CO_15_15599,5.400833,-73.335556,146.5,2308,,,,,
CO_15_15600,5.538889,-73.63,233,2150,,,,,
CO_15_15621,5.356667,-73.208611,258,2075,,,,,
CO_15_15632,5.696944,-73.763056,246.9,2575,12372,,,,
CO_15_15638,5.583333,-73.542222,62,2036,3791,,,,
CO_15_15646,5.491944,-73.486667,160,2735,20767,,,,
CO_15_15660,5.2225,-73.076944,106,1705,,,,,
CO_15_15664,6.019167,-73.546667,74,1518,5221,,,,
CO_15_15667,4.820164,-73.168417,458,464,,,,,
CO_15_15673,6.4025,-72.555,131,2496,3682,,,,
CO_15_15676,5.517778,-73.722778,90,2615,,,,,
CO_15_15681,5.651389,-74.069444,194,704,,,,,
CO_15_15686,6.057222,-73.481111,67,1593,7692,,,,
CO_15_15690,4.86,-73.262778,326,855,,,,,
CO_15_15693,5.874722,-72.981667,107,2753,,,,,
CO_15_15696,5.713611,-73.603056,98,2227,2704,,,,
CO_15_15720,6.131389,-72.7075,184,2600,2339,,,,
CO_15_15723,6.093333,-72.711667,81,2600,1110,,,,
CO_15_15740,5.513056,-73.244167,125,3044,,,,,
CO_15_15753,6.332778,-72.683889,136,1950,7255,,,,
CO_15_15755,6.040833,-72.636389,600.11,2413,,,,,
CO_15_15757,5.997778,-72.692222,151,2669,7140,,,,
CO_15_15759,5.715833,-72.933333,209,2569,131105,,,,
CO_15_15761,4.986111,-73.432222,58.7,1670,,,,,
CO_15_15762,5.566389,-73.450278,42,2650,3025,,,,
CO_15_15763,5.765,-73.248056,288.65,2860,,,,,
CO_15_15764,5.500556,-73.333333,57,2942,,,,,
CO_15_15774,6.229444,-72.691111,191,2485,3095,,,,
CO_15_15776,5.620556,-73.621389,102,1800,5916,,,,
CO_15_15778,5.021111,-73.451944,41.26,1856,,,,,
CO_15_15790,5.909167,-72.781389,167,2530,6361,,,,
CO_15_15798,5.076944,-73.421111,51,1600,,,,,
CO_15_15804,5.317222,-73.396944,12176,2115,9186,,,,
CO_15_15806,5.748056,-72.998889,94.3,2538,,,,,
CO_15_15808,5.580833,-73.646111,79.2745,2106,3035,,,,
CO_15_15810,6.420278,-72.691667,72,1914,3206,,,,
CO_15_15814,5.564722,-73.184444,165,2761,,,,,
CO_15_15816,5.9375,-73.513333,118,3098,4966,,,,
CO_15_15820,5.767778,-72.831667,37,2900,,,,,
CO_15_15822,5.560278,-72.986111,314,2870,5386,,,,
CO_15_15832,5.730278,-73.932222,77,1246,1840,,,,
CO_15_15835,5.323611,-73.489722,106,2389,,,,,
CO_15_15837,5.689722,-73.2275,165,2431,,,,,
CO_15_15839,6.031667,-72.856111,135,2700,1890,,,,
CO_15_15842,5.220556,-73.457222,148,2480,,,,,
CO_15_15861,5.366389,-73.521944,159,2729,,,,,
CO_15_15879,5.436389,-73.296111,68,2520,,,,,
CO_15_15897,5.283889,-73.170278,262,1665,,,,,
CO_17,5.1,-75.55,7888,3190,1018453,,,,
CO_17_17001,5.066111,-75.484722,571.84,2200,434403,,,,
CO_17_17013,5.609167,-75.456389,,2214,21237,,,,
CO_17_17042,5.238092,-75.784042,,1790,33272,,,,
CO_17_17050,5.271389,-75.490833,151.5,1920,,,,,
CO_17_17088,4.993611,-75.811944,114.5,1632,,,,,
CO_17_17174,4.980556,-75.6075,112.4,1378,50673,,,,
CO_17_17272,5.296111,-75.561667,193,1550,,,,,
CO_17_17380,5.453839,-74.664675,574,176,78540,,,,
CO_17_17388,5.399444,-75.546944,,1819,,,,,
CO_17_17433,5.251944,-75.156944,,1871,22623,,,,
CO_17_17442,5.475278,-75.599167,,1189,,,,,
CO_17_17444,5.296944,-75.053056,90.3,1600,,,,,
CO_17_17446,5.284167,-75.260278,,2858,,,,,
CO_17_17486,5.166389,-75.518889,,1969,31399,,,,
CO_17_17495,5.574167,-74.888889,211.24,700,,,,,
CO_17_17513,5.525833,-75.458889,234,1819,,,,,
CO_17_17524,5.019444,-75.623333,,1465,,,,,
CO_17_17541,5.384,-75.161167,530,2050,26342,,,,
CO_17_17614,5.420833,-75.702778,429,1844,62296,,,,
CO_17_17616,5.163889,-75.767222,172,1743,,,,,
CO_17_17653,5.408056,-75.487778,422,1822,,,,,
CO_17_17662,5.413056,-74.992778,761.02,1460,25798,,,,
CO_17_17665,5.09,-75.79,67,1710,,,,,
CO_17_17777,5.450556,-75.651389,125,1183,27489,,,,
CO_17_17867,5.316389,-74.9125,507,603,,,,,
CO_17_17873,5.045556,-75.515278,480,1920,60729,,,,
CO_17_17877,5.060556,-75.873333,172,998,,,,,
CO_18,1.616667,-75.6,88965,182,483834,,,0.752,
CO_18_18001,1.614167,-75.611667,2292,242,143871,,,,
CO_18_18029,1.328889,-75.878333,,538,,,,,
CO_18_18094,1.416361,-75.872722,,320,,,,,
CO_18_18150,1.336111,-74.846667,,229,35473,,,,
CO_18_18205,1.033056,-75.919444,,372,,,,,
CO_18_18247,1.68,-75.285,,509,22306,,,,
CO_18_18256,1.569444,-75.326389,,486,21462,,,,
CO_18_18410,1.479167,-75.436111,,491,24323,,,,
CO_18_18460,1.289167,-75.506389,,460,,,,,
CO_18_18479,1.485833,-75.724444,,544,,,,,
CO_18_18592,1.9075,-75.158333,,523,33701,,,,
CO_18_18610,1.328611,-75.972778,,598,,,,,
CO_18_18753,2.115278,-74.77,17875,280,72949,,,,
CO_18_18756,0.698333,-75.253889,42178,203,25546,,,,
CO_18_18785,0.875833,-75.619722,1827,250,,,,,
CO_18_18860,1.193333,-75.706389,1218,485,,,,,
CO_19,2.45,-76.616667,29308,1693,1491937,,,,
CO_19_19001,2.459167,-76.600278,512,1760,300837,,,,
CO_19_19022,1.913056,-76.856111,,2075,21374,,,,
CO_19_19050,2.255833,-77.249167,713,1250,27670,,,,
CO_19_19075,2.040556,-77.216389,360,1200,26384,,,,
CO_19_19100,1.835833,-76.966389,746.3,1777,44868,,,,
CO_19_19110,3.016389,-76.641111,410,2313,34631,,,,
CO_19_19130,2.623333,-76.573056,,1765,38703,,,,
CO_19_19137,2.796944,-76.482778,,1526,34132,,,,
CO_19_19142,3.035556,-76.407778,,1095,,,,,
CO_19_19212,3.173889,-76.259444,,920,33489,,,,
CO_19_19256,2.451389,-76.810833,,1840,48094,,,,
CO_19_19290,1.682222,-77.072222,56.285,1500,,,,,
CO_19_19300,3.133611,-76.3925,,852,,,,,
CO_19_19318,2.569722,-77.886111,,6,29989,,,,
CO_19_19355,2.550278,-76.063611,,1591,32582,,,,
CO_19_19364,2.776389,-76.323889,254,2507.4,,,,,
CO_19_19392,2.1775,-76.764167,,1633,,,,,
CO_19_19397,2.000833,-76.777778,,1443,47417,,,,
CO_19_19418,2.846389,-77.247222,,455,20867,,,,
CO_19_19450,1.795278,-77.165278,,923,,,,,
CO_19_19455,3.250278,-76.228611,,1041,42639,,,,
CO_19_19473,2.760281,-76.6339,,1813,26707,,,,
CO_19_19513,3.221944,-76.313056,100,849,,,,,
CO_19_19517,2.646944,-75.971667,,1591,36628,,,,
CO_19_19532,2.114167,-76.983056,,626,37504,,,,
CO_19_19533,1.115833,-76.326111,,1500,,,,,
CO_19_19548,2.640833,-76.53,197,1685,46163,,,,
CO_19_19573,3.23,-76.4175,,849,46166,,,,
CO_19_19585,2.341389,-76.496944,,2850,,,,,
CO_19_19622,2.26,-76.74,,1717,,,,,
CO_19_19693,1.841111,-76.7717,436,2700,,,,,
CO_19_19698,3.008333,-76.483889,521,1071,110535,,,,
CO_19_19701,1.700556,-76.572778,3198,1700,,,,,
CO_19_19743,2.610833,-76.378889,813,2800,32692,,,,
CO_19_19760,2.253056,-76.614444,574,2726,,,,,
CO_19_19780,2.954167,-76.693611,391,1050,,,,,
CO_19_19785,2.0375,-76.925,,1616,,,,,
CO_19_19807,2.352778,-76.681944,180,1850,35564,,,,
CO_19_19809,2.771944,-77.665,1813,85,22077,,,,
CO_19_19821,2.958056,-76.271389,399,1701,30397,,,,
CO_19_19824,2.510278,-76.401944,,2750,21298,,,,
CO_19_19845,3.173611,-76.463056,78,1000,,,,,
CO_20,10.483333,-73.25,22905,50,1295387,,,0.729,
CO_20_20001,10.460278,-73.259722,4977,180,490075,,,,
CO_20_20011,8.306667,-73.615278,976.26,162,109621,,,,
CO_20_20013,10.036667,-73.236944,1739,131,49233,,,,
CO_20_20032,9.496944,-73.976111,,200,,,,,
CO_20_20045,9.703056,-73.2775,1144,200,,,,,
CO_20_20060,9.976111,-73.8903,,200,39716,,,,
CO_20_20175,9.257778,-73.813333,1568,49,30303,,,,
CO_20_20178,9.361667,-73.601944,,62,,,,,
CO_20_20228,9.199722,-73.5425,,112,23018,,,,
CO_20_20238,10.148889,-73.96,,150,,,,,
CO_20_20250,9.662219,-73.7519,,51,23534,,,,
CO_20_20295,8.320833,-73.743333,,32,,,,,
CO_20_20310,8.390278,-73.381111,,1240,,,,,
CO_20_20383,8.618611,-73.8025,,21,,,,,
CO_20_20400,9.561111,-73.336389,728.9,144,22405,,,,
CO_20_20443,10.389167,-73.029167,,917,,,,,
CO_20_20517,8.959722,-73.625,,91,,,,,
CO_20_20550,8.689167,-73.665278,,101,,,,,
CO_20_20570,10.416389,-73.586667,,1100,24572,,,,
CO_20_20614,8.291667,-73.387222,613.3,1150,14041,,,,
CO_20_20621,10.385278,-73.171944,,178,23025,,,,
CO_20_20710,7.759167,-73.393056,611,123,26551,,,,
CO_20_20750,10.3325,-73.180833,687,175,,,,,
CO_20_20770,8,-73.510278,789,119,,,,,
CO_20_20787,8.858889,-73.813889,511.31,28,,,,,
CO_23,8.75,-75.883333,25020,63,1828947,,,,
CO_23_23001,8.76,-75.885556,3141,18,460223,,,,
CO_23_23068,8.3125,-75.145,,31,47247,,,,
CO_23_23079,8.223333,-75.481667,,49,22711,,,,
CO_23_23090,8.79,-76.2411,394,25,23520,,,,
CO_23_23162,8.886667,-75.791111,352,12,83917,,,,
CO_23_23168,9.148889,-75.628889,,9,,,,,
CO_23_23182,9.109722,-75.398056,,119,50313,,,,
CO_23_23189,8.875,-75.621111,751,13,64226,,,,
CO_23_23300,9.038889,-75.793333,,6,,,,,
CO_23_23350,8.05,-75.335556,,50,,,,,
CO_23_23417,9.238611,-75.813889,960,7,110316,,,,
CO_23_23419,8.895278,-76.354722,,0,26705,,,,
CO_23_23464,9.239722,-75.6775,,9,,,,,
CO_23_23466,7.971111,-75.418056,1820,49,88674,,,,
CO_23_23500,9.246111,-76.128611,,7,29117,,,,
CO_23_23555,8.408889,-75.581944,,112,69285,,,,
CO_23_23570,8.505,-75.5075,,108,41684,,,,
CO_23_23574,9.019167,-76.261389,,8,32745,,,,
CO_23_23580,7.888056,-75.671667,,90,53990,,,,
CO_23_23586,9.236389,-75.723611,,11,,,,,
CO_23_23660,8.950556,-75.445556,993,75,90487,,,,
CO_23_23670,9.145278,-75.508611,314,92,47282,,,,
CO_23_23672,9.3775,-75.760278,205,48,33662,,,,
CO_23_23675,9.355,-75.954444,318,2,36200,,,,
CO_23_23678,8.794444,-75.699444,505,67,28597,,,,
CO_23_23682,7.787222,-75.533056,,55,,,,,
CO_23_23686,8.957778,-75.8375,481,11,45396,,,,
CO_23_23807,8.172778,-76.059444,4728,98,78770,,,,
CO_23_23815,9.185833,-75.555278,,5,41345,,,,
CO_23_23855,8.259167,-76.146944,968,93,46897,,,,
CO_25,4.6,-74.083333,22623,3341,3242999,,,,
CO_25_25001,4.378056,-74.668333,84,400,10995,,,,
CO_25_25019,4.878333,-74.438333,57,2298,5956,,,,
CO_25_25035,4.550278,-74.536111,124.2,710,,,,,
CO_25_25040,4.763333,-74.464722,,1657,12911,,,,
CO_25_25053,4.272222,-74.415556,152.16,1417,,,,,
CO_25_25086,4.801389,-74.743056,,235,,,,,
CO_25_25095,4.874444,-74.540556,,1627,,,,,
CO_25_25099,4.733611,-74.342222,109,2598,11254,,,,
CO_25_25120,3.978056,-74.485833,,2560,,,,,
CO_25_25123,4.731363,-74.4365,56,1600,,,,,
CO_25_25126,4.916667,-74.025,50.4,2558,61549,,,,
CO_25_25148,5.344167,-74.491667,,1271,,,,,
CO_25_25151,4.405278,-73.947778,38,1746,,,,,
CO_25_25154,5.350278,-73.901389,228,2600,,,,,
CO_25_25168,4.948611,-74.593611,142,1200,,,,,
CO_25_25175,4.863333,-74.052778,80,2564,97896,,,,
CO_25_25178,4.4425,-74.044167,139.45,2162,,,,,
CO_25_25181,4.533333,-73.933333,223,1924,,,,,
CO_25_25183,5.146667,-73.6825,301,2689,25257,,,,
CO_25_25200,5.061944,-73.979444,113,2630,24092,,,,
CO_25_25214,4.809444,-74.1025,55,2566,26980,,,,
CO_25_25224,5.25,-73.766111,112,2590,,,,,
CO_25_25245,4.580833,-74.4425,,990,22247,,,,
CO_25_25258,5.248889,-74.290833,132,1310,4759,,,,
CO_25_25260,4.851944,-74.262778,86.5,2685,17254,,,,
CO_25_25269,4.814722,-74.355278,158,2586,117133,,,,
CO_25_25279,4.484722,-73.893611,,1820,,,,,
CO_25_25281,4.338333,-73.939167,126.02,2080,,,,,
CO_25_25286,4.7175,-74.209444,70,2548,80937,,,,
CO_25_25288,5.405,-73.795833,90,2750,,,,,
CO_25_25290,4.337222,-74.364444,239,1765,139805,,,,
CO_25_25293,4.693056,-73.52,448.29,1712,,,,,
CO_25_25295,4.990833,-73.873056,44,2568,,,,,
CO_25_25297,4.816389,-73.636111,262.16,1795,,,,,
CO_25_25299,4.762778,-73.610833,108,2171,,,,,
