date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-06-17,PL,-6,-1,69,-28,-20,5
2020-06-17,PL_02,-5,-4,60,-33,-24,5
2020-06-17,PL_04,0,2,120,-13,-18,3
2020-06-17,PL_06,-6,0,36,-26,-24,4
2020-06-17,PL_08,5,5,124,-12,-16,2
2020-06-17,PL_10,-3,3,42,-26,-23,4
2020-06-17,PL_12,-18,-10,-12,-36,-30,8
2020-06-17,PL_14,-14,-6,21,-40,-34,9
2020-06-17,PL_16,1,2,59,-19,-19,4
2020-06-17,PL_18,-4,2,73,-28,-22,5
2020-06-17,PL_20,-6,2,81,-19,-11,3
2020-06-17,PL_22,8,6,160,-20,-23,3
2020-06-17,PL_24,-10,-5,23,-26,-25,7
2020-06-17,PL_26,-7,4,45,-16,-20,4
2020-06-17,PL_28,6,4,151,-17,-18,2
2020-06-17,PL_30,-1,3,122,-27,-21,4
2020-06-17,PL_32,15,7,189,-9,-17,2
2020-06-17,PR,-16,-14,-13,-50,-30,13
2020-06-17,PT,-26,-11,12,-43,-31,14
2020-06-17,PT_11,-35,-21,-5,-50,-41,18
2020-06-17,PT_15,-17,-8,37,-42,-35,16
2020-06-17,PT_16,-29,-14,17,,-23,14
2020-06-17,PT_17,-26,-14,38,-23,-25,12
2020-06-17,PT_18,-22,-9,12,5,-26,12
2020-06-17,PT_20,-23,-15,8,-44,-28,12
2020-06-17,PT_30,-39,-25,-44,-32,-34,17
2020-06-17,PY,-27,-18,-27,-39,-9,12
2020-06-17,PY_1,-20,-16,,-25,-2,9
2020-06-17,PY_10,-29,-17,-33,-34,-14,14
2020-06-17,PY_11,-21,-18,-19,-39,-9,12
2020-06-17,PY_12,-17,,-17,,-6,
2020-06-17,PY_13,-22,-18,,,-11,15
2020-06-17,PY_14,-30,-17,-19,,-8,9
2020-06-17,PY_15,-23,-11,-45,,1,
2020-06-17,PY_19,-16,-6,,,0,
2020-06-17,PY_2,-9,-20,-19,-21,3,8
2020-06-17,PY_3,-18,-19,-16,,-1,13
2020-06-17,PY_4,-22,-14,-35,-29,-2,11
2020-06-17,PY_5,-17,-23,-27,-46,3,13
2020-06-17,PY_6,,,,,3,
2020-06-17,PY_7,-35,-19,-35,-46,-6,12
2020-06-17,PY_8,-22,-16,-45,,-2,
2020-06-17,PY_9,-31,-22,-26,,4,
2020-06-17,PY_ASU,-37,-18,-34,-50,-15,12
2020-06-17,QA,-20,13,-13,-32,-15,16
2020-06-17,RE,-58,-61,-77,-68,-22,
2020-06-17,RO,-10,2,-17,-22,-27,4
2020-06-17,RS,-70,-68,-64,-75,-77,0
2020-06-17,RU,-7,10,64,-10,-24,1
2020-06-17,RW,-21,-16,-2,-22,-22,11
2020-06-17,SA,-39,-19,-39,-60,-32,17
2020-06-17,SE,6,18,154,-23,-30,5
2020-06-17,SE_110,-7,7,58,-33,-39,9
2020-06-17,SE_121,7,16,96,-32,-31,8
2020-06-17,SE_122,23,21,,-26,-27,5
2020-06-17,SE_123,16,22,,-23,-29,4
2020-06-17,SE_124,12,16,,-23,-26,4
2020-06-17,SE_125,12,23,,-33,-28,5
2020-06-17,SE_211,14,22,,-14,-22,3
2020-06-17,SE_212,16,20,,-16,-27,4
2020-06-17,SE_213,37,34,,0,-23,2
2020-06-17,SE_214,50,,,20,-21,3
2020-06-17,SE_221,24,19,,1,-26,4
2020-06-17,SE_224,9,15,204,-19,-29,5
2020-06-17,SE_231,32,32,,-8,-25,4
2020-06-17,SE_232,6,18,209,-20,-28,5
2020-06-17,SE_311,8,18,82,-11,-22,3
2020-06-17,SE_312,5,21,103,-12,-25,3
2020-06-17,SE_313,17,25,,-16,-27,3
2020-06-17,SE_321,14,27,,-17,-27,4
2020-06-17,SE_331,11,25,152,-21,-28,2
2020-06-17,SE_332,9,22,,-12,-26,0
2020-06-17,SG,-57,-20,-56,-52,-44,34
2020-06-17,SI,4,-1,40,-14,-14,2
2020-06-17,SK,-6,3,53,-17,-19,5
2020-06-17,SN,-23,-16,-16,-33,-21,10
2020-06-17,SV,-55,-29,-52,-63,-66,29
2020-06-17,SV_AH,-41,,-49,,-49,
2020-06-17,SV_CA,,,-39,,-51,
2020-06-17,SV_CH,-44,,-40,,-48,
2020-06-17,SV_CU,,,-37,-32,-58,
2020-06-17,SV_LI,-60,-32,-57,-50,-71,35
2020-06-17,SV_MO,,,-42,,-52,
2020-06-17,SV_PA,-46,-27,-27,-92,-55,
2020-06-17,SV_SA,-50,-29,-46,-64,-58,25
2020-06-17,SV_SM,-49,-30,-46,-61,-55,20
2020-06-17,SV_SO,-45,-22,-33,-65,-54,24
2020-06-17,SV_SS,-58,-30,-64,-64,-72,33
2020-06-17,SV_SV,,,-48,,-57,
2020-06-17,SV_UN,-43,,-56,,-48,
2020-06-17,SV_US,-47,-27,-35,,-53,
2020-06-17,TG,-17,-8,3,-32,-4,13
2020-06-17,TH,-19,-2,-26,-33,-21,10
2020-06-17,TJ,-20,-10,-18,-31,-15,3
2020-06-17,TR,-22,11,31,-21,-16,4
2020-06-17,TT,-28,-9,-35,-46,-32,16
2020-06-17,TW,-9,5,2,-13,6,1
2020-06-17,TZ,-4,6,-3,-6,-10,3
2020-06-17,UA,3,14,63,-2,-21,1
2020-06-17,UG,-38,-22,-18,-47,-26,16
2020-06-17,US,-12,0,58,-31,-36,11
2020-06-17,US_AK,12,16,129,-8,-26,7
2020-06-17,US_AK_02020,4,10,115,-14,-31,9
2020-06-17,US_AK_02050,,,,,-15,
2020-06-17,US_AK_02090,10,9,,-31,-19,5
2020-06-17,US_AK_02110,-5,,,-10,-34,
2020-06-17,US_AK_02122,45,35,,,-19,3
2020-06-17,US_AK_02130,,,,,-15,
2020-06-17,US_AK_02150,,,,,-11,
2020-06-17,US_AK_02170,31,20,,,-29,5
2020-06-17,US_AK_02185,,,,,-20,
2020-06-17,US_AK_02220,,,,,-17,
2020-06-17,US_AK_02261,,,,,-9,
2020-06-17,US_AL,1,7,68,1,-28,7
2020-06-17,US_AL_01001,5,14,,,-27,8
2020-06-17,US_AL_01003,24,28,127,20,-21,3
2020-06-17,US_AL_01005,14,,,,-18,
2020-06-17,US_AL_01007,,,,,-21,
2020-06-17,US_AL_01009,4,12,,,-26,6
2020-06-17,US_AL_01011,,,,,-28,
2020-06-17,US_AL_01013,,8,,,-29,
2020-06-17,US_AL_01015,4,0,,,-23,5
2020-06-17,US_AL_01017,6,3,,,-26,6
2020-06-17,US_AL_01019,,16,,,-18,
2020-06-17,US_AL_01021,10,12,,18,-24,5
2020-06-17,US_AL_01023,,,,,-23,
2020-06-17,US_AL_01025,4,3,,,-21,
2020-06-17,US_AL_01027,,,,,-13,
2020-06-17,US_AL_01029,,,,14,-17,
2020-06-17,US_AL_01031,14,16,,,-21,6
2020-06-17,US_AL_01033,2,2,,13,-19,4
2020-06-17,US_AL_01035,,,,11,-18,
2020-06-17,US_AL_01037,,,,,-14,
2020-06-17,US_AL_01039,12,6,,,-22,5
2020-06-17,US_AL_01041,,,,,-29,
2020-06-17,US_AL_01043,2,12,,3,-19,4
2020-06-17,US_AL_01045,-4,5,,9,-22,6
2020-06-17,US_AL_01047,-2,7,,,-24,
2020-06-17,US_AL_01049,6,8,,,-22,4
2020-06-17,US_AL_01051,13,7,,,-29,8
2020-06-17,US_AL_01053,5,9,,,-25,
2020-06-17,US_AL_01055,7,6,,-5,-24,5
2020-06-17,US_AL_01057,,,,,-22,
2020-06-17,US_AL_01059,,10,,,-19,
2020-06-17,US_AL_01061,,,,,-19,
2020-06-17,US_AL_01063,,,,3,-15,
2020-06-17,US_AL_01065,,,,,-26,
2020-06-17,US_AL_01067,,,,,-20,
2020-06-17,US_AL_01069,6,6,,0,-20,5
2020-06-17,US_AL_01071,5,0,,,-23,4
2020-06-17,US_AL_01073,-9,1,24,-19,-33,9
2020-06-17,US_AL_01075,,,,,-15,
2020-06-17,US_AL_01077,14,17,,,-24,5
2020-06-17,US_AL_01079,,,,,-20,
2020-06-17,US_AL_01081,-8,11,,,-31,9
2020-06-17,US_AL_01083,7,9,,,-28,9
2020-06-17,US_AL_01085,,,,4,-27,
2020-06-17,US_AL_01087,,,,6,-30,
2020-06-17,US_AL_01089,-6,6,79,-22,-35,12
2020-06-17,US_AL_01091,,,,,-20,
2020-06-17,US_AL_01093,,,,,-18,
2020-06-17,US_AL_01095,9,12,,,-24,4
2020-06-17,US_AL_01097,2,5,39,-5,-27,7
2020-06-17,US_AL_01099,,,,,-18,
2020-06-17,US_AL_01101,-6,3,30,10,-32,10
2020-06-17,US_AL_01103,6,9,91,2,-24,5
2020-06-17,US_AL_01105,,,,,-31,
2020-06-17,US_AL_01107,,,,,-21,
2020-06-17,US_AL_01109,0,2,,,-27,
2020-06-17,US_AL_01111,,,,,-17,
2020-06-17,US_AL_01113,8,25,,,-30,7
2020-06-17,US_AL_01115,3,-3,,5,-27,7
2020-06-17,US_AL_01117,0,1,130,,-35,11
2020-06-17,US_AL_01119,,,,,-31,
2020-06-17,US_AL_01121,7,15,,11,-23,5
2020-06-17,US_AL_01123,5,26,,,-20,6
2020-06-17,US_AL_01125,-6,6,,1,-30,8
2020-06-17,US_AL_01127,5,19,,4,-20,5
2020-06-17,US_AL_01129,,,,,-14,
2020-06-17,US_AL_01131,,,,,-23,
2020-06-17,US_AL_01133,,,,,-18,
2020-06-17,US_AR,1,10,138,0,-28,6
2020-06-17,US_AR_05001,,,,,-23,
2020-06-17,US_AR_05003,,,,,-31,
2020-06-17,US_AR_05005,19,17,,,-20,2
2020-06-17,US_AR_05007,-1,8,221,-38,-41,12
2020-06-17,US_AR_05009,16,21,,,-24,6
2020-06-17,US_AR_05011,,,,,-26,
2020-06-17,US_AR_05015,30,,,,-15,
2020-06-17,US_AR_05017,,,,,-26,
2020-06-17,US_AR_05019,6,,,13,-23,
2020-06-17,US_AR_05021,,,,,-16,
2020-06-17,US_AR_05023,,,,,-22,
2020-06-17,US_AR_05025,,,,,-24,
2020-06-17,US_AR_05027,,,,,-21,
2020-06-17,US_AR_05029,,,,12,-19,
2020-06-17,US_AR_05031,-3,12,,12,-25,6
2020-06-17,US_AR_05033,6,12,,29,-26,6
2020-06-17,US_AR_05035,5,4,,3,-28,6
2020-06-17,US_AR_05037,,,,,-19,
2020-06-17,US_AR_05041,,,,,-30,
2020-06-17,US_AR_05043,,3,,,-26,
2020-06-17,US_AR_05045,-1,3,,,-32,7
2020-06-17,US_AR_05047,,,,7,-16,
2020-06-17,US_AR_05049,,,,,-24,
2020-06-17,US_AR_05051,10,11,,,-22,3
2020-06-17,US_AR_05053,,,,,-25,
2020-06-17,US_AR_05055,4,14,,,-24,5
2020-06-17,US_AR_05057,,,,,-24,
2020-06-17,US_AR_05059,6,5,,,-21,4
2020-06-17,US_AR_05061,,,,,-24,
2020-06-17,US_AR_05063,8,17,,,-22,6
2020-06-17,US_AR_05065,,,,,-13,
2020-06-17,US_AR_05067,,,,,-27,
2020-06-17,US_AR_05069,2,9,,18,-23,5
2020-06-17,US_AR_05071,,,,,-23,
2020-06-17,US_AR_05075,,,,,-22,
2020-06-17,US_AR_05079,,,,,-16,
2020-06-17,US_AR_05081,,,,,-23,
2020-06-17,US_AR_05083,,,,,-23,
2020-06-17,US_AR_05085,10,20,,,-29,7
2020-06-17,US_AR_05087,,,,,-23,
2020-06-17,US_AR_05089,,,,,-18,
2020-06-17,US_AR_05091,8,14,,4,-20,3
2020-06-17,US_AR_05093,2,7,,-8,-21,4
2020-06-17,US_AR_05095,,,,,-17,
2020-06-17,US_AR_05097,,,,,-15,
2020-06-17,US_AR_05099,,,,0,-17,
2020-06-17,US_AR_05101,,,,,-15,
2020-06-17,US_AR_05103,,,,,-18,
2020-06-17,US_AR_05105,,,,,-27,
2020-06-17,US_AR_05107,,,,,-18,
2020-06-17,US_AR_05109,,,,,-22,
2020-06-17,US_AR_05111,,,,,-20,
2020-06-17,US_AR_05113,,,,,-21,
2020-06-17,US_AR_05115,-2,21,,10,-26,5
2020-06-17,US_AR_05117,,,,,-12,
2020-06-17,US_AR_05119,-5,5,111,-11,-32,8
2020-06-17,US_AR_05121,,,,,-16,
2020-06-17,US_AR_05123,,3,,8,-17,
2020-06-17,US_AR_05125,11,11,,12,-28,7
2020-06-17,US_AR_05127,,,,,-31,
2020-06-17,US_AR_05129,,,,,-19,
2020-06-17,US_AR_05131,1,9,,-21,-26,7
2020-06-17,US_AR_05133,,,,,-30,
2020-06-17,US_AR_05135,,,,,-16,
2020-06-17,US_AR_05137,,,,,-25,
2020-06-17,US_AR_05139,-3,10,,,-19,6
2020-06-17,US_AR_05141,,,,,-24,
2020-06-17,US_AR_05143,-11,7,,-14,-35,10
2020-06-17,US_AR_05145,2,8,,5,-26,4
2020-06-17,US_AR_05149,,,,,-22,
2020-06-17,US_AZ,-17,-6,-7,-27,-38,11
2020-06-17,US_AZ_04001,-10,22,59,-26,-35,12
2020-06-17,US_AZ_04003,-12,-4,-14,-10,-30,8
2020-06-17,US_AZ_04005,10,20,107,15,-32,9
2020-06-17,US_AZ_04007,1,20,41,,-19,6
2020-06-17,US_AZ_04009,-2,7,,,-28,8
2020-06-17,US_AZ_04011,,,,,-38,
2020-06-17,US_AZ_04012,-52,-41,-69,-12,-29,
2020-06-17,US_AZ_04013,-19,-8,-17,-33,-40,13
2020-06-17,US_AZ_04015,0,7,25,7,-23,5
2020-06-17,US_AZ_04017,23,20,99,11,-27,8
2020-06-17,US_AZ_04019,-21,-8,-19,-32,-36,11
2020-06-17,US_AZ_04021,-12,-6,-36,-11,-34,9
2020-06-17,US_AZ_04023,-40,-25,-19,-15,-37,13
2020-06-17,US_AZ_04025,-2,11,44,19,-23,5
2020-06-17,US_AZ_04027,-32,-22,-46,-34,-36,10
2020-06-17,US_CA,-29,-6,12,-38,-41,14
2020-06-17,US_CA_06001,-46,-15,40,-61,-53,21
2020-06-17,US_CA_06005,8,10,,,-27,
2020-06-17,US_CA_06007,-19,6,0,,-30,7
2020-06-17,US_CA_06009,-27,27,,,-23,5
2020-06-17,US_CA_06011,-21,,,-15,-26,
2020-06-17,US_CA_06013,-34,-4,21,-51,-44,16
2020-06-17,US_CA_06015,4,15,,,-22,
2020-06-17,US_CA_06017,-13,15,169,-18,-36,10
2020-06-17,US_CA_06019,-21,4,6,-16,-34,9
2020-06-17,US_CA_06021,-8,19,,18,-28,
2020-06-17,US_CA_06023,-28,-1,89,-17,-33,8
2020-06-17,US_CA_06025,-39,-18,-54,-41,-39,14
2020-06-17,US_CA_06027,0,,40,,-29,
2020-06-17,US_CA_06029,-13,1,26,-6,-33,8
2020-06-17,US_CA_06031,-12,0,1,-30,-28,7
2020-06-17,US_CA_06033,-7,16,44,2,-26,6
2020-06-17,US_CA_06035,-7,27,,,-17,
2020-06-17,US_CA_06037,-31,-10,-1,-37,-40,15
2020-06-17,US_CA_06039,-26,7,34,31,-29,7
2020-06-17,US_CA_06041,-39,-13,53,-36,-47,17
2020-06-17,US_CA_06043,,,106,,-27,
2020-06-17,US_CA_06045,-16,12,55,-16,-28,5
2020-06-17,US_CA_06047,-11,-5,45,-5,-29,7
2020-06-17,US_CA_06049,,,,,-18,
2020-06-17,US_CA_06051,-27,,,,-33,
2020-06-17,US_CA_06053,-26,1,40,-2,-33,7
2020-06-17,US_CA_06055,-25,-8,65,-26,-34,11
2020-06-17,US_CA_06057,-24,7,115,-37,-27,7
2020-06-17,US_CA_06059,-32,-6,9,-39,-41,16
2020-06-17,US_CA_06061,-20,5,65,21,-40,12
2020-06-17,US_CA_06063,,,,,-10,
2020-06-17,US_CA_06065,-23,-4,-15,-27,-35,10
2020-06-17,US_CA_06067,-26,-1,30,-39,-41,12
2020-06-17,US_CA_06069,-10,-8,,,-26,11
2020-06-17,US_CA_06071,-17,0,15,-17,-33,10
2020-06-17,US_CA_06073,-32,-9,7,-43,-42,15
2020-06-17,US_CA_06075,-61,-27,-6,-68,-66,27
2020-06-17,US_CA_06077,-20,1,28,-21,-33,10
2020-06-17,US_CA_06079,-23,4,46,-24,-34,10
2020-06-17,US_CA_06081,-38,-9,6,-68,-56,24
2020-06-17,US_CA_06083,-31,-5,25,-36,-37,10
2020-06-17,US_CA_06085,-46,-12,30,-59,-60,25
2020-06-17,US_CA_06087,-28,-8,54,-53,-39,13
2020-06-17,US_CA_06089,-10,13,145,-2,-24,4
2020-06-17,US_CA_06093,9,28,,39,-21,1
2020-06-17,US_CA_06095,-21,-4,10,-24,-33,12
2020-06-17,US_CA_06097,-30,-4,34,-29,-33,12
2020-06-17,US_CA_06099,-12,1,35,-4,-31,8
2020-06-17,US_CA_06101,-1,1,,4,-30,6
2020-06-17,US_CA_06103,-14,20,,13,-25,6
2020-06-17,US_CA_06105,,,,,-15,
2020-06-17,US_CA_06107,-19,4,40,2,-32,7
2020-06-17,US_CA_06109,-8,20,55,,-24,6
2020-06-17,US_CA_06111,-27,-8,12,-12,-37,13
2020-06-17,US_CA_06113,-34,-4,22,-25,-42,14
2020-06-17,US_CA_06115,-3,11,,-8,-30,7
2020-06-17,US_CO,-10,3,95,-30,-39,11
2020-06-17,US_CO_08001,-8,3,46,-3,-36,10
2020-06-17,US_CO_08003,13,20,,,-30,
2020-06-17,US_CO_08005,-13,-3,89,-23,-42,13
2020-06-17,US_CO_08007,45,,,,-19,
2020-06-17,US_CO_08013,-23,-11,92,-41,-51,16
2020-06-17,US_CO_08014,-19,,43,-39,-50,16
2020-06-17,US_CO_08015,30,,,,-23,
2020-06-17,US_CO_08019,,,,,-32,
2020-06-17,US_CO_08021,,,,,-29,
2020-06-17,US_CO_08029,11,,,,-23,2
2020-06-17,US_CO_08031,-27,-5,39,-54,-45,13
2020-06-17,US_CO_08035,-4,5,118,27,-49,15
2020-06-17,US_CO_08037,-26,1,,-16,-40,8
2020-06-17,US_CO_08039,,,,,-37,
2020-06-17,US_CO_08041,-4,10,96,-18,-36,10
2020-06-17,US_CO_08043,14,,,,-24,4
2020-06-17,US_CO_08045,4,,,34,-22,4
2020-06-17,US_CO_08047,,,,,-45,
2020-06-17,US_CO_08049,7,,33,,-24,
2020-06-17,US_CO_08051,,,,,-32,
2020-06-17,US_CO_08055,,,,,-14,
2020-06-17,US_CO_08059,-9,-6,79,-18,-44,13
2020-06-17,US_CO_08063,,,,28,-17,
2020-06-17,US_CO_08065,,,,,-27,
2020-06-17,US_CO_08067,3,32,,-21,-35,8
2020-06-17,US_CO_08069,-4,2,163,-14,-38,10
2020-06-17,US_CO_08071,15,,,,-25,
2020-06-17,US_CO_08073,,,,44,-20,
2020-06-17,US_CO_08075,11,,,,-22,
2020-06-17,US_CO_08077,7,16,186,3,-25,5
2020-06-17,US_CO_08081,,,,,-19,
2020-06-17,US_CO_08083,24,,,,-22,
2020-06-17,US_CO_08085,14,9,,,-22,3
2020-06-17,US_CO_08087,1,2,,42,-26,7
2020-06-17,US_CO_08089,,,,,-21,
2020-06-17,US_CO_08093,,,,,-33,
2020-06-17,US_CO_08097,-47,,,-59,-46,
2020-06-17,US_CO_08099,,,,13,-22,
2020-06-17,US_CO_08101,1,12,30,10,-27,6
2020-06-17,US_CO_08103,,,,,-21,
2020-06-17,US_CO_08105,,,,,-23,
2020-06-17,US_CO_08107,-25,1,,-69,-28,
2020-06-17,US_CO_08109,,,,,-34,
2020-06-17,US_CO_08113,,,,,-34,
2020-06-17,US_CO_08117,-29,-8,,-26,-41,
2020-06-17,US_CO_08119,40,21,,,-33,
2020-06-17,US_CO_08123,-6,-1,76,-5,-34,9
2020-06-17,US_CO_08125,,,,,-23,
2020-06-17,US_CT,-7,0,108,-23,-38,12
2020-06-17,US_CT_09001,-8,-3,132,-40,-42,13
2020-06-17,US_CT_09003,-11,1,88,-26,-40,12
2020-06-17,US_CT_09005,5,-4,,,-30,10
2020-06-17,US_CT_09007,2,5,,-1,-39,12
2020-06-17,US_CT_09009,-4,-2,71,-12,-37,11
2020-06-17,US_CT_09011,-6,5,134,,-31,10
2020-06-17,US_CT_09013,-8,3,,0,-40,13
2020-06-17,US_CT_09015,9,11,99,-4,-31,9
2020-06-17,US_DC,-55,-26,-58,-71,-62,23
2020-06-17,US_DE,-3,0,56,-23,-36,12
2020-06-17,US_DE_10001,0,-5,15,,-34,10
2020-06-17,US_DE_10003,-11,-6,42,-28,-42,14
2020-06-17,US_DE_10005,23,18,128,12,-22,8
2020-06-17,US_FL,-19,-9,-5,-39,-33,11
2020-06-17,US_FL_12001,-23,-8,-19,-33,-35,13
2020-06-17,US_FL_12003,11,,,,-22,
2020-06-17,US_FL_12005,30,20,,-6,-20,4
2020-06-17,US_FL_12007,-13,10,,,-29,
2020-06-17,US_FL_12009,-12,-4,6,-15,-31,9
2020-06-17,US_FL_12011,-24,-13,-29,-51,-36,15
2020-06-17,US_FL_12013,,,,,-20,
2020-06-17,US_FL_12015,-22,-12,-17,-4,-24,5
2020-06-17,US_FL_12017,-9,-1,27,,-20,5
2020-06-17,US_FL_12019,-2,-1,18,,-32,9
2020-06-17,US_FL_12021,-32,-23,-40,-21,-30,9
2020-06-17,US_FL_12023,-1,5,,10,-22,6
2020-06-17,US_FL_12027,-24,-14,-43,,-24,5
2020-06-17,US_FL_12029,,,,,-15,
2020-06-17,US_FL_12031,-11,-1,28,-25,-35,11
2020-06-17,US_FL_12033,4,11,128,-7,-27,6
2020-06-17,US_FL_12035,-8,-7,16,,-26,6
2020-06-17,US_FL_12037,,,,,-13,
2020-06-17,US_FL_12039,-9,-3,,-4,-25,8
2020-06-17,US_FL_12041,,,,,-20,
2020-06-17,US_FL_12043,,,-67,-14,-17,
2020-06-17,US_FL_12045,,26,,,-21,
2020-06-17,US_FL_12047,,,,18,-17,
2020-06-17,US_FL_12049,-22,-20,-42,,-25,
2020-06-17,US_FL_12051,-15,-24,18,,-23,9
2020-06-17,US_FL_12053,-7,4,17,,-27,7
2020-06-17,US_FL_12055,-29,-15,-36,,-23,4
2020-06-17,US_FL_12057,-17,-9,5,-43,-38,13
2020-06-17,US_FL_12059,,,,,-21,
2020-06-17,US_FL_12061,-21,-13,4,-17,-27,7
2020-06-17,US_FL_12063,3,3,,7,-17,6
2020-06-17,US_FL_12065,,,,-22,-30,
2020-06-17,US_FL_12067,,,,,-22,
2020-06-17,US_FL_12069,-14,-5,-5,-23,-28,8
2020-06-17,US_FL_12071,-25,-14,-30,-54,-29,8
2020-06-17,US_FL_12073,-19,-7,15,-42,-42,15
2020-06-17,US_FL_12075,7,-2,,,-19,5
2020-06-17,US_FL_12077,,,,,-24,
2020-06-17,US_FL_12079,,,,7,-22,
2020-06-17,US_FL_12081,-19,-8,18,-31,-27,7
2020-06-17,US_FL_12083,-7,-4,18,14,-21,6
2020-06-17,US_FL_12085,-21,-15,1,13,-29,8
2020-06-17,US_FL_12086,-28,-18,-51,-50,-34,15
2020-06-17,US_FL_12087,-30,-21,-33,-52,-27,6
2020-06-17,US_FL_12089,-1,10,,,-25,7
2020-06-17,US_FL_12091,18,17,197,-9,-24,6
2020-06-17,US_FL_12093,-18,-15,-25,-42,-24,7
2020-06-17,US_FL_12095,-33,-15,-33,-58,-40,14
2020-06-17,US_FL_12097,-19,-9,-17,-29,-37,12
2020-06-17,US_FL_12099,-25,-13,-5,-43,-33,13
2020-06-17,US_FL_12101,-11,-4,-1,2,-32,9
2020-06-17,US_FL_12103,-15,-5,50,-23,-33,10
2020-06-17,US_FL_12105,-11,-5,-6,-9,-30,8
2020-06-17,US_FL_12107,0,1,-6,,-23,6
2020-06-17,US_FL_12109,2,9,44,2,-36,10
2020-06-17,US_FL_12111,-13,-6,-1,1,-29,9
2020-06-17,US_FL_12113,16,18,103,,-26,6
2020-06-17,US_FL_12115,-23,-14,3,-24,-26,7
2020-06-17,US_FL_12117,-15,-7,12,-18,-42,14
2020-06-17,US_FL_12119,-26,-13,-39,1,-22,4
2020-06-17,US_FL_12121,-2,1,,,-28,5
2020-06-17,US_FL_12123,,6,,,-17,
2020-06-17,US_FL_12125,,,,,-24,
2020-06-17,US_FL_12127,-6,0,32,-20,-29,8
2020-06-17,US_FL_12129,11,8,,,-35,10
2020-06-17,US_FL_12131,42,29,139,13,-18,2
2020-06-17,US_FL_12133,-6,24,,,-20,
2020-06-17,US_GA,-7,0,60,-33,-35,10
2020-06-17,US_GA_13001,,6,,,-23,
2020-06-17,US_GA_13003,,,,,-14,
2020-06-17,US_GA_13005,,,,,-16,
2020-06-17,US_GA_13009,-2,3,,,-24,7
2020-06-17,US_GA_13011,6,,,,-20,
2020-06-17,US_GA_13013,3,2,,,-28,8
2020-06-17,US_GA_13015,2,14,99,0,-27,6
2020-06-17,US_GA_13017,,12,,,-15,
2020-06-17,US_GA_13019,,,,,-16,
2020-06-17,US_GA_13021,-9,4,,17,-29,8
2020-06-17,US_GA_13023,,,,,-26,
2020-06-17,US_GA_13025,,,,,-21,
2020-06-17,US_GA_13027,,,,,-20,
2020-06-17,US_GA_13029,4,2,,2,-29,9
2020-06-17,US_GA_13031,-5,1,,,-29,8
2020-06-17,US_GA_13033,,-8,,,-23,
2020-06-17,US_GA_13035,,2,,-2,-28,
2020-06-17,US_GA_13039,-6,13,13,8,-23,8
2020-06-17,US_GA_13043,,-8,,,-19,
2020-06-17,US_GA_13045,1,6,,8,-28,6
2020-06-17,US_GA_13047,2,12,,14,-29,8
2020-06-17,US_GA_13049,,,,,-20,
2020-06-17,US_GA_13051,-1,2,48,-18,-30,9
2020-06-17,US_GA_13053,-47,,,,-22,
2020-06-17,US_GA_13055,,16,,,-29,
2020-06-17,US_GA_13057,1,3,,,-38,11
2020-06-17,US_GA_13059,-18,-7,7,-59,-39,11
2020-06-17,US_GA_13063,-1,5,54,-70,-35,10
2020-06-17,US_GA_13065,,,,,-19,
2020-06-17,US_GA_13067,-13,-5,75,-29,-45,14
2020-06-17,US_GA_13069,4,12,,,-21,6
2020-06-17,US_GA_13071,-9,14,,,-18,6
2020-06-17,US_GA_13073,2,9,117,4,-35,11
2020-06-17,US_GA_13075,,,,,-19,
2020-06-17,US_GA_13077,1,4,,34,-33,10
2020-06-17,US_GA_13079,,,,,-23,
2020-06-17,US_GA_13081,11,36,,36,-16,
2020-06-17,US_GA_13083,,,,0,-33,
2020-06-17,US_GA_13085,15,8,,,-28,
2020-06-17,US_GA_13087,1,3,,,-23,
2020-06-17,US_GA_13089,-14,-4,79,-49,-45,14
2020-06-17,US_GA_13091,,,,,-20,
2020-06-17,US_GA_13093,,,,12,-23,
2020-06-17,US_GA_13095,-2,-2,,3,-28,7
2020-06-17,US_GA_13097,1,0,53,-18,-36,11
2020-06-17,US_GA_13099,,,,,-18,
2020-06-17,US_GA_13103,3,-1,,,-27,7
2020-06-17,US_GA_13105,,7,,,-20,
2020-06-17,US_GA_13107,,,,,-21,
2020-06-17,US_GA_13109,,,,,-23,
2020-06-17,US_GA_13111,21,30,,,-18,
2020-06-17,US_GA_13113,-2,8,,,-41,13
2020-06-17,US_GA_13115,3,2,,,-26,5
2020-06-17,US_GA_13117,-7,-5,163,,-49,16
2020-06-17,US_GA_13119,,,,4,-23,
2020-06-17,US_GA_13121,-22,-8,-7,-53,-50,15
2020-06-17,US_GA_13123,9,10,,,-19,
2020-06-17,US_GA_13127,4,22,110,-2,-27,6
2020-06-17,US_GA_13129,5,10,,77,-24,6
2020-06-17,US_GA_13131,,2,,,-27,
2020-06-17,US_GA_13133,,-2,,,-21,
2020-06-17,US_GA_13135,-9,-4,110,-14,-40,13
2020-06-17,US_GA_13137,0,8,,,-24,6
2020-06-17,US_GA_13139,-4,5,,-14,-27,8
2020-06-17,US_GA_13141,,,,,-20,
2020-06-17,US_GA_13143,,8,,0,-29,6
2020-06-17,US_GA_13145,,,,,-35,
