key,wikidata,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
TM,Q874,TM,Turkmenistan,,,,,TM,TKM,0
TN,Q948,TN,Tunisia,,,,,TN,TUN,0
TO,Q678,TO,Tonga,,,,,TO,TON,0
TR,Q43,TR,Turkey,,,,,TR,TUR,0
TT,Q754,TT,Trinidad and Tobago,,,,,TT,TTO,0
TV,Q672,TV,Tuvalu,,,,,TV,TUV,0
TW,Q865,TW,Taiwan,,,,,TW,TWN,0
TZ,Q924,TZ,Tanzania,,,,,TZ,TZA,0
UA,Q212,UA,Ukraine,,,,,UA,UKR,0
UA_40,Q7525,RU,Russia,40,Sevastopol,,,RU,RUS,1
UA_43,Q756294,RU,Russia,43,Republic of Crimea,,,RU,RUS,1
UG,Q1036,UG,Uganda,,,,,UG,UGA,0
UM,Q16645,UM,United States Minor Outlying Islands,,,,,UM,UMI,0
US,Q30,US,United States of America,,,,,US,USA,0
US_AK,Q797,US,United States of America,AK,Alaska,,,US,USA,1
US_AK_02013,Q504371,US,United States of America,AK,Alaska,02013,Aleutians East Borough,US,USA,2
US_AK_02016,Q185533,US,United States of America,AK,Alaska,02016,Aleutians West Census Area,US,USA,2
US_AK_02020,Q39450,US,United States of America,AK,Alaska,02020,Anchorage Municipality,US,USA,2
US_AK_02050,Q500312,US,United States of America,AK,Alaska,02050,Bethel Census Area,US,USA,2
US_AK_02060,Q501130,US,United States of America,AK,Alaska,02060,Bristol Bay Borough,US,USA,2
US_AK_02068,Q179950,US,United States of America,AK,Alaska,02068,Denali Borough,US,USA,2
US_AK_02070,Q277728,US,United States of America,AK,Alaska,02070,Dillingham Census Area,US,USA,2
US_AK_02090,Q512901,US,United States of America,AK,Alaska,02090,Fairbanks North Star Borough,US,USA,2
US_AK_02100,Q512981,US,United States of America,AK,Alaska,02100,Haines Borough,US,USA,2
US_AK_02105,Q500827,US,United States of America,AK,Alaska,02105,Hoonah-Angoon Census Area,US,USA,2
US_AK_02110,Q29445,US,United States of America,AK,Alaska,02110,Juneau City and Borough,US,USA,2
US_AK_02122,Q512713,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2
US_AK_02130,Q506064,US,United States of America,AK,Alaska,02130,Ketchikan Gateway Borough,US,USA,2
US_AK_02150,Q514093,US,United States of America,AK,Alaska,02150,Kodiak Island Borough,US,USA,2
US_AK_02158,Q379474,US,United States of America,AK,Alaska,02158,Kusilvak Census Area,US,USA,2
US_AK_02164,Q511679,US,United States of America,AK,Alaska,02164,Lake and Peninsula Borough,US,USA,2
US_AK_02170,Q512925,US,United States of America,AK,Alaska,02170,Matanuska-Susitna Borough,US,USA,2
US_AK_02180,Q503023,US,United States of America,AK,Alaska,02180,Nome Census Area,US,USA,2
US_AK_02185,Q511806,US,United States of America,AK,Alaska,02185,North Slope Borough,US,USA,2
US_AK_02188,Q511723,US,United States of America,AK,Alaska,02188,Northwest Arctic Borough,US,USA,2
US_AK_02195,Q25408755,US,United States of America,AK,Alaska,02195,Petersburg Borough,US,USA,2
US_AK_02198,Q18120072,US,United States of America,AK,Alaska,02198,Prince of Wales-Hyder Census Area,US,USA,2
US_AK_02220,Q79804,US,United States of America,AK,Alaska,02220,Sitka City and Borough,US,USA,2
US_AK_02230,Q615975,US,United States of America,AK,Alaska,02230,Skagway Municipality,US,USA,2
US_AK_02240,Q500845,US,United States of America,AK,Alaska,02240,Southeast Fairbanks Census Area,US,USA,2
US_AK_02261,Q508618,US,United States of America,AK,Alaska,02261,Valdez-Cordova Census Area,US,USA,2
US_AK_02275,Q43983,US,United States of America,AK,Alaska,02275,Wrangell City and Borough,US,USA,2
US_AK_02282,Q487681,US,United States of America,AK,Alaska,02282,Yakutat City and Borough,US,USA,2
US_AK_02290,Q500818,US,United States of America,AK,Alaska,02290,Yukon-Koyukuk Census Area,US,USA,2
US_AL,Q173,US,United States of America,AL,Alabama,,,US,USA,1
US_AL_01001,Q156168,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2
US_AL_01003,Q156163,US,United States of America,AL,Alabama,01003,Baldwin County,US,USA,2
US_AL_01005,Q109437,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2
US_AL_01007,Q461204,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2
US_AL_01009,Q111250,US,United States of America,AL,Alabama,01009,Blount County,US,USA,2
US_AL_01011,Q111259,US,United States of America,AL,Alabama,01011,Bullock County,US,USA,2
US_AL_01013,Q108871,US,United States of America,AL,Alabama,01013,Butler County,US,USA,2
US_AL_01015,Q108856,US,United States of America,AL,Alabama,01015,Calhoun County,US,USA,2
US_AL_01017,Q111280,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2
US_AL_01019,Q108832,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2
US_AL_01021,Q111266,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2
US_AL_01023,Q111254,US,United States of America,AL,Alabama,01023,Choctaw County,US,USA,2
US_AL_01025,Q111273,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2
US_AL_01027,Q156570,US,United States of America,AL,Alabama,01027,Clay County,US,USA,2
US_AL_01029,Q327080,US,United States of America,AL,Alabama,01029,Cleburne County,US,USA,2
US_AL_01031,Q485660,US,United States of America,AL,Alabama,01031,Coffee County,US,USA,2
US_AL_01033,Q487731,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2
US_AL_01035,Q487716,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2
US_AL_01037,Q487738,US,United States of America,AL,Alabama,01037,Coosa County,US,USA,2
US_AL_01039,Q487725,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2
US_AL_01041,Q488831,US,United States of America,AL,Alabama,01041,Crenshaw County,US,USA,2
US_AL_01043,Q188204,US,United States of America,AL,Alabama,01043,Cullman County,US,USA,2
US_AL_01045,Q488840,US,United States of America,AL,Alabama,01045,Dale County,US,USA,2
US_AL_01047,Q488847,US,United States of America,AL,Alabama,01047,Dallas County,US,USA,2
US_AL_01049,Q494626,US,United States of America,AL,Alabama,01049,DeKalb County,US,USA,2
US_AL_01051,Q494630,US,United States of America,AL,Alabama,01051,Elmore County,US,USA,2
US_AL_01053,Q487744,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2
US_AL_01055,Q493951,US,United States of America,AL,Alabama,01055,Etowah County,US,USA,2
US_AL_01057,Q493957,US,United States of America,AL,Alabama,01057,Fayette County,US,USA,2
US_AL_01059,Q488892,US,United States of America,AL,Alabama,01059,Franklin County,US,USA,2
US_AL_01061,Q494620,US,United States of America,AL,Alabama,01061,Geneva County,US,USA,2
US_AL_01063,Q493709,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2
US_AL_01065,Q501147,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2
US_AL_01067,Q501000,US,United States of America,AL,Alabama,01067,Henry County,US,USA,2
US_AL_01069,Q496292,US,United States of America,AL,Alabama,01069,Houston County,US,USA,2
US_AL_01071,Q366959,US,United States of America,AL,Alabama,01071,Jackson County,US,USA,2
US_AL_01073,Q112271,US,United States of America,AL,Alabama,01073,Jefferson County,US,USA,2
US_AL_01075,Q505317,US,United States of America,AL,Alabama,01075,Lamar County,US,USA,2
US_AL_01077,Q261672,US,United States of America,AL,Alabama,01077,Lauderdale County,US,USA,2
US_AL_01079,Q502737,US,United States of America,AL,Alabama,01079,Lawrence County,US,USA,2
US_AL_01081,Q501055,US,United States of America,AL,Alabama,01081,Lee County,US,USA,2
US_AL_01083,Q501108,US,United States of America,AL,Alabama,01083,Limestone County,US,USA,2
US_AL_01085,Q503461,US,United States of America,AL,Alabama,01085,Lowndes County,US,USA,2
US_AL_01087,Q502777,US,United States of America,AL,Alabama,01087,Macon County,US,USA,2
US_AL_01089,Q493715,US,United States of America,AL,Alabama,01089,Madison County,US,USA,2
US_AL_01091,Q501074,US,United States of America,AL,Alabama,01091,Marengo County,US,USA,2
US_AL_01093,Q502739,US,United States of America,AL,Alabama,01093,Marion County,US,USA,2
US_AL_01095,Q502925,US,United States of America,AL,Alabama,01095,Marshall County,US,USA,2
US_AL_01097,Q495738,US,United States of America,AL,Alabama,01097,Mobile County,US,USA,2
US_AL_01099,Q501060,US,United States of America,AL,Alabama,01099,Monroe County,US,USA,2
US_AL_01101,Q502784,US,United States of America,AL,Alabama,01101,Montgomery County,US,USA,2
US_AL_01103,Q137828,US,United States of America,AL,Alabama,01103,Morgan County,US,USA,2
US_AL_01105,Q253538,US,United States of America,AL,Alabama,01105,Perry County,US,USA,2
US_AL_01107,Q949766,US,United States of America,AL,Alabama,01107,Pickens County,US,USA,2
US_AL_01109,Q492888,US,United States of America,AL,Alabama,01109,Pike County,US,USA,2
US_AL_01111,Q502743,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2
US_AL_01113,Q503329,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2
US_AL_01115,Q503451,US,United States of America,AL,Alabama,01115,St. Clair County,US,USA,2
US_AL_01117,Q501084,US,United States of America,AL,Alabama,01117,Shelby County,US,USA,2
US_AL_01119,Q501051,US,United States of America,AL,Alabama,01119,Sumter County,US,USA,2
US_AL_01121,Q302918,US,United States of America,AL,Alabama,01121,Talladega County,US,USA,2
US_AL_01123,Q512787,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2
US_AL_01125,Q503877,US,United States of America,AL,Alabama,01125,Tuscaloosa County,US,USA,2
US_AL_01127,Q506291,US,United States of America,AL,Alabama,01127,Walker County,US,USA,2
US_AL_01129,Q501157,US,United States of America,AL,Alabama,01129,Washington County,US,USA,2
US_AL_01131,Q503081,US,United States of America,AL,Alabama,01131,Wilcox County,US,USA,2
US_AL_01133,Q503088,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2
US_AR,Q1612,US,United States of America,AR,Arkansas,,,US,USA,1
US_AR_05001,Q61414,US,United States of America,AR,Arkansas,05001,Arkansas County,US,USA,2
US_AR_05003,Q61026,US,United States of America,AR,Arkansas,05003,Ashley County,US,USA,2
US_AR_05005,Q61086,US,United States of America,AR,Arkansas,05005,Baxter County,US,USA,2
US_AR_05007,Q61020,US,United States of America,AR,Arkansas,05007,Benton County,US,USA,2
US_AR_05009,Q61010,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2
US_AR_05011,Q61024,US,United States of America,AR,Arkansas,05011,Bradley County,US,USA,2
US_AR_05013,Q61461,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2
US_AR_05015,Q61216,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2
US_AR_05017,Q61458,US,United States of America,AR,Arkansas,05017,Chicot County,US,USA,2
US_AR_05019,Q61200,US,United States of America,AR,Arkansas,05019,Clark County,US,USA,2
US_AR_05021,Q61330,US,United States of America,AR,Arkansas,05021,Clay County,US,USA,2
US_AR_05023,Q61039,US,United States of America,AR,Arkansas,05023,Cleburne County,US,USA,2
US_AR_05025,Q61032,US,United States of America,AR,Arkansas,05025,Cleveland County,US,USA,2
US_AR_05027,Q61358,US,United States of America,AR,Arkansas,05027,Columbia County,US,USA,2
US_AR_05029,Q61352,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2
US_AR_05031,Q61354,US,United States of America,AR,Arkansas,05031,Craighead County,US,USA,2
US_AR_05033,Q61005,US,United States of America,AR,Arkansas,05033,Crawford County,US,USA,2
US_AR_05035,Q61346,US,United States of America,AR,Arkansas,05035,Crittenden County,US,USA,2
US_AR_05037,Q61036,US,United States of America,AR,Arkansas,05037,Cross County,US,USA,2
US_AR_05039,Q61012,US,United States of America,AR,Arkansas,05039,Dallas County,US,USA,2
US_AR_05041,Q61029,US,United States of America,AR,Arkansas,05041,Desha County,US,USA,2
US_AR_05043,Q61478,US,United States of America,AR,Arkansas,05043,Drew County,US,USA,2
US_AR_05045,Q61468,US,United States of America,AR,Arkansas,05045,Faulkner County,US,USA,2
US_AR_05047,Q61084,US,United States of America,AR,Arkansas,05047,Franklin County,US,USA,2
US_AR_05049,Q61007,US,United States of America,AR,Arkansas,05049,Fulton County,US,USA,2
US_AR_05051,Q61077,US,United States of America,AR,Arkansas,05051,Garland County,US,USA,2
US_AR_05053,Q61296,US,United States of America,AR,Arkansas,05053,Grant County,US,USA,2
US_AR_05055,Q61018,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2
US_AR_05057,Q61355,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2
US_AR_05059,Q61348,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2
US_AR_05061,Q61034,US,United States of America,AR,Arkansas,05061,Howard County,US,USA,2
US_AR_05063,Q61350,US,United States of America,AR,Arkansas,05063,Independence County,US,USA,2
US_AR_05065,Q61042,US,United States of America,AR,Arkansas,05065,Izard County,US,USA,2
US_AR_05067,Q61014,US,United States of America,AR,Arkansas,05067,Jackson County,US,USA,2
US_AR_05069,Q61289,US,United States of America,AR,Arkansas,05069,Jefferson County,US,USA,2
US_AR_05071,Q61048,US,United States of America,AR,Arkansas,05071,Johnson County,US,USA,2
US_AR_05073,Q61167,US,United States of America,AR,Arkansas,05073,Lafayette County,US,USA,2
US_AR_05075,Q61339,US,United States of America,AR,Arkansas,05075,Lawrence County,US,USA,2
US_AR_05077,Q61150,US,United States of America,AR,Arkansas,05077,Lee County,US,USA,2
US_AR_05079,Q61294,US,United States of America,AR,Arkansas,05079,Lincoln County,US,USA,2
US_AR_05081,Q61526,US,United States of America,AR,Arkansas,05081,Little River County,US,USA,2
US_AR_05083,Q61363,US,United States of America,AR,Arkansas,05083,Logan County,US,USA,2
US_AR_05085,Q61143,US,United States of America,AR,Arkansas,05085,Lonoke County,US,USA,2
US_AR_05087,Q61484,US,United States of America,AR,Arkansas,05087,Madison County,US,USA,2
US_AR_05089,Q61173,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2
US_AR_05091,Q61381,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2
US_AR_05093,Q61157,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2
US_AR_05095,Q61181,US,United States of America,AR,Arkansas,05095,Monroe County,US,USA,2
US_AR_05097,Q61521,US,United States of America,AR,Arkansas,05097,Montgomery County,US,USA,2
US_AR_05099,Q61500,US,United States of America,AR,Arkansas,05099,Nevada County,US,USA,2
US_AR_05101,Q61370,US,United States of America,AR,Arkansas,05101,Newton County,US,USA,2
US_AR_05103,Q61138,US,United States of America,AR,Arkansas,05103,Ouachita County,US,USA,2
US_AR_05105,Q61131,US,United States of America,AR,Arkansas,05105,Perry County,US,USA,2
US_AR_05107,Q61470,US,United States of America,AR,Arkansas,05107,Phillips County,US,USA,2
US_AR_05109,Q61202,US,United States of America,AR,Arkansas,05109,Pike County,US,USA,2
US_AR_05111,Q61153,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2
US_AR_05113,Q61368,US,United States of America,AR,Arkansas,05113,Polk County,US,USA,2
US_AR_05115,Q61315,US,United States of America,AR,Arkansas,05115,Pope County,US,USA,2
US_AR_05117,Q61472,US,United States of America,AR,Arkansas,05117,Prairie County,US,USA,2
US_AR_05119,Q61160,US,United States of America,AR,Arkansas,05119,Pulaski County,US,USA,2
US_AR_05121,Q61365,US,United States of America,AR,Arkansas,05121,Randolph County,US,USA,2
US_AR_05123,Q61145,US,United States of America,AR,Arkansas,05123,St. Francis County,US,USA,2
US_AR_05125,Q61327,US,United States of America,AR,Arkansas,05125,Saline County,US,USA,2
US_AR_05127,Q61135,US,United States of America,AR,Arkansas,05127,Scott County,US,USA,2
US_AR_05129,Q61379,US,United States of America,AR,Arkansas,05129,Searcy County,US,USA,2
US_AR_05131,Q61176,US,United States of America,AR,Arkansas,05131,Sebastian County,US,USA,2
US_AR_05133,Q61384,US,United States of America,AR,Arkansas,05133,Sevier County,US,USA,2
US_AR_05135,Q61481,US,United States of America,AR,Arkansas,05135,Sharp County,US,USA,2
US_AR_05137,Q61165,US,United States of America,AR,Arkansas,05137,Stone County,US,USA,2
US_AR_05139,Q61129,US,United States of America,AR,Arkansas,05139,Union County,US,USA,2
US_AR_05141,Q61502,US,United States of America,AR,Arkansas,05141,Van Buren County,US,USA,2
US_AR_05143,Q61148,US,United States of America,AR,Arkansas,05143,Washington County,US,USA,2
US_AR_05145,Q61170,US,United States of America,AR,Arkansas,05145,White County,US,USA,2
US_AR_05147,Q61204,US,United States of America,AR,Arkansas,05147,Woodruff County,US,USA,2
US_AR_05149,Q61317,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2
US_AS,Q16641,US,United States of America,AS,American Samoa,,,US,USA,1
US_AZ,Q816,US,United States of America,AZ,Arizona,,,US,USA,1
US_AZ_04001,Q58771,US,United States of America,AZ,Arizona,04001,Apache County,US,USA,2
US_AZ_04003,Q58774,US,United States of America,AZ,Arizona,04003,Cochise County,US,USA,2
US_AZ_04005,Q58684,US,United States of America,AZ,Arizona,04005,Coconino County,US,USA,2
US_AZ_04007,Q58686,US,United States of America,AZ,Arizona,04007,Gila County,US,USA,2
US_AZ_04009,Q58692,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2
US_AZ_04011,Q58683,US,United States of America,AZ,Arizona,04011,Greenlee County,US,USA,2
US_AZ_04012,Q58759,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2
US_AZ_04013,Q58691,US,United States of America,AZ,Arizona,04013,Maricopa County,US,USA,2
US_AZ_04015,Q58696,US,United States of America,AZ,Arizona,04015,Mohave County,US,USA,2
US_AZ_04017,Q58694,US,United States of America,AZ,Arizona,04017,Navajo County,US,USA,2
US_AZ_04019,Q58688,US,United States of America,AZ,Arizona,04019,Pima County,US,USA,2
US_AZ_04021,Q58712,US,United States of America,AZ,Arizona,04021,Pinal County,US,USA,2
US_AZ_04023,Q58689,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2
US_AZ_04025,Q58711,US,United States of America,AZ,Arizona,04025,Yavapai County,US,USA,2
US_AZ_04027,Q58698,US,United States of America,AZ,Arizona,04027,Yuma County,US,USA,2
US_CA,Q99,US,United States of America,CA,California,,,US,USA,1
US_CA_06001,Q107146,US,United States of America,CA,California,06001,Alameda County,US,USA,2
US_CA_06003,Q108077,US,United States of America,CA,California,06003,Alpine County,US,USA,2
US_CA_06005,Q156177,US,United States of America,CA,California,06005,Amador County,US,USA,2
US_CA_06007,Q156181,US,United States of America,CA,California,06007,Butte County,US,USA,2
US_CA_06009,Q271613,US,United States of America,CA,California,06009,Calaveras County,US,USA,2
US_CA_06011,Q271609,US,United States of America,CA,California,06011,Colusa County,US,USA,2
US_CA_06013,Q108058,US,United States of America,CA,California,06013,Contra Costa County,US,USA,2
US_CA_06015,Q156186,US,United States of America,CA,California,06015,Del Norte County,US,USA,2
US_CA_06017,Q108093,US,United States of America,CA,California,06017,El Dorado County,US,USA,2
US_CA_06019,Q271915,US,United States of America,CA,California,06019,Fresno County,US,USA,2
US_CA_06021,Q271601,US,United States of America,CA,California,06021,Glenn County,US,USA,2
US_CA_06023,Q109651,US,United States of America,CA,California,06023,Humboldt County,US,USA,2
US_CA_06025,Q169952,US,United States of America,CA,California,06025,Imperial County,US,USA,2
US_CA_06027,Q109670,US,United States of America,CA,California,06027,Inyo County,US,USA,2
US_CA_06029,Q108047,US,United States of America,CA,California,06029,Kern County,US,USA,2
US_CA_06031,Q156358,US,United States of America,CA,California,06031,Kings County,US,USA,2
US_CA_06033,Q156361,US,United States of America,CA,California,06033,Lake County,US,USA,2
US_CA_06035,Q156340,US,United States of America,CA,California,06035,Lassen County,US,USA,2
US_CA_06037,Q104994,US,United States of America,CA,California,06037,Los Angeles County,US,USA,2
US_CA_06039,Q109661,US,United States of America,CA,California,06039,Madera County,US,USA,2
US_CA_06041,Q108117,US,United States of America,CA,California,06041,Marin County,US,USA,2
US_CA_06043,Q156191,US,United States of America,CA,California,06043,Mariposa County,US,USA,2
US_CA_06045,Q108087,US,United States of America,CA,California,06045,Mendocino County,US,USA,2
US_CA_06047,Q109690,US,United States of America,CA,California,06047,Merced County,US,USA,2
US_CA_06049,Q109695,US,United States of America,CA,California,06049,Modoc County,US,USA,2
US_CA_06051,Q156366,US,United States of America,CA,California,06051,Mono County,US,USA,2
US_CA_06053,Q108072,US,United States of America,CA,California,06053,Monterey County,US,USA,2
US_CA_06055,Q108137,US,United States of America,CA,California,06055,Napa County,US,USA,2
US_CA_06057,Q109681,US,United States of America,CA,California,06057,Nevada County,US,USA,2
US_CA_06059,Q5925,US,United States of America,CA,California,06059,Orange County,US,USA,2
US_CA_06061,Q156353,US,United States of America,CA,California,06061,Placer County,US,USA,2
US_CA_06063,Q156342,US,United States of America,CA,California,06063,Plumas County,US,USA,2
US_CA_06065,Q108111,US,United States of America,CA,California,06065,Riverside County,US,USA,2
US_CA_06067,Q108131,US,United States of America,CA,California,06067,Sacramento County,US,USA,2
US_CA_06069,Q109656,US,United States of America,CA,California,06069,San Benito County,US,USA,2
US_CA_06071,Q108053,US,United States of America,CA,California,06071,San Bernardino County,US,USA,2
US_CA_06073,Q108143,US,United States of America,CA,California,06073,San Diego County,US,USA,2
US_CA_06075,Q13188841,US,United States of America,CA,California,06075,San Francisco County,US,USA,2
US_CA_06077,Q108499,US,United States of America,CA,California,06077,San Joaquin County,US,USA,2
US_CA_06079,Q49014,US,United States of America,CA,California,06079,San Luis Obispo County,US,USA,2
US_CA_06081,Q108101,US,United States of America,CA,California,06081,San Mateo County,US,USA,2
US_CA_06083,Q108106,US,United States of America,CA,California,06083,Santa Barbara County,US,USA,2
US_CA_06085,Q110739,US,United States of America,CA,California,06085,Santa Clara County,US,USA,2
US_CA_06087,Q108122,US,United States of America,CA,California,06087,Santa Cruz County,US,USA,2
US_CA_06089,Q156350,US,United States of America,CA,California,06089,Shasta County,US,USA,2
US_CA_06091,Q156370,US,United States of America,CA,California,06091,Sierra County,US,USA,2
US_CA_06093,Q156374,US,United States of America,CA,California,06093,Siskiyou County,US,USA,2
US_CA_06095,Q108083,US,United States of America,CA,California,06095,Solano County,US,USA,2
US_CA_06097,Q108067,US,United States of America,CA,California,06097,Sonoma County,US,USA,2
US_CA_06099,Q108503,US,United States of America,CA,California,06099,Stanislaus County,US,USA,2
US_CA_06101,Q156377,US,United States of America,CA,California,06101,Sutter County,US,USA,2
US_CA_06103,Q109705,US,United States of America,CA,California,06103,Tehama County,US,USA,2
US_CA_06105,Q156188,US,United States of America,CA,California,06105,Trinity County,US,USA,2
US_CA_06107,Q109686,US,United States of America,CA,California,06107,Tulare County,US,USA,2
US_CA_06109,Q156346,US,United States of America,CA,California,06109,Tuolumne County,US,USA,2
US_CA_06111,Q108127,US,United States of America,CA,California,06111,Ventura County,US,USA,2
US_CA_06113,Q109709,US,United States of America,CA,California,06113,Yolo County,US,USA,2
US_CA_06115,Q196014,US,United States of America,CA,California,06115,Yuba County,US,USA,2
US_CO,Q1261,US,United States of America,CO,Colorado,,,US,USA,1
US_CO_08001,Q112807,US,United States of America,CO,Colorado,08001,Adams County,US,USA,2
US_CO_08003,Q311901,US,United States of America,CO,Colorado,08003,Alamosa County,US,USA,2
US_CO_08005,Q311904,US,United States of America,CO,Colorado,08005,Arapahoe County,US,USA,2
US_CO_08007,Q311894,US,United States of America,CO,Colorado,08007,Archuleta County,US,USA,2
US_CO_08009,Q156429,US,United States of America,CO,Colorado,08009,Baca County,US,USA,2
US_CO_08011,Q312201,US,United States of America,CO,Colorado,08011,Bent County,US,USA,2
US_CO_08013,Q113029,US,United States of America,CO,Colorado,08013,Boulder County,US,USA,2
US_CO_08014,Q492819,US,United States of America,CO,Colorado,08014,Broomfield County,US,USA,2
US_CO_08015,Q113423,US,United States of America,CO,Colorado,08015,Chaffee County,US,USA,2
US_CO_08017,Q311908,US,United States of America,CO,Colorado,08017,Cheyenne County,US,USA,2
US_CO_08019,Q112977,US,United States of America,CO,Colorado,08019,Clear Creek County,US,USA,2
US_CO_08021,Q312455,US,United States of America,CO,Colorado,08021,Conejos County,US,USA,2
US_CO_08023,Q311897,US,United States of America,CO,Colorado,08023,Costilla County,US,USA,2
US_CO_08025,Q312254,US,United States of America,CO,Colorado,08025,Crowley County,US,USA,2
US_CO_08027,Q312155,US,United States of America,CO,Colorado,08027,Custer County,US,USA,2
US_CO_08029,Q312149,US,United States of America,CO,Colorado,08029,Delta County,US,USA,2
US_CO_08031,Q16554,US,United States of America,CO,Colorado,08031,Denver County,US,USA,2
US_CO_08033,Q312449,US,United States of America,CO,Colorado,08033,Dolores County,US,USA,2
US_CO_08035,Q115556,US,United States of America,CO,Colorado,08035,Douglas County,US,USA,2
US_CO_08037,Q115551,US,United States of America,CO,Colorado,08037,Eagle County,US,USA,2
US_CO_08039,Q115563,US,United States of America,CO,Colorado,08039,Elbert County,US,USA,2
US_CO_08041,Q111774,US,United States of America,CO,Colorado,08041,El Paso County,US,USA,2
US_CO_08043,Q115583,US,United States of America,CO,Colorado,08043,Fremont County,US,USA,2
US_CO_08045,Q115568,US,United States of America,CO,Colorado,08045,Garfield County,US,USA,2
US_CO_08047,Q115577,US,United States of America,CO,Colorado,08047,Gilpin County,US,USA,2
US_CO_08049,Q115589,US,United States of America,CO,Colorado,08049,Grand County,US,USA,2
US_CO_08051,Q127979,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2
US_CO_08053,Q128080,US,United States of America,CO,Colorado,08053,Hinsdale County,US,USA,2
US_CO_08055,Q127973,US,United States of America,CO,Colorado,08055,Huerfano County,US,USA,2
US_CO_08057,Q127975,US,United States of America,CO,Colorado,08057,Jackson County,US,USA,2
US_CO_08059,Q127978,US,United States of America,CO,Colorado,08059,Jefferson County,US,USA,2
US_CO_08061,Q127972,US,United States of America,CO,Colorado,08061,Kiowa County,US,USA,2
US_CO_08063,Q128079,US,United States of America,CO,Colorado,08063,Kit Carson County,US,USA,2
US_CO_08065,Q32349,US,United States of America,CO,Colorado,08065,Lake County,US,USA,2
US_CO_08067,Q128096,US,United States of America,CO,Colorado,08067,La Plata County,US,USA,2
US_CO_08069,Q127970,US,United States of America,CO,Colorado,08069,Larimer County,US,USA,2
US_CO_08071,Q128075,US,United States of America,CO,Colorado,08071,Las Animas County,US,USA,2
US_CO_08073,Q312586,US,United States of America,CO,Colorado,08073,Lincoln County,US,USA,2
US_CO_08075,Q312470,US,United States of America,CO,Colorado,08075,Logan County,US,USA,2
US_CO_08077,Q153251,US,United States of America,CO,Colorado,08077,Mesa County,US,USA,2
US_CO_08079,Q312473,US,United States of America,CO,Colorado,08079,Mineral County,US,USA,2
US_CO_08081,Q63729,US,United States of America,CO,Colorado,08081,Moffat County,US,USA,2
US_CO_08083,Q312497,US,United States of America,CO,Colorado,08083,Montezuma County,US,USA,2
