date,total_confirmed,total_recovered,total_deceased,key,new_confirmed,new_recovered,new_deceased
2020-06-07,468,363,37,CZ_41,0,0,0
2020-06-08,469,366,37,CZ_41,1,3,0
2020-06-09,469,366,38,CZ_41,0,0,1
2020-06-10,473,371,38,CZ_41,4,5,0
2020-06-11,473,371,38,CZ_41,0,0,0
2020-06-12,476,374,38,CZ_41,3,3,0
2020-06-13,479,374,38,CZ_41,3,0,0
2020-06-14,479,376,38,CZ_41,0,2,0
2020-06-15,480,377,38,CZ_41,1,1,0
2020-06-16,480,377,38,CZ_41,0,0,0
2020-06-17,481,379,38,CZ_41,1,2,0
2020-06-18,481,380,38,CZ_41,0,1,0
2020-06-19,481,384,38,CZ_41,0,4,0
2020-06-20,481,384,38,CZ_41,0,0,0
2020-06-21,481,384,38,CZ_41,0,0,0
2020-03-01,0,0,0,CZ_42,,,
2020-03-02,0,0,0,CZ_42,0,0,0
2020-03-03,1,0,0,CZ_42,1,0,0
2020-03-04,3,0,0,CZ_42,2,0,0
2020-03-05,4,0,0,CZ_42,1,0,0
2020-03-06,7,0,0,CZ_42,3,0,0
2020-03-07,7,0,0,CZ_42,0,0,0
2020-03-08,10,0,0,CZ_42,3,0,0
2020-03-09,11,0,0,CZ_42,1,0,0
2020-03-10,11,0,0,CZ_42,0,0,0
2020-03-11,15,0,0,CZ_42,4,0,0
2020-03-12,15,0,0,CZ_42,0,0,0
2020-03-13,16,0,0,CZ_42,1,0,0
2020-03-14,18,0,0,CZ_42,2,0,0
2020-03-15,19,3,0,CZ_42,1,3,0
2020-03-16,22,3,0,CZ_42,3,0,0
2020-03-17,25,3,0,CZ_42,3,0,0
2020-03-18,25,3,0,CZ_42,0,0,0
2020-03-19,30,3,0,CZ_42,5,0,0
2020-03-20,33,4,0,CZ_42,3,1,0
2020-03-21,36,4,0,CZ_42,3,0,0
2020-03-22,38,4,0,CZ_42,2,0,0
2020-03-23,43,4,0,CZ_42,5,0,0
2020-03-24,49,4,0,CZ_42,6,0,0
2020-03-25,63,4,0,CZ_42,14,0,0
2020-03-26,68,4,0,CZ_42,5,0,0
2020-03-27,82,5,0,CZ_42,14,1,0
2020-03-28,92,6,0,CZ_42,10,1,0
2020-03-29,102,7,1,CZ_42,10,1,1
2020-03-30,135,13,1,CZ_42,33,6,0
2020-03-31,199,13,1,CZ_42,64,0,0
2020-04-01,211,14,2,CZ_42,12,1,1
2020-04-02,246,17,2,CZ_42,35,3,0
2020-04-03,266,21,3,CZ_42,20,4,1
2020-04-04,275,24,3,CZ_42,9,3,0
2020-04-05,279,28,3,CZ_42,4,4,0
2020-04-06,291,44,3,CZ_42,12,16,0
2020-04-07,308,55,4,CZ_42,17,11,1
2020-04-08,337,63,4,CZ_42,29,8,0
2020-04-09,347,70,5,CZ_42,10,7,1
2020-04-10,359,84,6,CZ_42,12,14,1
2020-04-11,374,84,6,CZ_42,15,0,0
2020-04-12,381,92,6,CZ_42,7,8,0
2020-04-13,382,94,7,CZ_42,1,2,1
2020-04-14,385,115,8,CZ_42,3,21,1
2020-04-15,396,130,8,CZ_42,11,15,0
2020-04-16,408,142,9,CZ_42,12,12,1
2020-04-17,417,155,9,CZ_42,9,13,0
2020-04-18,418,161,9,CZ_42,1,6,0
2020-04-19,424,162,9,CZ_42,6,1,0
2020-04-20,433,174,9,CZ_42,9,12,0
2020-04-21,453,184,11,CZ_42,20,10,2
2020-04-22,465,199,11,CZ_42,12,15,0
2020-04-23,466,211,11,CZ_42,1,12,0
2020-04-24,474,223,12,CZ_42,8,12,1
2020-04-25,474,233,12,CZ_42,0,10,0
2020-04-26,478,235,12,CZ_42,4,2,0
2020-04-27,479,253,13,CZ_42,1,18,1
2020-04-28,481,260,13,CZ_42,2,7,0
2020-04-29,486,268,14,CZ_42,5,8,1
2020-04-30,489,278,16,CZ_42,3,10,2
2020-05-01,489,280,18,CZ_42,0,2,2
2020-05-02,491,283,19,CZ_42,2,3,1
2020-05-03,491,332,19,CZ_42,0,49,0
2020-05-04,491,350,21,CZ_42,0,18,2
2020-05-05,492,357,21,CZ_42,1,7,0
2020-05-06,493,367,21,CZ_42,1,10,0
2020-05-07,495,380,21,CZ_42,2,13,0
2020-05-08,495,380,21,CZ_42,0,0,0
2020-05-09,498,381,21,CZ_42,3,1,0
2020-05-10,499,382,21,CZ_42,1,1,0
2020-05-11,501,391,21,CZ_42,2,9,0
2020-05-12,504,399,21,CZ_42,3,8,0
2020-05-13,506,418,21,CZ_42,2,19,0
2020-05-14,509,424,21,CZ_42,3,6,0
2020-05-15,511,425,21,CZ_42,2,1,0
2020-05-16,513,427,21,CZ_42,2,2,0
2020-05-17,518,430,21,CZ_42,5,3,0
2020-05-18,523,437,21,CZ_42,5,7,0
2020-05-19,523,437,21,CZ_42,0,0,0
2020-05-20,524,440,21,CZ_42,1,3,0
2020-05-21,525,449,22,CZ_42,1,9,1
2020-05-22,526,453,22,CZ_42,1,4,0
2020-05-23,527,454,22,CZ_42,1,1,0
2020-05-24,527,455,22,CZ_42,0,1,0
2020-05-25,528,458,22,CZ_42,1,3,0
2020-05-26,529,460,22,CZ_42,1,2,0
2020-05-27,533,461,22,CZ_42,4,1,0
2020-05-28,534,464,22,CZ_42,1,3,0
2020-05-29,538,467,22,CZ_42,4,3,0
2020-05-30,539,467,22,CZ_42,1,0,0
2020-05-31,539,467,22,CZ_42,0,0,0
2020-06-01,540,470,22,CZ_42,1,3,0
2020-06-02,547,472,22,CZ_42,7,2,0
2020-06-03,549,473,22,CZ_42,2,1,0
2020-06-04,550,473,22,CZ_42,1,0,0
2020-06-05,550,473,22,CZ_42,0,0,0
2020-06-06,550,473,22,CZ_42,0,0,0
2020-06-07,550,473,22,CZ_42,0,0,0
2020-06-08,550,474,22,CZ_42,0,1,0
2020-06-09,550,474,22,CZ_42,0,0,0
2020-06-10,550,477,22,CZ_42,0,3,0
2020-06-11,550,477,22,CZ_42,0,0,0
2020-06-12,550,477,22,CZ_42,0,0,0
2020-06-13,550,477,22,CZ_42,0,0,0
2020-06-14,550,477,22,CZ_42,0,0,0
2020-06-15,550,477,22,CZ_42,0,0,0
2020-06-16,551,477,22,CZ_42,1,0,0
2020-06-17,551,481,22,CZ_42,0,4,0
2020-06-18,553,481,22,CZ_42,2,0,0
2020-06-19,553,481,22,CZ_42,0,0,0
2020-06-20,553,481,22,CZ_42,0,0,0
2020-06-21,553,481,22,CZ_42,0,0,0
2020-03-01,0,0,0,CZ_51,,,
2020-03-02,0,0,0,CZ_51,0,0,0
2020-03-03,0,0,0,CZ_51,0,0,0
2020-03-04,0,0,0,CZ_51,0,0,0
2020-03-05,0,0,0,CZ_51,0,0,0
2020-03-06,0,0,0,CZ_51,0,0,0
2020-03-07,0,0,0,CZ_51,0,0,0
2020-03-08,0,0,0,CZ_51,0,0,0
2020-03-09,0,0,0,CZ_51,0,0,0
2020-03-10,0,0,0,CZ_51,0,0,0
2020-03-11,0,0,0,CZ_51,0,0,0
2020-03-12,1,0,0,CZ_51,1,0,0
2020-03-13,2,0,0,CZ_51,1,0,0
2020-03-14,3,0,0,CZ_51,1,0,0
2020-03-15,3,0,0,CZ_51,0,0,0
2020-03-16,3,0,0,CZ_51,0,0,0
2020-03-17,4,0,0,CZ_51,1,0,0
2020-03-18,5,0,0,CZ_51,1,0,0
2020-03-19,5,0,0,CZ_51,0,0,0
2020-03-20,8,0,0,CZ_51,3,0,0
2020-03-21,8,0,0,CZ_51,0,0,0
2020-03-22,10,0,0,CZ_51,2,0,0
2020-03-23,12,0,0,CZ_51,2,0,0
2020-03-24,17,0,0,CZ_51,5,0,0
2020-03-25,20,0,0,CZ_51,3,0,0
2020-03-26,33,0,0,CZ_51,13,0,0
2020-03-27,49,0,0,CZ_51,16,0,0
2020-03-28,62,0,0,CZ_51,13,0,0
2020-03-29,67,0,0,CZ_51,5,0,0
2020-03-30,87,0,0,CZ_51,20,0,0
2020-03-31,99,2,0,CZ_51,12,2,0
2020-04-01,112,3,0,CZ_51,13,1,0
2020-04-02,128,3,0,CZ_51,16,0,0
2020-04-03,137,3,0,CZ_51,9,0,0
2020-04-04,142,4,0,CZ_51,5,1,0
2020-04-05,146,4,0,CZ_51,4,0,0
2020-04-06,155,4,0,CZ_51,9,0,0
2020-04-07,157,9,0,CZ_51,2,5,0
2020-04-08,166,9,2,CZ_51,9,0,2
2020-04-09,168,15,2,CZ_51,2,6,0
2020-04-10,170,23,2,CZ_51,2,8,0
2020-04-11,172,28,2,CZ_51,2,5,0
2020-04-12,176,30,2,CZ_51,4,2,0
2020-04-13,177,33,2,CZ_51,1,3,0
2020-04-14,178,37,2,CZ_51,1,4,0
2020-04-15,183,60,2,CZ_51,5,23,0
2020-04-16,185,64,2,CZ_51,2,4,0
2020-04-17,185,78,2,CZ_51,0,14,0
2020-04-18,186,88,2,CZ_51,1,10,0
2020-04-19,190,89,3,CZ_51,4,1,1
2020-04-20,190,101,3,CZ_51,0,12,0
2020-04-21,190,104,4,CZ_51,0,3,1
2020-04-22,190,108,4,CZ_51,0,4,0
2020-04-23,191,114,4,CZ_51,1,6,0
2020-04-24,192,118,4,CZ_51,1,4,0
2020-04-25,192,120,4,CZ_51,0,2,0
2020-04-26,193,123,4,CZ_51,1,3,0
2020-04-27,193,127,4,CZ_51,0,4,0
2020-04-28,193,134,4,CZ_51,0,7,0
2020-04-29,193,141,4,CZ_51,0,7,0
2020-04-30,193,144,4,CZ_51,0,3,0
2020-05-01,193,144,4,CZ_51,0,0,0
2020-05-02,194,149,4,CZ_51,1,5,0
2020-05-03,195,151,4,CZ_51,1,2,0
2020-05-04,195,153,4,CZ_51,0,2,0
2020-05-05,195,154,4,CZ_51,0,1,0
2020-05-06,196,156,4,CZ_51,1,2,0
2020-05-07,196,158,4,CZ_51,0,2,0
2020-05-08,197,158,4,CZ_51,1,0,0
2020-05-09,197,163,4,CZ_51,0,5,0
2020-05-10,197,167,4,CZ_51,0,4,0
2020-05-11,197,170,4,CZ_51,0,3,0
2020-05-12,197,172,4,CZ_51,0,2,0
2020-05-13,197,173,4,CZ_51,0,1,0
2020-05-14,197,173,4,CZ_51,0,0,0
2020-05-15,198,175,4,CZ_51,1,2,0
2020-05-16,198,175,4,CZ_51,0,0,0
2020-05-17,199,176,4,CZ_51,1,1,0
2020-05-18,199,177,4,CZ_51,0,1,0
2020-05-19,199,178,4,CZ_51,0,1,0
2020-05-20,199,182,4,CZ_51,0,4,0
2020-05-21,199,184,4,CZ_51,0,2,0
2020-05-22,199,184,4,CZ_51,0,0,0
2020-05-23,199,186,4,CZ_51,0,2,0
2020-05-24,199,186,4,CZ_51,0,0,0
2020-05-25,199,186,4,CZ_51,0,0,0
2020-05-26,199,187,4,CZ_51,0,1,0
2020-05-27,199,187,4,CZ_51,0,0,0
2020-05-28,199,187,4,CZ_51,0,0,0
2020-05-29,199,187,4,CZ_51,0,0,0
2020-05-30,199,188,4,CZ_51,0,1,0
2020-05-31,199,188,4,CZ_51,0,0,0
2020-06-01,199,188,4,CZ_51,0,0,0
2020-06-02,199,190,4,CZ_51,0,2,0
2020-06-03,199,191,4,CZ_51,0,1,0
2020-06-04,200,191,4,CZ_51,1,0,0
2020-06-05,200,191,4,CZ_51,0,0,0
2020-06-06,200,191,4,CZ_51,0,0,0
2020-06-07,200,192,4,CZ_51,0,1,0
2020-06-08,201,192,4,CZ_51,1,0,0
2020-06-09,201,192,4,CZ_51,0,0,0
2020-06-10,201,193,4,CZ_51,0,1,0
2020-06-11,201,194,4,CZ_51,0,1,0
2020-06-12,201,194,4,CZ_51,0,0,0
2020-06-13,201,194,4,CZ_51,0,0,0
2020-06-14,201,194,4,CZ_51,0,0,0
2020-06-15,201,194,4,CZ_51,0,0,0
2020-06-16,202,194,4,CZ_51,1,0,0
2020-06-17,203,195,4,CZ_51,1,1,0
2020-06-18,203,195,4,CZ_51,0,0,0
2020-06-19,204,195,5,CZ_51,1,0,1
2020-06-20,217,195,5,CZ_51,13,0,0
2020-06-21,222,195,5,CZ_51,5,0,0
2020-03-01,0,0,0,CZ_52,,,
2020-03-02,0,0,0,CZ_52,0,0,0
2020-03-03,0,0,0,CZ_52,0,0,0
2020-03-04,0,0,0,CZ_52,0,0,0
2020-03-05,0,0,0,CZ_52,0,0,0
2020-03-06,0,0,0,CZ_52,0,0,0
2020-03-07,0,0,0,CZ_52,0,0,0
2020-03-08,0,0,0,CZ_52,0,0,0
2020-03-09,1,0,0,CZ_52,1,0,0
2020-03-10,3,0,0,CZ_52,2,0,0
2020-03-11,3,0,0,CZ_52,0,0,0
2020-03-12,6,0,0,CZ_52,3,0,0
2020-03-13,7,0,0,CZ_52,1,0,0
2020-03-14,8,0,0,CZ_52,1,0,0
2020-03-15,8,0,0,CZ_52,0,0,0
2020-03-16,10,0,0,CZ_52,2,0,0
2020-03-17,14,0,0,CZ_52,4,0,0
2020-03-18,14,0,0,CZ_52,0,0,0
2020-03-19,14,0,0,CZ_52,0,0,0
2020-03-20,15,0,0,CZ_52,1,0,0
2020-03-21,17,0,0,CZ_52,2,0,0
2020-03-22,18,0,0,CZ_52,1,0,0
2020-03-23,19,0,0,CZ_52,1,0,0
2020-03-24,32,0,0,CZ_52,13,0,0
2020-03-25,41,0,0,CZ_52,9,0,0
2020-03-26,48,0,0,CZ_52,7,0,0
2020-03-27,52,0,0,CZ_52,4,0,0
2020-03-28,74,1,0,CZ_52,22,1,0
2020-03-29,84,1,0,CZ_52,10,0,0
2020-03-30,89,2,0,CZ_52,5,1,0
2020-03-31,99,2,0,CZ_52,10,0,0
2020-04-01,106,3,0,CZ_52,7,1,0
2020-04-02,114,6,1,CZ_52,8,3,1
2020-04-03,127,7,1,CZ_52,13,1,0
2020-04-04,136,7,1,CZ_52,9,0,0
2020-04-05,138,8,1,CZ_52,2,1,0
2020-04-06,142,9,1,CZ_52,4,1,0
2020-04-07,151,9,1,CZ_52,9,0,0
2020-04-08,155,13,2,CZ_52,4,4,1
2020-04-09,159,16,2,CZ_52,4,3,0
2020-04-10,163,16,2,CZ_52,4,0,0
2020-04-11,165,19,2,CZ_52,2,3,0
2020-04-12,167,19,2,CZ_52,2,0,0
2020-04-13,167,21,3,CZ_52,0,2,1
2020-04-14,169,26,3,CZ_52,2,5,0
2020-04-15,170,30,3,CZ_52,1,4,0
2020-04-16,173,51,3,CZ_52,3,21,0
2020-04-17,173,71,3,CZ_52,0,20,0
2020-04-18,174,77,3,CZ_52,1,6,0
2020-04-19,174,79,3,CZ_52,0,2,0
2020-04-20,174,88,3,CZ_52,0,9,0
2020-04-21,174,90,3,CZ_52,0,2,0
2020-04-22,174,103,3,CZ_52,0,13,0
2020-04-23,174,113,3,CZ_52,0,10,0
2020-04-24,174,126,3,CZ_52,0,13,0
2020-04-25,175,128,3,CZ_52,1,2,0
2020-04-26,176,129,3,CZ_52,1,1,0
2020-04-27,177,131,3,CZ_52,1,2,0
2020-04-28,177,135,3,CZ_52,0,4,0
2020-04-29,177,140,3,CZ_52,0,5,0
2020-04-30,177,145,4,CZ_52,0,5,1
2020-05-01,178,149,4,CZ_52,1,4,0
2020-05-02,178,152,4,CZ_52,0,3,0
2020-05-03,179,153,4,CZ_52,1,1,0
2020-05-04,180,155,4,CZ_52,1,2,0
2020-05-05,181,156,4,CZ_52,1,1,0
2020-05-06,183,156,4,CZ_52,2,0,0
2020-05-07,184,159,4,CZ_52,1,3,0
2020-05-08,185,160,4,CZ_52,1,1,0
2020-05-09,187,160,4,CZ_52,2,0,0
2020-05-10,189,161,4,CZ_52,2,1,0
2020-05-11,189,161,4,CZ_52,0,0,0
2020-05-12,189,162,4,CZ_52,0,1,0
2020-05-13,190,165,4,CZ_52,1,3,0
2020-05-14,191,165,4,CZ_52,1,0,0
2020-05-15,191,167,4,CZ_52,0,2,0
2020-05-16,191,167,4,CZ_52,0,0,0
2020-05-17,191,167,4,CZ_52,0,0,0
2020-05-18,192,167,4,CZ_52,1,0,0
2020-05-19,193,167,4,CZ_52,1,0,0
2020-05-20,193,167,4,CZ_52,0,0,0
2020-05-21,193,168,4,CZ_52,0,1,0
2020-05-22,193,171,4,CZ_52,0,3,0
2020-05-23,193,174,4,CZ_52,0,3,0
2020-05-24,193,175,4,CZ_52,0,1,0
2020-05-25,193,178,4,CZ_52,0,3,0
2020-05-26,193,179,4,CZ_52,0,1,0
2020-05-27,194,180,4,CZ_52,1,1,0
2020-05-28,194,181,4,CZ_52,0,1,0
2020-05-29,194,182,4,CZ_52,0,1,0
2020-05-30,194,182,4,CZ_52,0,0,0
2020-05-31,195,182,4,CZ_52,1,0,0
2020-06-01,195,182,4,CZ_52,0,0,0
2020-06-02,195,183,4,CZ_52,0,1,0
2020-06-03,196,183,4,CZ_52,1,0,0
2020-06-04,196,185,4,CZ_52,0,2,0
2020-06-05,197,186,4,CZ_52,1,1,0
2020-06-06,197,186,4,CZ_52,0,0,0
2020-06-07,197,186,4,CZ_52,0,0,0
2020-06-08,197,186,4,CZ_52,0,0,0
2020-06-09,197,187,4,CZ_52,0,1,0
2020-06-10,198,188,4,CZ_52,1,1,0
2020-06-11,200,188,4,CZ_52,2,0,0
2020-06-12,200,188,4,CZ_52,0,0,0
2020-06-13,200,188,4,CZ_52,0,0,0
2020-06-14,200,188,4,CZ_52,0,0,0
2020-06-15,200,188,4,CZ_52,0,0,0
2020-06-16,200,188,4,CZ_52,0,0,0
2020-06-17,201,189,4,CZ_52,1,1,0
2020-06-18,201,189,4,CZ_52,0,0,0
2020-06-19,201,189,4,CZ_52,0,0,0
2020-06-20,201,189,4,CZ_52,0,0,0
2020-06-21,201,189,4,CZ_52,0,0,0
2020-03-01,0,0,0,CZ_53,,,
2020-03-02,0,0,0,CZ_53,0,0,0
2020-03-03,0,0,0,CZ_53,0,0,0
2020-03-04,0,0,0,CZ_53,0,0,0
2020-03-05,0,0,0,CZ_53,0,0,0
2020-03-06,0,0,0,CZ_53,0,0,0
2020-03-07,0,0,0,CZ_53,0,0,0
2020-03-08,0,0,0,CZ_53,0,0,0
2020-03-09,0,0,0,CZ_53,0,0,0
2020-03-10,0,0,0,CZ_53,0,0,0
2020-03-11,1,0,0,CZ_53,1,0,0
2020-03-12,2,0,0,CZ_53,1,0,0
2020-03-13,2,0,0,CZ_53,0,0,0
2020-03-14,4,0,0,CZ_53,2,0,0
2020-03-15,7,0,0,CZ_53,3,0,0
2020-03-16,9,0,0,CZ_53,2,0,0
2020-03-17,14,0,0,CZ_53,5,0,0
2020-03-18,15,0,0,CZ_53,1,0,0
2020-03-19,18,0,0,CZ_53,3,0,0
2020-03-20,21,0,0,CZ_53,3,0,0
2020-03-21,27,0,0,CZ_53,6,0,0
2020-03-22,28,0,0,CZ_53,1,0,0
2020-03-23,35,0,0,CZ_53,7,0,0
2020-03-24,42,0,0,CZ_53,7,0,0
2020-03-25,49,0,0,CZ_53,7,0,0
2020-03-26,56,0,1,CZ_53,7,0,1
2020-03-27,59,0,1,CZ_53,3,0,0
2020-03-28,66,0,1,CZ_53,7,0,0
2020-03-29,69,0,2,CZ_53,3,0,1
2020-03-30,77,1,2,CZ_53,8,1,0
2020-03-31,106,1,2,CZ_53,29,0,0
2020-04-01,114,7,2,CZ_53,8,6,0
2020-04-02,124,9,2,CZ_53,10,2,0
2020-04-03,156,10,2,CZ_53,32,1,0
2020-04-04,169,10,2,CZ_53,13,0,0
2020-04-05,172,11,2,CZ_53,3,1,0
2020-04-06,172,12,2,CZ_53,0,1,0
2020-04-07,181,16,2,CZ_53,9,4,0
2020-04-08,197,17,2,CZ_53,16,1,0
2020-04-09,201,17,2,CZ_53,4,0,0
2020-04-10,211,19,2,CZ_53,10,2,0
2020-04-11,215,22,3,CZ_53,4,3,1
2020-04-12,221,22,4,CZ_53,6,0,1
2020-04-13,222,27,4,CZ_53,1,5,0
2020-04-14,222,33,4,CZ_53,0,6,0
2020-04-15,232,43,4,CZ_53,10,10,0
2020-04-16,238,52,4,CZ_53,6,9,0
2020-04-17,241,69,4,CZ_53,3,17,0
2020-04-18,243,78,4,CZ_53,2,9,0
2020-04-19,246,83,5,CZ_53,3,5,1
2020-04-20,247,100,5,CZ_53,1,17,0
2020-04-21,249,108,6,CZ_53,2,8,1
2020-04-22,249,126,6,CZ_53,0,18,0
2020-04-23,253,135,6,CZ_53,4,9,0
2020-04-24,254,143,6,CZ_53,1,8,0
2020-04-25,260,148,6,CZ_53,6,5,0
2020-04-26,261,150,6,CZ_53,1,2,0
2020-04-27,262,155,6,CZ_53,1,5,0
2020-04-28,263,160,6,CZ_53,1,5,0
2020-04-29,264,163,6,CZ_53,1,3,0
2020-04-30,266,170,6,CZ_53,2,7,0
2020-05-01,267,171,6,CZ_53,1,1,0
2020-05-02,267,172,6,CZ_53,0,1,0
2020-05-03,267,172,6,CZ_53,0,0,0
2020-05-04,268,175,6,CZ_53,1,3,0
2020-05-05,268,183,6,CZ_53,0,8,0
2020-05-06,271,192,6,CZ_53,3,9,0
2020-05-07,272,202,6,CZ_53,1,10,0
2020-05-08,272,202,6,CZ_53,0,0,0
2020-05-09,272,203,6,CZ_53,0,1,0
2020-05-10,272,204,6,CZ_53,0,1,0
2020-05-11,273,208,6,CZ_53,1,4,0
2020-05-12,273,213,6,CZ_53,0,5,0
2020-05-13,273,220,6,CZ_53,0,7,0
2020-05-14,274,231,6,CZ_53,1,11,0
2020-05-15,275,239,6,CZ_53,1,8,0
2020-05-16,275,241,6,CZ_53,0,2,0
2020-05-17,275,243,6,CZ_53,0,2,0
2020-05-18,275,246,6,CZ_53,0,3,0
2020-05-19,276,248,7,CZ_53,1,2,1
2020-05-20,277,250,7,CZ_53,1,2,0
2020-05-21,279,253,7,CZ_53,2,3,0
2020-05-22,279,255,7,CZ_53,0,2,0
2020-05-23,279,255,8,CZ_53,0,0,1
2020-05-24,279,255,8,CZ_53,0,0,0
2020-05-25,279,258,8,CZ_53,0,3,0
2020-05-26,279,259,8,CZ_53,0,1,0
2020-05-27,280,261,8,CZ_53,1,2,0
2020-05-28,280,261,8,CZ_53,0,0,0
2020-05-29,280,262,8,CZ_53,0,1,0
2020-05-30,280,262,8,CZ_53,0,0,0
2020-05-31,280,262,8,CZ_53,0,0,0
2020-06-01,280,263,8,CZ_53,0,1,0
2020-06-02,280,263,9,CZ_53,0,0,1
2020-06-03,280,264,9,CZ_53,0,1,0
2020-06-04,280,266,9,CZ_53,0,2,0
2020-06-05,281,267,9,CZ_53,1,1,0
2020-06-06,281,267,9,CZ_53,0,0,0
2020-06-07,281,267,9,CZ_53,0,0,0
2020-06-08,281,267,9,CZ_53,0,0,0
2020-06-09,283,267,9,CZ_53,2,0,0
2020-06-10,284,268,9,CZ_53,1,1,0
2020-06-11,285,268,9,CZ_53,1,0,0
2020-06-12,285,268,9,CZ_53,0,0,0
2020-06-13,285,268,9,CZ_53,0,0,0
2020-06-14,285,268,9,CZ_53,0,0,0
2020-06-15,286,268,9,CZ_53,1,0,0
2020-06-16,286,268,9,CZ_53,0,0,0
2020-06-17,286,268,9,CZ_53,0,0,0
2020-06-18,287,270,9,CZ_53,1,2,0
2020-06-19,290,270,9,CZ_53,3,0,0
2020-06-20,292,270,9,CZ_53,2,0,0
2020-06-21,299,270,9,CZ_53,7,0,0
2020-03-01,0,0,0,CZ_63,,,
2020-03-02,0,0,0,CZ_63,0,0,0
2020-03-03,0,0,0,CZ_63,0,0,0
2020-03-04,0,0,0,CZ_63,0,0,0
2020-03-05,0,0,0,CZ_63,0,0,0
2020-03-06,0,0,0,CZ_63,0,0,0
2020-03-07,0,0,0,CZ_63,0,0,0
2020-03-08,0,0,0,CZ_63,0,0,0
2020-03-09,0,0,0,CZ_63,0,0,0
2020-03-10,1,0,0,CZ_63,1,0,0
2020-03-11,1,0,0,CZ_63,0,0,0
2020-03-12,1,0,0,CZ_63,0,0,0
2020-03-13,2,0,0,CZ_63,1,0,0
2020-03-14,2,0,0,CZ_63,0,0,0
2020-03-15,6,0,0,CZ_63,4,0,0
2020-03-16,6,0,0,CZ_63,0,0,0
2020-03-17,9,0,0,CZ_63,3,0,0
2020-03-18,9,0,0,CZ_63,0,0,0
2020-03-19,9,0,0,CZ_63,0,0,0
2020-03-20,10,0,0,CZ_63,1,0,0
2020-03-21,11,0,0,CZ_63,1,0,0
2020-03-22,14,0,0,CZ_63,3,0,0
2020-03-23,23,0,0,CZ_63,9,0,0
2020-03-24,26,0,0,CZ_63,3,0,0
2020-03-25,41,0,0,CZ_63,15,0,0
2020-03-26,45,0,0,CZ_63,4,0,0
2020-03-27,57,0,0,CZ_63,12,0,0
2020-03-28,62,0,0,CZ_63,5,0,0
2020-03-29,62,0,1,CZ_63,0,0,1
2020-03-30,84,0,1,CZ_63,22,0,0
2020-03-31,102,1,1,CZ_63,18,1,0
2020-04-01,115,1,1,CZ_63,13,0,0
2020-04-02,121,2,1,CZ_63,6,1,0
2020-04-03,123,2,1,CZ_63,2,0,0
2020-04-04,125,2,1,CZ_63,2,0,0
2020-04-05,125,3,2,CZ_63,0,1,1
2020-04-06,127,3,3,CZ_63,2,0,1
2020-04-07,137,4,3,CZ_63,10,1,0
2020-04-08,141,6,3,CZ_63,4,2,0
2020-04-09,141,9,3,CZ_63,0,3,0
2020-04-10,144,11,3,CZ_63,3,2,0
2020-04-11,144,14,3,CZ_63,0,3,0
2020-04-12,146,15,3,CZ_63,2,1,0
2020-04-13,153,18,3,CZ_63,7,3,0
2020-04-14,159,22,3,CZ_63,6,4,0
2020-04-15,160,28,3,CZ_63,1,6,0
2020-04-16,160,29,3,CZ_63,0,1,0
2020-04-17,161,35,3,CZ_63,1,6,0
2020-04-18,161,37,3,CZ_63,0,2,0
2020-04-19,161,39,3,CZ_63,0,2,0
2020-04-20,161,46,3,CZ_63,0,7,0
2020-04-21,165,50,3,CZ_63,4,4,0
2020-04-22,166,55,3,CZ_63,1,5,0
2020-04-23,169,56,3,CZ_63,3,1,0
2020-04-24,170,74,3,CZ_63,1,18,0
2020-04-25,170,81,3,CZ_63,0,7,0
2020-04-26,170,81,3,CZ_63,0,0,0
2020-04-27,172,83,3,CZ_63,2,2,0
2020-04-28,172,88,3,CZ_63,0,5,0
2020-04-29,173,97,3,CZ_63,1,9,0
2020-04-30,173,101,3,CZ_63,0,4,0
2020-05-01,173,108,3,CZ_63,0,7,0
2020-05-02,173,109,3,CZ_63,0,1,0
2020-05-03,173,110,3,CZ_63,0,1,0
2020-05-04,174,111,3,CZ_63,1,1,0
2020-05-05,175,115,3,CZ_63,1,4,0
2020-05-06,175,120,3,CZ_63,0,5,0
2020-05-07,175,123,4,CZ_63,0,3,1
2020-05-08,175,128,4,CZ_63,0,5,0
2020-05-09,175,128,4,CZ_63,0,0,0
2020-05-10,175,129,4,CZ_63,0,1,0
2020-05-11,175,132,4,CZ_63,0,3,0
2020-05-12,177,133,4,CZ_63,2,1,0
2020-05-13,177,139,4,CZ_63,0,6,0
2020-05-14,178,142,4,CZ_63,1,3,0
2020-05-15,178,142,4,CZ_63,0,0,0
2020-05-16,178,142,4,CZ_63,0,0,0
2020-05-17,178,142,4,CZ_63,0,0,0
2020-05-18,178,145,4,CZ_63,0,3,0
2020-05-19,178,146,4,CZ_63,0,1,0
2020-05-20,179,148,4,CZ_63,1,2,0
2020-05-21,181,151,4,CZ_63,2,3,0
2020-05-22,181,151,4,CZ_63,0,0,0
2020-05-23,181,151,4,CZ_63,0,0,0
2020-05-24,181,161,4,CZ_63,0,10,0
2020-05-25,182,161,4,CZ_63,1,0,0
2020-05-26,182,163,4,CZ_63,0,2,0
2020-05-27,182,164,4,CZ_63,0,1,0
2020-05-28,182,166,4,CZ_63,0,2,0
2020-05-29,182,167,4,CZ_63,0,1,0
2020-05-30,182,168,4,CZ_63,0,1,0
