date,match_string,total_hospitalized_symptomatic,current_intensive_care,current_hospitalized,total_quarantined,current_confirmed,new_current_confirmed,new_confirmed,total_recovered,total_deceased,total_confirmed,total_tested,cases_tested?,country_code,key,new_hospitalized_symptomatic,new_quarantined,new_recovered,new_deceased,new_tested,total_current_confirmed
2020-06-08,Basilicata,0,0,0,13,13,-1,0,359,27,399,32720,31930,IT,IT_77,0,-1,1,0,573,13
2020-06-09,Basilicata,1,0,1,13,14,1,1,359,27,400,33185,32395,IT,IT_77,1,0,0,0,465,14
2020-06-10,Basilicata,1,0,1,10,11,-3,0,362,27,400,33551,32761,IT,IT_77,0,-3,3,0,366,11
2020-06-11,Basilicata,0,1,1,11,12,1,1,362,27,401,33957,33167,IT,IT_77,-1,1,0,0,406,12
2020-06-12,Basilicata,0,1,1,11,12,0,0,362,27,401,34377,33587,IT,IT_77,0,0,0,0,420,12
2020-06-13,Basilicata,0,1,1,10,11,-1,0,363,27,401,34681,33891,IT,IT_77,0,-1,1,0,304,11
2020-06-14,Basilicata,0,1,1,10,11,0,0,363,27,401,35139,34349,IT,IT_77,0,0,0,0,458,11
2020-06-15,Basilicata,0,1,1,10,11,0,0,363,27,401,35233,34443,IT,IT_77,0,0,0,0,94,11
2020-06-16,Basilicata,0,1,1,9,10,-1,0,364,27,401,35666,34876,IT,IT_77,0,-1,1,0,433,10
2020-06-17,Basilicata,0,1,1,9,10,0,0,364,27,401,36011,35221,IT,IT_77,0,0,0,0,345,10
2020-06-18,Basilicata,0,1,1,9,10,0,0,364,27,401,36382,35592,IT,IT_77,0,0,0,0,371,10
2020-06-19,Basilicata,0,1,1,7,8,-2,0,366,27,401,36705,35915,IT,IT_77,0,-2,2,0,323,8
2020-06-20,Basilicata,0,1,1,7,8,0,0,366,27,401,36975,36185,IT,IT_77,0,0,0,0,270,8
2020-02-24,P.A. Bolzano,0,0,0,0,0,0,0,0,0,0,1,,IT,IT_BZ,,,,,,0
2020-02-25,P.A. Bolzano,1,0,1,0,1,1,1,0,0,1,1,,IT,IT_BZ,1,0,0,0,0,1
2020-02-26,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,1,,IT,IT_BZ,0,0,0,0,0,1
2020-02-27,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,2,,IT,IT_BZ,0,0,0,0,1,1
2020-02-28,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,2,,IT,IT_BZ,0,0,0,0,0,1
2020-02-29,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,16,,IT,IT_BZ,0,0,0,0,14,1
2020-03-01,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,20,,IT,IT_BZ,0,0,0,0,4,1
2020-03-02,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,20,,IT,IT_BZ,0,0,0,0,0,1
2020-03-03,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,20,,IT,IT_BZ,0,0,0,0,0,1
2020-03-04,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,20,,IT,IT_BZ,0,0,0,0,0,1
2020-03-05,P.A. Bolzano,1,0,1,0,1,0,0,0,0,1,20,,IT,IT_BZ,0,0,0,0,0,1
2020-03-06,P.A. Bolzano,4,0,4,0,4,3,3,0,0,4,36,,IT,IT_BZ,3,0,0,0,16,4
2020-03-07,P.A. Bolzano,8,0,8,1,9,5,5,0,0,9,36,,IT,IT_BZ,4,1,0,0,0,9
2020-03-08,P.A. Bolzano,8,0,8,1,9,0,0,0,0,9,36,,IT,IT_BZ,0,0,0,0,0,9
2020-03-09,P.A. Bolzano,8,0,8,1,9,0,0,0,0,9,36,,IT,IT_BZ,0,0,0,0,0,9
2020-03-10,P.A. Bolzano,17,1,18,20,38,29,29,0,0,38,36,,IT,IT_BZ,9,19,0,0,0,38
2020-03-11,P.A. Bolzano,8,4,12,63,75,37,37,0,0,75,75,,IT,IT_BZ,-9,43,0,0,39,75
2020-03-12,P.A. Bolzano,21,4,25,78,103,28,29,0,1,104,607,,IT,IT_BZ,13,15,0,1,532,103
2020-03-13,P.A. Bolzano,20,5,25,98,123,20,21,0,2,125,811,,IT,IT_BZ,-1,20,0,1,204,123
2020-03-14,P.A. Bolzano,26,7,33,137,170,47,48,0,3,173,1135,,IT,IT_BZ,6,39,0,1,324,170
2020-03-15,P.A. Bolzano,50,4,54,145,199,29,31,0,5,204,1497,,IT,IT_BZ,24,8,0,2,362,199
2020-03-16,P.A. Bolzano,53,11,64,171,235,36,37,0,6,241,1740,,IT,IT_BZ,3,26,0,1,243,235
2020-03-17,P.A. Bolzano,71,11,82,200,282,47,50,1,8,291,2149,,IT,IT_BZ,18,29,1,2,409,282
2020-03-18,P.A. Bolzano,79,18,97,269,366,84,85,1,9,376,2844,,IT,IT_BZ,8,69,0,1,695,366
2020-03-19,P.A. Bolzano,87,18,105,316,421,55,60,1,14,436,3568,,IT,IT_BZ,8,47,0,5,724,421
2020-03-20,P.A. Bolzano,99,24,123,407,530,109,112,1,17,548,4433,,IT,IT_BZ,12,91,0,3,865,530
2020-03-21,P.A. Bolzano,127,30,157,443,600,70,73,1,20,621,5179,,IT,IT_BZ,28,36,0,3,746,600
2020-03-22,P.A. Bolzano,146,32,178,470,648,48,57,7,23,678,5718,,IT,IT_BZ,19,27,6,3,539,648
2020-03-23,P.A. Bolzano,145,33,178,510,688,40,46,7,29,724,6084,,IT,IT_BZ,-1,40,0,6,366,688
2020-03-24,P.A. Bolzano,166,38,204,495,699,11,57,44,38,781,6509,,IT,IT_BZ,21,-15,37,9,425,699
2020-03-25,P.A. Bolzano,190,40,230,518,748,49,77,67,43,858,6649,,IT,IT_BZ,24,23,23,5,140,748
2020-03-26,P.A. Bolzano,223,43,266,525,791,43,48,67,48,906,7744,,IT,IT_BZ,33,7,0,5,1095,791
2020-03-27,P.A. Bolzano,249,45,294,539,833,42,97,110,60,1003,8520,,IT,IT_BZ,26,14,43,12,776,833
2020-03-28,P.A. Bolzano,225,51,276,653,929,96,106,116,64,1109,9168,,IT,IT_BZ,-24,114,6,4,648,929
2020-03-29,P.A. Bolzano,234,56,290,744,1034,105,105,116,64,1214,10137,,IT,IT_BZ,9,91,0,0,969,1034
2020-03-30,P.A. Bolzano,231,62,293,805,1098,64,111,153,74,1325,10640,,IT,IT_BZ,-3,61,37,10,503,1098
2020-03-31,P.A. Bolzano,249,62,311,831,1142,44,46,153,76,1371,11275,,IT,IT_BZ,18,26,0,2,635,1142
2020-04-01,P.A. Bolzano,269,57,326,786,1112,-30,47,190,116,1418,11951,,IT,IT_BZ,20,-45,37,40,676,1112
2020-04-02,P.A. Bolzano,279,60,339,821,1160,48,61,190,129,1479,12677,,IT,IT_BZ,10,35,0,13,726,1160
2020-04-03,P.A. Bolzano,291,60,351,858,1209,49,80,211,139,1559,13976,,IT,IT_BZ,12,37,21,10,1299,1209
2020-04-04,P.A. Bolzano,291,61,352,849,1201,-8,33,245,146,1592,15045,,IT,IT_BZ,0,-9,34,7,1069,1201
2020-04-05,P.A. Bolzano,239,53,292,934,1226,25,52,260,158,1644,15723,,IT,IT_BZ,-52,85,15,12,678,1226
2020-04-06,P.A. Bolzano,245,52,297,963,1260,34,78,298,164,1722,16825,,IT,IT_BZ,6,29,38,6,1102,1260
2020-04-07,P.A. Bolzano,325,64,389,912,1301,41,89,336,174,1811,17761,,IT,IT_BZ,80,-51,38,10,936,1301
2020-04-08,P.A. Bolzano,268,65,333,948,1281,-20,24,371,183,1835,18865,,IT,IT_BZ,-57,36,35,9,1104,1281
2020-04-09,P.A. Bolzano,263,64,327,988,1315,34,68,401,187,1903,19875,,IT,IT_BZ,-5,40,30,4,1010,1315
2020-04-10,P.A. Bolzano,258,58,316,1001,1317,2,52,447,191,1955,20866,,IT,IT_BZ,-5,13,46,4,991,1317
2020-04-11,P.A. Bolzano,246,56,302,967,1269,-48,2,488,200,1957,22186,,IT,IT_BZ,-12,-34,41,9,1320,1269
2020-04-12,P.A. Bolzano,183,45,228,1287,1515,246,141,378,205,2098,23246,,IT,IT_BZ,-63,320,-110,5,1060,1515
2020-04-13,P.A. Bolzano,190,41,231,1306,1537,22,51,400,212,2149,24157,,IT,IT_BZ,7,19,22,7,911,1537
2020-04-14,P.A. Bolzano,177,39,216,1348,1564,27,35,406,214,2184,24457,,IT,IT_BZ,-13,42,6,2,300,1564
2020-04-15,P.A. Bolzano,166,32,198,1378,1576,12,40,425,223,2224,25370,,IT,IT_BZ,-11,30,19,9,913,1576
2020-04-16,P.A. Bolzano,180,34,214,1379,1593,17,43,449,225,2267,26416,,IT,IT_BZ,14,1,24,2,1046,1593
2020-04-17,P.A. Bolzano,181,32,213,1369,1582,-11,29,480,234,2296,27698,,IT,IT_BZ,1,-10,31,9,1282,1582
2020-04-18,P.A. Bolzano,179,28,207,1349,1556,-26,29,530,239,2325,28888,,IT,IT_BZ,-2,-20,50,5,1190,1556
2020-04-19,P.A. Bolzano,162,23,185,1381,1566,10,55,569,245,2380,30361,14783,IT,IT_BZ,-17,32,39,6,1473,1566
2020-04-20,P.A. Bolzano,160,19,179,1361,1540,-26,14,605,249,2394,31381,15089,IT,IT_BZ,-2,-20,36,4,1020,1540
2020-04-21,P.A. Bolzano,159,20,179,1357,1536,-4,16,623,251,2410,31987,15405,IT,IT_BZ,-1,-4,18,2,606,1536
2020-04-22,P.A. Bolzano,157,19,176,1336,1512,-24,6,648,256,2416,32722,15736,IT,IT_BZ,-2,-21,25,5,735,1512
2020-04-23,P.A. Bolzano,141,17,158,1336,1494,-18,19,680,261,2435,33994,16442,IT,IT_BZ,-16,0,32,5,1272,1494
2020-04-24,P.A. Bolzano,148,16,164,929,1093,-401,21,1100,263,2456,35062,17024,IT,IT_BZ,7,-407,420,2,1068,1093
2020-04-25,P.A. Bolzano,141,14,155,880,1035,-58,20,1176,265,2476,36608,17573,IT,IT_BZ,-7,-49,76,2,1546,1035
2020-04-26,P.A. Bolzano,138,14,152,842,994,-41,5,1218,269,2481,37431,17895,IT,IT_BZ,-3,-38,42,4,823,994
2020-04-27,P.A. Bolzano,150,16,166,774,940,-54,15,1286,270,2496,38640,18423,IT,IT_BZ,12,-68,68,1,1209,940
2020-04-28,P.A. Bolzano,136,15,151,759,910,-30,2,1316,272,2498,39130,18567,IT,IT_BZ,-14,-15,30,2,490,910
2020-04-29,P.A. Bolzano,119,14,133,712,845,-65,9,1388,274,2507,40218,18844,IT,IT_BZ,-17,-47,72,2,1088,845
2020-04-30,P.A. Bolzano,126,13,139,663,802,-43,11,1441,275,2518,41297,19178,IT,IT_BZ,7,-49,53,1,1079,802
2020-05-01,P.A. Bolzano,112,11,123,634,757,-45,10,1493,278,2528,42903,19705,IT,IT_BZ,-14,-29,52,3,1606,757
2020-05-02,P.A. Bolzano,113,10,123,580,703,-54,7,1553,279,2535,43804,20036,IT,IT_BZ,1,-54,60,1,901,703
2020-05-03,P.A. Bolzano,109,11,120,545,665,-38,1,1590,281,2536,44240,20166,IT,IT_BZ,-4,-35,37,2,436,665
2020-05-04,P.A. Bolzano,103,10,113,523,636,-29,5,1621,284,2541,44673,20333,IT,IT_BZ,-6,-22,31,3,433,636
2020-05-05,P.A. Bolzano,99,11,110,502,612,-24,1,1644,286,2542,45264,20561,IT,IT_BZ,-4,-21,23,2,591,612
2020-05-06,P.A. Bolzano,99,11,110,469,579,-33,1,1678,286,2543,46228,20872,IT,IT_BZ,0,-33,34,0,964,579
2020-05-07,P.A. Bolzano,87,11,98,453,551,-28,9,1715,286,2552,47091,21284,IT,IT_BZ,-12,-16,37,0,863,551
2020-05-08,P.A. Bolzano,78,9,87,415,502,-49,6,1767,289,2558,47908,21572,IT,IT_BZ,-9,-38,52,3,817,502
2020-05-09,P.A. Bolzano,55,9,64,409,473,-29,9,1804,290,2567,48858,21969,IT,IT_BZ,-23,-6,37,1,950,473
2020-05-10,P.A. Bolzano,61,8,69,390,459,-14,2,1820,290,2569,49571,22265,IT,IT_BZ,6,-19,16,0,713,459
2020-05-11,P.A. Bolzano,63,7,70,377,447,-12,3,1835,290,2572,50019,22500,IT,IT_BZ,2,-13,15,0,448,447
2020-05-12,P.A. Bolzano,56,7,63,374,437,-10,0,1845,290,2572,50381,22731,IT,IT_BZ,-7,-3,10,0,362,437
2020-05-13,P.A. Bolzano,56,7,63,350,413,-24,3,1872,290,2575,51181,23120,IT,IT_BZ,0,-24,27,0,800,413
2020-05-14,P.A. Bolzano,54,7,61,319,380,-33,3,1908,290,2578,52015,23487,IT,IT_BZ,-2,-31,36,0,834,380
2020-05-15,P.A. Bolzano,50,5,55,304,359,-21,0,1929,290,2578,52939,23969,IT,IT_BZ,-4,-15,21,0,924,359
2020-05-16,P.A. Bolzano,48,5,53,290,343,-16,0,1945,290,2578,53703,24316,IT,IT_BZ,-2,-14,16,0,764,343
2020-05-17,P.A. Bolzano,50,5,55,259,314,-29,3,1977,290,2581,54428,24677,IT,IT_BZ,2,-31,32,0,725,314
2020-05-18,P.A. Bolzano,52,6,58,249,307,-7,1,1984,291,2582,54861,24930,IT,IT_BZ,2,-10,7,1,433,307
2020-05-19,P.A. Bolzano,46,6,52,256,308,1,5,1988,291,2587,55526,25263,IT,IT_BZ,-6,7,4,0,665,308
2020-05-20,P.A. Bolzano,43,5,48,224,272,-36,0,2024,291,2587,56310,25601,IT,IT_BZ,-3,-32,36,0,784,272
2020-05-21,P.A. Bolzano,50,5,55,195,250,-22,0,2046,291,2587,57104,25999,IT,IT_BZ,7,-29,22,0,794,250
2020-05-22,P.A. Bolzano,34,5,39,185,224,-26,3,2075,291,2590,58188,26585,IT,IT_BZ,-16,-10,29,0,1084,224
2020-05-23,P.A. Bolzano,35,5,40,174,214,-10,0,2085,291,2590,59671,27549,IT,IT_BZ,1,-11,10,0,1483,214
2020-05-24,P.A. Bolzano,30,5,35,160,195,-19,3,2107,291,2593,60573,27938,IT,IT_BZ,-5,-14,22,0,902,195
2020-05-25,P.A. Bolzano,29,5,34,150,184,-11,0,2118,291,2593,61075,28189,IT,IT_BZ,-1,-10,11,0,502,184
2020-05-26,P.A. Bolzano,28,5,33,146,179,-5,0,2123,291,2593,61464,28401,IT,IT_BZ,-1,-4,5,0,389,179
2020-05-27,P.A. Bolzano,27,5,32,139,171,-8,0,2131,291,2593,62247,28809,IT,IT_BZ,-1,-7,8,0,783,171
2020-05-28,P.A. Bolzano,16,5,21,136,157,-14,2,2147,291,2595,63289,28809,IT,IT_BZ,-11,-3,16,0,1042,157
2020-05-29,P.A. Bolzano,17,5,22,132,154,-3,0,2150,291,2595,64105,29680,IT,IT_BZ,1,-4,3,0,816,154
2020-05-30,P.A. Bolzano,13,4,17,120,137,-17,1,2168,291,2596,65405,30308,IT,IT_BZ,-4,-12,18,0,1300,137
2020-05-31,P.A. Bolzano,13,4,17,110,127,-10,1,2179,291,2597,66247,30790,IT,IT_BZ,0,-10,11,0,842,127
2020-06-01,P.A. Bolzano,13,4,17,106,123,-4,1,2184,291,2598,67121,31254,IT,IT_BZ,0,-4,5,0,874,123
2020-06-02,P.A. Bolzano,13,3,16,104,120,-3,0,2187,291,2598,67643,31610,IT,IT_BZ,0,-2,3,0,522,120
2020-06-03,P.A. Bolzano,13,3,16,104,120,0,0,2187,291,2598,67965,31800,IT,IT_BZ,0,0,0,0,322,120
2020-06-04,P.A. Bolzano,7,2,9,103,112,-8,0,2194,292,2598,68513,32135,IT,IT_BZ,-6,-1,7,1,548,112
2020-06-05,P.A. Bolzano,10,2,12,89,101,-11,1,2206,292,2599,69466,32665,IT,IT_BZ,3,-14,12,0,953,101
2020-06-06,P.A. Bolzano,7,2,9,91,100,-1,1,2208,292,2600,70578,33291,IT,IT_BZ,-3,2,2,0,1112,100
2020-06-07,P.A. Bolzano,7,2,9,88,97,-3,3,2214,292,2603,71755,33944,IT,IT_BZ,0,-3,6,0,1177,97
2020-06-08,P.A. Bolzano,7,2,9,88,97,0,1,2215,292,2604,72257,34307,IT,IT_BZ,0,0,1,0,502,97
2020-06-09,P.A. Bolzano,7,2,9,86,95,-2,0,2217,292,2604,72652,34607,IT,IT_BZ,0,-2,2,0,395,95
2020-06-10,P.A. Bolzano,7,2,9,85,94,-1,0,2218,292,2604,73404,35148,IT,IT_BZ,0,-1,1,0,752,94
2020-06-11,P.A. Bolzano,8,2,10,89,99,5,2,2215,292,2606,74106,35553,IT,IT_BZ,1,4,-3,0,702,99
2020-06-12,P.A. Bolzano,8,2,10,91,101,2,2,2216,291,2608,74859,35974,IT,IT_BZ,0,2,1,-1,753,101
2020-06-13,P.A. Bolzano,7,2,9,86,95,-6,2,2224,291,2610,75735,36393,IT,IT_BZ,-1,-5,8,0,876,95
2020-06-14,P.A. Bolzano,8,2,10,85,95,0,3,2227,291,2613,76195,36607,IT,IT_BZ,1,-1,3,0,460,95
2020-06-15,P.A. Bolzano,8,1,9,85,94,-1,0,2225,292,2611,76345,36698,IT,IT_BZ,0,0,-2,1,150,94
2020-06-16,P.A. Bolzano,8,1,9,84,93,-1,0,2226,292,2611,76661,36931,IT,IT_BZ,0,-1,1,0,316,93
2020-06-17,P.A. Bolzano,8,1,9,78,87,-6,0,2232,292,2611,77230,37210,IT,IT_BZ,0,-6,6,0,569,87
2020-06-18,P.A. Bolzano,8,2,10,75,85,-2,2,2236,292,2613,77954,37563,IT,IT_BZ,0,-3,4,0,724,85
2020-06-19,P.A. Bolzano,3,1,4,71,75,-10,2,2248,292,2615,78580,37858,IT,IT_BZ,-5,-4,12,0,626,75
2020-06-20,P.A. Bolzano,3,1,4,72,76,1,0,2250,292,2618,79333,38276,IT,IT_BZ,0,1,2,0,753,76
2020-02-24,Calabria,0,0,0,0,0,0,0,0,0,0,1,,IT,IT_78,,,,,,0
2020-02-25,Calabria,0,0,0,0,0,0,0,0,0,0,2,,IT,IT_78,0,0,0,0,1,0
2020-02-26,Calabria,0,0,0,0,0,0,0,0,0,0,3,,IT,IT_78,0,0,0,0,1,0
2020-02-27,Calabria,0,0,0,0,0,0,0,0,0,0,14,,IT,IT_78,0,0,0,0,11,0
2020-02-28,Calabria,0,0,0,1,1,1,1,0,0,1,21,,IT,IT_78,0,1,0,0,7,1
2020-02-29,Calabria,0,0,0,1,1,0,0,0,0,1,27,,IT,IT_78,0,0,0,0,6,1
2020-03-01,Calabria,0,0,0,1,1,0,0,0,0,1,35,,IT,IT_78,0,0,0,0,8,1
2020-03-02,Calabria,0,0,0,1,1,0,0,0,0,1,39,,IT,IT_78,0,0,0,0,4,1
2020-03-03,Calabria,0,0,0,1,1,0,0,0,0,1,39,,IT,IT_78,0,0,0,0,0,1
2020-03-04,Calabria,0,0,0,1,1,0,0,0,0,1,46,,IT,IT_78,0,0,0,0,7,1
2020-03-05,Calabria,1,0,1,1,2,1,1,0,0,2,53,,IT,IT_78,1,0,0,0,7,2
2020-03-06,Calabria,2,0,2,2,4,2,2,0,0,4,99,,IT,IT_78,1,1,0,0,46,4
2020-03-07,Calabria,2,0,2,2,4,0,0,0,0,4,113,,IT,IT_78,0,0,0,0,14,4
2020-03-08,Calabria,5,0,5,4,9,5,5,0,0,9,113,,IT,IT_78,3,2,0,0,0,9
2020-03-09,Calabria,8,0,8,1,9,0,2,2,0,11,173,,IT,IT_78,3,-3,2,0,60,9
2020-03-10,Calabria,8,2,10,1,11,2,2,2,0,13,360,,IT,IT_78,0,0,0,0,187,11
2020-03-11,Calabria,10,2,12,5,17,6,6,2,0,19,405,,IT,IT_78,2,4,0,0,45,17
2020-03-12,Calabria,14,2,16,16,32,15,14,1,0,33,483,,IT,IT_78,4,11,-1,0,78,32
2020-03-13,Calabria,18,3,21,16,37,5,5,1,0,38,504,,IT,IT_78,4,0,0,0,21,37
2020-03-14,Calabria,22,4,26,33,59,22,22,1,0,60,711,,IT,IT_78,4,17,0,0,207,59
2020-03-15,Calabria,32,6,38,28,66,7,8,1,1,68,884,,IT,IT_78,10,-5,0,1,173,66
2020-03-16,Calabria,36,7,43,44,87,21,21,1,1,89,1030,,IT,IT_78,4,16,0,0,146,87
2020-03-17,Calabria,45,10,55,57,112,25,25,1,1,114,1293,,IT,IT_78,9,13,0,0,263,112
2020-03-18,Calabria,45,11,56,70,126,14,15,2,1,129,1668,,IT,IT_78,0,13,1,0,375,126
2020-03-19,Calabria,60,13,73,91,164,38,40,2,3,169,2342,,IT,IT_78,15,21,0,2,674,164
2020-03-20,Calabria,71,16,87,114,201,37,38,2,4,207,2690,,IT,IT_78,11,23,0,1,348,201
2020-03-21,Calabria,73,16,89,136,225,24,28,5,5,235,3050,,IT,IT_78,2,22,3,1,360,225
2020-03-22,Calabria,77,17,94,166,260,35,38,5,8,273,3666,,IT,IT_78,4,30,0,3,616,260
2020-03-23,Calabria,82,20,102,178,280,20,19,5,7,292,4073,,IT,IT_78,5,12,0,-1,407,280
2020-03-24,Calabria,88,21,109,195,304,24,27,5,10,319,4486,,IT,IT_78,6,17,0,3,413,304
2020-03-25,Calabria,93,23,116,217,333,29,32,7,11,351,5058,,IT,IT_78,5,22,2,1,572,333
2020-03-26,Calabria,101,23,124,248,372,39,42,7,14,393,5933,,IT,IT_78,8,31,0,3,875,372
2020-03-27,Calabria,103,22,125,344,469,97,101,7,18,494,6901,,IT,IT_78,2,96,0,4,968,469
2020-03-28,Calabria,107,22,129,394,523,54,61,11,21,555,7760,,IT,IT_78,4,50,4,3,859,523
2020-03-29,Calabria,124,19,143,434,577,54,59,12,25,614,8485,,IT,IT_78,17,40,1,4,725,577
2020-03-30,Calabria,130,18,148,454,602,25,33,14,31,647,9013,,IT,IT_78,6,20,2,6,528,602
2020-03-31,Calabria,132,17,149,457,606,4,12,17,36,659,9327,,IT,IT_78,2,3,3,5,314,606
2020-04-01,Calabria,144,16,160,450,610,4,10,21,38,669,9983,,IT,IT_78,12,-7,4,2,656,610
2020-04-02,Calabria,163,19,182,445,627,17,22,23,41,691,10679,,IT,IT_78,19,-5,2,3,696,627
2020-04-03,Calabria,183,17,200,462,662,35,42,26,45,733,11608,,IT,IT_78,20,17,3,4,929,662
2020-04-04,Calabria,178,15,193,469,662,0,8,30,49,741,12314,,IT,IT_78,-5,7,4,4,706,662
2020-04-05,Calabria,174,13,187,519,706,44,54,33,56,795,13077,,IT,IT_78,-4,50,3,7,763,706
2020-04-06,Calabria,170,14,184,538,722,16,22,37,58,817,13633,,IT,IT_78,-4,19,4,2,556,722
2020-04-07,Calabria,169,14,183,550,733,11,16,40,60,833,14072,,IT,IT_78,-1,12,3,2,439,733
2020-04-08,Calabria,170,15,185,570,755,22,26,44,60,859,14977,,IT,IT_78,1,20,4,0,905,755
2020-04-09,Calabria,168,15,183,582,765,10,15,48,61,874,15698,,IT,IT_78,-2,12,4,1,721,765
2020-04-10,Calabria,168,14,182,604,786,21,27,50,65,901,16637,,IT,IT_78,0,22,2,4,939,786
2020-04-11,Calabria,169,15,184,608,792,6,14,57,66,915,17493,,IT,IT_78,1,4,7,1,856,792
2020-04-12,Calabria,165,14,179,616,795,3,8,62,66,923,18211,,IT,IT_78,-4,8,5,0,718,795
2020-04-13,Calabria,160,12,172,619,791,-4,5,70,67,928,18596,,IT,IT_78,-5,3,8,1,385,791
2020-04-14,Calabria,161,12,173,643,816,25,28,72,68,956,19014,,IT,IT_78,1,24,2,1,418,816
2020-04-15,Calabria,156,11,167,652,819,3,15,81,71,971,19662,,IT,IT_78,-5,9,9,3,648,819
2020-04-16,Calabria,157,9,166,681,847,28,38,90,72,1009,20642,,IT,IT_78,1,29,9,1,980,847
2020-04-17,Calabria,154,7,161,658,819,-28,-18,99,73,991,21657,,IT,IT_78,-3,-23,9,1,1015,819
2020-04-18,Calabria,152,7,159,673,832,13,20,106,73,1011,22794,,IT,IT_78,-2,15,7,0,1137,832
2020-04-19,Calabria,142,6,148,696,844,12,24,116,75,1035,23760,22234,IT,IT_78,-10,23,10,2,966,844
2020-04-20,Calabria,140,7,147,681,828,-16,3,135,75,1038,24373,22847,IT,IT_78,-2,-15,19,0,613,828
2020-04-21,Calabria,133,7,140,679,819,-9,9,152,76,1047,25440,23914,IT,IT_78,-7,-2,17,1,1067,819
2020-04-22,Calabria,128,7,135,686,821,2,13,163,76,1060,26560,24878,IT,IT_78,-5,7,11,0,1120,821
2020-04-23,Calabria,129,7,136,687,823,2,9,170,76,1069,27869,26187,IT,IT_78,1,1,7,0,1309,823
2020-04-24,Calabria,123,7,130,691,821,-2,10,178,80,1079,28764,26811,IT,IT_78,-6,4,8,4,895,821
2020-04-25,Calabria,125,7,132,679,811,-10,9,197,80,1088,29959,28006,IT,IT_78,2,-12,19,0,1195,811
2020-04-26,Calabria,118,8,126,671,797,-14,1,212,80,1089,30853,28900,IT,IT_78,-7,-8,15,0,894,797
2020-04-27,Calabria,114,6,120,662,782,-15,7,231,83,1096,31787,29834,IT,IT_78,-4,-9,19,3,934,782
2020-04-28,Calabria,113,6,119,645,764,-18,1,248,85,1097,33755,31802,IT,IT_78,-1,-17,17,2,1968,764
2020-04-29,Calabria,107,6,113,640,753,-11,5,263,86,1102,34914,32961,IT,IT_78,-6,-5,15,1,1159,753
2020-04-30,Calabria,105,6,111,629,740,-13,6,282,86,1108,35903,33950,IT,IT_78,-2,-11,19,0,989,740
2020-05-01,Calabria,105,3,108,619,727,-13,4,299,86,1112,37054,35101,IT,IT_78,0,-10,17,0,1151,727
2020-05-02,Calabria,100,4,104,609,713,-14,0,311,88,1112,37928,35975,IT,IT_78,-5,-10,12,2,874,713
2020-05-03,Calabria,95,4,99,603,702,-11,2,324,88,1114,38835,36874,IT,IT_78,-5,-6,13,0,907,702
2020-05-04,Calabria,93,4,97,577,674,-28,4,356,88,1118,39438,37390,IT,IT_78,-2,-26,32,0,603,674
2020-05-05,Calabria,92,4,96,554,650,-24,1,381,88,1119,40509,38461,IT,IT_78,-1,-23,25,0,1071,650
2020-05-06,Calabria,87,3,90,554,644,-6,3,389,89,1122,41828,39780,IT,IT_78,-5,0,8,1,1319,644
2020-05-07,Calabria,81,2,83,550,633,-11,3,403,89,1125,42854,40806,IT,IT_78,-6,-4,14,0,1026,633
2020-05-08,Calabria,73,2,75,544,619,-14,1,417,90,1126,43980,41902,IT,IT_78,-8,-6,14,1,1126,619
2020-05-09,Calabria,68,2,70,542,612,-7,3,427,90,1129,45071,42993,IT,IT_78,-5,-2,10,0,1091,612
2020-05-10,Calabria,66,2,68,528,596,-16,3,445,91,1132,46111,44284,IT,IT_78,-2,-14,18,1,1040,596
2020-05-11,Calabria,64,1,65,503,568,-28,2,473,93,1134,47265,45438,IT,IT_78,-2,-25,28,2,1154,568
2020-05-12,Calabria,65,1,66,502,568,0,4,477,93,1138,48420,46593,IT,IT_78,1,-1,4,0,1155,568
2020-05-13,Calabria,64,1,65,486,551,-17,2,496,93,1140,49787,47960,IT,IT_78,-1,-16,19,0,1367,551
2020-05-14,Calabria,59,2,61,463,524,-27,3,524,95,1143,51050,49196,IT,IT_78,-5,-23,28,2,1263,524
2020-05-15,Calabria,56,2,58,447,505,-19,1,544,95,1144,52701,50847,IT,IT_78,-3,-16,20,0,1651,505
2020-05-16,Calabria,56,2,58,416,474,-31,7,582,95,1151,54091,52257,IT,IT_78,0,-31,38,0,1390,474
2020-05-17,Calabria,56,2,58,364,422,-52,0,634,95,1151,55304,53470,IT,IT_78,0,-52,52,0,1213,422
2020-05-18,Calabria,53,2,55,346,401,-21,0,655,95,1151,56167,54333,IT,IT_78,-3,-18,21,0,863,401
2020-05-19,Calabria,50,2,52,330,382,-19,2,676,95,1153,57310,55270,IT,IT_78,-3,-16,21,0,1143,382
2020-05-20,Calabria,49,1,50,303,353,-29,3,707,96,1156,58468,56209,IT,IT_78,-1,-27,31,1,1158,353
