3166-1-alpha-3,continent,location,date,total_confirmed,new_confirmed,total_deceased,new_deceased,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tested,new_tested,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,3166-1-alpha-2,key,total_tests_smoothed,total_tests_smoothed_per_thousand
AFG,Asia,Afghanistan,2020-05-12,4967,280,127,5,127.593,7.193,3.262,0.128,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-13,5226,259,130,3,134.247,6.653,3.339,0.077,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-14,5339,113,136,6,137.149,2.903,3.494,0.154,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-15,6402,1063,168,32,164.456,27.307,4.316,0.822,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-16,6402,0,168,0,164.456,0,4.316,0,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-17,6664,262,169,1,171.186,6.73,4.341,0.026,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-18,7072,408,173,4,181.667,10.481,4.444,0.103,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-19,7653,581,178,5,196.592,14.925,4.573,0.128,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-20,8145,492,187,9,209.231,12.639,4.804,0.231,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-21,8676,531,193,6,222.871,13.64,4.958,0.154,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-22,9216,540,205,12,236.743,13.872,5.266,0.308,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-23,9998,782,216,11,256.831,20.088,5.549,0.283,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-24,10582,584,218,2,271.833,15.002,5.6,0.051,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-25,11173,591,219,1,287.015,15.182,5.626,0.026,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-26,11831,658,220,1,303.917,16.903,5.651,0.026,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-27,12456,625,227,7,319.973,16.055,5.831,0.18,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-28,13036,580,235,8,334.872,14.899,6.037,0.206,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-29,13659,623,246,11,350.875,16.004,6.319,0.283,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-30,14525,866,249,3,373.121,22.246,6.396,0.077,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-05-31,15205,680,257,8,390.589,17.468,6.602,0.206,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-01,15750,545,265,8,404.59,14,6.807,0.206,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-02,16509,759,270,5,424.087,19.497,6.936,0.128,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-03,17267,758,294,24,443.559,19.472,7.552,0.617,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-04,18054,787,300,6,463.775,20.217,7.706,0.154,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-05,18969,915,309,9,487.28,23.505,7.938,0.231,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-06,19551,582,327,18,502.23,14.951,8.4,0.462,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-07,20342,791,357,30,522.55,20.319,9.171,0.771,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-08,20917,575,369,12,537.321,14.771,9.479,0.308,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-09,21459,542,384,15,551.244,13.923,9.864,0.385,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-10,22143,684,405,21,568.814,17.571,10.404,0.539,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-11,22890,747,426,21,588.003,19.189,10.943,0.539,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-12,23546,656,446,20,604.855,16.851,11.457,0.514,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-13,24102,556,451,5,619.138,14.283,11.585,0.128,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-14,24766,664,471,20,636.195,17.057,12.099,0.514,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-15,25527,761,478,7,655.743,19.549,12.279,0.18,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
AFG,Asia,Afghanistan,2020-06-16,26310,783,491,13,675.857,20.114,12.613,0.334,,,,,,,,,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,AF,AF,,
ALB,Europe,Albania,2020-03-08,2,2,0,0,0.695,0.695,0,0,,,,,,,,36.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-09,6,4,0,0,2.085,1.39,0,0,,,,,,,,41.67,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-10,10,4,0,0,3.475,1.39,0,0,,,,,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-11,11,1,1,1,3.822,0.347,0.347,0.347,,,,,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-12,23,12,1,0,7.992,4.17,0.347,0,,,,,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-13,33,10,1,0,11.467,3.475,0.347,0,,,,,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-14,38,5,1,0,13.205,1.737,0.347,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-15,42,4,1,0,14.594,1.39,0.347,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-16,51,9,1,0,17.722,3.127,0.347,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-17,55,4,1,0,19.112,1.39,0.347,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-18,59,4,2,1,20.502,1.39,0.695,0.347,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-19,70,11,2,0,24.324,3.822,0.695,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-20,70,0,2,0,24.324,0,0.695,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-21,76,6,2,0,26.409,2.085,0.695,0,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-22,89,13,2,0,30.926,4.517,0.695,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-23,100,11,4,2,34.749,3.822,1.39,0.695,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-24,123,23,5,1,42.741,7.992,1.737,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-25,146,23,5,0,50.733,7.992,1.737,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-26,174,28,6,1,60.463,9.73,2.085,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-27,186,12,9,3,64.633,4.17,3.127,1.042,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-28,197,11,10,1,68.455,3.822,3.475,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-29,212,15,10,0,73.667,5.212,3.475,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-30,223,11,12,2,77.49,3.822,4.17,0.695,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-03-31,243,20,15,3,84.44,6.95,5.212,1.042,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-01,259,16,15,0,89.999,5.56,5.212,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-02,277,18,16,1,96.254,6.255,5.56,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-03,304,27,17,1,105.636,9.382,5.907,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-04,333,29,19,2,115.713,10.077,6.602,0.695,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-05,361,28,21,2,125.443,9.73,7.297,0.695,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-06,377,16,22,1,131.003,5.56,7.645,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-07,383,6,22,0,133.088,2.085,7.645,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-08,400,17,22,0,138.995,5.907,7.645,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-09,409,9,23,1,142.122,3.127,7.992,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-10,416,7,23,0,144.555,2.432,7.992,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-11,433,17,23,0,150.462,5.907,7.992,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-12,446,13,23,0,154.979,4.517,7.992,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-13,467,21,23,0,162.277,7.297,7.992,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-14,475,8,24,1,165.057,2.78,8.34,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-15,494,19,25,1,171.659,6.602,8.687,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-16,518,24,26,1,179.999,8.34,9.035,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-17,539,21,26,0,187.296,7.297,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-18,548,9,26,0,190.423,3.127,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-19,562,14,26,0,195.288,4.865,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-20,584,22,26,0,202.933,7.645,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-21,609,25,26,0,211.62,8.687,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-22,634,25,27,1,220.307,8.687,9.382,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-23,663,29,27,0,230.384,10.077,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-24,678,15,27,0,235.597,5.212,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-25,712,34,27,0,247.411,11.815,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-26,726,14,28,1,252.276,4.865,9.73,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-27,736,10,28,0,255.751,3.475,9.73,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-28,750,14,30,2,260.616,4.865,10.425,0.695,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-29,766,16,31,1,266.176,5.56,10.772,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-04-30,773,7,31,0,268.608,2.432,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-01,782,9,31,0,271.735,3.127,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-02,789,7,31,0,274.168,2.432,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-03,795,6,31,0,276.253,2.085,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-04,803,8,31,0,279.033,2.78,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-05,820,17,31,0,284.94,5.907,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-06,832,12,31,0,289.11,4.17,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-07,842,10,31,0,292.585,3.475,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-08,850,8,31,0,295.365,2.78,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-09,856,6,31,0,297.449,2.085,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-10,868,12,31,0,301.619,4.17,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-11,872,4,31,0,303.009,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-12,876,4,31,0,304.399,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-13,880,4,31,0,305.789,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-14,898,18,31,0,312.044,6.255,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-15,916,18,31,0,318.299,6.255,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-16,933,17,31,0,324.206,5.907,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-17,946,13,31,0,328.723,4.517,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-18,948,2,31,0,329.418,0.695,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-19,949,1,31,0,329.766,0.347,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-20,964,15,31,0,334.978,5.212,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-21,969,5,31,0,336.716,1.737,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-22,981,12,31,0,340.885,4.17,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-23,989,8,31,0,343.665,2.78,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-24,998,9,32,1,346.793,3.127,11.12,0.347,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-25,1004,6,32,0,348.878,2.085,11.12,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-26,1029,25,33,1,357.565,8.687,11.467,0.347,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-27,1050,21,33,0,364.862,7.297,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-28,1076,26,33,0,373.897,9.035,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-29,1099,23,33,0,381.889,7.992,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-30,1122,23,33,0,389.881,7.992,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
ALB,Europe,Albania,2020-05-31,1137,15,33,0,395.093,5.212,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,AL,AL,,
