date,total_confirmed,total_deceased,total_tested,total_recovered,current_hospitalized,total_hospitalized,current_intensive_care,total_intensive_care,current_ventilator,total_ventilator,key,new_confirmed,new_deceased,new_tested,new_recovered,new_hospitalized,new_intensive_care,new_ventilator
2020-04-22,1766,51,18170,710,,158,,58,,,US_ID,30,3,363,50,1,0,
2020-04-21,1736,48,17807,660,,157,,58,,,US_ID,64,3,362,75,6,5,
2020-04-20,1672,45,17445,585,,151,,53,,,US_ID,4,1,4,65,0,0,
2020-04-19,1668,44,17441,520,,151,,53,,,US_ID,13,1,494,67,0,0,
2020-04-18,1655,43,16947,453,,151,,53,,,US_ID,46,2,295,63,3,2,
2020-04-17,1609,41,16652,390,,148,,51,,,US_ID,22,0,410,,5,5,
2020-04-16,1587,41,16242,,,143,,46,,,US_ID,123,2,844,,2,3,
2020-04-15,1464,39,15398,,,141,,43,,,US_ID,11,6,284,,6,5,
2020-04-14,1453,33,15114,,,135,,38,,,US_ID,27,6,233,,3,0,
2020-04-13,1426,27,14881,,,132,,38,,,US_ID,19,0,573,,1,0,
2020-04-12,1407,27,14308,,,131,,38,,,US_ID,11,2,544,,3,3,
2020-04-11,1396,25,13764,,,128,,35,,,US_ID,43,1,670,,1,2,
2020-04-10,1353,24,13094,,,127,,33,,,US_ID,121,6,563,,14,4,
2020-04-09,1232,18,12531,,,113,,29,,,US_ID,22,3,633,,20,5,
2020-04-08,1210,15,11898,,,93,,24,,,US_ID,40,2,652,,10,3,
2020-04-07,1170,13,11246,,,83,,21,,,US_ID,69,3,251,,6,5,
2020-04-06,1101,10,10995,,,77,,16,,,US_ID,24,0,734,,11,5,
2020-04-05,1077,10,10261,,,66,,11,,,US_ID,64,0,1391,,4,3,
2020-04-04,1013,10,8870,,,62,,8,,,US_ID,122,1,925,,6,1,
2020-04-03,891,9,7945,,,56,,7,,,US_ID,222,0,663,,7,0,
2020-04-02,669,9,7282,,,49,,7,,,US_ID,144,0,681,,3,0,
2020-04-01,525,9,6601,,,46,,7,,,US_ID,110,2,889,,1,1,
2020-03-31,415,7,5712,,,45,,6,,,US_ID,105,1,1006,,6,,
2020-03-30,310,6,4706,,,39,,,,,US_ID,49,1,424,,3,,
2020-03-29,261,5,4282,,,36,,,,,US_ID,31,1,710,,11,,
2020-03-28,230,4,3572,,,25,,,,,US_ID,41,1,715,,,,
2020-03-27,189,3,2857,,,,,,,,US_ID,66,3,669,,,,
2020-03-26,123,0,2188,,,,,,,,US_ID,50,0,228,,,,
2020-03-25,73,0,1960,,,,,,,,US_ID,23,0,23,,,,
2020-03-24,50,0,1937,,,,,,,,US_ID,3,0,581,,,,
2020-03-23,47,0,1356,,,,,,,,US_ID,5,0,139,,,,
2020-03-22,42,0,1217,,,,,,,,US_ID,11,,306,,,,
2020-03-21,31,,911,,,,,,,,US_ID,8,,298,,,,
2020-03-20,23,,613,,,,,,,,US_ID,12,,143,,,,
2020-03-19,11,,470,,,,,,,,US_ID,2,,2,,,,
2020-03-18,9,,468,,,,,,,,US_ID,2,,115,,,,
2020-03-17,7,,353,,,,,,,,US_ID,2,,83,,,,
2020-03-16,5,,270,,,,,,,,US_ID,0,,91,,,,
2020-03-15,5,,179,,,,,,,,US_ID,3,,3,,,,
2020-03-14,2,,176,,,,,,,,US_ID,2,,45,,,,
2020-03-13,0,,131,,,,,,,,US_ID,0,,38,,,,
2020-03-12,0,,93,,,,,,,,US_ID,0,,26,,,,
2020-03-11,0,,67,,,,,,,,US_ID,0,,26,,,,
2020-03-10,0,,41,,,,,,,,US_ID,0,,0,,,,
2020-03-09,0,,41,,,,,,,,US_ID,0,,14,,,,
2020-03-08,0,,27,,,,,,,,US_ID,0,,0,,,,
2020-03-07,0,,27,,,,,,,,US_ID,,,,,,,
2020-06-27,142130,7074,1522242,,1516,,400,,225,,US_IL,786,26,30237,,,,
2020-06-26,141344,7048,1492005,,1516,,400,,225,,US_IL,910,34,30478,,,,
2020-06-25,140434,7014,1461527,,1626,,399,,216,,US_IL,894,40,31686,,,,
2020-06-24,139540,6974,1429841,,1614,,389,,219,,US_IL,715,63,29331,,,,
2020-06-23,138825,6911,1400510,,1648,,424,,236,,US_IL,601,36,20507,,,,
2020-06-22,138224,6875,1380003,,1628,,419,,250,,US_IL,462,24,18219,,,,
2020-06-21,137762,6851,1361784,,1631,,422,,256,,US_IL,658,22,23816,,,,
2020-06-20,137104,6829,1337968,,1696,,454,,274,,US_IL,634,111,25965,,,,
2020-06-19,136470,6718,1312003,,1837,,512,,293,,US_IL,831,0,27310,,,,
2020-06-18,135639,6718,1284693,,1878,,538,,321,,US_IL,593,52,25504,,,,
2020-06-17,135046,6666,1259189,,1878,,563,,331,,US_IL,546,87,29987,,,,
2020-06-16,134500,6579,1229202,,1939,,561,,331,,US_IL,623,72,18729,,,,
2020-06-15,133877,6507,1210473,,1961,,569,,340,,US_IL,473,18,18627,,,,
2020-06-14,133404,6489,1191846,,1914,,562,,328,,US_IL,672,19,22040,,,,
2020-06-13,132732,6470,1169806,,2117,,610,,352,,US_IL,673,29,21844,,,,
2020-06-12,132059,6441,1147962,,2209,,648,,375,,US_IL,732,78,24911,,,,
2020-06-11,131327,6363,1123051,,2365,,638,,379,,US_IL,766,90,22325,,,,
2020-06-10,130561,6273,1100726,,2458,,706,,394,,US_IL,625,77,20820,,,,
2020-06-09,129936,6196,1079906,,2573,,726,,437,,US_IL,797,94,20309,,,,
2020-06-08,129139,6102,1059597,,2496,,713,,443,,US_IL,1382,198,16823,,,,
2020-06-07,127757,5904,1042774,,2550,,720,,438,,US_IL,867,40,20700,,,,
2020-06-06,126890,5864,1022074,,2702,,770,,476,,US_IL,975,69,21155,,,,
2020-06-05,125915,5795,1000919,,2911,,817,,500,,US_IL,1156,59,18903,,,,
2020-06-04,124759,5736,982016,,3044,,853,,516,,US_IL,929,115,22841,,,,
2020-06-03,123830,5621,959175,,3173,,844,,508,,US_IL,982,96,24471,,,,
2020-06-02,122848,5525,934704,,3238,,874,,548,,US_IL,1614,113,16431,,,,
2020-06-01,121234,5412,918273,,3215,,902,,547,,US_IL,974,22,20014,,,,
2020-05-31,120260,5390,898259,,3296,,941,,550,,US_IL,1343,60,21154,,,,
2020-05-30,118917,5330,877105,,3336,,925,,661,,US_IL,1462,60,25343,,,,
2020-05-29,117455,5270,851762,,3599,,980,,593,,US_IL,1622,84,21796,,,,
2020-05-28,115833,5186,829966,,3649,,1009,,576,,US_IL,1527,103,25993,,,,
2020-05-27,114306,5083,803973,,3826,,1031,,592,,US_IL,1111,160,17179,,,,
2020-05-26,113195,4923,786794,,3788,,1035,,590,,US_IL,1178,39,17230,,,,
2020-05-25,112017,4884,769564,,3762,,1025,,605,,US_IL,1713,28,21643,,,,
2020-05-24,110304,4856,747921,,3667,,1007,,632,,US_IL,2508,66,25674,,,,
2020-05-23,107796,4790,722247,,3753,,1027,,607,,US_IL,2352,75,25114,,,,
2020-05-22,105444,4715,697133,,3928,,1060,,589,,US_IL,2758,108,25113,,,,
2020-05-21,102686,4607,672020,,4107,,1088,,609,,US_IL,2268,82,29307,,,,
2020-05-20,100418,4525,642713,,3914,,1005,,554,,US_IL,2388,146,21029,,,,
2020-05-19,98030,4379,621684,,4002,,993,,576,,US_IL,1545,145,18443,,,,
2020-05-18,96485,4234,603241,,4120,,1096,,636,,US_IL,2294,57,21297,,,,
2020-05-17,94191,4177,581944,,4190,,1144,,735,,US_IL,1734,48,20295,,,,
2020-05-16,92457,4129,561649,,4306,,1135,,653,,US_IL,2088,71,23047,,,,
2020-05-15,90369,4058,538602,,4367,,1129,,675,,US_IL,2432,130,26565,,,,
2020-05-14,87937,3928,512037,,4473,,1132,,689,,US_IL,3239,136,22678,,,,
2020-05-13,84698,3792,489359,,4563,,1208,,714,,US_IL,1677,191,17668,,,,
2020-05-12,83021,3601,471691,,4626,,1215,,730,,US_IL,4014,142,29266,,,,
2020-05-11,79007,3459,442425,,4319,,1248,,730,,US_IL,1266,53,12441,,,,
2020-05-10,77741,3406,429984,,4293,,1232,,709,,US_IL,1656,57,13653,,,,
2020-05-09,76085,3349,416331,,4739,,1215,,739,,US_IL,2325,108,16617,,,,
2020-05-08,73760,3241,399714,,4750,,1222,,727,,US_IL,2887,130,20671,,,,
2020-05-07,70873,3111,379043,,4862,,1253,,766,,US_IL,2641,137,17783,,,,
2020-05-06,68232,2974,361260,,4832,,1231,,780,,US_IL,2270,136,14974,,,,
2020-05-05,65962,2838,346286,,4780,,1266,,780,,US_IL,2122,176,13139,,,,
2020-05-04,63840,2662,333147,,4493,,1232,,763,,US_IL,2341,44,13834,,,,
2020-05-03,61499,2618,319313,,4701,,1232,,759,,US_IL,2994,59,19417,,,,
2020-05-02,58505,2559,299896,,4717,,1250,,789,,US_IL,2450,102,15208,,,,
2020-05-01,56055,2457,284688,,4900,,1263,,777,,US_IL,3137,102,14821,,,,
2020-04-30,52918,2355,269867,,4953,,1289,,785,,US_IL,2563,140,13200,,,,
2020-04-29,50355,2215,256667,,5036,,1290,,777,,US_IL,2253,90,14478,,,,
2020-04-28,48102,2125,242189,,4738,,1245,,778,,US_IL,2219,142,14561,,,,
2020-04-27,45883,1983,227628,,4672,,1249,,763,,US_IL,1980,50,12676,,,,
2020-04-26,43903,1933,214952,,4595,,1267,,772,,US_IL,2126,59,13335,,,,
2020-04-25,41777,1874,201617,,4699,,1244,,763,,US_IL,2119,79,11985,,,,
2020-04-24,39658,1795,189632,,4828,,1225,,709,,US_IL,2724,107,16316,,,,
2020-04-23,36934,1688,173316,,4877,,1268,,766,,US_IL,1826,123,8970,,,,
2020-04-22,35108,1565,164346,,4665,,1220,,747,,US_IL,2049,97,9349,,,,
2020-04-21,33059,1468,154997,,4776,,1226,,781,,US_IL,1551,119,6639,,,,
2020-04-20,31508,1349,148358,,4599,,1239,,757,,US_IL,1151,59,5040,,,,
2020-04-19,30357,1290,143318,,4314,,1196,,749,,US_IL,1197,31,5914,,,,
2020-04-18,29160,1259,137404,,4340,,1192,,740,,US_IL,1585,125,7241,,,,
2020-04-17,27575,1134,130163,,4454,,1196,,777,,US_IL,1842,62,7574,,,,
2020-04-16,25733,1072,122589,,4423,,1248,,797,,US_IL,1140,124,5660,,,,
2020-04-15,24593,948,116929,,4283,,1189,,796,,US_IL,1346,80,6313,,,,
2020-04-14,23247,868,110616,,4283,,1189,,796,,US_IL,1222,74,4848,,,,
2020-04-13,22025,794,105768,,3680,,1166,,821,,US_IL,1173,74,5033,,,,
2020-04-12,20852,720,100735,,3680,,1166,,821,,US_IL,1672,43,8586,,,,
2020-04-11,19180,677,92149,,3680,,1166,,821,,US_IL,1293,81,4622,,,,
2020-04-10,17887,596,87527,,3680,,1166,,821,,US_IL,1465,68,6670,,,,
2020-04-09,16422,528,80857,,3680,,1166,,821,,US_IL,1344,66,5791,,,,
2020-04-08,15078,462,75066,,3680,,1166,,821,,US_IL,1529,82,6334,,,,
2020-04-07,13549,380,68732,,3680,,1166,,821,,US_IL,1287,73,5790,,,,
2020-04-06,12262,307,62942,,,,,,,,US_IL,1006,33,3959,,,,
2020-04-05,11256,274,58983,,,,,,,,US_IL,899,31,5402,,,,
2020-04-04,10357,243,53581,,,,,,,,US_IL,1453,33,5533,,,,
2020-04-03,8904,210,48048,,,,,,,,US_IL,1209,53,4392,,,,
2020-04-02,7695,157,43656,,,,,,,,US_IL,715,16,3272,,,,
2020-04-01,6980,141,40384,,,,,,,,US_IL,986,42,5159,,,,
2020-03-31,5994,99,35225,,,,,,,,US_IL,937,26,4779,,,,
2020-03-30,5057,73,30446,,,,,,,,US_IL,461,8,2684,,,,
2020-03-29,4596,65,27762,,,,,,,,US_IL,1105,18,2271,,,,
2020-03-28,3491,47,25491,,,,,,,,US_IL,465,13,3949,,,,
2020-03-27,3026,34,21542,,,,,,,,US_IL,488,8,4911,,,,
2020-03-26,2538,26,16631,,,,,,,,US_IL,673,7,2422,,,,
2020-03-25,1865,19,14209,,,,,,,,US_IL,330,3,2740,,,,
2020-03-24,1535,16,11469,,,,,,,,US_IL,262,4,1613,,,,
2020-03-23,1273,12,9856,,,,,,,,US_IL,224,3,1536,,,,
2020-03-22,1049,9,8320,,,,,,,,US_IL,296,3,2079,,,,
2020-03-21,753,6,6241,,,,,,,,US_IL,168,1,1960,,,,
2020-03-20,585,5,4281,,,,,,,,US_IL,163,1,1134,,,,
2020-03-19,422,4,3147,,,,,,,,US_IL,134,3,1096,,,,
2020-03-18,288,1,2051,,,,,,,,US_IL,129,0,552,,,,
2020-03-17,159,1,1499,,,,,,,,US_IL,66,,474,,,,
2020-03-16,93,,1025,,,,,,,,US_IL,29,,317,,,,
2020-03-15,64,,708,,,,,,,,US_IL,18,,264,,,,
2020-03-14,46,,444,,,,,,,,US_IL,14,,26,,,,
2020-03-13,32,,418,,,,,,,,US_IL,7,,51,,,,
2020-03-12,25,,367,,,,,,,,US_IL,6,,41,,,,
2020-03-11,19,,326,,,,,,,,US_IL,0,,0,,,,
2020-03-10,19,,326,,,,,,,,US_IL,12,,84,,,,
2020-03-09,7,,242,,,,,,,,US_IL,1,,1,,,,
2020-03-08,6,,241,,,,,,,,US_IL,0,,0,,,,
2020-03-07,6,,241,,,,,,,,US_IL,1,,21,,,,
2020-03-06,5,,220,,,,,,,,US_IL,0,,23,,,,
2020-03-05,5,,197,,,,,,,,US_IL,1,,42,,,,
2020-03-04,4,,155,,,,,,,,US_IL,,,,,,,
2020-06-27,44575,2616,463017,33725,595,6982,257,1461,82,,US_IN,435,21,9127,329,38,3,
2020-06-26,44140,2595,453890,33396,692,6944,281,1458,94,,US_IN,485,9,9638,360,32,6,
2020-06-25,43655,2586,444252,33036,723,6912,276,1452,91,,US_IN,515,8,12369,884,29,6,
2020-06-24,43140,2578,431883,32152,701,6883,263,1446,89,,US_IN,269,9,5507,0,30,-1,
2020-06-23,42871,2569,426376,32152,736,6853,297,1447,110,,US_IN,238,16,7460,413,34,-5,
2020-06-22,42633,2553,418916,31739,756,6819,283,1452,108,,US_IN,210,13,6996,437,31,2,
2020-06-21,42423,2540,411920,31302,744,6788,226,1450,124,,US_IN,362,4,10118,192,33,6,
2020-06-20,42061,2536,401802,31110,768,6755,231,1444,113,,US_IN,315,20,8915,350,24,-21,
2020-06-19,41746,2516,392887,30760,773,6731,259,1465,111,,US_IN,308,25,8165,585,142,76,
2020-06-18,41438,2491,384722,30175,754,6589,236,1389,103,,US_IN,425,16,13540,504,63,5,
2020-06-17,41013,2475,371182,29671,789,6526,238,1384,105,,US_IN,227,28,7437,578,45,1,
2020-06-16,40786,2447,363745,29093,860,6481,313,1383,121,,US_IN,356,14,7916,349,30,15,
2020-06-15,40430,2433,355829,28744,882,6451,305,1368,123,,US_IN,521,11,7438,222,32,8,
2020-06-14,39909,2422,348391,28522,869,6419,301,1360,113,,US_IN,366,9,7754,281,70,6,
2020-06-13,39543,2413,340637,28241,871,6349,316,1354,118,,US_IN,397,17,5457,430,0,0,
2020-06-12,39146,2396,335180,27811,906,6349,329,1354,116,,US_IN,398,16,7838,490,35,9,
2020-06-11,38748,2380,327342,27321,887,6314,331,1345,118,,US_IN,411,25,7248,530,53,11,
2020-06-10,38337,2355,320094,26791,894,6261,307,1334,113,,US_IN,304,16,4704,586,36,4,
2020-06-09,38033,2339,315390,26205,853,6225,307,1330,113,,US_IN,410,23,5887,597,46,5,
2020-06-08,37623,2316,309503,25608,902,6179,346,1325,130,,US_IN,226,13,5240,470,43,8,
2020-06-07,37397,2303,304263,25138,913,6136,335,1317,133,,US_IN,400,11,6733,409,45,13,
2020-06-06,36997,2292,297530,24729,926,6091,344,1304,133,,US_IN,419,34,5892,412,38,11,
2020-06-05,36578,2258,291638,24317,924,6053,368,1293,147,,US_IN,482,27,6404,610,54,7,
2020-06-04,36096,2231,285234,23707,979,5999,372,1286,144,,US_IN,384,24,7419,525,47,4,
2020-06-03,35712,2207,277815,23182,1017,5952,358,1282,138,,US_IN,475,10,5896,559,50,21,
2020-06-02,35237,2197,271919,22623,961,5902,358,1261,140,,US_IN,407,55,6023,399,42,6,
2020-06-01,34830,2142,265896,22224,1041,5860,366,1255,148,,US_IN,256,8,4350,520,575,7,
2020-05-31,34574,2134,261546,21704,1050,5285,372,1248,143,,US_IN,363,9,5151,,0,82,
2020-05-30,34211,2125,256395,,1149,5285,412,1166,161,,US_IN,653,15,7682,,0,0,
2020-05-29,33558,2110,248713,,1149,5285,412,1166,161,,US_IN,490,42,6426,,0,0,
2020-05-28,33068,2068,242287,,1131,5285,411,1166,178,,US_IN,631,38,6954,,0,0,
2020-05-27,32437,2030,235333,,1122,5285,400,1166,182,,US_IN,359,26,4584,,0,0,
2020-05-26,32078,2004,230749,,1088,5285,365,1166,163,,US_IN,363,28,4498,,0,0,
2020-05-25,31715,1976,226251,,1102,5285,365,1166,169,,US_IN,339,0,5450,,0,0,
2020-05-24,31376,1976,220801,,1112,5285,396,1166,173,,US_IN,475,33,5868,,0,0,
2020-05-23,30901,1943,214933,,1138,5285,403,1166,173,,US_IN,492,2,6372,,0,0,
2020-05-22,30409,1941,208561,,1203,5285,416,1166,173,,US_IN,473,28,5566,,896,176,
2020-05-21,29936,1913,202995,,1166,4389,409,990,175,,US_IN,662,49,7257,,0,0,
2020-05-20,29274,1864,195738,,1288,4389,431,990,197,,US_IN,569,40,6408,,0,0,
2020-05-19,28705,1824,189330,,1268,4389,421,990,206,,US_IN,450,59,5418,,0,0,
2020-05-18,28255,1765,183912,,1244,4389,426,990,212,,US_IN,477,14,6669,,0,0,
2020-05-17,27778,1751,177243,,1246,4389,441,990,205,,US_IN,498,10,5885,,0,0,
2020-05-16,27280,1741,171358,,1274,4389,426,990,199,,US_IN,625,50,5910,,0,0,
2020-05-15,26655,1691,165448,,1294,4389,492,990,213,,US_IN,602,45,5209,,0,0,
2020-05-14,26053,1646,160239,,1381,4389,488,990,217,,US_IN,580,27,6156,,0,0,
2020-05-13,25473,1619,154083,,1336,4389,481,990,217,,US_IN,346,41,3573,,0,0,
2020-05-12,25127,1578,150510,,1283,4389,472,,212,,US_IN,500,38,3822,,0,0,
2020-05-11,24627,1540,146688,,1346,4389,452,990,213,,US_IN,501,32,6659,,0,0,
2020-05-10,24126,1508,140029,,1328,4389,462,990,205,,US_IN,394,18,4343,,0,0,
2020-05-09,23732,1490,135686,,1361,4389,458,990,213,,US_IN,586,43,5558,,0,0,
2020-05-08,23146,1447,130128,,1379,4389,481,990,219,,US_IN,643,33,5346,,4388,,
2020-05-07,22503,1414,124782,,1457,,487,,228,,US_IN,633,37,4286,,0,,
2020-05-06,21870,1377,120496,,1558,,526,,281,,US_IN,837,51,4662,,0,,
2020-05-05,21033,1326,115834,,1537,,480,,272,,US_IN,526,62,2537,,0,,
2020-05-04,20507,1264,113297,,1449,,483,,249,,US_IN,574,18,4438,,0,,
2020-05-03,19933,1246,108859,,1398,,476,,242,,US_IN,638,17,4718,,0,,
2020-05-02,19295,1229,104141,,1456,,487,,244,,US_IN,665,54,4502,,0,,
2020-05-01,18630,1175,99639,,1431,,514,,257,,US_IN,795,61,4641,,0,,
2020-04-30,17835,1114,94998,,1466,,549,,275,,US_IN,653,49,3448,,0,,
2020-04-29,17182,1065,91550,,1484,,570,,262,,US_IN,594,164,4369,,0,,
2020-04-28,16588,901,87181,,1518,,546,,275,,US_IN,627,57,2705,,0,,
2020-04-27,15961,844,84476,,1493,,581,,284,,US_IN,949,31,2768,,0,,
2020-04-26,15012,813,81708,,1446,,589,,310,,US_IN,617,28,1934,,0,,
2020-04-25,14395,785,79774,,1515,,598,,324,,US_IN,715,44,4221,,0,,
2020-04-24,13680,741,75553,,,,621,,325,,US_IN,641,35,3513,,0,,
2020-04-23,13039,706,72040,,,,652,,333,,US_IN,601,45,2570,,0,,
2020-04-22,12438,661,69470,,,,633,,334,,US_IN,341,31,2206,,0,,
2020-04-21,12097,630,67264,,,,676,,368,,US_IN,411,61,2625,,0,,
2020-04-20,11686,569,64639,,,,669,,353,,US_IN,476,7,3497,,0,,
2020-04-19,11210,562,61142,,,,649,,342,,US_IN,569,17,4269,,0,,
2020-04-18,10641,545,56873,,,,663,,360,,US_IN,487,26,2088,,0,,
2020-04-17,10154,519,54785,,,,638,,417,,US_IN,612,42,3670,,0,,
2020-04-16,9542,477,51115,,,,696,,426,,US_IN,587,41,2719,,0,,
2020-04-15,8955,436,48396,,,,737,,422,,US_IN,428,48,2379,,0,,
2020-04-14,8527,388,46017,,,,721,,435,,US_IN,291,38,1478,,0,,
2020-04-13,8236,350,44539,,,,740,,459,,US_IN,308,7,2050,,0,,
2020-04-12,7928,343,42489,,,,820,,497,,US_IN,493,13,3274,,0,,
2020-04-11,7435,330,39215,,,,820,,497,,US_IN,528,30,4175,,0,,
2020-04-10,6907,300,35040,,,,820,,497,,US_IN,556,55,2907,,0,,
2020-04-09,6351,245,32133,,,,924,,507,,US_IN,408,42,1264,,0,,
2020-04-08,5943,203,30869,,,,924,,507,,US_IN,436,30,2105,,0,,
2020-04-07,5507,173,28764,,,,924,,507,,US_IN,563,34,2573,,0,,
2020-04-06,4944,139,26191,,,,924,,507,,US_IN,533,12,3539,,0,,
2020-04-05,4411,127,22652,,,,,,,,US_IN,458,11,2852,,0,,
2020-04-04,3953,116,19800,,,,,,,,US_IN,516,14,1965,,0,,
2020-04-03,3437,102,17835,,,,,,,,US_IN,398,24,1550,,0,,
2020-04-02,3039,78,16285,,,,,,,,US_IN,474,13,1910,,0,,
2020-04-01,2565,65,14375,,,,,,,,US_IN,406,16,1002,,0,,
2020-03-31,2159,49,13373,,,,,,,,US_IN,373,14,1715,,0,,
2020-03-30,1786,35,11658,,,,,,,,US_IN,272,3,1828,,0,,
2020-03-29,1514,32,9830,,,,,,,,US_IN,282,1,1423,,0,,
2020-03-28,1232,31,8407,,,,,,,,US_IN,251,7,1471,,0,,
2020-03-27,981,24,6936,,,,,,,,US_IN,336,7,2285,,0,,
2020-03-26,645,17,4651,,,,,,,,US_IN,168,3,1295,,0,,
2020-03-25,477,14,3356,,,1,,,,,US_IN,112,2,425,,0,,
2020-03-24,365,12,2931,,,1,,,,,US_IN,106,5,971,,0,,
2020-03-23,259,7,1960,,,1,,,,,US_IN,58,1,466,,0,,
2020-03-22,201,6,1494,,,1,,,,,US_IN,75,2,661,,0,,
2020-03-21,126,4,833,,,1,,,,,US_IN,47,2,279,,,,
2020-03-20,79,2,554,,,,,,,,US_IN,23,0,174,,,,
2020-03-19,56,2,380,,,,,,,,US_IN,17,0,187,,,,
2020-03-18,39,2,193,,,,,,,,US_IN,9,0,34,,,,
2020-03-17,30,2,159,,,,,,,,US_IN,6,1,20,,,,
2020-03-16,24,1,139,,,,,,,,US_IN,5,1,18,,,,
2020-03-15,19,0,121,,,,,,,,US_IN,4,0,32,,,,
2020-03-14,15,0,89,,,,,,,,US_IN,3,,16,,,,
2020-03-13,12,,73,,,,,,,,US_IN,0,,9,,,,
2020-03-12,12,,64,,,,,,,,US_IN,2,,21,,,,
2020-03-11,10,,43,,,,,,,,US_IN,4,,7,,,,
2020-03-10,6,,36,,,,,,,,US_IN,4,,34,,,,
2020-03-09,2,,2,,,,,,,,US_IN,0,,0,,,,
2020-03-08,2,,2,,,,,,,,US_IN,1,,1,,,,
2020-03-07,1,,1,,,,,,,,US_IN,0,,0,,,,
2020-03-06,1,,1,,,,,,,,US_IN,,,,,,,
2020-06-27,13538,264,167859,779,,1128,,356,,152,US_KS,0,0,0,0,0,0,0
2020-06-26,13538,264,167859,779,,1128,,356,,152,US_KS,568,3,6154,32,46,8,2
2020-06-25,12970,261,161705,747,,1082,,348,,150,US_KS,0,0,0,0,0,0,0
2020-06-24,12970,261,161705,747,,1082,,348,,150,US_KS,505,2,6692,25,26,6,1
2020-06-23,12465,259,155013,722,,1056,,342,,149,US_KS,0,0,0,0,0,0,0
2020-06-22,12465,259,155013,722,,1056,,342,,149,US_KS,406,5,7364,7,21,4,3
2020-06-21,12059,254,147649,715,,1035,,338,,146,US_KS,0,0,0,0,0,0,0
2020-06-20,12059,254,147649,715,,1035,,338,,146,US_KS,0,0,0,0,0,0,0
2020-06-19,12059,254,147649,715,,1035,,338,,146,US_KS,378,7,5525,19,24,5,0
2020-06-18,11681,247,142124,696,,1011,,333,,146,US_KS,0,0,0,0,0,0,0
2020-06-17,11681,247,142124,696,,1011,,333,,146,US_KS,262,2,5162,20,23,6,3
2020-06-16,11419,245,136962,676,,988,,327,,143,US_KS,0,0,0,0,0,0,0
2020-06-15,11419,245,136962,676,,988,,327,,143,US_KS,372,2,7810,9,15,3,0
2020-06-14,11047,243,129152,667,,973,,324,,143,US_KS,0,0,0,0,0,0,0
2020-06-13,11047,243,129152,667,,973,,324,,143,US_KS,0,0,0,0,0,0,0
2020-06-12,11047,243,129152,667,,973,,324,,143,US_KS,235,3,5410,10,19,8,4
2020-06-11,10812,240,123742,657,,954,,316,,139,US_KS,0,0,0,0,0,0,0
2020-06-10,10812,240,123742,657,,954,,316,,139,US_KS,162,4,4233,32,18,5,3
2020-06-09,10650,236,119509,625,,936,,311,,136,US_KS,0,0,0,0,0,0,0
2020-06-08,10650,236,119509,625,,936,,311,,136,US_KS,257,4,5856,13,19,5,1
2020-06-07,10393,232,113653,612,,917,,306,,135,US_KS,0,0,0,0,0,0,0
2020-06-06,10393,232,113653,612,,917,,306,,135,US_KS,0,0,0,0,0,0,0
2020-06-05,10393,232,113653,612,,917,,306,,135,US_KS,223,10,5600,20,27,4,4
2020-06-04,10170,222,108053,592,,890,,302,,131,US_KS,0,0,0,0,0,0,0
2020-06-03,10170,222,108053,592,,890,,302,,131,US_KS,159,5,4741,37,28,12,4
2020-06-02,10011,217,103312,555,,862,,290,,127,US_KS,0,0,8071,8,20,6,3
2020-06-01,10011,217,95241,547,,842,,284,,124,US_KS,292,9,292,0,0,0,0
2020-05-31,9719,208,94949,547,,842,,284,,124,US_KS,0,0,0,0,0,0,0
2020-05-30,9719,208,94949,547,,842,,284,,124,US_KS,0,0,0,0,0,0,0
2020-05-29,9719,208,94949,547,,842,,284,,124,US_KS,382,3,10461,13,20,9,2
2020-05-28,9337,205,84488,534,,822,,275,,122,US_KS,0,0,0,0,0,0,0
2020-05-27,9337,205,84488,534,,822,,275,,122,US_KS,119,17,3089,41,22,4,2
2020-05-26,9218,188,81399,493,,800,,271,,120,US_KS,0,0,0,0,0,0,0
2020-05-25,9218,188,81399,493,,800,,271,,120,US_KS,260,3,4965,8,13,2,0
2020-05-24,8958,185,76434,485,,787,,269,,120,US_KS,0,0,0,0,0,0,0
2020-05-23,8958,185,76434,485,,787,,269,,120,US_KS,0,0,0,0,0,0,0
2020-05-22,8958,185,76434,485,,787,,269,,120,US_KS,419,7,5231,12,27,11,4
2020-05-21,8539,178,71203,473,,760,,258,,116,US_KS,0,0,0,0,0,0,0
2020-05-20,8539,178,71203,473,,760,,258,,116,US_KS,199,5,4213,8,20,8,1
2020-05-19,8340,173,66990,465,,740,,250,,115,US_KS,0,0,0,0,0,0,0
2020-05-18,8340,173,66990,465,,740,,250,,115,US_KS,454,1,5398,22,16,4,3
2020-05-17,7886,172,61592,443,,724,,246,,112,US_KS,0,0,0,0,0,0,0
2020-05-16,7886,172,61592,443,,724,,246,,112,US_KS,0,0,0,0,0,0,0
2020-05-15,7886,172,61592,443,,724,,246,,112,US_KS,418,8,3964,21,20,8,4
2020-05-14,7468,164,57628,422,,704,,238,,108,US_KS,0,0,0,0,0,0,0
2020-05-13,7468,164,57628,422,,704,,238,,108,US_KS,352,6,3519,46,44,5,7
2020-05-12,7116,158,54109,376,,660,,233,,101,US_KS,0,0,0,0,0,0,0
2020-05-11,7116,158,54109,376,,660,,233,,101,US_KS,168,1,1604,5,3,2,0
