country_code,match_string,date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
PL,śląskie,2020-06-04,8786,225,120,1,PL_24
PL,śląskie,2020-06-05,8963,235,177,10,PL_24
PL,śląskie,2020-06-06,9314,239,351,4,PL_24
PL,śląskie,2020-06-07,9639,242,325,3,PL_24
PL,śląskie,2020-06-08,9965,241,326,-1,PL_24
PL,śląskie,2020-06-09,10102,252,137,11,PL_24
PL,śląskie,2020-06-10,10178,253,76,1,PL_24
PL,śląskie,2020-06-11,10335,253,157,0,PL_24
PL,śląskie,2020-06-12,10473,255,138,2,PL_24
PL,śląskie,2020-06-13,209,260,-10264,5,PL_24
PL,śląskie,2020-06-14,10842,266,10633,6,PL_24
PL,śląskie,2020-06-15,11030,269,188,3,PL_24
PL,śląskie,2020-06-16,11246,272,216,3,PL_24
PL,śląskie,2020-06-17,11455,276,209,4,PL_24
PL,świętokrzyskie,2020-03-18,4,0,,,PL_26
PL,świętokrzyskie,2020-03-19,5,0,1,0,PL_26
PL,świętokrzyskie,2020-03-20,6,0,1,0,PL_26
PL,świętokrzyskie,2020-03-21,7,0,1,0,PL_26
PL,świętokrzyskie,2020-03-22,7,0,0,0,PL_26
PL,świętokrzyskie,2020-03-23,8,0,1,0,PL_26
PL,świętokrzyskie,2020-03-24,8,0,0,0,PL_26
PL,świętokrzyskie,2020-03-25,14,1,6,1,PL_26
PL,świętokrzyskie,2020-03-26,15,1,1,0,PL_26
PL,świętokrzyskie,2020-03-27,22,1,7,0,PL_26
PL,świętokrzyskie,2020-03-28,27,1,5,0,PL_26
PL,świętokrzyskie,2020-03-29,34,1,7,0,PL_26
PL,świętokrzyskie,2020-03-30,37,1,3,0,PL_26
PL,świętokrzyskie,2020-03-31,49,1,12,0,PL_26
PL,świętokrzyskie,2020-04-01,55,1,6,0,PL_26
PL,świętokrzyskie,2020-04-02,62,1,7,0,PL_26
PL,świętokrzyskie,2020-04-03,79,1,17,0,PL_26
PL,świętokrzyskie,2020-04-04,81,1,2,0,PL_26
PL,świętokrzyskie,2020-04-05,93,1,12,0,PL_26
PL,świętokrzyskie,2020-04-06,103,1,10,0,PL_26
PL,świętokrzyskie,2020-04-07,120,1,17,0,PL_26
PL,świętokrzyskie,2020-04-08,127,2,7,1,PL_26
PL,świętokrzyskie,2020-04-09,129,2,2,0,PL_26
PL,świętokrzyskie,2020-04-10,130,2,1,0,PL_26
PL,świętokrzyskie,2020-04-11,136,2,6,0,PL_26
PL,świętokrzyskie,2020-04-12,141,2,5,0,PL_26
PL,świętokrzyskie,2020-04-13,141,2,0,0,PL_26
PL,świętokrzyskie,2020-04-14,154,2,13,0,PL_26
PL,świętokrzyskie,2020-04-15,170,2,16,0,PL_26
PL,świętokrzyskie,2020-04-16,175,3,5,1,PL_26
PL,świętokrzyskie,2020-04-17,193,4,18,1,PL_26
PL,świętokrzyskie,2020-04-18,203,4,10,0,PL_26
PL,świętokrzyskie,2020-04-19,210,4,7,0,PL_26
PL,świętokrzyskie,2020-04-20,227,4,17,0,PL_26
PL,świętokrzyskie,2020-04-21,238,4,11,0,PL_26
PL,świętokrzyskie,2020-04-22,247,4,9,0,PL_26
PL,świętokrzyskie,2020-04-23,248,6,1,2,PL_26
PL,świętokrzyskie,2020-04-24,254,6,6,0,PL_26
PL,świętokrzyskie,2020-04-25,255,7,1,1,PL_26
PL,świętokrzyskie,2020-04-26,258,7,3,0,PL_26
PL,świętokrzyskie,2020-04-27,261,7,3,0,PL_26
PL,świętokrzyskie,2020-04-28,264,8,3,1,PL_26
PL,świętokrzyskie,2020-04-29,266,8,2,0,PL_26
PL,świętokrzyskie,2020-04-30,270,8,4,0,PL_26
PL,świętokrzyskie,2020-05-01,270,8,0,0,PL_26
PL,świętokrzyskie,2020-05-02,271,8,1,0,PL_26
PL,świętokrzyskie,2020-05-03,278,8,7,0,PL_26
PL,świętokrzyskie,2020-05-04,282,8,4,0,PL_26
PL,świętokrzyskie,2020-05-05,300,9,18,1,PL_26
PL,świętokrzyskie,2020-05-06,300,10,0,1,PL_26
PL,świętokrzyskie,2020-05-07,303,10,3,0,PL_26
PL,świętokrzyskie,2020-05-08,312,11,9,1,PL_26
PL,świętokrzyskie,2020-05-09,321,11,9,0,PL_26
PL,świętokrzyskie,2020-05-10,325,12,4,1,PL_26
PL,świętokrzyskie,2020-05-11,325,12,0,0,PL_26
PL,świętokrzyskie,2020-05-12,328,13,3,1,PL_26
PL,świętokrzyskie,2020-05-13,337,13,9,0,PL_26
PL,świętokrzyskie,2020-05-14,337,14,0,1,PL_26
PL,świętokrzyskie,2020-05-15,340,17,3,3,PL_26
PL,świętokrzyskie,2020-05-16,341,17,1,0,PL_26
PL,świętokrzyskie,2020-05-17,341,17,0,0,PL_26
PL,świętokrzyskie,2020-05-18,352,18,11,1,PL_26
PL,świętokrzyskie,2020-05-19,353,19,1,1,PL_26
PL,świętokrzyskie,2020-05-20,357,20,4,1,PL_26
PL,świętokrzyskie,2020-05-21,361,20,4,0,PL_26
PL,świętokrzyskie,2020-05-22,366,20,5,0,PL_26
PL,świętokrzyskie,2020-05-23,374,20,8,0,PL_26
PL,świętokrzyskie,2020-05-24,382,20,8,0,PL_26
PL,świętokrzyskie,2020-05-25,392,20,10,0,PL_26
PL,świętokrzyskie,2020-05-26,399,21,7,1,PL_26
PL,świętokrzyskie,2020-05-27,408,21,9,0,PL_26
PL,świętokrzyskie,2020-05-28,432,21,24,0,PL_26
PL,świętokrzyskie,2020-05-29,439,22,7,1,PL_26
PL,świętokrzyskie,2020-05-30,473,22,34,0,PL_26
PL,świętokrzyskie,2020-05-31,480,22,7,0,PL_26
PL,świętokrzyskie,2020-06-01,486,22,6,0,PL_26
PL,świętokrzyskie,2020-06-02,493,22,7,0,PL_26
PL,świętokrzyskie,2020-06-03,502,22,9,0,PL_26
PL,świętokrzyskie,2020-06-04,511,22,9,0,PL_26
PL,świętokrzyskie,2020-06-05,512,22,1,0,PL_26
PL,świętokrzyskie,2020-06-06,515,22,3,0,PL_26
PL,świętokrzyskie,2020-06-07,515,23,0,1,PL_26
PL,świętokrzyskie,2020-06-08,555,24,40,1,PL_26
PL,świętokrzyskie,2020-06-09,569,24,14,0,PL_26
PL,świętokrzyskie,2020-06-10,580,25,11,1,PL_26
PL,świętokrzyskie,2020-06-11,585,25,5,0,PL_26
PL,świętokrzyskie,2020-06-12,596,26,11,1,PL_26
PL,świętokrzyskie,2020-06-13,2,26,-594,0,PL_26
PL,świętokrzyskie,2020-06-14,611,26,609,0,PL_26
PL,świętokrzyskie,2020-06-15,625,26,14,0,PL_26
PL,świętokrzyskie,2020-06-16,636,26,11,0,PL_26
PL,świętokrzyskie,2020-06-17,658,27,22,1,PL_26
