gdp,gdp_per_capita,key
nan,,US_WI_55077
nan,,US_WI_55078
nan,,US_WI_55079
nan,,US_WI_55081
nan,,US_WI_55083
nan,,US_WI_55085
nan,,US_WI_55087
nan,,US_WI_55089
nan,,US_WI_55091
nan,,US_WI_55093
nan,,US_WI_55095
nan,,US_WI_55097
nan,,US_WI_55099
nan,,US_WI_55101
nan,,US_WI_55103
nan,,US_WI_55105
nan,,US_WI_55107
nan,,US_WI_55109
nan,,US_WI_55111
nan,,US_WI_55113
nan,,US_WI_55115
nan,,US_WI_55117
nan,,US_WI_55119
nan,,US_WI_55121
nan,,US_WI_55123
nan,,US_WI_55125
nan,,US_WI_55127
nan,,US_WI_55129
nan,,US_WI_55131
nan,,US_WI_55133
nan,,US_WI_55135
nan,,US_WI_55137
nan,,US_WI_55139
nan,,US_WI_55141
nan,,US_WV
nan,,US_WV_54001
nan,,US_WV_54003
nan,,US_WV_54005
nan,,US_WV_54007
nan,,US_WV_54009
nan,,US_WV_54011
nan,,US_WV_54013
nan,,US_WV_54015
nan,,US_WV_54017
nan,,US_WV_54019
nan,,US_WV_54021
nan,,US_WV_54023
nan,,US_WV_54025
nan,,US_WV_54027
nan,,US_WV_54029
nan,,US_WV_54031
nan,,US_WV_54033
nan,,US_WV_54035
nan,,US_WV_54037
nan,,US_WV_54039
nan,,US_WV_54041
nan,,US_WV_54043
nan,,US_WV_54045
nan,,US_WV_54047
nan,,US_WV_54049
nan,,US_WV_54051
nan,,US_WV_54053
nan,,US_WV_54055
nan,,US_WV_54057
nan,,US_WV_54059
nan,,US_WV_54061
nan,,US_WV_54063
nan,,US_WV_54065
nan,,US_WV_54067
nan,,US_WV_54069
nan,,US_WV_54071
nan,,US_WV_54073
nan,,US_WV_54075
nan,,US_WV_54077
nan,,US_WV_54079
nan,,US_WV_54081
nan,,US_WV_54083
nan,,US_WV_54085
nan,,US_WV_54087
nan,,US_WV_54089
nan,,US_WV_54091
nan,,US_WV_54093
nan,,US_WV_54095
nan,,US_WV_54097
nan,,US_WV_54099
nan,,US_WV_54101
nan,,US_WV_54103
nan,,US_WV_54105
nan,,US_WV_54107
nan,,US_WV_54109
nan,,US_WY
nan,,US_WY_56001
nan,,US_WY_56003
nan,,US_WY_56005
nan,,US_WY_56007
nan,,US_WY_56009
nan,,US_WY_56011
nan,,US_WY_56013
nan,,US_WY_56015
nan,,US_WY_56017
nan,,US_WY_56019
nan,,US_WY_56021
nan,,US_WY_56023
nan,,US_WY_56025
nan,,US_WY_56027
nan,,US_WY_56029
nan,,US_WY_56031
nan,,US_WY_56033
nan,,US_WY_56035
nan,,US_WY_56037
nan,,US_WY_56039
nan,,US_WY_56041
nan,,US_WY_56043
nan,,US_WY_56045
56156972157.6958,16245,UY
48717685984.0278,1533,UZ
nan,,VA
789629629.62963,7145,VC
482359318767.703,15692,VE
nan,,VE_A
nan,,VE_B
nan,,VE_C
nan,,VE_D
nan,,VE_E
nan,,VE_F
nan,,VE_G
nan,,VE_H
nan,,VE_I
nan,,VE_J
nan,,VE_K
nan,,VE_L
nan,,VE_M
nan,,VE_N
nan,,VE_O
nan,,VE_P
nan,,VE_R
nan,,VE_S
nan,,VE_T
nan,,VE_U
nan,,VE_V
nan,,VE_X
nan,,VE_Y
nan,,VE_Z
nan,,VG
nan,,VI
234189000000.0,2342,VN
862879789.390161,3123,VU
nan,,WF
856626506.024096,4280,WS
7128690556.68244,3957,XK
18213328571.4286,1106,YE
nan,,YT
349419343614.089,5723.97,ZA
nan,,ZA_EC
nan,,ZA_FS
nan,,ZA_GP
nan,,ZA_KZN
nan,,ZA_LP
nan,,ZA_MP
nan,,ZA_NC
nan,,ZA_NW
nan,,ZA_WC
25808666421.5558,1513,ZM
17845821400.0,1333,ZW
