population,human_development_index,key
34445,,US_WI_55019
56743,,US_WI_55021
16391,,US_WI_55023
523643,,US_WI_55025
88502,,US_WI_55027
27554,,US_WI_55029
43601,,US_WI_55031
44497,,US_WI_55033
102105,,US_WI_55035
4464,,US_WI_55037
101973,,US_WI_55039
9057,,US_WI_55041
52250,,US_WI_55043
37186,,US_WI_55045
18856,,US_WI_55047
23813,,US_WI_55049
5794,,US_WI_55051
20554,,US_WI_55053
84559,,US_WI_55055
26224,,US_WI_55057
168437,,US_WI_55059
20366,,US_WI_55061
118212,,US_WI_55063
16829,,US_WI_55065
19223,,US_WI_55067
27980,,US_WI_55069
79806,,US_WI_55071
135868,,US_WI_55073
40884,,US_WI_55075
15075,,US_WI_55077
4573,,US_WI_55078
957735,,US_WI_55079
45549,,US_WI_55081
37435,,US_WI_55083
35567,,US_WI_55085
183245,,US_WI_55087
87850,,US_WI_55089
7290,,US_WI_55091
40889,,US_WI_55093
43441,,US_WI_55095
70408,,US_WI_55097
13645,,US_WI_55099
195080,,US_WI_55101
17495,,US_WI_55103
161448,,US_WI_55105
14124,,US_WI_55107
87513,,US_WI_55109
63642,,US_WI_55111
16376,,US_WI_55113
41304,,US_WI_55115
115569,,US_WI_55117
20455,,US_WI_55119
29550,,US_WI_55121
30506,,US_WI_55123
21387,,US_WI_55125
102804,,US_WI_55127
15552,,US_WI_55129
133674,,US_WI_55131
396488,,US_WI_55133
51945,,US_WI_55135
24033,,US_WI_55137
169546,,US_WI_55139
73435,,US_WI_55141
1844128,,US_WV
16704,,US_WV_54001
111901,,US_WV_54003
23372,,US_WV_54005
14415,,US_WV_54007
23350,,US_WV_54009
96844,,US_WV_54011
7470,,US_WV_54013
8910,,US_WV_54015
8176,,US_WV_54017
44997,,US_WV_54019
8518,,US_WV_54021
11766,,US_WV_54023
35516,,US_WV_54025
23353,,US_WV_54027
29815,,US_WV_54029
13852,,US_WV_54031
68714,,US_WV_54033
29237,,US_WV_54035
56482,,US_WV_54037
188332,,US_WV_54039
16448,,US_WV_54041
21415,,US_WV_54043
34707,,US_WV_54045
19835,,US_WV_54047
56925,,US_WV_54049
31978,,US_WV_54051
27037,,US_WV_54053
61164,,US_WV_54055
27451,,US_WV_54057
25292,,US_WV_54059
104236,,US_WV_54061
13506,,US_WV_54063
17524,,US_WV_54065
25594,,US_WV_54067
43066,,US_WV_54069
7229,,US_WV_54071
7674,,US_WV_54073
8607,,US_WV_54075
33940,,US_WV_54077
56848,,US_WV_54079
77510,,US_WV_54081
29126,,US_WV_54083
9982,,US_WV_54085
14435,,US_WV_54087
13239,,US_WV_54089
16912,,US_WV_54091
6966,,US_WV_54093
8975,,US_WV_54095
24758,,US_WV_54097
40971,,US_WV_54099
8755,,US_WV_54101
15816,,US_WV_54103
5880,,US_WV_54105
86452,,US_WV_54107
22151,,US_WV_54109
586107,,US_WY
37956,,US_WY_56001
12022,,US_WY_56003
49220,,US_WY_56005
15559,,US_WY_56007
14236,,US_WY_56009
7444,,US_WY_56011
40315,,US_WY_56013
13383,,US_WY_56015
4741,,US_WY_56017
8585,,US_WY_56019
97121,,US_WY_56021
18722,,US_WY_56023
82178,,US_WY_56025
2542,,US_WY_56027
29228,,US_WY_56029
8812,,US_WY_56031
30009,,US_WY_56033
9899,,US_WY_56035
44626,,US_WY_56037
23125,,US_WY_56039
20822,,US_WY_56041
8328,,US_WY_56043
7234,,US_WY_56045
3456750,0.804,UY
,,UY_AR
588959,,UY_CA
89587,,UY_CL
,,UY_CO
,,UY_DU
,,UY_FD
,,UY_FS
58818,,UY_LA
,,UY_MA
1319108,,UY_MO
,,UY_PA
,,UY_RN
,,UY_RO
,,UY_RV
,,UY_SA
,,UY_SJ
,,UY_SO
,,UY_TA
,,UY_TT
32387200,0.71,UZ
1000,,VA
109897,0.723,VC
28515829,0.761,VE
,,VE_A
1440875,,VE_B
587056,,VE_C
1629433,,VE_D
,,VE_E
2069064,,VE_F
2106264,,VE_G
500420,,VE_H
902847,,VE_I
964264,,VE_J
,,VE_K
,,VE_L
,,VE_M
905443,,VE_N
426337,,VE_O
,,VE_P
,,VE_R
,,VE_S
,,VE_T
499049,,VE_U
4323467,,VE_V
,,VE_X
167676,,VE_Y
1422000,,VE_Z
31758,,VG
106792,,VI
94660000,0.694,VN
276244,0.603,VU
12197,,WF
196440,0.713,WS
1883018,,XK
28250420,0.452,YE
256518,,YT
57725600,0.699,ZA
6436761,,ZA_EC
2753200,,ZA_FS
12272263,,ZA_GP
10267300,,ZA_KZN
5404868,,ZA_LP
2065883,,ZA_MP
1145861,,ZA_NC
3509953,,ZA_NW
6844272,,ZA_WC
17094130,0.588,ZM
16529904,0.535,ZW
