total_pruid,subregion1_name,date,total_confirmed,total_numprob,total_deceased,total_numtotal,total_tested,total_recovered,total_percentrecover,total_ratetested,total_numtoday,total_percentoday,total_ratetotal,total_ratedeaths,total_deathstoday,total_percentdeath,total_testedtoday,total_recoveredtoday,total_percentactive,new_pruid,new_confirmed,new_numprob,new_deceased,new_numtotal,new_tested,new_recovered,new_percentrecover,new_ratetested,new_numtoday,new_percentoday,new_ratetotal,new_ratedeaths,new_deathstoday,new_percentdeath,new_testedtoday,new_recoveredtoday,new_percentactive,country_code,key
59,British Columbia,2020-02-25,7,0,0,7,,,,,1,16.67,0.14,0,0,0,,,100,0,1,0,0,1,,,,,1,16.67,0.02,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-02-26,7,0,0,7,,,,,0,0,0.14,0,0,0,,,100,0,0,0,0,0,,,,,-1,-16.67,0,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-02-27,7,0,0,7,,,,,0,0,0.14,0,0,0,,,100,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-02-29,7,0,0,7,,,,,0,0,0.14,0,0,0,,,100,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-01,8,0,0,8,,,,,1,14.29,0.16,0,0,0,,,100,0,1,0,0,1,,,,,1,14.29,0.02,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-03,12,0,0,12,,,,,4,50,0.24,0,0,0,,,100,0,4,0,0,4,,,,,3,35.71,0.08,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-05,21,0,0,21,,,,,9,75,0.41,0,0,0,,,100,0,9,0,0,9,,,,,5,25,0.17,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-06,21,0,0,21,,,,,0,0,0.41,0,0,0,,,100,0,0,0,0,0,,,,,-9,-75,0,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-07,27,0,0,27,,,,,6,28.57,0.53,0,0,0,,,100,0,6,0,0,6,,,,,6,28.57,0.12,0,0,0,,,0,CA,CA_BC
59,British Columbia,2020-03-08,27,0,1,27,,,,,0,0,0.53,0.02,1,3.7,,,96.3,0,0,0,1,0,,,,,-6,-28.57,0,0.02,1,3.7,,,-3.7,CA,CA_BC
59,British Columbia,2020-03-09,32,0,1,32,,,,,5,18.52,0.63,0.02,0,3.13,,,96.88,0,5,0,0,5,,,,,5,18.52,0.1,0,-1,-0.57,,,0.58,CA,CA_BC
59,British Columbia,2020-03-11,39,0,1,39,4373,,,862,0,0,0.77,0.02,0,2.56,4373,,97.44,0,7,0,0,7,,,,,-5,-18.52,0.14,0,0,-0.57,,,0.56,CA,CA_BC
59,British Columbia,2020-03-12,46,0,1,46,5195,,,1024,7,17.95,0.91,0.02,0,2.17,822,,97.83,0,7,0,0,7,822,,,162,7,17.95,0.14,0,0,-0.39,-3551,,0.39,CA,CA_BC
59,British Columbia,2020-03-13,53,0,1,53,5195,,,1024,7,15.22,1.05,0.02,0,1.89,0,,98.11,0,7,0,0,7,0,,,0,0,-2.73,0.14,0,0,-0.28,-822,,0.28,CA,CA_BC
59,British Columbia,2020-03-14,64,0,1,64,7033,,,1387,11,20.75,1.26,0.02,0,1.56,1838,,98.44,0,11,0,0,11,1838,,,363,4,5.53,0.21,0,0,-0.33,1838,,0.33,CA,CA_BC
59,British Columbia,2020-03-15,73,0,1,73,7033,,,1387,9,14.06,1.44,0.02,0,1.37,0,,98.63,0,9,0,0,9,0,,,0,-2,-6.69,0.18,0,0,-0.19,-1838,,0.19,CA,CA_BC
59,British Columbia,2020-03-16,73,0,4,73,9926,,,1957,0,0,1.44,0.079,3,5.48,2893,,94.52,0,0,0,3,0,2893,,,570,-9,-14.06,0,0.059,3,4.11,2893,,-4.11,CA,CA_BC
59,British Columbia,2020-03-17,103,0,7,103,11612,,,2290,30,41.1,2.03,0.138,3,6.8,1686,,93.2,0,30,0,3,30,1686,,,333,30,41.1,0.59,0.059,0,1.32,-1207,,-1.32,CA,CA_BC
59,British Columbia,2020-03-18,186,0,7,186,13388,,,2640,83,80.58,3.67,0.138,0,3.76,1776,,96.24,0,83,0,0,83,1776,,,350,53,39.48,1.64,0,-3,-3.04,90,,3.04,CA,CA_BC
59,British Columbia,2020-03-19,271,0,8,271,16382,,,3230,85,45.7,5.34,0.158,1,2.95,2994,,97.05,0,85,0,1,85,2994,,,590,2,-34.88,1.67,0.02,1,-0.81,1218,,0.81,CA,CA_BC
59,British Columbia,2020-03-20,271,0,9,271,18792,,,3706,0,0,5.34,0.177,1,3.32,2410,,96.68,0,0,0,1,0,2410,,,476,-85,-45.7,0,0.019,0,0.37,-584,,-0.37,CA,CA_BC
59,British Columbia,2020-03-21,424,0,10,424,20417,,,4026,153,56.46,8.36,0.197,1,2.36,1625,,97.64,0,153,0,1,153,1625,,,320,153,56.46,3.02,0.02,0,-0.96,-785,,0.96,CA,CA_BC
59,British Columbia,2020-03-22,424,0,10,424,22135,,,4365,0,0,8.36,0.197,0,2.36,1718,,97.64,0,0,0,0,0,1718,,,339,-153,-56.46,0,0,-1,0,93,,0,CA,CA_BC
59,British Columbia,2020-03-23,472,0,13,472,23460,,,4626,48,11.32,9.31,0.256,3,2.75,1325,,97.25,0,48,0,3,48,1325,,,261,48,11.32,0.95,0.059,3,0.39,-393,,-0.39,CA,CA_BC
59,British Columbia,2020-03-24,617,0,13,617,26305,,,5187,145,30.72,12.17,0.256,0,2.11,2845,,97.89,0,145,0,0,145,2845,,,561,97,19.4,2.86,0,-3,-0.64,1520,,0.64,CA,CA_BC
59,British Columbia,2020-03-25,659,0,14,659,28344,,,5589,42,6.81,12.99,0.276,1,2.12,2039,,97.88,0,42,0,1,42,2039,,,402,-103,-23.91,0.82,0.02,1,0.01,-806,,-0.01,CA,CA_BC
59,British Columbia,2020-03-26,725,0,14,725,30238,186,25.66,5963,66,10.02,14.3,0.276,0,1.93,1894,186,72.41,0,66,0,0,66,1894,,,374,24,3.21,1.31,0,-1,-0.19,-145,,-25.47,CA,CA_BC
59,British Columbia,2020-03-27,725,0,14,725,31536,186,25.66,6218,0,0,14.3,0.276,0,1.93,1298,0,72.41,0,0,0,0,0,1298,0,0,255,-66,-10.02,0,0,0,0,-596,-186,0,CA,CA_BC
59,British Columbia,2020-03-28,884,0,16,884,31536,396,44.8,6218,159,21.93,17.43,0.315,2,1.81,0,210,53.39,0,159,0,2,159,0,210,19.14,0,159,21.93,3.13,0.039,2,-0.12,-1298,210,-19.02,CA,CA_BC
59,British Columbia,2020-03-29,884,0,17,884,33476,396,44.8,6601,0,0,17.43,0.335,1,1.92,1940,0,53.28,0,0,0,1,0,1940,0,0,383,-159,-21.93,0,0.02,-1,0.11,1940,-210,-0.11,CA,CA_BC
59,British Columbia,2020-03-30,960,0,19,960,34969,469,48.85,6895,76,8.6,18.93,0.375,2,1.98,1493,73,49.17,0,76,0,2,76,1493,73,4.05,294,76,8.6,1.5,0.04,1,0.06,-447,73,-4.11,CA,CA_BC
59,British Columbia,2020-03-31,970,0,19,970,36024,507,52.27,7103,10,1.04,19.13,0.375,0,1.96,1055,38,45.77,0,10,0,0,10,1055,38,3.42,208,-66,-7.56,0.2,0,-2,-0.02,-438,-35,-3.4,CA,CA_BC
59,British Columbia,2020-04-01,1066,0,25,1066,36364,606,56.85,7170,96,9.9,21.02,0.493,6,2.35,340,99,40.81,0,96,0,6,96,340,99,4.58,67,86,8.86,1.89,0.118,6,0.39,-715,61,-4.96,CA,CA_BC
59,British Columbia,2020-04-02,1121,0,31,1121,36966,641,57.18,7289,55,5.16,22.1,0.611,6,2.77,602,35,40.05,0,55,0,6,55,602,35,0.33,119,-41,-4.74,1.08,0.118,0,0.42,262,-64,-0.76,CA,CA_BC
59,British Columbia,2020-04-03,1174,0,35,1174,39926,641,54.6,7873,53,4.73,23.15,0.69,4,2.98,2960,0,42.42,0,53,0,4,53,2960,0,-2.58,584,-2,-0.43,1.05,0.079,-2,0.21,2358,-35,2.37,CA,CA_BC
59,British Columbia,2020-04-04,1203,0,38,1203,40771,705,58.6,8039,29,2.47,23.72,0.749,3,3.16,845,64,38.24,0,29,0,3,29,845,64,4,166,-24,-2.26,0.57,0.059,-1,0.18,-2115,64,-4.18,CA,CA_BC
59,British Columbia,2020-04-05,1203,0,38,1203,41556,704,58.52,8194,0,0,23.72,0.749,0,3.16,785,-1,38.32,0,0,0,0,0,785,-1,-0.08,155,-29,-2.47,0,0,-3,0,-60,-65,0.08,CA,CA_BC
59,British Columbia,2020-04-06,1266,0,39,1266,42665,783,61.85,8413,63,5.24,24.96,0.769,1,3.08,1109,79,35.07,0,63,0,1,63,1109,79,3.33,219,63,5.24,1.24,0.02,1,-0.08,324,80,-3.25,CA,CA_BC
59,British Columbia,2020-04-07,1291,0,43,1291,43257,783,60.65,8530,25,1.97,25.46,0.848,4,3.33,592,0,36.02,0,25,0,4,25,592,0,-1.2,117,-38,-3.27,0.5,0.079,3,0.25,-517,-79,0.95,CA,CA_BC
59,British Columbia,2020-04-08,1336,0,48,1336,44269,838,62.72,8729,45,3.49,26.34,0.946,5,3.59,1012,55,33.68,0,45,0,5,45,1012,55,2.07,199,20,1.52,0.88,0.098,1,0.26,420,55,-2.34,CA,CA_BC
59,British Columbia,2020-04-09,1370,0,50,1370,45156,858,62.63,8904,34,2.54,27.01,0.986,2,3.65,887,20,33.72,0,34,0,2,34,887,20,-0.09,175,-11,-0.95,0.67,0.04,-3,0.06,-125,-35,0.04,CA,CA_BC
59,British Columbia,2020-04-10,1410,0,55,1410,46236,879,62.34,9117,40,2.92,27.8,1.085,5,3.9,1080,21,33.76,0,40,0,5,40,1080,21,-0.29,213,6,0.38,0.79,0.099,3,0.25,193,1,0.04,CA,CA_BC
59,British Columbia,2020-04-11,1445,0,58,1445,46236,905,62.63,9117,35,2.48,28.49,1.144,3,4.01,0,26,33.36,0,35,0,3,35,0,26,0.29,0,-5,-0.44,0.69,0.059,-2,0.11,-1080,5,-0.4,CA,CA_BC
59,British Columbia,2020-04-12,1445,0,58,1445,48360,905,62.63,9536,0,0,28.49,1.144,0,4.01,2124,0,33.36,0,0,0,0,0,2124,0,0,419,-35,-2.48,0,0,-3,0,2124,-26,0,CA,CA_BC
59,British Columbia,2020-04-13,1490,0,69,1490,49370,926,62.15,9735,45,3.11,29.38,1.361,11,4.63,1010,21,33.22,0,45,0,11,45,1010,21,-0.48,199,45,3.11,0.89,0.217,11,0.62,-1114,21,-0.14,CA,CA_BC
59,British Columbia,2020-04-14,1517,0,72,1517,50134,942,62.1,9886,27,1.81,29.91,1.42,3,4.75,764,16,33.16,0,27,0,3,27,764,16,-0.05,151,-18,-1.3,0.53,0.059,-8,0.12,-246,-5,-0.06,CA,CA_BC
59,British Columbia,2020-04-15,1561,0,75,1561,50438,955,61.18,9946,44,2.9,30.78,1.479,3,4.8,304,13,34.02,0,44,0,3,44,304,13,-0.92,60,17,1.09,0.87,0.059,0,0.05,-460,-3,0.86,CA,CA_BC
59,British Columbia,2020-04-16,1561,0,75,1561,51297,955,61.18,10115,0,0,30.78,1.479,0,4.8,859,0,34.02,0,0,0,0,0,859,0,0,169,-44,-2.9,0,0,-3,0,555,-13,0,CA,CA_BC
59,British Columbia,2020-04-17,1575,0,77,1575,52378,955,60.63,10328,14,0.9,31.06,1.518,2,4.89,1081,0,34.48,0,14,0,2,14,1081,0,-0.55,213,14,0.9,0.28,0.039,2,0.09,222,0,0.46,CA,CA_BC
59,British Columbia,2020-04-18,1618,0,78,1618,53569,966,59.7,10563,43,2.73,31.9,1.538,1,4.82,1191,11,35.48,0,43,0,1,43,1191,11,-0.93,235,29,1.83,0.84,0.02,-1,-0.07,110,11,1,CA,CA_BC
59,British Columbia,2020-04-19,1618,0,78,1618,54778,966,59.7,10801,0,0,31.9,1.538,0,4.82,1209,0,35.48,0,0,0,0,0,1209,0,0,238,-43,-2.73,0,0,-1,0,18,-11,0,CA,CA_BC
59,British Columbia,2020-04-20,1699,0,86,1699,55779,1039,61.15,10999,81,5.01,33.5,1.696,8,5.06,1001,73,33.78,0,81,0,8,81,1001,73,1.45,198,81,5.01,1.6,0.158,8,0.24,-208,73,-1.7,CA,CA_BC
59,British Columbia,2020-04-21,1724,0,87,1724,56526,1041,60.38,11146,25,1.47,33.99,1.716,1,5.05,747,2,34.57,0,25,0,1,25,747,2,-0.77,147,-56,-3.54,0.49,0.02,-7,-0.01,-254,-71,0.79,CA,CA_BC
59,British Columbia,2020-04-22,1795,0,90,1795,57499,1079,60.11,11338,71,4.12,35.4,1.775,3,5.01,973,38,34.87,0,71,0,3,71,973,38,-0.27,192,46,2.65,1.41,0.059,2,-0.04,226,36,0.3,CA,CA_BC
59,British Columbia,2020-04-23,1824,0,94,1824,58848,1092,59.87,11604,29,1.62,35.97,1.854,4,5.15,1349,13,34.98,0,29,0,4,29,1349,13,-0.24,266,-42,-2.5,0.57,0.079,1,0.14,376,-25,0.11,CA,CA_BC
59,British Columbia,2020-04-24,1853,0,98,1853,60472,1114,60.12,11924,29,1.59,36.54,1.932,4,5.29,1624,22,34.59,0,29,0,4,29,1624,22,0.25,320,0,-0.03,0.57,0.078,0,0.14,275,9,-0.39,CA,CA_BC
59,British Columbia,2020-04-25,1948,0,100,1948,63039,1137,58.37,12430,95,5.13,38.41,1.972,2,5.13,2567,23,36.5,0,95,0,2,95,2567,23,-1.75,506,66,3.54,1.87,0.04,-2,-0.16,943,1,1.91,CA,CA_BC
59,British Columbia,2020-04-26,1948,0,100,1948,64700,1137,58.37,12758,0,0,38.41,1.972,0,5.13,1661,0,36.5,0,0,0,0,0,1661,0,0,328,-95,-5.13,0,0,-2,0,-906,-23,0,CA,CA_BC
59,British Columbia,2020-04-27,1998,0,103,1998,67289,1190,59.56,13268,50,2.57,39.4,2.031,3,5.16,2589,53,35.29,0,50,0,3,50,2589,53,1.19,510,50,2.57,0.99,0.059,3,0.03,928,53,-1.21,CA,CA_BC
59,British Columbia,2020-04-28,2053,0,105,2053,68935,1231,59.96,13593,55,2.75,40.48,2.07,2,5.11,1646,41,34.92,0,55,0,2,55,1646,41,0.4,325,5,0.18,1.08,0.039,-1,-0.05,-943,-12,-0.37,CA,CA_BC
59,British Columbia,2020-04-29,2087,0,109,2087,71210,1305,62.53,14042,34,1.66,41.15,2.149,4,5.22,2275,74,32.25,0,34,0,4,34,2275,74,2.57,449,-21,-1.09,0.67,0.079,2,0.11,629,33,-2.67,CA,CA_BC
59,British Columbia,2020-04-30,2112,0,111,2112,73479,1322,62.59,14489,25,1.2,41.65,2.189,2,5.26,2269,17,32.15,0,25,0,2,25,2269,17,0.06,447,-9,-0.46,0.5,0.04,-2,0.04,-6,-57,-0.1,CA,CA_BC
59,British Columbia,2020-05-01,2145,0,112,2145,75544,1357,63.26,14896,33,1.56,42.3,2.208,1,5.22,2065,35,31.52,0,33,0,1,33,2065,35,0.67,407,8,0.36,0.65,0.019,-1,-0.04,-204,18,-0.63,CA,CA_BC
59,British Columbia,2020-05-02,2171,0,114,2171,77904,1376,63.38,15362,26,1.21,42.81,2.248,2,5.25,2360,19,31.37,0,26,0,2,26,2360,19,0.12,466,-7,-0.35,0.51,0.04,1,0.03,295,-16,-0.15,CA,CA_BC
59,British Columbia,2020-05-03,2171,0,114,2171,81061,1376,63.38,15984,0,0,42.81,2.248,0,5.25,3157,0,31.37,0,0,0,0,0,3157,0,0,622,-26,-1.21,0,0,-2,0,797,-19,0,CA,CA_BC
59,British Columbia,2020-05-04,2224,0,117,2224,82862,1417,63.71,16339,53,2.44,43.85,2.307,3,5.26,1801,41,31.03,0,53,0,3,53,1801,41,0.33,355,53,2.44,1.04,0.059,3,0.01,-1356,41,-0.34,CA,CA_BC
59,British Columbia,2020-05-05,2232,0,121,2232,84288,1472,65.95,16620,8,0.36,44.01,2.386,4,5.42,1426,55,28.63,0,8,0,4,8,1426,55,2.24,281,-45,-2.08,0.16,0.079,1,0.16,-375,14,-2.4,CA,CA_BC
59,British Columbia,2020-05-06,2255,0,124,2255,85812,1494,66.25,16921,23,1.03,44.47,2.445,3,5.5,1524,22,28.25,0,23,0,3,23,1524,22,0.3,301,15,0.67,0.46,0.059,-1,0.08,98,-33,-0.38,CA,CA_BC
59,British Columbia,2020-05-07,2288,0,126,2288,87779,1512,66.08,17309,33,1.46,45.12,2.485,2,5.51,1967,18,28.41,0,33,0,2,33,1967,18,-0.17,388,10,0.43,0.65,0.04,-1,0.01,443,-4,0.16,CA,CA_BC
59,British Columbia,2020-05-08,2315,0,127,2315,89764,1579,68.21,17700,27,1.18,45.65,2.504,1,5.49,1985,67,26.31,0,27,0,1,27,1985,67,2.13,391,-6,-0.28,0.53,0.019,-1,-0.02,18,49,-2.1,CA,CA_BC
59,British Columbia,2020-05-09,2330,0,129,2330,91668,1659,71.2,18076,15,0.65,45.94,2.544,2,5.54,1904,80,23.26,0,15,0,2,15,1904,80,2.99,376,-12,-0.53,0.29,0.04,1,0.05,-81,13,-3.05,CA,CA_BC
59,British Columbia,2020-05-10,2330,0,129,2330,93431,1659,71.2,18423,0,0,45.94,2.544,0,5.54,1763,0,23.26,0,0,0,0,0,1763,0,0,347,-15,-0.65,0,0,-2,0,-141,-80,0,CA,CA_BC
59,British Columbia,2020-05-11,2353,0,130,2353,94027,1719,73.06,18541,23,0.99,46.4,2.563,1,5.52,596,60,21.42,0,23,0,1,23,596,60,1.86,118,23,0.99,0.46,0.019,1,-0.02,-1167,60,-1.84,CA,CA_BC
59,British Columbia,2020-05-12,2360,0,131,2360,95558,1832,77.63,18843,7,0.3,46.54,2.583,1,5.55,1531,113,16.82,0,7,0,1,7,1531,113,4.57,302,-16,-0.69,0.14,0.02,0,0.03,935,53,-4.6,CA,CA_BC
59,British Columbia,2020-05-13,2376,0,132,2376,97060,1859,78.24,19139,16,0.68,46.85,2.603,1,5.56,1502,27,16.2,0,16,0,1,16,1502,27,0.61,296,9,0.38,0.31,0.02,0,0.01,-29,-86,-0.62,CA,CA_BC
59,British Columbia,2020-05-14,2392,0,135,2392,98747,1885,78.8,19472,16,0.67,47.17,2.662,3,5.64,1687,26,15.55,0,16,0,3,16,1687,26,0.56,333,0,-0.01,0.32,0.059,2,0.08,185,-1,-0.65,CA,CA_BC
59,British Columbia,2020-05-15,2407,0,140,2407,100289,1908,79.27,19776,15,0.63,47.46,2.761,5,5.82,1542,23,14.91,0,15,0,5,15,1542,23,0.47,304,-1,-0.04,0.29,0.099,2,0.18,-145,-3,-0.64,CA,CA_BC
59,British Columbia,2020-05-16,2428,0,141,2428,101886,1932,79.57,20091,21,0.87,47.88,2.78,1,5.81,1597,24,14.62,0,21,0,1,21,1597,24,0.3,315,6,0.24,0.42,0.019,-4,-0.01,55,1,-0.29,CA,CA_BC
59,British Columbia,2020-05-17,2428,0,141,2428,103026,1932,79.57,20315,0,0,47.88,2.78,0,5.81,1140,0,14.62,0,0,0,0,0,1140,0,0,224,-21,-0.87,0,0,-1,0,-457,-24,0,CA,CA_BC
59,British Columbia,2020-05-18,2444,0,143,2444,105078,1966,80.44,20720,16,0.66,48.19,2.82,2,5.85,2052,34,13.71,0,16,0,2,16,2052,34,0.87,405,16,0.66,0.31,0.04,2,0.04,912,34,-0.91,CA,CA_BC
59,British Columbia,2020-05-19,2446,0,146,2446,106824,1975,80.74,21064,2,0.08,48.23,2.879,3,5.97,1746,9,13.29,0,2,0,3,2,1746,9,0.3,344,-14,-0.58,0.04,0.059,1,0.12,-306,-25,-0.42,CA,CA_BC
59,British Columbia,2020-05-20,2467,0,149,2467,107152,2001,81.11,21129,21,0.86,48.65,2.938,3,6.04,328,26,12.85,0,21,0,3,21,328,26,0.37,65,19,0.78,0.42,0.059,0,0.07,-1418,17,-0.44,CA,CA_BC
59,British Columbia,2020-05-21,2479,0,152,2479,108320,2020,81.48,21359,12,0.49,48.88,2.997,3,6.13,1168,19,12.38,0,12,0,3,12,1168,19,0.37,230,-9,-0.37,0.23,0.059,0,0.09,840,-7,-0.47,CA,CA_BC
59,British Columbia,2020-05-22,2507,0,155,2507,109844,2042,81.45,21660,28,1.13,49.43,3.056,3,6.18,1524,22,12.37,0,28,0,3,28,1524,22,-0.03,301,16,0.64,0.55,0.059,0,0.05,356,3,-0.01,CA,CA_BC
59,British Columbia,2020-05-23,2517,0,157,2517,111546,2057,81.72,21995,10,0.4,49.63,3.096,2,6.24,1702,15,12.04,0,10,0,2,10,1702,15,0.27,335,-18,-0.73,0.2,0.04,-1,0.06,178,-7,-0.33,CA,CA_BC
59,British Columbia,2020-05-24,2517,0,157,2517,113159,2057,81.72,22313,0,0,49.63,3.096,0,6.24,1613,0,12.04,0,0,0,0,0,1613,0,0,318,-10,-0.4,0,0,-2,0,-89,-15,0,CA,CA_BC
59,British Columbia,2020-05-25,2530,0,161,2530,114805,2102,83.08,22638,13,0.52,49.89,3.175,4,6.36,1646,45,10.55,0,13,0,4,13,1646,45,1.36,325,13,0.52,0.26,0.079,4,0.12,33,45,-1.49,CA,CA_BC
59,British Columbia,2020-05-26,2541,0,161,2541,115269,2122,83.51,22730,11,0.43,50.11,3.175,0,6.34,464,20,10.15,0,11,0,0,11,464,20,0.43,92,-2,-0.09,0.22,0,-4,-0.02,-1182,-25,-0.4,CA,CA_BC
59,British Columbia,2020-05-27,2550,0,162,2550,116762,2144,84.08,23024,9,0.35,50.28,3.194,1,6.35,1493,22,9.57,0,9,0,1,9,1493,22,0.57,294,-2,-0.08,0.17,0.019,1,0.01,1029,2,-0.58,CA,CA_BC
59,British Columbia,2020-05-28,2558,0,164,2558,118177,2153,84.17,23303,8,0.31,50.44,3.234,2,6.41,1415,9,9.42,0,8,0,2,8,1415,9,0.09,279,-1,-0.04,0.16,0.04,1,0.06,-78,-13,-0.15,CA,CA_BC
59,British Columbia,2020-05-29,2562,0,164,2562,119999,2170,84.7,23662,4,0.16,50.52,3.234,0,6.4,1822,17,8.9,0,4,0,0,4,1822,17,0.53,359,-4,-0.15,0.08,0,-2,-0.01,407,8,-0.52,CA,CA_BC
59,British Columbia,2020-05-30,2573,0,164,2573,121573,2181,84.76,23973,11,0.43,50.74,3.234,0,6.37,1574,11,8.86,0,11,0,0,11,1574,11,0.06,311,7,0.27,0.22,0,0,-0.03,-248,-6,-0.04,CA,CA_BC
59,British Columbia,2020-05-31,2573,0,164,2573,123293,2181,84.76,24312,0,0,50.74,3.234,0,6.37,1720,0,8.86,0,0,0,0,0,1720,0,0,339,-11,-0.43,0,0,0,0,146,-11,0,CA,CA_BC
59,British Columbia,2020-06-01,2597,0,165,2597,123788,2207,84.98,24409,24,0.93,51.21,3.254,1,6.35,495,26,8.66,0,24,0,1,24,495,26,0.22,97,24,0.93,0.47,0.02,1,-0.02,-1225,26,-0.2,CA,CA_BC
59,British Columbia,2020-06-02,2601,0,165,2601,125418,2229,85.7,24731,4,0.15,51.29,3.254,0,6.34,1630,22,7.96,0,4,0,0,4,1630,22,0.72,322,-20,-0.78,0.08,0,-1,-0.01,1135,-4,-0.7,CA,CA_BC
59,British Columbia,2020-06-03,2623,0,166,2623,126694,2243,85.51,24982,22,0.85,51.72,3.273,1,6.33,1276,14,8.16,0,22,0,1,22,1276,14,-0.19,251,18,0.7,0.43,0.019,1,-0.01,-354,-8,0.2,CA,CA_BC
59,British Columbia,2020-06-04,2632,0,166,2632,128341,2265,86.06,25307,9,0.34,51.9,3.273,0,6.31,1647,22,7.64,0,9,0,0,9,1647,22,0.55,325,-13,-0.51,0.18,0,-1,-0.02,371,8,-0.52,CA,CA_BC
59,British Columbia,2020-06-05,2632,0,167,2632,130103,2272,86.32,25655,0,0,51.9,3.293,1,6.34,1762,7,7.33,0,0,0,1,0,1762,7,0.26,348,-9,-0.34,0,0.02,1,0.03,115,-15,-0.31,CA,CA_BC
59,British Columbia,2020-06-06,2632,0,167,2632,131722,2272,86.32,25974,0,0,51.9,3.293,0,6.34,1619,0,7.33,0,0,0,0,0,1619,0,0,319,0,0,0,0,-1,0,-143,-7,0,CA,CA_BC
59,British Columbia,2020-06-07,2632,0,167,2632,132787,2272,86.32,26184,0,0,51.9,3.293,0,6.34,1065,0,7.33,0,0,0,0,0,1065,0,0,210,0,0,0,0,0,0,-554,0,0,CA,CA_BC
59,British Columbia,2020-06-08,2659,0,167,2659,133367,2309,86.84,26298,27,1.03,52.43,3.293,0,6.28,580,37,6.88,0,27,0,0,27,580,37,0.52,114,27,1.03,0.53,0,0,-0.06,-485,37,-0.45,CA,CA_BC
59,British Columbia,2020-06-09,2669,0,167,2669,135454,2319,86.89,26710,10,0.38,52.63,3.293,0,6.26,2087,10,6.86,0,10,0,0,10,2087,10,0.05,412,-17,-0.65,0.2,0,0,-0.02,1507,-27,-0.02,CA,CA_BC
59,British Columbia,2020-06-10,2680,0,167,2680,137001,2328,86.87,27015,11,0.41,52.85,3.293,0,6.23,1547,9,6.9,0,11,0,0,11,1547,9,-0.02,305,1,0.03,0.22,0,0,-0.03,-540,-1,0.04,CA,CA_BC
59,British Columbia,2020-06-11,2694,0,167,2694,138319,2344,87.01,27275,14,0.52,53.12,3.293,0,6.2,1318,16,6.79,0,14,0,0,14,1318,16,0.14,260,3,0.11,0.27,0,0,-0.03,-229,7,-0.11,CA,CA_BC
59,British Columbia,2020-06-12,2709,0,168,2709,139950,2354,86.9,27596,15,0.56,53.42,3.313,1,6.2,1631,10,6.9,0,15,0,1,15,1631,10,-0.11,321,1,0.04,0.3,0.02,1,0,313,-6,0.11,CA,CA_BC
59,British Columbia,2020-06-13,2709,0,168,2709,141630,2354,86.9,27928,0,0,53.42,3.313,0,6.2,1680,0,6.9,0,0,0,0,0,1680,0,0,332,-15,-0.56,0,0,-1,0,49,-10,0,CA,CA_BC
59,British Columbia,2020-06-14,2709,0,168,2709,143333,2354,86.9,28263,0,0,53.42,3.313,0,6.2,1703,0,6.9,0,0,0,0,0,1703,0,0,335,0,0,0,0,0,0,23,0,0,CA,CA_BC
59,British Columbia,2020-06-15,2745,0,168,2745,143524,2395,87.25,28301,36,1.33,54.13,3.313,0,6.12,191,41,6.63,0,36,0,0,36,191,41,0.35,38,36,1.33,0.71,0,0,-0.08,-1512,41,-0.27,CA,CA_BC
59,British Columbia,2020-06-16,2756,0,168,2756,145243,2416,87.66,28640,11,0.4,54.34,3.313,0,6.1,1719,21,6.24,0,11,0,0,11,1719,21,0.41,339,-25,-0.93,0.21,0,0,-0.02,1528,-20,-0.39,CA,CA_BC
59,British Columbia,2020-06-17,2775,0,168,2775,146712,2422,87.28,28930,19,0.69,54.72,3.313,0,6.05,1469,6,6.67,0,19,0,0,19,1469,6,-0.38,290,8,0.29,0.38,0,0,-0.05,-250,-15,0.43,CA,CA_BC
59,British Columbia,2020-06-18,2783,0,168,2783,148500,2425,87.14,29282,8,0.29,54.88,3.313,0,6.04,1788,3,6.83,0,8,0,0,8,1788,3,-0.14,352,-11,-0.4,0.16,0,0,-0.01,319,-3,0.16,CA,CA_BC
59,British Columbia,2020-06-19,2790,0,168,2790,149929,2444,87.6,29564,7,0.25,55.02,3.313,0,6.02,1429,19,6.38,0,7,0,0,7,1429,19,0.46,282,-1,-0.04,0.14,0,0,-0.02,-359,16,-0.45,CA,CA_BC
59,British Columbia,2020-06-20,2790,0,168,2790,151626,2444,87.6,29899,0,0,55.02,3.313,0,6.02,1697,0,6.38,0,0,0,0,0,1697,0,0,335,-7,-0.25,0,0,0,0,268,-19,0,CA,CA_BC
59,British Columbia,2020-06-21,2790,0,168,2790,152568,2444,87.6,30084,0,0,55.02,3.313,0,6.02,942,0,6.38,0,0,0,0,0,942,0,0,185,0,0,0,0,0,0,-755,0,0,CA,CA_BC
