date,total_confirmed,new_confirmed,key
2020-04-02,447,31,GB_ENG_E09000015
2020-04-03,470,23,GB_ENG_E09000015
2020-04-04,494,24,GB_ENG_E09000015
2020-04-05,520,26,GB_ENG_E09000015
2020-04-06,545,25,GB_ENG_E09000015
2020-04-07,574,29,GB_ENG_E09000015
2020-04-08,599,25,GB_ENG_E09000015
2020-04-09,630,31,GB_ENG_E09000015
2020-04-10,657,27,GB_ENG_E09000015
2020-04-11,672,15,GB_ENG_E09000015
2020-04-12,685,13,GB_ENG_E09000015
2020-04-13,708,23,GB_ENG_E09000015
2020-04-14,723,15,GB_ENG_E09000015
2020-04-15,737,14,GB_ENG_E09000015
2020-04-16,753,16,GB_ENG_E09000015
2020-04-17,771,18,GB_ENG_E09000015
2020-04-18,784,13,GB_ENG_E09000015
2020-04-19,797,13,GB_ENG_E09000015
2020-04-20,810,13,GB_ENG_E09000015
2020-04-21,833,23,GB_ENG_E09000015
2020-04-22,846,13,GB_ENG_E09000015
2020-04-23,857,11,GB_ENG_E09000015
2020-04-24,868,11,GB_ENG_E09000015
2020-04-25,878,10,GB_ENG_E09000015
2020-04-26,883,5,GB_ENG_E09000015
2020-04-27,897,14,GB_ENG_E09000015
2020-04-28,904,7,GB_ENG_E09000015
2020-04-29,932,28,GB_ENG_E09000015
2020-04-30,938,6,GB_ENG_E09000015
2020-05-01,943,5,GB_ENG_E09000015
2020-05-02,948,5,GB_ENG_E09000015
2020-05-03,950,2,GB_ENG_E09000015
2020-05-04,966,16,GB_ENG_E09000015
2020-05-05,976,10,GB_ENG_E09000015
2020-05-06,981,5,GB_ENG_E09000015
2020-05-07,994,13,GB_ENG_E09000015
2020-05-08,1000,6,GB_ENG_E09000015
2020-05-09,1004,4,GB_ENG_E09000015
2020-05-11,1006,2,GB_ENG_E09000015
2020-05-13,1007,1,GB_ENG_E09000015
2020-05-14,1012,5,GB_ENG_E09000015
2020-05-15,1015,3,GB_ENG_E09000015
2020-05-17,1016,1,GB_ENG_E09000015
2020-05-18,1018,2,GB_ENG_E09000015
2020-05-19,1019,1,GB_ENG_E09000015
2020-05-20,1023,4,GB_ENG_E09000015
2020-05-21,1024,1,GB_ENG_E09000015
2020-05-26,1026,2,GB_ENG_E09000015
2020-05-27,1027,1,GB_ENG_E09000015
2020-05-28,1031,4,GB_ENG_E09000015
2020-05-30,1032,1,GB_ENG_E09000015
2020-06-01,1033,1,GB_ENG_E09000015
2020-06-02,1034,1,GB_ENG_E09000015
2020-06-04,1035,1,GB_ENG_E09000015
2020-06-05,1036,1,GB_ENG_E09000015
2020-06-06,1038,2,GB_ENG_E09000015
2020-06-07,1039,1,GB_ENG_E09000015
2020-06-08,1042,3,GB_ENG_E09000015
2020-06-09,1043,1,GB_ENG_E09000015
2020-06-10,1044,1,GB_ENG_E09000015
2020-06-11,1045,1,GB_ENG_E09000015
2020-06-16,1046,1,GB_ENG_E09000015
2020-06-20,1046,0,GB_ENG_E09000015
2020-03-06,2,,GB_ENG_E09000016
2020-03-09,3,1,GB_ENG_E09000016
2020-03-11,5,2,GB_ENG_E09000016
2020-03-12,6,1,GB_ENG_E09000016
2020-03-13,7,1,GB_ENG_E09000016
2020-03-14,9,2,GB_ENG_E09000016
2020-03-15,14,5,GB_ENG_E09000016
2020-03-16,16,2,GB_ENG_E09000016
2020-03-17,19,3,GB_ENG_E09000016
2020-03-18,30,11,GB_ENG_E09000016
2020-03-19,37,7,GB_ENG_E09000016
2020-03-20,41,4,GB_ENG_E09000016
2020-03-21,47,6,GB_ENG_E09000016
2020-03-22,60,13,GB_ENG_E09000016
2020-03-23,70,10,GB_ENG_E09000016
2020-03-24,86,16,GB_ENG_E09000016
2020-03-25,99,13,GB_ENG_E09000016
2020-03-26,110,11,GB_ENG_E09000016
2020-03-27,120,10,GB_ENG_E09000016
2020-03-28,126,6,GB_ENG_E09000016
2020-03-29,135,9,GB_ENG_E09000016
2020-03-30,152,17,GB_ENG_E09000016
2020-03-31,178,26,GB_ENG_E09000016
2020-04-01,207,29,GB_ENG_E09000016
2020-04-02,237,30,GB_ENG_E09000016
2020-04-03,269,32,GB_ENG_E09000016
2020-04-04,290,21,GB_ENG_E09000016
2020-04-05,310,20,GB_ENG_E09000016
2020-04-06,332,22,GB_ENG_E09000016
2020-04-07,365,33,GB_ENG_E09000016
2020-04-08,396,31,GB_ENG_E09000016
2020-04-09,421,25,GB_ENG_E09000016
2020-04-10,447,26,GB_ENG_E09000016
2020-04-11,465,18,GB_ENG_E09000016
2020-04-12,484,19,GB_ENG_E09000016
2020-04-13,501,17,GB_ENG_E09000016
2020-04-14,515,14,GB_ENG_E09000016
2020-04-15,531,16,GB_ENG_E09000016
2020-04-16,550,19,GB_ENG_E09000016
2020-04-17,558,8,GB_ENG_E09000016
2020-04-18,567,9,GB_ENG_E09000016
2020-04-19,577,10,GB_ENG_E09000016
2020-04-20,588,11,GB_ENG_E09000016
2020-04-21,595,7,GB_ENG_E09000016
2020-04-22,605,10,GB_ENG_E09000016
2020-04-23,613,8,GB_ENG_E09000016
2020-04-24,620,7,GB_ENG_E09000016
2020-04-25,625,5,GB_ENG_E09000016
2020-04-26,626,1,GB_ENG_E09000016
2020-04-27,634,8,GB_ENG_E09000016
2020-04-28,636,2,GB_ENG_E09000016
2020-04-29,638,2,GB_ENG_E09000016
2020-04-30,642,4,GB_ENG_E09000016
2020-05-01,659,17,GB_ENG_E09000016
2020-05-02,663,4,GB_ENG_E09000016
2020-05-03,665,2,GB_ENG_E09000016
2020-05-04,674,9,GB_ENG_E09000016
2020-05-05,679,5,GB_ENG_E09000016
2020-05-06,681,2,GB_ENG_E09000016
2020-05-10,682,1,GB_ENG_E09000016
2020-05-11,684,2,GB_ENG_E09000016
2020-05-12,685,1,GB_ENG_E09000016
2020-05-14,687,2,GB_ENG_E09000016
2020-05-15,692,5,GB_ENG_E09000016
2020-05-17,694,2,GB_ENG_E09000016
2020-05-18,695,1,GB_ENG_E09000016
2020-05-19,696,1,GB_ENG_E09000016
2020-05-20,701,5,GB_ENG_E09000016
2020-05-21,705,4,GB_ENG_E09000016
2020-05-22,707,2,GB_ENG_E09000016
2020-05-25,709,2,GB_ENG_E09000016
2020-05-26,711,2,GB_ENG_E09000016
2020-05-27,712,1,GB_ENG_E09000016
2020-06-01,713,1,GB_ENG_E09000016
2020-06-03,716,3,GB_ENG_E09000016
2020-06-04,717,1,GB_ENG_E09000016
2020-06-05,718,1,GB_ENG_E09000016
2020-06-09,720,2,GB_ENG_E09000016
2020-06-10,722,2,GB_ENG_E09000016
2020-06-13,723,1,GB_ENG_E09000016
2020-06-15,724,1,GB_ENG_E09000016
2020-06-20,724,0,GB_ENG_E09000016
2020-03-02,1,,GB_ENG_E09000017
2020-03-04,2,1,GB_ENG_E09000017
2020-03-05,4,2,GB_ENG_E09000017
2020-03-08,6,2,GB_ENG_E09000017
2020-03-10,8,2,GB_ENG_E09000017
2020-03-11,10,2,GB_ENG_E09000017
2020-03-12,14,4,GB_ENG_E09000017
2020-03-13,17,3,GB_ENG_E09000017
2020-03-14,18,1,GB_ENG_E09000017
2020-03-15,23,5,GB_ENG_E09000017
2020-03-16,32,9,GB_ENG_E09000017
2020-03-17,48,16,GB_ENG_E09000017
2020-03-18,53,5,GB_ENG_E09000017
2020-03-19,66,13,GB_ENG_E09000017
2020-03-20,77,11,GB_ENG_E09000017
2020-03-21,86,9,GB_ENG_E09000017
2020-03-22,96,10,GB_ENG_E09000017
2020-03-23,113,17,GB_ENG_E09000017
2020-03-24,131,18,GB_ENG_E09000017
2020-03-25,148,17,GB_ENG_E09000017
2020-03-26,168,20,GB_ENG_E09000017
2020-03-27,194,26,GB_ENG_E09000017
2020-03-28,205,11,GB_ENG_E09000017
2020-03-29,223,18,GB_ENG_E09000017
2020-03-30,242,19,GB_ENG_E09000017
2020-03-31,275,33,GB_ENG_E09000017
2020-04-01,297,22,GB_ENG_E09000017
2020-04-02,314,17,GB_ENG_E09000017
2020-04-03,358,44,GB_ENG_E09000017
2020-04-04,375,17,GB_ENG_E09000017
2020-04-05,391,16,GB_ENG_E09000017
2020-04-06,414,23,GB_ENG_E09000017
2020-04-07,441,27,GB_ENG_E09000017
2020-04-08,459,18,GB_ENG_E09000017
2020-04-09,491,32,GB_ENG_E09000017
2020-04-10,511,20,GB_ENG_E09000017
2020-04-11,528,17,GB_ENG_E09000017
2020-04-12,539,11,GB_ENG_E09000017
2020-04-13,556,17,GB_ENG_E09000017
2020-04-14,573,17,GB_ENG_E09000017
2020-04-15,587,14,GB_ENG_E09000017
2020-04-16,601,14,GB_ENG_E09000017
2020-04-17,620,19,GB_ENG_E09000017
2020-04-18,635,15,GB_ENG_E09000017
2020-04-19,645,10,GB_ENG_E09000017
2020-04-20,666,21,GB_ENG_E09000017
2020-04-21,678,12,GB_ENG_E09000017
2020-04-22,689,11,GB_ENG_E09000017
2020-04-23,695,6,GB_ENG_E09000017
2020-04-24,703,8,GB_ENG_E09000017
2020-04-25,705,2,GB_ENG_E09000017
2020-04-26,709,4,GB_ENG_E09000017
2020-04-27,716,7,GB_ENG_E09000017
2020-04-28,722,6,GB_ENG_E09000017
2020-04-29,727,5,GB_ENG_E09000017
2020-04-30,730,3,GB_ENG_E09000017
2020-05-01,734,4,GB_ENG_E09000017
2020-05-02,738,4,GB_ENG_E09000017
2020-05-03,740,2,GB_ENG_E09000017
2020-05-04,744,4,GB_ENG_E09000017
2020-05-05,749,5,GB_ENG_E09000017
2020-05-06,753,4,GB_ENG_E09000017
2020-05-07,760,7,GB_ENG_E09000017
2020-05-09,763,3,GB_ENG_E09000017
2020-05-12,764,1,GB_ENG_E09000017
2020-05-13,766,2,GB_ENG_E09000017
2020-05-14,770,4,GB_ENG_E09000017
2020-05-15,771,1,GB_ENG_E09000017
2020-05-16,774,3,GB_ENG_E09000017
2020-05-17,775,1,GB_ENG_E09000017
2020-05-19,776,1,GB_ENG_E09000017
2020-05-21,777,1,GB_ENG_E09000017
2020-05-22,778,1,GB_ENG_E09000017
2020-05-24,779,1,GB_ENG_E09000017
2020-05-25,781,2,GB_ENG_E09000017
2020-05-26,782,1,GB_ENG_E09000017
2020-05-27,783,1,GB_ENG_E09000017
2020-05-29,785,2,GB_ENG_E09000017
2020-05-31,787,2,GB_ENG_E09000017
2020-06-01,788,1,GB_ENG_E09000017
2020-06-03,789,1,GB_ENG_E09000017
2020-06-08,792,3,GB_ENG_E09000017
2020-06-09,794,2,GB_ENG_E09000017
2020-06-10,798,4,GB_ENG_E09000017
2020-06-11,799,1,GB_ENG_E09000017
2020-06-13,800,1,GB_ENG_E09000017
2020-06-16,803,3,GB_ENG_E09000017
2020-06-20,803,0,GB_ENG_E09000017
2020-02-28,1,,GB_ENG_E09000018
2020-03-01,2,1,GB_ENG_E09000018
2020-03-02,3,1,GB_ENG_E09000018
2020-03-03,4,1,GB_ENG_E09000018
2020-03-10,6,2,GB_ENG_E09000018
2020-03-11,12,6,GB_ENG_E09000018
2020-03-12,13,1,GB_ENG_E09000018
2020-03-13,18,5,GB_ENG_E09000018
2020-03-14,22,4,GB_ENG_E09000018
2020-03-15,27,5,GB_ENG_E09000018
2020-03-16,36,9,GB_ENG_E09000018
2020-03-17,44,8,GB_ENG_E09000018
2020-03-18,54,10,GB_ENG_E09000018
2020-03-19,67,13,GB_ENG_E09000018
2020-03-20,74,7,GB_ENG_E09000018
2020-03-21,88,14,GB_ENG_E09000018
2020-03-22,96,8,GB_ENG_E09000018
2020-03-23,113,17,GB_ENG_E09000018
2020-03-24,128,15,GB_ENG_E09000018
2020-03-25,145,17,GB_ENG_E09000018
2020-03-26,160,15,GB_ENG_E09000018
2020-03-27,187,27,GB_ENG_E09000018
2020-03-28,195,8,GB_ENG_E09000018
2020-03-29,210,15,GB_ENG_E09000018
2020-03-30,234,24,GB_ENG_E09000018
2020-03-31,256,22,GB_ENG_E09000018
2020-04-01,288,32,GB_ENG_E09000018
2020-04-02,321,33,GB_ENG_E09000018
2020-04-03,345,24,GB_ENG_E09000018
2020-04-04,361,16,GB_ENG_E09000018
2020-04-05,380,19,GB_ENG_E09000018
2020-04-06,397,17,GB_ENG_E09000018
2020-04-07,420,23,GB_ENG_E09000018
2020-04-08,443,23,GB_ENG_E09000018
2020-04-09,467,24,GB_ENG_E09000018
2020-04-10,483,16,GB_ENG_E09000018
2020-04-11,492,9,GB_ENG_E09000018
2020-04-12,502,10,GB_ENG_E09000018
2020-04-13,511,9,GB_ENG_E09000018
2020-04-14,532,21,GB_ENG_E09000018
2020-04-15,545,13,GB_ENG_E09000018
2020-04-16,556,11,GB_ENG_E09000018
2020-04-17,567,11,GB_ENG_E09000018
2020-04-18,577,10,GB_ENG_E09000018
2020-04-19,588,11,GB_ENG_E09000018
2020-04-20,600,12,GB_ENG_E09000018
2020-04-21,611,11,GB_ENG_E09000018
2020-04-22,616,5,GB_ENG_E09000018
2020-04-23,622,6,GB_ENG_E09000018
2020-04-24,628,6,GB_ENG_E09000018
2020-04-25,635,7,GB_ENG_E09000018
2020-04-27,639,4,GB_ENG_E09000018
2020-04-28,643,4,GB_ENG_E09000018
2020-04-29,651,8,GB_ENG_E09000018
2020-04-30,668,17,GB_ENG_E09000018
2020-05-01,675,7,GB_ENG_E09000018
2020-05-02,679,4,GB_ENG_E09000018
2020-05-03,681,2,GB_ENG_E09000018
2020-05-04,694,13,GB_ENG_E09000018
2020-05-05,695,1,GB_ENG_E09000018
2020-05-06,698,3,GB_ENG_E09000018
2020-05-07,702,4,GB_ENG_E09000018
2020-05-08,705,3,GB_ENG_E09000018
2020-05-09,708,3,GB_ENG_E09000018
2020-05-11,709,1,GB_ENG_E09000018
2020-05-12,712,3,GB_ENG_E09000018
2020-05-13,713,1,GB_ENG_E09000018
2020-05-14,714,1,GB_ENG_E09000018
2020-05-16,715,1,GB_ENG_E09000018
2020-05-17,719,4,GB_ENG_E09000018
2020-05-18,721,2,GB_ENG_E09000018
2020-05-19,722,1,GB_ENG_E09000018
2020-05-20,723,1,GB_ENG_E09000018
2020-05-21,725,2,GB_ENG_E09000018
2020-05-22,726,1,GB_ENG_E09000018
2020-05-25,727,1,GB_ENG_E09000018
2020-05-26,728,1,GB_ENG_E09000018
2020-05-28,730,2,GB_ENG_E09000018
2020-06-02,731,1,GB_ENG_E09000018
2020-06-03,734,3,GB_ENG_E09000018
2020-06-04,737,3,GB_ENG_E09000018
2020-06-05,740,3,GB_ENG_E09000018
2020-06-06,742,2,GB_ENG_E09000018
2020-06-07,746,4,GB_ENG_E09000018
2020-06-08,747,1,GB_ENG_E09000018
2020-06-09,753,6,GB_ENG_E09000018
2020-06-10,757,4,GB_ENG_E09000018
2020-06-11,758,1,GB_ENG_E09000018
2020-06-13,759,1,GB_ENG_E09000018
2020-06-14,760,1,GB_ENG_E09000018
2020-06-15,761,1,GB_ENG_E09000018
2020-06-16,763,2,GB_ENG_E09000018
2020-06-17,764,1,GB_ENG_E09000018
2020-06-18,766,2,GB_ENG_E09000018
2020-06-20,766,0,GB_ENG_E09000018
2020-02-23,1,,GB_ENG_E09000019
2020-03-08,2,1,GB_ENG_E09000019
2020-03-10,4,2,GB_ENG_E09000019
2020-03-11,6,2,GB_ENG_E09000019
2020-03-12,16,10,GB_ENG_E09000019
2020-03-13,22,6,GB_ENG_E09000019
2020-03-14,27,5,GB_ENG_E09000019
2020-03-15,33,6,GB_ENG_E09000019
2020-03-16,38,5,GB_ENG_E09000019
2020-03-17,45,7,GB_ENG_E09000019
2020-03-18,53,8,GB_ENG_E09000019
2020-03-19,62,9,GB_ENG_E09000019
2020-03-20,65,3,GB_ENG_E09000019
2020-03-21,73,8,GB_ENG_E09000019
2020-03-22,81,8,GB_ENG_E09000019
2020-03-23,104,23,GB_ENG_E09000019
2020-03-24,124,20,GB_ENG_E09000019
2020-03-25,135,11,GB_ENG_E09000019
2020-03-26,143,8,GB_ENG_E09000019
2020-03-27,158,15,GB_ENG_E09000019
2020-03-28,165,7,GB_ENG_E09000019
2020-03-29,176,11,GB_ENG_E09000019
2020-03-30,194,18,GB_ENG_E09000019
2020-03-31,212,18,GB_ENG_E09000019
2020-04-01,229,17,GB_ENG_E09000019
2020-04-02,250,21,GB_ENG_E09000019
2020-04-03,264,14,GB_ENG_E09000019
2020-04-04,279,15,GB_ENG_E09000019
2020-04-05,283,4,GB_ENG_E09000019
2020-04-06,291,8,GB_ENG_E09000019
2020-04-07,304,13,GB_ENG_E09000019
2020-04-08,315,11,GB_ENG_E09000019
2020-04-09,326,11,GB_ENG_E09000019
2020-04-10,330,4,GB_ENG_E09000019
2020-04-11,333,3,GB_ENG_E09000019
2020-04-12,340,7,GB_ENG_E09000019
2020-04-13,346,6,GB_ENG_E09000019
2020-04-14,353,7,GB_ENG_E09000019
2020-04-15,361,8,GB_ENG_E09000019
2020-04-16,367,6,GB_ENG_E09000019
2020-04-17,379,12,GB_ENG_E09000019
2020-04-18,383,4,GB_ENG_E09000019
2020-04-20,394,11,GB_ENG_E09000019
2020-04-21,398,4,GB_ENG_E09000019
2020-04-22,400,2,GB_ENG_E09000019
2020-04-23,407,7,GB_ENG_E09000019
2020-04-24,410,3,GB_ENG_E09000019
2020-04-25,411,1,GB_ENG_E09000019
2020-04-26,414,3,GB_ENG_E09000019
2020-04-27,417,3,GB_ENG_E09000019
2020-04-28,419,2,GB_ENG_E09000019
2020-04-29,421,2,GB_ENG_E09000019
2020-04-30,426,5,GB_ENG_E09000019
2020-05-01,430,4,GB_ENG_E09000019
2020-05-02,431,1,GB_ENG_E09000019
2020-05-03,434,3,GB_ENG_E09000019
2020-05-04,436,2,GB_ENG_E09000019
2020-05-05,438,2,GB_ENG_E09000019
2020-05-07,439,1,GB_ENG_E09000019
2020-05-08,445,6,GB_ENG_E09000019
2020-05-09,449,4,GB_ENG_E09000019
2020-05-12,450,1,GB_ENG_E09000019
2020-05-13,452,2,GB_ENG_E09000019
2020-05-14,453,1,GB_ENG_E09000019
2020-05-15,457,4,GB_ENG_E09000019
2020-05-19,458,1,GB_ENG_E09000019
2020-05-22,459,1,GB_ENG_E09000019
2020-05-23,460,1,GB_ENG_E09000019
2020-05-25,461,1,GB_ENG_E09000019
2020-05-27,462,1,GB_ENG_E09000019
2020-06-05,463,1,GB_ENG_E09000019
2020-06-10,464,1,GB_ENG_E09000019
2020-06-11,466,2,GB_ENG_E09000019
2020-06-14,467,1,GB_ENG_E09000019
2020-06-15,468,1,GB_ENG_E09000019
2020-06-16,469,1,GB_ENG_E09000019
2020-06-18,470,1,GB_ENG_E09000019
2020-06-20,470,0,GB_ENG_E09000019
2020-02-27,1,,GB_ENG_E09000020
2020-02-28,2,1,GB_ENG_E09000020
2020-03-02,6,4,GB_ENG_E09000020
2020-03-04,10,4,GB_ENG_E09000020
2020-03-05,16,6,GB_ENG_E09000020
2020-03-07,17,1,GB_ENG_E09000020
2020-03-08,19,2,GB_ENG_E09000020
2020-03-09,23,4,GB_ENG_E09000020
2020-03-10,33,10,GB_ENG_E09000020
2020-03-11,43,10,GB_ENG_E09000020
2020-03-12,49,6,GB_ENG_E09000020
2020-03-13,52,3,GB_ENG_E09000020
2020-03-14,55,3,GB_ENG_E09000020
2020-03-15,56,1,GB_ENG_E09000020
2020-03-16,62,6,GB_ENG_E09000020
2020-03-17,69,7,GB_ENG_E09000020
2020-03-18,77,8,GB_ENG_E09000020
2020-03-19,82,5,GB_ENG_E09000020
2020-03-20,87,5,GB_ENG_E09000020
2020-03-21,92,5,GB_ENG_E09000020
2020-03-22,98,6,GB_ENG_E09000020
2020-03-23,107,9,GB_ENG_E09000020
2020-03-24,114,7,GB_ENG_E09000020
2020-03-25,128,14,GB_ENG_E09000020
2020-03-26,150,22,GB_ENG_E09000020
2020-03-27,170,20,GB_ENG_E09000020
2020-03-28,179,9,GB_ENG_E09000020
2020-03-29,188,9,GB_ENG_E09000020
2020-03-30,210,22,GB_ENG_E09000020
2020-03-31,228,18,GB_ENG_E09000020
2020-04-01,244,16,GB_ENG_E09000020
2020-04-02,263,19,GB_ENG_E09000020
2020-04-03,278,15,GB_ENG_E09000020
2020-04-04,285,7,GB_ENG_E09000020
2020-04-05,291,6,GB_ENG_E09000020
2020-04-06,302,11,GB_ENG_E09000020
2020-04-07,321,19,GB_ENG_E09000020
2020-04-08,341,20,GB_ENG_E09000020
2020-04-09,359,18,GB_ENG_E09000020
2020-04-10,370,11,GB_ENG_E09000020
2020-04-11,374,4,GB_ENG_E09000020
2020-04-12,377,3,GB_ENG_E09000020
2020-04-13,384,7,GB_ENG_E09000020
2020-04-14,390,6,GB_ENG_E09000020
2020-04-15,394,4,GB_ENG_E09000020
2020-04-16,403,9,GB_ENG_E09000020
2020-04-17,411,8,GB_ENG_E09000020
2020-04-18,417,6,GB_ENG_E09000020
2020-04-20,424,7,GB_ENG_E09000020
2020-04-21,430,6,GB_ENG_E09000020
2020-04-22,447,17,GB_ENG_E09000020
2020-04-23,452,5,GB_ENG_E09000020
2020-04-25,456,4,GB_ENG_E09000020
2020-04-26,457,1,GB_ENG_E09000020
2020-04-27,460,3,GB_ENG_E09000020
2020-04-28,462,2,GB_ENG_E09000020
2020-04-30,466,4,GB_ENG_E09000020
2020-05-01,470,4,GB_ENG_E09000020
2020-05-02,472,2,GB_ENG_E09000020
2020-05-03,473,1,GB_ENG_E09000020
2020-05-04,474,1,GB_ENG_E09000020
2020-05-05,476,2,GB_ENG_E09000020
2020-05-06,477,1,GB_ENG_E09000020
2020-05-07,481,4,GB_ENG_E09000020
2020-05-08,482,1,GB_ENG_E09000020
2020-05-09,483,1,GB_ENG_E09000020
2020-05-12,485,2,GB_ENG_E09000020
2020-05-15,486,1,GB_ENG_E09000020
2020-05-17,487,1,GB_ENG_E09000020
2020-05-20,488,1,GB_ENG_E09000020
2020-05-21,493,5,GB_ENG_E09000020
2020-05-23,494,1,GB_ENG_E09000020
2020-05-24,495,1,GB_ENG_E09000020
2020-05-28,496,1,GB_ENG_E09000020
2020-05-29,498,2,GB_ENG_E09000020
2020-06-01,499,1,GB_ENG_E09000020
2020-06-06,500,1,GB_ENG_E09000020
2020-06-07,502,2,GB_ENG_E09000020
2020-06-08,503,1,GB_ENG_E09000020
2020-06-12,504,1,GB_ENG_E09000020
2020-06-15,505,1,GB_ENG_E09000020
2020-06-16,506,1,GB_ENG_E09000020
2020-06-17,511,5,GB_ENG_E09000020
2020-06-19,513,2,GB_ENG_E09000020
2020-06-20,513,0,GB_ENG_E09000020
2020-02-29,1,,GB_ENG_E09000021
2020-03-08,2,1,GB_ENG_E09000021
2020-03-11,3,1,GB_ENG_E09000021
2020-03-12,4,1,GB_ENG_E09000021
2020-03-13,5,1,GB_ENG_E09000021
2020-03-14,8,3,GB_ENG_E09000021
2020-03-15,10,2,GB_ENG_E09000021
2020-03-16,15,5,GB_ENG_E09000021
2020-03-17,21,6,GB_ENG_E09000021
2020-03-18,23,2,GB_ENG_E09000021
2020-03-19,29,6,GB_ENG_E09000021
2020-03-20,35,6,GB_ENG_E09000021
2020-03-21,36,1,GB_ENG_E09000021
2020-03-22,37,1,GB_ENG_E09000021
2020-03-23,48,11,GB_ENG_E09000021
2020-03-24,64,16,GB_ENG_E09000021
2020-03-25,77,13,GB_ENG_E09000021
2020-03-26,90,13,GB_ENG_E09000021
2020-03-27,101,11,GB_ENG_E09000021
2020-03-28,107,6,GB_ENG_E09000021
2020-03-29,120,13,GB_ENG_E09000021
2020-03-30,139,19,GB_ENG_E09000021
2020-03-31,151,12,GB_ENG_E09000021
2020-04-01,160,9,GB_ENG_E09000021
2020-04-02,176,16,GB_ENG_E09000021
2020-04-03,196,20,GB_ENG_E09000021
2020-04-04,207,11,GB_ENG_E09000021
2020-04-05,216,9,GB_ENG_E09000021
2020-04-06,229,13,GB_ENG_E09000021
2020-04-07,247,18,GB_ENG_E09000021
2020-04-08,268,21,GB_ENG_E09000021
2020-04-09,287,19,GB_ENG_E09000021
2020-04-10,297,10,GB_ENG_E09000021
2020-04-11,301,4,GB_ENG_E09000021
2020-04-12,310,9,GB_ENG_E09000021
2020-04-13,321,11,GB_ENG_E09000021
2020-04-14,338,17,GB_ENG_E09000021
2020-04-15,351,13,GB_ENG_E09000021
2020-04-16,370,19,GB_ENG_E09000021
2020-04-17,379,9,GB_ENG_E09000021
2020-04-18,391,12,GB_ENG_E09000021
2020-04-19,393,2,GB_ENG_E09000021
2020-04-20,402,9,GB_ENG_E09000021
2020-04-21,411,9,GB_ENG_E09000021
2020-04-22,419,8,GB_ENG_E09000021
2020-04-23,424,5,GB_ENG_E09000021
2020-04-24,428,4,GB_ENG_E09000021
2020-04-25,432,4,GB_ENG_E09000021
2020-04-26,435,3,GB_ENG_E09000021
2020-04-27,443,8,GB_ENG_E09000021
2020-04-28,445,2,GB_ENG_E09000021
2020-04-29,451,6,GB_ENG_E09000021
2020-04-30,463,12,GB_ENG_E09000021
2020-05-01,469,6,GB_ENG_E09000021
2020-05-02,474,5,GB_ENG_E09000021
2020-05-03,476,2,GB_ENG_E09000021
2020-05-04,479,3,GB_ENG_E09000021
2020-05-05,480,1,GB_ENG_E09000021
2020-05-06,483,3,GB_ENG_E09000021
2020-05-07,484,1,GB_ENG_E09000021
2020-05-08,485,1,GB_ENG_E09000021
2020-05-09,486,1,GB_ENG_E09000021
2020-05-10,487,1,GB_ENG_E09000021
2020-05-11,495,8,GB_ENG_E09000021
2020-05-12,498,3,GB_ENG_E09000021
2020-05-13,500,2,GB_ENG_E09000021
2020-05-14,511,11,GB_ENG_E09000021
2020-05-16,512,1,GB_ENG_E09000021
2020-05-20,514,2,GB_ENG_E09000021
2020-05-21,515,1,GB_ENG_E09000021
2020-05-22,517,2,GB_ENG_E09000021
2020-05-24,518,1,GB_ENG_E09000021
2020-05-26,519,1,GB_ENG_E09000021
2020-05-27,520,1,GB_ENG_E09000021
2020-05-28,521,1,GB_ENG_E09000021
2020-05-29,524,3,GB_ENG_E09000021
2020-06-02,525,1,GB_ENG_E09000021
2020-06-03,526,1,GB_ENG_E09000021
2020-06-06,527,1,GB_ENG_E09000021
2020-06-07,528,1,GB_ENG_E09000021
2020-06-08,529,1,GB_ENG_E09000021
2020-06-09,530,1,GB_ENG_E09000021
2020-06-10,531,1,GB_ENG_E09000021
2020-06-18,532,1,GB_ENG_E09000021
2020-06-20,532,0,GB_ENG_E09000021
2020-03-03,1,,GB_ENG_E09000022
2020-03-04,2,1,GB_ENG_E09000022
2020-03-06,3,1,GB_ENG_E09000022
2020-03-07,5,2,GB_ENG_E09000022
2020-03-09,7,2,GB_ENG_E09000022
2020-03-10,15,8,GB_ENG_E09000022
2020-03-11,29,14,GB_ENG_E09000022
2020-03-12,33,4,GB_ENG_E09000022
2020-03-13,44,11,GB_ENG_E09000022
2020-03-14,54,10,GB_ENG_E09000022
2020-03-15,67,13,GB_ENG_E09000022
2020-03-16,83,16,GB_ENG_E09000022
2020-03-17,104,21,GB_ENG_E09000022
2020-03-18,121,17,GB_ENG_E09000022
2020-03-19,143,22,GB_ENG_E09000022
2020-03-20,173,30,GB_ENG_E09000022
2020-03-21,191,18,GB_ENG_E09000022
2020-03-22,224,33,GB_ENG_E09000022
2020-03-23,252,28,GB_ENG_E09000022
2020-03-24,278,26,GB_ENG_E09000022
2020-03-25,314,36,GB_ENG_E09000022
2020-03-26,357,43,GB_ENG_E09000022
2020-03-27,392,35,GB_ENG_E09000022
2020-03-28,429,37,GB_ENG_E09000022
2020-03-29,456,27,GB_ENG_E09000022
2020-03-30,508,52,GB_ENG_E09000022
2020-03-31,549,41,GB_ENG_E09000022
2020-04-01,598,49,GB_ENG_E09000022
2020-04-02,640,42,GB_ENG_E09000022
2020-04-03,678,38,GB_ENG_E09000022
2020-04-04,709,31,GB_ENG_E09000022
