date,country_code,subregion1_code,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-06-01,BR,MG,206,7,10670,278,BR_MG
2020-06-02,BR,MG,269,11,10939,289,BR_MG
2020-06-03,BR,MG,1071,17,12010,306,BR_MG
2020-06-04,BR,MG,1024,17,13034,323,BR_MG
2020-06-05,BR,MG,961,21,13995,344,BR_MG
2020-06-06,BR,MG,944,24,14939,368,BR_MG
2020-06-07,BR,MG,764,8,15703,376,BR_MG
2020-06-08,BR,MG,180,4,15883,380,BR_MG
2020-06-09,BR,MG,219,19,16102,399,BR_MG
2020-06-10,BR,MG,1399,10,17501,409,BR_MG
2020-06-11,BR,MG,947,22,18448,431,BR_MG
2020-06-12,BR,MG,1658,15,20106,446,BR_MG
2020-06-13,BR,MG,508,8,20614,454,BR_MG
2020-06-14,BR,MG,767,21,21381,475,BR_MG
2020-06-15,BR,MG,347,6,21728,481,BR_MG
2020-06-16,BR,MG,296,21,22024,502,BR_MG
2020-06-17,BR,MG,1323,35,23347,537,BR_MG
2020-02-26,BR,RJ,0,0,0,0,BR_RJ
2020-02-27,BR,RJ,0,0,0,0,BR_RJ
2020-02-28,BR,RJ,0,0,0,0,BR_RJ
2020-02-29,BR,RJ,0,0,0,0,BR_RJ
2020-03-01,BR,RJ,0,0,0,0,BR_RJ
2020-03-02,BR,RJ,0,0,0,0,BR_RJ
2020-03-03,BR,RJ,0,0,0,0,BR_RJ
2020-03-04,BR,RJ,0,0,0,0,BR_RJ
2020-03-05,BR,RJ,1,0,1,0,BR_RJ
2020-03-06,BR,RJ,0,0,1,0,BR_RJ
2020-03-07,BR,RJ,1,0,2,0,BR_RJ
2020-03-08,BR,RJ,1,0,3,0,BR_RJ
2020-03-09,BR,RJ,5,0,8,0,BR_RJ
2020-03-10,BR,RJ,0,0,8,0,BR_RJ
2020-03-11,BR,RJ,5,0,13,0,BR_RJ
2020-03-12,BR,RJ,3,0,16,0,BR_RJ
2020-03-13,BR,RJ,0,0,16,0,BR_RJ
2020-03-14,BR,RJ,6,0,22,0,BR_RJ
2020-03-15,BR,RJ,2,0,24,0,BR_RJ
2020-03-16,BR,RJ,7,0,31,0,BR_RJ
2020-03-17,BR,RJ,2,0,33,0,BR_RJ
2020-03-18,BR,RJ,12,0,45,0,BR_RJ
2020-03-19,BR,RJ,20,2,65,2,BR_RJ
2020-03-20,BR,RJ,44,0,109,2,BR_RJ
2020-03-21,BR,RJ,10,1,119,3,BR_RJ
2020-03-22,BR,RJ,67,0,186,3,BR_RJ
2020-03-23,BR,RJ,47,1,233,4,BR_RJ
2020-03-24,BR,RJ,72,2,305,6,BR_RJ
2020-03-25,BR,RJ,65,0,370,6,BR_RJ
2020-03-26,BR,RJ,51,3,421,9,BR_RJ
2020-03-27,BR,RJ,72,1,493,10,BR_RJ
2020-03-28,BR,RJ,65,3,558,13,BR_RJ
2020-03-29,BR,RJ,42,4,600,17,BR_RJ
2020-03-30,BR,RJ,57,1,657,18,BR_RJ
2020-03-31,BR,RJ,51,5,708,23,BR_RJ
2020-04-01,BR,RJ,124,5,832,28,BR_RJ
2020-04-02,BR,RJ,160,13,992,41,BR_RJ
2020-04-03,BR,RJ,82,6,1074,47,BR_RJ
2020-04-04,BR,RJ,172,11,1246,58,BR_RJ
2020-04-05,BR,RJ,148,6,1394,64,BR_RJ
2020-04-06,BR,RJ,67,7,1461,71,BR_RJ
2020-04-07,BR,RJ,227,18,1688,89,BR_RJ
2020-04-08,BR,RJ,250,17,1938,106,BR_RJ
2020-04-09,BR,RJ,278,16,2216,122,BR_RJ
2020-04-10,BR,RJ,248,25,2464,147,BR_RJ
2020-04-11,BR,RJ,143,8,2607,155,BR_RJ
2020-04-12,BR,RJ,248,15,2855,170,BR_RJ
2020-04-13,BR,RJ,376,18,3231,188,BR_RJ
2020-04-14,BR,RJ,179,36,3410,224,BR_RJ
2020-04-15,BR,RJ,333,41,3743,265,BR_RJ
2020-04-16,BR,RJ,201,35,3944,300,BR_RJ
2020-04-17,BR,RJ,405,41,4349,341,BR_RJ
2020-04-18,BR,RJ,194,46,4543,387,BR_RJ
2020-04-19,BR,RJ,222,15,4765,402,BR_RJ
2020-04-20,BR,RJ,134,20,4899,422,BR_RJ
2020-04-21,BR,RJ,407,39,5306,461,BR_RJ
2020-04-22,BR,RJ,246,29,5552,490,BR_RJ
2020-04-23,BR,RJ,620,40,6172,530,BR_RJ
2020-04-24,BR,RJ,110,40,6282,570,BR_RJ
2020-04-25,BR,RJ,546,45,6828,615,BR_RJ
2020-04-26,BR,RJ,283,30,7111,645,BR_RJ
2020-04-27,BR,RJ,833,32,7944,677,BR_RJ
2020-04-28,BR,RJ,560,61,8504,738,BR_RJ
2020-04-29,BR,RJ,365,56,8869,794,BR_RJ
2020-04-30,BR,RJ,584,60,9453,854,BR_RJ
2020-05-01,BR,RJ,713,67,10166,921,BR_RJ
2020-05-02,BR,RJ,380,50,10546,971,BR_RJ
2020-05-03,BR,RJ,593,48,11139,1019,BR_RJ
2020-05-04,BR,RJ,582,46,11721,1065,BR_RJ
2020-05-05,BR,RJ,670,58,12391,1123,BR_RJ
2020-05-06,BR,RJ,904,82,13295,1205,BR_RJ
2020-05-07,BR,RJ,861,189,14156,1394,BR_RJ
2020-05-08,BR,RJ,1585,109,15741,1503,BR_RJ
2020-05-09,BR,RJ,1188,150,16929,1653,BR_RJ
2020-05-10,BR,RJ,133,61,17062,1714,BR_RJ
2020-05-11,BR,RJ,877,56,17939,1770,BR_RJ
2020-05-12,BR,RJ,547,158,18486,1928,BR_RJ
2020-05-13,BR,RJ,242,122,18728,2050,BR_RJ
2020-05-14,BR,RJ,739,197,19467,2247,BR_RJ
2020-05-15,BR,RJ,520,191,19987,2438,BR_RJ
2020-05-16,BR,RJ,1614,176,21601,2614,BR_RJ
2020-05-17,BR,RJ,637,101,22238,2715,BR_RJ
2020-05-18,BR,RJ,4427,137,26665,2852,BR_RJ
2020-05-19,BR,RJ,1140,227,27805,3079,BR_RJ
2020-05-20,BR,RJ,2567,158,30372,3237,BR_RJ
2020-05-21,BR,RJ,1717,175,32089,3412,BR_RJ
2020-05-22,BR,RJ,1500,245,33589,3657,BR_RJ
2020-05-23,BR,RJ,944,248,34533,3905,BR_RJ
2020-05-24,BR,RJ,3379,88,37912,3993,BR_RJ
2020-05-25,BR,RJ,1386,112,39298,4105,BR_RJ
2020-05-26,BR,RJ,726,256,40024,4361,BR_RJ
2020-05-27,BR,RJ,2374,244,42398,4605,BR_RJ
2020-05-28,BR,RJ,2488,251,44886,4856,BR_RJ
2020-05-29,BR,RJ,3067,223,47953,5079,BR_RJ
2020-05-30,BR,RJ,4467,198,52420,5277,BR_RJ
2020-05-31,BR,RJ,968,67,53388,5344,BR_RJ
2020-06-01,BR,RJ,1142,118,54530,5462,BR_RJ
2020-06-02,BR,RJ,2202,224,56732,5686,BR_RJ
2020-06-03,BR,RJ,2508,324,59240,6010,BR_RJ
2020-06-04,BR,RJ,1692,317,60932,6327,BR_RJ
2020-06-05,BR,RJ,2134,146,63066,6473,BR_RJ
2020-06-06,BR,RJ,1467,166,64533,6639,BR_RJ
2020-06-07,BR,RJ,3223,68,67756,6707,BR_RJ
2020-06-08,BR,RJ,1743,74,69499,6781,BR_RJ
2020-06-09,BR,RJ,3480,147,72979,6928,BR_RJ
2020-06-10,BR,RJ,1394,210,74373,7138,BR_RJ
2020-06-11,BR,RJ,1402,225,75775,7363,BR_RJ
2020-06-12,BR,RJ,2009,54,77784,7417,BR_RJ
2020-06-13,BR,RJ,1052,175,78836,7592,BR_RJ
2020-06-14,BR,RJ,736,80,79572,7672,BR_RJ
2020-06-15,BR,RJ,1374,56,80946,7728,BR_RJ
2020-06-16,BR,RJ,2397,239,83343,7967,BR_RJ
2020-06-17,BR,RJ,3620,171,86963,8138,BR_RJ
2020-02-26,BR,SP,0,0,1,0,BR_SP
2020-02-27,BR,SP,0,0,1,0,BR_SP
2020-02-28,BR,SP,0,0,1,0,BR_SP
2020-02-29,BR,SP,1,0,2,0,BR_SP
2020-03-01,BR,SP,0,0,2,0,BR_SP
2020-03-02,BR,SP,0,0,2,0,BR_SP
2020-03-03,BR,SP,0,0,2,0,BR_SP
2020-03-04,BR,SP,1,0,3,0,BR_SP
2020-03-05,BR,SP,3,0,6,0,BR_SP
2020-03-06,BR,SP,4,0,10,0,BR_SP
2020-03-07,BR,SP,3,0,13,0,BR_SP
2020-03-08,BR,SP,3,0,16,0,BR_SP
2020-03-09,BR,SP,0,0,16,0,BR_SP
2020-03-10,BR,SP,3,0,19,0,BR_SP
2020-03-11,BR,SP,11,0,30,0,BR_SP
2020-03-12,BR,SP,12,0,42,0,BR_SP
2020-03-13,BR,SP,14,0,56,0,BR_SP
2020-03-14,BR,SP,9,0,65,0,BR_SP
2020-03-15,BR,SP,71,0,136,0,BR_SP
2020-03-16,BR,SP,16,0,152,0,BR_SP
2020-03-17,BR,SP,12,1,164,1,BR_SP
2020-03-18,BR,SP,76,3,240,4,BR_SP
2020-03-19,BR,SP,46,0,286,4,BR_SP
2020-03-20,BR,SP,110,5,396,9,BR_SP
2020-03-21,BR,SP,63,6,459,15,BR_SP
2020-03-22,BR,SP,172,7,631,22,BR_SP
2020-03-23,BR,SP,114,8,745,30,BR_SP
2020-03-24,BR,SP,65,10,810,40,BR_SP
2020-03-25,BR,SP,52,8,862,48,BR_SP
2020-03-26,BR,SP,190,10,1052,58,BR_SP
2020-03-27,BR,SP,171,10,1223,68,BR_SP
2020-03-28,BR,SP,183,16,1406,84,BR_SP
2020-03-29,BR,SP,45,14,1451,98,BR_SP
2020-03-30,BR,SP,66,15,1517,113,BR_SP
2020-03-31,BR,SP,822,23,2339,136,BR_SP
2020-04-01,BR,SP,642,28,2981,164,BR_SP
2020-04-02,BR,SP,525,24,3506,188,BR_SP
2020-04-03,BR,SP,542,31,4048,219,BR_SP
2020-04-04,BR,SP,418,41,4466,260,BR_SP
2020-04-05,BR,SP,154,15,4620,275,BR_SP
2020-04-06,BR,SP,246,29,4866,304,BR_SP
2020-04-07,BR,SP,816,67,5682,371,BR_SP
2020-04-08,BR,SP,1026,57,6708,428,BR_SP
2020-04-09,BR,SP,772,68,7480,496,BR_SP
2020-04-10,BR,SP,736,44,8216,540,BR_SP
2020-04-11,BR,SP,203,20,8419,560,BR_SP
2020-04-12,BR,SP,336,28,8755,588,BR_SP
2020-04-13,BR,SP,140,20,8895,608,BR_SP
2020-04-14,BR,SP,476,87,9371,695,BR_SP
2020-04-15,BR,SP,1672,83,11043,778,BR_SP
2020-04-16,BR,SP,525,75,11568,853,BR_SP
2020-04-17,BR,SP,1273,75,12841,928,BR_SP
2020-04-18,BR,SP,1053,63,13894,991,BR_SP
2020-04-19,BR,SP,373,24,14267,1015,BR_SP
2020-04-20,BR,SP,313,22,14580,1037,BR_SP
2020-04-21,BR,SP,805,56,15385,1093,BR_SP
2020-04-22,BR,SP,529,41,15914,1134,BR_SP
2020-04-23,BR,SP,826,211,16740,1345,BR_SP
2020-04-24,BR,SP,1086,167,17826,1512,BR_SP
2020-04-25,BR,SP,2178,155,20004,1667,BR_SP
2020-04-26,BR,SP,711,33,20715,1700,BR_SP
2020-04-27,BR,SP,981,125,21696,1825,BR_SP
2020-04-28,BR,SP,2345,224,24041,2049,BR_SP
2020-04-29,BR,SP,2117,198,26158,2247,BR_SP
2020-04-30,BR,SP,2540,128,28698,2375,BR_SP
2020-05-01,BR,SP,1676,136,30374,2511,BR_SP
2020-05-02,BR,SP,800,75,31174,2586,BR_SP
2020-05-03,BR,SP,598,41,31772,2627,BR_SP
2020-05-04,BR,SP,415,27,32187,2654,BR_SP
2020-05-05,BR,SP,1866,197,34053,2851,BR_SP
2020-05-06,BR,SP,3800,194,37853,3045,BR_SP
2020-05-07,BR,SP,2075,161,39928,3206,BR_SP
2020-05-08,BR,SP,1902,210,41830,3416,BR_SP
2020-05-09,BR,SP,2581,192,44411,3608,BR_SP
2020-05-10,BR,SP,1033,101,45444,3709,BR_SP
2020-05-11,BR,SP,687,34,46131,3743,BR_SP
2020-05-12,BR,SP,1588,206,47719,3949,BR_SP
2020-05-13,BR,SP,3378,169,51097,4118,BR_SP
2020-05-14,BR,SP,3189,197,54286,4315,BR_SP
2020-05-15,BR,SP,4092,186,58378,4501,BR_SP
2020-05-16,BR,SP,2805,187,61183,4688,BR_SP
2020-05-17,BR,SP,1162,94,62345,4782,BR_SP
2020-05-18,BR,SP,721,41,63066,4823,BR_SP
2020-05-19,BR,SP,2929,324,65995,5147,BR_SP
2020-05-20,BR,SP,3864,216,69859,5363,BR_SP
2020-05-21,BR,SP,3880,195,73739,5558,BR_SP
2020-05-22,BR,SP,3132,215,76871,5773,BR_SP
2020-05-23,BR,SP,3687,272,80558,6045,BR_SP
2020-05-24,BR,SP,1603,118,82161,6163,BR_SP
2020-05-25,BR,SP,1464,57,83625,6220,BR_SP
2020-05-26,BR,SP,2392,203,86017,6423,BR_SP
2020-05-27,BR,SP,3466,289,89483,6712,BR_SP
2020-05-28,BR,SP,6382,268,95865,6980,BR_SP
2020-05-29,BR,SP,5691,295,101556,7275,BR_SP
2020-05-30,BR,SP,5586,257,107142,7532,BR_SP
2020-05-31,BR,SP,2556,83,109698,7615,BR_SP
2020-06-01,BR,SP,1598,52,111296,7667,BR_SP
2020-06-02,BR,SP,6999,327,118295,7994,BR_SP
2020-06-03,BR,SP,5188,282,123483,8276,BR_SP
2020-06-04,BR,SP,5717,284,129200,8560,BR_SP
2020-06-05,BR,SP,5365,282,134565,8842,BR_SP
2020-06-06,BR,SP,5984,216,140549,9058,BR_SP
2020-06-07,BR,SP,2524,87,143073,9145,BR_SP
2020-06-08,BR,SP,1520,43,144593,9188,BR_SP
2020-06-09,BR,SP,5545,334,150138,9522,BR_SP
2020-06-10,BR,SP,6178,340,156316,9862,BR_SP
2020-06-11,BR,SP,6204,283,162520,10145,BR_SP
2020-06-12,BR,SP,5380,223,167900,10368,BR_SP
2020-06-13,BR,SP,4975,213,172875,10581,BR_SP
2020-06-14,BR,SP,5327,113,178202,10694,BR_SP
2020-06-15,BR,SP,3258,73,181460,10767,BR_SP
2020-06-16,BR,SP,8825,365,190285,11132,BR_SP
2020-06-17,BR,SP,1232,389,191517,11521,BR_SP
2020-02-26,BR,PR,0,0,0,0,BR_PR
2020-02-27,BR,PR,0,0,0,0,BR_PR
2020-02-28,BR,PR,0,0,0,0,BR_PR
2020-02-29,BR,PR,0,0,0,0,BR_PR
2020-03-01,BR,PR,0,0,0,0,BR_PR
2020-03-02,BR,PR,0,0,0,0,BR_PR
2020-03-03,BR,PR,0,0,0,0,BR_PR
2020-03-04,BR,PR,0,0,0,0,BR_PR
2020-03-05,BR,PR,0,0,0,0,BR_PR
2020-03-06,BR,PR,0,0,0,0,BR_PR
2020-03-07,BR,PR,0,0,0,0,BR_PR
2020-03-08,BR,PR,0,0,0,0,BR_PR
2020-03-09,BR,PR,0,0,0,0,BR_PR
2020-03-10,BR,PR,0,0,0,0,BR_PR
2020-03-11,BR,PR,0,0,0,0,BR_PR
2020-03-12,BR,PR,6,0,6,0,BR_PR
2020-03-13,BR,PR,0,0,6,0,BR_PR
2020-03-14,BR,PR,0,0,6,0,BR_PR
2020-03-15,BR,PR,0,0,6,0,BR_PR
2020-03-16,BR,PR,0,0,6,0,BR_PR
2020-03-17,BR,PR,0,0,6,0,BR_PR
2020-03-18,BR,PR,7,0,13,0,BR_PR
2020-03-19,BR,PR,10,0,23,0,BR_PR
2020-03-20,BR,PR,9,0,32,0,BR_PR
2020-03-21,BR,PR,11,0,43,0,BR_PR
2020-03-22,BR,PR,7,0,50,0,BR_PR
2020-03-23,BR,PR,6,0,56,0,BR_PR
2020-03-24,BR,PR,9,0,65,0,BR_PR
2020-03-25,BR,PR,16,0,81,0,BR_PR
2020-03-26,BR,PR,21,0,102,0,BR_PR
2020-03-27,BR,PR,17,2,119,2,BR_PR
2020-03-28,BR,PR,14,0,133,2,BR_PR
2020-03-29,BR,PR,15,0,148,2,BR_PR
2020-03-30,BR,PR,7,1,155,3,BR_PR
2020-03-31,BR,PR,24,0,179,3,BR_PR
2020-04-01,BR,PR,45,0,224,3,BR_PR
2020-04-02,BR,PR,28,1,252,4,BR_PR
2020-04-03,BR,PR,49,0,301,4,BR_PR
2020-04-04,BR,PR,94,2,395,6,BR_PR
2020-04-05,BR,PR,43,3,438,9,BR_PR
2020-04-06,BR,PR,20,2,458,11,BR_PR
2020-04-07,BR,PR,45,4,503,15,BR_PR
2020-04-08,BR,PR,36,2,539,17,BR_PR
2020-04-09,BR,PR,70,5,609,22,BR_PR
2020-04-10,BR,PR,34,3,643,25,BR_PR
2020-04-11,BR,PR,33,1,676,26,BR_PR
2020-04-12,BR,PR,62,4,738,30,BR_PR
2020-04-13,BR,PR,18,1,756,31,BR_PR
2020-04-14,BR,PR,35,5,791,36,BR_PR
2020-04-15,BR,PR,12,2,803,38,BR_PR
2020-04-16,BR,PR,29,3,832,41,BR_PR
2020-04-17,BR,PR,42,1,874,42,BR_PR
2020-04-18,BR,PR,71,4,945,46,BR_PR
2020-04-19,BR,PR,42,2,987,48,BR_PR
2020-04-20,BR,PR,20,3,1007,51,BR_PR
2020-04-21,BR,PR,17,0,1024,51,BR_PR
2020-04-22,BR,PR,39,6,1063,57,BR_PR
2020-04-23,BR,PR,19,3,1082,60,BR_PR
2020-04-24,BR,PR,37,4,1119,64,BR_PR
2020-04-25,BR,PR,21,5,1140,69,BR_PR
2020-04-26,BR,PR,16,3,1156,72,BR_PR
2020-04-27,BR,PR,30,3,1186,75,BR_PR
2020-04-28,BR,PR,85,2,1271,77,BR_PR
2020-04-29,BR,PR,77,5,1348,82,BR_PR
2020-04-30,BR,PR,59,1,1407,83,BR_PR
2020-05-01,BR,PR,40,6,1447,89,BR_PR
2020-05-02,BR,PR,45,1,1492,90,BR_PR
2020-05-03,BR,PR,22,3,1514,93,BR_PR
2020-05-04,BR,PR,48,1,1562,94,BR_PR
2020-05-05,BR,PR,26,5,1588,99,BR_PR
2020-05-06,BR,PR,39,2,1627,101,BR_PR
2020-05-07,BR,PR,29,3,1656,104,BR_PR
2020-05-08,BR,PR,55,2,1711,106,BR_PR
2020-05-09,BR,PR,74,1,1785,107,BR_PR
2020-05-10,BR,PR,50,2,1835,109,BR_PR
2020-05-11,BR,PR,14,2,1849,111,BR_PR
2020-05-12,BR,PR,57,2,1906,113,BR_PR
2020-05-13,BR,PR,90,4,1996,117,BR_PR
2020-05-14,BR,PR,67,2,2063,119,BR_PR
2020-05-15,BR,PR,76,1,2139,120,BR_PR
2020-05-16,BR,PR,103,3,2242,123,BR_PR
2020-05-17,BR,PR,44,1,2286,124,BR_PR
2020-05-18,BR,PR,74,3,2360,127,BR_PR
2020-05-19,BR,PR,121,2,2481,129,BR_PR
2020-05-20,BR,PR,135,8,2616,137,BR_PR
2020-05-21,BR,PR,194,4,2810,141,BR_PR
2020-05-22,BR,PR,129,5,2939,146,BR_PR
2020-05-23,BR,PR,160,4,3099,150,BR_PR
2020-05-24,BR,PR,113,3,3212,153,BR_PR
2020-05-25,BR,PR,119,3,3331,156,BR_PR
2020-05-26,BR,PR,181,3,3512,159,BR_PR
2020-05-27,BR,PR,200,3,3712,162,BR_PR
2020-05-28,BR,PR,272,7,3984,169,BR_PR
2020-05-29,BR,PR,252,4,4236,173,BR_PR
2020-05-30,BR,PR,237,8,4473,181,BR_PR
2020-05-31,BR,PR,214,1,4687,182,BR_PR
2020-06-01,BR,PR,148,8,4835,190,BR_PR
2020-06-02,BR,PR,328,9,5163,199,BR_PR
2020-06-03,BR,PR,331,6,5494,205,BR_PR
2020-06-04,BR,PR,326,10,5820,215,BR_PR
2020-06-05,BR,PR,528,12,6348,227,BR_PR
2020-06-06,BR,PR,257,5,6605,232,BR_PR
2020-06-07,BR,PR,292,5,6897,237,BR_PR
2020-06-08,BR,PR,134,6,7031,243,BR_PR
2020-06-09,BR,PR,283,10,7314,253,BR_PR
2020-06-10,BR,PR,517,22,7831,275,BR_PR
2020-06-11,BR,PR,626,5,8457,280,BR_PR
2020-06-12,BR,PR,248,14,8705,294,BR_PR
2020-06-13,BR,PR,528,18,9233,312,BR_PR
2020-06-14,BR,PR,350,14,9583,326,BR_PR
2020-06-15,BR,PR,133,8,9716,334,BR_PR
2020-06-16,BR,PR,841,30,10557,364,BR_PR
2020-06-17,BR,PR,528,22,11085,386,BR_PR
2020-02-26,BR,RS,0,0,0,0,BR_RS
2020-02-27,BR,RS,0,0,0,0,BR_RS
2020-02-28,BR,RS,0,0,0,0,BR_RS
2020-02-29,BR,RS,0,0,0,0,BR_RS
2020-03-01,BR,RS,0,0,0,0,BR_RS
2020-03-02,BR,RS,0,0,0,0,BR_RS
2020-03-03,BR,RS,0,0,0,0,BR_RS
2020-03-04,BR,RS,0,0,0,0,BR_RS
2020-03-05,BR,RS,0,0,0,0,BR_RS
2020-03-06,BR,RS,0,0,0,0,BR_RS
2020-03-07,BR,RS,0,0,0,0,BR_RS
2020-03-08,BR,RS,0,0,0,0,BR_RS
2020-03-09,BR,RS,0,0,0,0,BR_RS
2020-03-10,BR,RS,1,0,1,0,BR_RS
2020-03-11,BR,RS,1,0,2,0,BR_RS
2020-03-12,BR,RS,2,0,4,0,BR_RS
2020-03-13,BR,RS,0,0,4,0,BR_RS
2020-03-14,BR,RS,2,0,6,0,BR_RS
2020-03-15,BR,RS,0,0,6,0,BR_RS
2020-03-16,BR,RS,0,0,6,0,BR_RS
2020-03-17,BR,RS,4,0,10,0,BR_RS
2020-03-18,BR,RS,9,0,19,0,BR_RS
2020-03-19,BR,RS,9,0,28,0,BR_RS
2020-03-20,BR,RS,9,0,37,0,BR_RS
2020-03-21,BR,RS,23,0,60,0,BR_RS
2020-03-22,BR,RS,12,0,72,0,BR_RS
2020-03-23,BR,RS,14,0,86,0,BR_RS
2020-03-24,BR,RS,12,0,98,0,BR_RS
2020-03-25,BR,RS,25,1,123,1,BR_RS
2020-03-26,BR,RS,45,0,168,1,BR_RS
2020-03-27,BR,RS,27,0,195,1,BR_RS
2020-03-28,BR,RS,2,0,197,1,BR_RS
2020-03-29,BR,RS,29,0,226,1,BR_RS
2020-03-30,BR,RS,15,2,241,3,BR_RS
2020-03-31,BR,RS,33,1,274,4,BR_RS
2020-04-01,BR,RS,32,0,306,4,BR_RS
2020-04-02,BR,RS,28,1,334,5,BR_RS
2020-04-03,BR,RS,62,0,396,5,BR_RS
2020-04-04,BR,RS,14,1,410,6,BR_RS
2020-04-05,BR,RS,8,1,418,7,BR_RS
2020-04-06,BR,RS,63,0,481,7,BR_RS
2020-04-07,BR,RS,27,1,508,8,BR_RS
2020-04-08,BR,RS,47,1,555,9,BR_RS
2020-04-09,BR,RS,63,3,618,12,BR_RS
2020-04-10,BR,RS,18,2,636,14,BR_RS
2020-04-11,BR,RS,4,1,640,15,BR_RS
2020-04-12,BR,RS,13,1,653,16,BR_RS
2020-04-13,BR,RS,11,0,664,16,BR_RS
2020-04-14,BR,RS,36,2,700,18,BR_RS
2020-04-15,BR,RS,47,1,747,19,BR_RS
2020-04-16,BR,RS,33,0,780,19,BR_RS
2020-04-17,BR,RS,22,3,802,22,BR_RS
2020-04-18,BR,RS,29,2,831,24,BR_RS
2020-04-19,BR,RS,23,0,854,24,BR_RS
2020-04-20,BR,RS,35,3,889,27,BR_RS
2020-04-21,BR,RS,15,0,904,27,BR_RS
2020-04-22,BR,RS,19,0,923,27,BR_RS
2020-04-23,BR,RS,71,2,994,29,BR_RS
2020-04-24,BR,RS,67,2,1061,31,BR_RS
2020-04-25,BR,RS,35,3,1096,34,BR_RS
2020-04-26,BR,RS,70,1,1166,35,BR_RS
2020-04-27,BR,RS,62,7,1228,42,BR_RS
2020-04-28,BR,RS,58,3,1286,45,BR_RS
2020-04-29,BR,RS,82,5,1368,50,BR_RS
2020-04-30,BR,RS,98,1,1466,51,BR_RS
2020-05-01,BR,RS,63,7,1529,58,BR_RS
2020-05-02,BR,RS,90,4,1619,62,BR_RS
2020-05-03,BR,RS,47,3,1666,65,BR_RS
2020-05-04,BR,RS,45,9,1711,74,BR_RS
2020-05-05,BR,RS,104,5,1815,79,BR_RS
2020-05-06,BR,RS,235,8,2050,87,BR_RS
2020-05-07,BR,RS,79,3,2129,90,BR_RS
2020-05-08,BR,RS,318,1,2447,91,BR_RS
2020-05-09,BR,RS,46,4,2493,95,BR_RS
2020-05-10,BR,RS,49,2,2542,97,BR_RS
2020-05-11,BR,RS,34,8,2576,105,BR_RS
2020-05-12,BR,RS,341,6,2917,111,BR_RS
2020-05-13,BR,RS,0,0,2917,111,BR_RS
2020-05-14,BR,RS,80,9,2997,120,BR_RS
2020-05-15,BR,RS,600,6,3597,126,BR_RS
2020-05-16,BR,RS,98,6,3695,132,BR_RS
2020-05-17,BR,RS,40,10,3735,142,BR_RS
2020-05-18,BR,RS,0,2,3735,144,BR_RS
2020-05-19,BR,RS,15,7,3750,151,BR_RS
2020-05-20,BR,RS,1223,10,4973,161,BR_RS
2020-05-21,BR,RS,500,5,5473,166,BR_RS
2020-05-22,BR,RS,445,6,5918,172,BR_RS
2020-05-23,BR,RS,418,4,6336,176,BR_RS
2020-05-24,BR,RS,134,4,6470,180,BR_RS
2020-05-25,BR,RS,89,17,6559,197,BR_RS
2020-05-26,BR,RS,226,6,6785,203,BR_RS
2020-05-27,BR,RS,263,6,7048,209,BR_RS
2020-05-28,BR,RS,1186,4,8234,213,BR_RS
2020-05-29,BR,RS,0,0,8234,213,BR_RS
2020-05-30,BR,RS,1008,5,9242,218,BR_RS
2020-05-31,BR,RS,90,6,9332,224,BR_RS
2020-06-01,BR,RS,0,8,9332,232,BR_RS
2020-06-02,BR,RS,587,13,9919,245,BR_RS
2020-06-03,BR,RS,479,13,10398,258,BR_RS
2020-06-04,BR,RS,612,7,11010,265,BR_RS
2020-06-05,BR,RS,573,11,11583,276,BR_RS
2020-06-06,BR,RS,454,7,12037,283,BR_RS
2020-06-07,BR,RS,98,3,12135,286,BR_RS
2020-06-08,BR,RS,115,5,12250,291,BR_RS
2020-06-09,BR,RS,552,10,12802,301,BR_RS
2020-06-10,BR,RS,817,15,13619,316,BR_RS
2020-06-11,BR,RS,549,7,14168,323,BR_RS
2020-06-12,BR,RS,216,14,14384,337,BR_RS
2020-06-13,BR,RS,243,7,14627,344,BR_RS
2020-06-14,BR,RS,34,6,14661,350,BR_RS
2020-06-15,BR,RS,777,10,15438,360,BR_RS
2020-06-16,BR,RS,1033,14,16471,374,BR_RS
2020-06-17,BR,RS,657,13,17128,387,BR_RS
2020-02-26,BR,SC,0,0,0,0,BR_SC
2020-02-27,BR,SC,0,0,0,0,BR_SC
2020-02-28,BR,SC,0,0,0,0,BR_SC
2020-02-29,BR,SC,0,0,0,0,BR_SC
2020-03-01,BR,SC,0,0,0,0,BR_SC
2020-03-02,BR,SC,0,0,0,0,BR_SC
2020-03-03,BR,SC,0,0,0,0,BR_SC
2020-03-04,BR,SC,0,0,0,0,BR_SC
2020-03-05,BR,SC,0,0,0,0,BR_SC
2020-03-06,BR,SC,0,0,0,0,BR_SC
2020-03-07,BR,SC,0,0,0,0,BR_SC
2020-03-08,BR,SC,0,0,0,0,BR_SC
2020-03-09,BR,SC,0,0,0,0,BR_SC
2020-03-10,BR,SC,0,0,0,0,BR_SC
2020-03-11,BR,SC,0,0,0,0,BR_SC
2020-03-12,BR,SC,0,0,0,0,BR_SC
2020-03-13,BR,SC,2,0,2,0,BR_SC
2020-03-14,BR,SC,2,0,4,0,BR_SC
2020-03-15,BR,SC,2,0,6,0,BR_SC
2020-03-16,BR,SC,1,0,7,0,BR_SC
2020-03-17,BR,SC,0,0,7,0,BR_SC
