date,new_hospitalized,incid_rea,new_deceased,new_recovered,key,total_hospitalized,total_deceased,total_recovered
2020-05-08,12,3,0,17,FR_IDF_77,3177,555,2041
2020-05-09,32,2,6,18,FR_IDF_77,3209,561,2059
2020-05-10,1,1,1,5,FR_IDF_77,3210,562,2064
2020-05-11,16,0,8,7,FR_IDF_77,3226,570,2071
2020-05-12,37,3,5,36,FR_IDF_77,3263,575,2107
2020-05-13,21,3,1,29,FR_IDF_77,3284,576,2136
2020-05-14,20,3,7,22,FR_IDF_77,3304,583,2158
2020-05-15,10,1,8,21,FR_IDF_77,3314,591,2179
2020-05-16,23,2,0,30,FR_IDF_77,3337,591,2209
2020-05-17,7,1,1,15,FR_IDF_77,3344,592,2224
2020-05-18,6,1,4,14,FR_IDF_77,3350,596,2238
2020-05-19,6,1,6,14,FR_IDF_77,3356,602,2252
2020-05-20,26,2,3,26,FR_IDF_77,3382,605,2278
2020-05-21,13,0,6,20,FR_IDF_77,3395,611,2298
2020-05-22,3,0,0,1,FR_IDF_77,3398,611,2299
2020-05-23,8,1,2,17,FR_IDF_77,3406,613,2316
2020-05-24,2,1,2,6,FR_IDF_77,3408,615,2322
2020-05-25,28,2,10,12,FR_IDF_77,3436,625,2334
2020-05-26,16,0,9,16,FR_IDF_77,3452,634,2350
2020-05-27,10,1,5,22,FR_IDF_77,3462,639,2372
2020-05-28,12,1,2,19,FR_IDF_77,3474,641,2391
2020-05-29,18,1,2,27,FR_IDF_77,3492,643,2418
2020-05-30,18,2,5,24,FR_IDF_77,3510,648,2442
2020-05-31,0,0,0,1,FR_IDF_77,3510,648,2443
2020-06-01,2,0,2,1,FR_IDF_77,3512,650,2444
2020-06-02,16,6,5,8,FR_IDF_77,3528,655,2452
2020-06-03,16,2,6,13,FR_IDF_77,3544,661,2465
2020-06-04,17,2,1,15,FR_IDF_77,3561,662,2480
2020-06-05,13,2,0,14,FR_IDF_77,3574,662,2494
2020-06-06,9,2,4,17,FR_IDF_77,3583,666,2511
2020-06-07,2,0,2,0,FR_IDF_77,3585,668,2511
2020-06-08,2,2,5,12,FR_IDF_77,3587,673,2523
2020-06-09,1,0,2,1,FR_IDF_77,3588,675,2524
2020-06-10,6,3,4,23,FR_IDF_77,3594,679,2547
2020-06-11,5,2,1,8,FR_IDF_77,3599,680,2555
2020-06-12,5,1,2,19,FR_IDF_77,3604,682,2574
2020-06-13,0,0,0,4,FR_IDF_77,3604,682,2578
2020-06-14,0,0,0,3,FR_IDF_77,3604,682,2581
2020-06-15,0,1,0,3,FR_IDF_77,3604,682,2584
2020-06-16,12,0,2,15,FR_IDF_77,3616,684,2599
2020-06-17,1,0,1,5,FR_IDF_77,3617,685,2604
2020-06-18,2,2,0,6,FR_IDF_77,3619,685,2610
2020-06-19,4,0,2,19,FR_IDF_77,3623,687,2629
2020-06-20,0,0,1,7,FR_IDF_77,3623,688,2636
2020-06-21,0,0,0,0,FR_IDF_77,3623,688,2636
2020-06-22,7,3,1,0,FR_IDF_77,3630,689,2636
2020-06-23,7,1,2,7,FR_IDF_77,3637,691,2643
2020-06-24,3,0,0,11,FR_IDF_77,3640,691,2654
2020-03-19,54,7,2,3,FR_IDF_78,54,2,3
2020-03-20,32,6,5,9,FR_IDF_78,86,7,12
2020-03-21,57,10,2,14,FR_IDF_78,143,9,26
2020-03-22,37,3,0,4,FR_IDF_78,180,9,30
2020-03-23,34,9,3,7,FR_IDF_78,214,12,37
2020-03-24,98,23,8,19,FR_IDF_78,312,20,56
2020-03-25,81,17,12,28,FR_IDF_78,393,32,84
2020-03-26,110,16,6,26,FR_IDF_78,503,38,110
2020-03-27,74,10,10,23,FR_IDF_78,577,48,133
2020-03-28,101,18,8,35,FR_IDF_78,678,56,168
2020-03-29,74,9,8,18,FR_IDF_78,752,64,186
2020-03-30,98,18,11,45,FR_IDF_78,850,75,231
2020-03-31,192,22,19,59,FR_IDF_78,1042,94,290
2020-04-01,191,20,21,63,FR_IDF_78,1233,115,353
2020-04-02,100,15,18,48,FR_IDF_78,1333,133,401
2020-04-03,86,16,18,42,FR_IDF_78,1419,151,443
2020-04-04,91,11,13,18,FR_IDF_78,1510,164,461
2020-04-05,24,0,7,17,FR_IDF_78,1534,171,478
2020-04-06,126,8,20,44,FR_IDF_78,1660,191,522
2020-04-07,86,10,14,38,FR_IDF_78,1746,205,560
2020-04-08,96,11,10,47,FR_IDF_78,1842,215,607
2020-04-09,54,5,16,50,FR_IDF_78,1896,231,657
2020-04-10,61,12,15,39,FR_IDF_78,1957,246,696
2020-04-11,66,3,9,40,FR_IDF_78,2023,255,736
2020-04-12,33,5,10,17,FR_IDF_78,2056,265,753
2020-04-13,49,1,9,36,FR_IDF_78,2105,274,789
2020-04-14,41,4,17,42,FR_IDF_78,2146,291,831
2020-04-15,70,2,14,72,FR_IDF_78,2216,305,903
2020-04-16,56,3,11,65,FR_IDF_78,2272,316,968
2020-04-17,46,2,11,47,FR_IDF_78,2318,327,1015
2020-04-18,32,5,6,109,FR_IDF_78,2350,333,1124
2020-04-19,21,3,0,9,FR_IDF_78,2371,333,1133
2020-04-20,57,5,23,30,FR_IDF_78,2428,356,1163
2020-04-21,40,9,14,40,FR_IDF_78,2468,370,1203
2020-04-22,45,0,7,34,FR_IDF_78,2513,377,1237
2020-04-23,18,4,9,41,FR_IDF_78,2531,386,1278
2020-04-24,52,4,12,42,FR_IDF_78,2583,398,1320
2020-04-25,21,2,2,30,FR_IDF_78,2604,400,1350
2020-04-26,15,4,1,6,FR_IDF_78,2619,401,1356
2020-04-27,16,2,7,14,FR_IDF_78,2635,408,1370
2020-04-28,59,2,14,32,FR_IDF_78,2694,422,1402
2020-04-29,19,0,3,21,FR_IDF_78,2713,425,1423
2020-04-30,30,2,3,50,FR_IDF_78,2743,428,1473
2020-05-01,19,1,3,24,FR_IDF_78,2762,431,1497
2020-05-02,21,1,1,10,FR_IDF_78,2783,432,1507
2020-05-03,6,2,1,2,FR_IDF_78,2789,433,1509
2020-05-04,13,0,5,11,FR_IDF_78,2802,438,1520
2020-05-05,12,1,5,36,FR_IDF_78,2814,443,1556
2020-05-06,16,0,2,13,FR_IDF_78,2830,445,1569
2020-05-07,14,1,3,24,FR_IDF_78,2844,448,1593
2020-05-08,7,1,1,11,FR_IDF_78,2851,449,1604
2020-05-09,5,1,0,10,FR_IDF_78,2856,449,1614
2020-05-10,6,0,0,7,FR_IDF_78,2862,449,1621
2020-05-11,9,1,7,19,FR_IDF_78,2871,456,1640
2020-05-12,27,1,3,50,FR_IDF_78,2898,459,1690
2020-05-13,13,1,1,25,FR_IDF_78,2911,460,1715
2020-05-14,18,0,2,24,FR_IDF_78,2929,462,1739
2020-05-15,16,0,2,34,FR_IDF_78,2945,464,1773
2020-05-16,5,0,2,26,FR_IDF_78,2950,466,1799
2020-05-17,2,0,1,0,FR_IDF_78,2952,467,1799
2020-05-18,10,0,2,6,FR_IDF_78,2962,469,1805
2020-05-19,34,1,3,25,FR_IDF_78,2996,472,1830
2020-05-20,14,2,3,16,FR_IDF_78,3010,475,1846
2020-05-21,8,0,1,1,FR_IDF_78,3018,476,1847
2020-05-22,7,0,3,25,FR_IDF_78,3025,479,1872
2020-05-23,4,0,1,3,FR_IDF_78,3029,480,1875
2020-05-24,0,0,0,0,FR_IDF_78,3029,480,1875
2020-05-25,2,2,2,20,FR_IDF_78,3031,482,1895
2020-05-26,18,2,8,8,FR_IDF_78,3049,490,1903
2020-05-27,8,0,2,9,FR_IDF_78,3057,492,1912
2020-05-28,10,1,1,18,FR_IDF_78,3067,493,1930
2020-05-29,2,0,3,7,FR_IDF_78,3069,496,1937
2020-05-30,1,0,1,3,FR_IDF_78,3070,497,1940
2020-05-31,0,0,1,2,FR_IDF_78,3070,498,1942
2020-06-01,0,0,0,1,FR_IDF_78,3070,498,1943
2020-06-02,8,1,2,7,FR_IDF_78,3078,500,1950
2020-06-03,6,0,1,35,FR_IDF_78,3084,501,1985
2020-06-04,2,0,1,16,FR_IDF_78,3086,502,2001
2020-06-05,1,0,0,14,FR_IDF_78,3087,502,2015
2020-06-06,10,0,4,15,FR_IDF_78,3097,506,2030
2020-06-07,0,0,0,0,FR_IDF_78,3097,506,2030
2020-06-08,7,0,2,6,FR_IDF_78,3104,508,2036
2020-06-09,2,1,3,15,FR_IDF_78,3106,511,2051
2020-06-10,1,0,0,3,FR_IDF_78,3107,511,2054
2020-06-11,7,0,1,11,FR_IDF_78,3114,512,2065
2020-06-12,0,0,0,7,FR_IDF_78,3114,512,2072
2020-06-13,4,0,1,2,FR_IDF_78,3118,513,2074
2020-06-14,0,0,0,0,FR_IDF_78,3118,513,2074
2020-06-15,0,0,0,4,FR_IDF_78,3118,513,2078
2020-06-16,0,0,1,4,FR_IDF_78,3118,514,2082
2020-06-17,3,0,1,1,FR_IDF_78,3121,515,2083
2020-06-18,1,0,0,3,FR_IDF_78,3122,515,2086
2020-06-19,0,0,0,4,FR_IDF_78,3122,515,2090
2020-06-20,1,0,0,1,FR_IDF_78,3123,515,2091
2020-06-21,6,0,2,13,FR_IDF_78,3129,517,2104
2020-06-22,14,0,1,26,FR_IDF_78,3143,518,2130
2020-06-23,5,1,2,24,FR_IDF_78,3148,520,2154
2020-06-24,6,0,0,4,FR_IDF_78,3154,520,2158
2020-03-19,4,1,0,1,FR_NAQ_79,4,0,1
2020-03-20,8,0,0,5,FR_NAQ_79,12,0,6
2020-03-21,3,0,0,1,FR_NAQ_79,15,0,7
2020-03-22,4,0,1,2,FR_NAQ_79,19,1,9
2020-03-23,1,0,0,1,FR_NAQ_79,20,1,10
2020-03-24,1,0,0,0,FR_NAQ_79,21,1,10
2020-03-25,3,0,0,1,FR_NAQ_79,24,1,11
2020-03-26,4,0,0,0,FR_NAQ_79,28,1,11
2020-03-27,2,0,1,0,FR_NAQ_79,30,2,11
2020-03-28,2,0,0,1,FR_NAQ_79,32,2,12
2020-03-29,6,3,0,1,FR_NAQ_79,38,2,13
2020-03-30,4,0,0,4,FR_NAQ_79,42,2,17
2020-03-31,4,2,0,1,FR_NAQ_79,46,2,18
2020-04-01,6,0,0,3,FR_NAQ_79,52,2,21
2020-04-02,4,0,3,5,FR_NAQ_79,56,5,26
2020-04-03,2,1,1,2,FR_NAQ_79,58,6,28
2020-04-04,1,0,2,2,FR_NAQ_79,59,8,30
2020-04-05,2,0,0,0,FR_NAQ_79,61,8,30
2020-04-06,3,1,0,1,FR_NAQ_79,64,8,31
2020-04-07,7,0,0,3,FR_NAQ_79,71,8,34
2020-04-08,5,1,1,3,FR_NAQ_79,76,9,37
2020-04-09,4,1,0,1,FR_NAQ_79,80,9,38
2020-04-10,3,2,0,2,FR_NAQ_79,83,9,40
2020-04-11,1,0,0,1,FR_NAQ_79,84,9,41
2020-04-12,1,0,1,3,FR_NAQ_79,85,10,44
2020-04-13,2,2,0,0,FR_NAQ_79,87,10,44
2020-04-14,2,0,0,1,FR_NAQ_79,89,10,45
2020-04-15,3,0,2,4,FR_NAQ_79,92,12,49
2020-04-16,2,0,0,1,FR_NAQ_79,94,12,50
2020-04-17,2,0,0,1,FR_NAQ_79,96,12,51
2020-04-18,1,0,0,0,FR_NAQ_79,97,12,51
2020-04-19,0,0,1,0,FR_NAQ_79,97,13,51
2020-04-20,0,0,0,0,FR_NAQ_79,97,13,51
2020-04-21,1,0,1,2,FR_NAQ_79,98,14,53
2020-04-22,1,0,0,3,FR_NAQ_79,99,14,56
2020-04-23,0,1,0,2,FR_NAQ_79,99,14,58
2020-04-24,0,0,0,1,FR_NAQ_79,99,14,59
2020-04-25,2,0,0,0,FR_NAQ_79,101,14,59
2020-04-26,2,1,0,0,FR_NAQ_79,103,14,59
2020-04-27,1,0,1,1,FR_NAQ_79,104,15,60
2020-04-28,1,0,0,0,FR_NAQ_79,105,15,60
2020-04-29,0,0,1,0,FR_NAQ_79,105,16,60
2020-04-30,1,0,1,5,FR_NAQ_79,106,17,65
2020-05-01,0,0,0,2,FR_NAQ_79,106,17,67
2020-05-02,1,0,2,0,FR_NAQ_79,107,19,67
2020-05-03,0,0,0,0,FR_NAQ_79,107,19,67
2020-05-04,0,0,0,0,FR_NAQ_79,107,19,67
2020-05-05,1,0,0,0,FR_NAQ_79,108,19,67
2020-05-06,0,0,0,1,FR_NAQ_79,108,19,68
2020-05-07,0,0,0,2,FR_NAQ_79,108,19,70
2020-05-08,0,0,0,0,FR_NAQ_79,108,19,70
2020-05-09,0,0,0,1,FR_NAQ_79,108,19,71
2020-05-10,0,0,0,0,FR_NAQ_79,108,19,71
2020-05-11,1,0,0,0,FR_NAQ_79,109,19,71
2020-05-12,0,0,0,1,FR_NAQ_79,109,19,72
2020-05-13,0,0,0,2,FR_NAQ_79,109,19,74
2020-05-14,1,0,0,1,FR_NAQ_79,110,19,75
2020-05-15,0,0,0,0,FR_NAQ_79,110,19,75
2020-05-16,0,0,0,1,FR_NAQ_79,110,19,76
2020-05-17,1,0,1,0,FR_NAQ_79,111,20,76
2020-05-18,0,0,0,0,FR_NAQ_79,111,20,76
2020-05-19,0,0,0,0,FR_NAQ_79,111,20,76
2020-05-20,0,0,0,0,FR_NAQ_79,111,20,76
2020-05-21,1,0,0,0,FR_NAQ_79,112,20,76
2020-05-22,1,0,0,0,FR_NAQ_79,113,20,76
2020-05-23,0,0,0,0,FR_NAQ_79,113,20,76
2020-05-24,1,0,0,0,FR_NAQ_79,114,20,76
2020-05-25,0,0,0,0,FR_NAQ_79,114,20,76
2020-05-26,0,0,0,1,FR_NAQ_79,114,20,77
2020-05-27,0,0,0,1,FR_NAQ_79,114,20,78
2020-05-28,0,0,0,1,FR_NAQ_79,114,20,79
2020-05-29,0,0,0,2,FR_NAQ_79,114,20,81
2020-05-30,0,0,0,0,FR_NAQ_79,114,20,81
2020-05-31,1,0,1,0,FR_NAQ_79,115,21,81
2020-06-01,0,0,0,0,FR_NAQ_79,115,21,81
2020-06-02,0,0,0,3,FR_NAQ_79,115,21,84
2020-06-03,0,0,0,0,FR_NAQ_79,115,21,84
2020-06-04,0,0,0,0,FR_NAQ_79,115,21,84
2020-06-05,0,0,0,1,FR_NAQ_79,115,21,85
2020-06-06,0,0,0,0,FR_NAQ_79,115,21,85
2020-06-07,0,0,0,0,FR_NAQ_79,115,21,85
2020-06-08,1,0,0,0,FR_NAQ_79,116,21,85
2020-06-09,0,0,0,0,FR_NAQ_79,116,21,85
2020-06-10,0,0,0,0,FR_NAQ_79,116,21,85
2020-06-11,0,0,0,0,FR_NAQ_79,116,21,85
2020-06-12,0,0,0,0,FR_NAQ_79,116,21,85
2020-06-13,0,0,0,1,FR_NAQ_79,116,21,86
2020-06-14,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-15,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-16,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-17,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-18,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-19,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-20,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-21,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-22,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-23,0,0,0,0,FR_NAQ_79,116,21,86
2020-06-24,0,0,0,0,FR_NAQ_79,116,21,86
2020-03-19,29,7,1,3,FR_HDF_80,29,1,3
2020-03-20,26,8,1,4,FR_HDF_80,55,2,7
2020-03-21,29,5,5,5,FR_HDF_80,84,7,12
2020-03-22,18,4,0,0,FR_HDF_80,102,7,12
2020-03-23,14,2,1,1,FR_HDF_80,116,8,13
2020-03-24,24,3,4,6,FR_HDF_80,140,12,19
2020-03-25,34,4,3,11,FR_HDF_80,174,15,30
2020-03-26,19,6,4,8,FR_HDF_80,193,19,38
2020-03-27,17,1,2,6,FR_HDF_80,210,21,44
2020-03-28,57,7,4,15,FR_HDF_80,267,25,59
2020-03-29,35,5,5,9,FR_HDF_80,302,30,68
2020-03-30,28,9,5,8,FR_HDF_80,330,35,76
2020-03-31,47,9,9,25,FR_HDF_80,377,44,101
2020-04-01,24,3,3,3,FR_HDF_80,401,47,104
2020-04-02,32,4,1,9,FR_HDF_80,433,48,113
2020-04-03,58,4,6,13,FR_HDF_80,491,54,126
2020-04-04,60,10,14,34,FR_HDF_80,551,68,160
2020-04-05,24,5,8,1,FR_HDF_80,575,76,161
2020-04-06,29,3,13,2,FR_HDF_80,604,89,163
2020-04-07,22,5,6,29,FR_HDF_80,626,95,192
2020-04-08,25,4,6,17,FR_HDF_80,651,101,209
2020-04-09,24,6,3,9,FR_HDF_80,675,104,218
2020-04-10,23,2,6,23,FR_HDF_80,698,110,241
2020-04-11,42,6,8,40,FR_HDF_80,740,118,281
2020-04-12,12,0,4,11,FR_HDF_80,752,122,292
2020-04-13,21,2,4,4,FR_HDF_80,773,126,296
2020-04-14,23,4,3,14,FR_HDF_80,796,129,310
2020-04-15,13,2,5,17,FR_HDF_80,809,134,327
2020-04-16,16,1,2,15,FR_HDF_80,825,136,342
2020-04-17,29,0,3,26,FR_HDF_80,854,139,368
2020-04-18,10,2,6,8,FR_HDF_80,864,145,376
2020-04-19,12,1,3,4,FR_HDF_80,876,148,380
2020-04-20,7,0,3,10,FR_HDF_80,883,151,390
2020-04-21,11,1,1,25,FR_HDF_80,894,152,415
2020-04-22,29,2,7,19,FR_HDF_80,923,159,434
2020-04-23,16,2,2,16,FR_HDF_80,939,161,450
2020-04-24,10,2,3,24,FR_HDF_80,949,164,474
2020-04-25,15,2,2,11,FR_HDF_80,964,166,485
2020-04-26,7,4,2,0,FR_HDF_80,971,168,485
2020-04-27,9,0,4,2,FR_HDF_80,980,172,487
2020-04-28,9,0,3,17,FR_HDF_80,989,175,504
2020-04-29,3,1,0,17,FR_HDF_80,992,175,521
2020-04-30,7,1,2,8,FR_HDF_80,999,177,529
2020-05-01,3,1,1,12,FR_HDF_80,1002,178,541
2020-05-02,2,0,1,6,FR_HDF_80,1004,179,547
2020-05-03,3,0,3,1,FR_HDF_80,1007,182,548
2020-05-04,3,0,1,5,FR_HDF_80,1010,183,553
2020-05-05,11,0,3,11,FR_HDF_80,1021,186,564
2020-05-06,8,2,1,10,FR_HDF_80,1029,187,574
2020-05-07,3,3,5,11,FR_HDF_80,1032,192,585
2020-05-08,4,0,1,2,FR_HDF_80,1036,193,587
2020-05-09,2,0,1,6,FR_HDF_80,1038,194,593
2020-05-10,1,1,2,1,FR_HDF_80,1039,196,594
2020-05-11,6,2,3,6,FR_HDF_80,1045,199,600
2020-05-12,2,3,0,8,FR_HDF_80,1047,199,608
2020-05-13,1,0,2,3,FR_HDF_80,1048,201,611
2020-05-14,3,1,1,15,FR_HDF_80,1051,202,626
2020-05-15,1,0,0,7,FR_HDF_80,1052,202,633
2020-05-16,7,2,1,6,FR_HDF_80,1059,203,639
2020-05-17,0,0,2,2,FR_HDF_80,1059,205,641
2020-05-18,0,0,1,7,FR_HDF_80,1059,206,648
2020-05-19,1,1,1,8,FR_HDF_80,1060,207,656
2020-05-20,0,0,2,8,FR_HDF_80,1060,209,664
2020-05-21,0,0,0,10,FR_HDF_80,1060,209,674
2020-05-22,1,0,0,0,FR_HDF_80,1061,209,674
2020-05-23,2,0,0,1,FR_HDF_80,1063,209,675
2020-05-24,0,0,0,0,FR_HDF_80,1063,209,675
2020-05-25,3,1,4,7,FR_HDF_80,1066,213,682
2020-05-26,0,0,0,12,FR_HDF_80,1066,213,694
2020-05-27,0,0,1,1,FR_HDF_80,1066,214,695
2020-05-28,0,0,2,0,FR_HDF_80,1066,216,695
2020-05-29,2,0,0,4,FR_HDF_80,1068,216,699
2020-05-30,1,1,0,1,FR_HDF_80,1069,216,700
2020-05-31,1,0,2,4,FR_HDF_80,1070,218,704
2020-06-01,0,0,0,0,FR_HDF_80,1070,218,704
2020-06-02,0,0,0,1,FR_HDF_80,1070,218,705
2020-06-03,2,0,1,1,FR_HDF_80,1072,219,706
2020-06-04,1,0,0,1,FR_HDF_80,1073,219,707
2020-06-05,0,0,0,6,FR_HDF_80,1073,219,713
2020-06-06,0,0,0,2,FR_HDF_80,1073,219,715
2020-06-07,0,0,0,0,FR_HDF_80,1073,219,715
2020-06-08,0,0,0,3,FR_HDF_80,1073,219,718
2020-06-09,2,0,0,1,FR_HDF_80,1075,219,719
2020-06-10,1,0,1,11,FR_HDF_80,1076,220,730
2020-06-11,1,0,0,1,FR_HDF_80,1077,220,731
2020-06-12,0,2,0,3,FR_HDF_80,1077,220,734
2020-06-13,0,0,0,7,FR_HDF_80,1077,220,741
2020-06-14,0,0,0,0,FR_HDF_80,1077,220,741
2020-06-15,1,0,0,3,FR_HDF_80,1078,220,744
2020-06-16,0,0,1,3,FR_HDF_80,1078,221,747
2020-06-17,0,0,1,0,FR_HDF_80,1078,222,747
2020-06-18,0,0,1,0,FR_HDF_80,1078,223,747
2020-06-19,0,0,0,2,FR_HDF_80,1078,223,749
2020-06-20,0,0,0,0,FR_HDF_80,1078,223,749
2020-06-21,0,0,0,0,FR_HDF_80,1078,223,749
2020-06-22,0,0,0,1,FR_HDF_80,1078,223,750
2020-06-23,1,0,0,0,FR_HDF_80,1079,223,750
2020-06-24,0,0,0,0,FR_HDF_80,1079,223,750
2020-03-19,2,1,0,0,FR_OCC_81,2,0,0
2020-03-20,3,0,0,2,FR_OCC_81,5,0,2
2020-03-21,1,0,1,0,FR_OCC_81,6,1,2
2020-03-22,2,0,0,1,FR_OCC_81,8,1,3
2020-03-23,0,2,0,0,FR_OCC_81,8,1,3
2020-03-24,1,0,0,0,FR_OCC_81,9,1,3
2020-03-25,8,4,0,1,FR_OCC_81,17,1,4
2020-03-26,10,3,0,3,FR_OCC_81,27,1,7
2020-03-27,4,2,0,2,FR_OCC_81,31,1,9
2020-03-28,5,2,0,0,FR_OCC_81,36,1,9
2020-03-29,7,4,0,0,FR_OCC_81,43,1,9
2020-03-30,5,1,1,3,FR_OCC_81,48,2,12
2020-03-31,5,0,0,1,FR_OCC_81,53,2,13
2020-04-01,11,3,1,1,FR_OCC_81,64,3,14
2020-04-02,10,5,0,5,FR_OCC_81,74,3,19
2020-04-03,4,0,0,1,FR_OCC_81,78,3,20
2020-04-04,2,1,0,1,FR_OCC_81,80,3,21
2020-04-05,3,2,1,2,FR_OCC_81,83,4,23
2020-04-06,3,2,1,7,FR_OCC_81,86,5,30
2020-04-07,10,4,0,7,FR_OCC_81,96,5,37
2020-04-08,3,1,1,2,FR_OCC_81,99,6,39
2020-04-09,4,1,1,7,FR_OCC_81,103,7,46
2020-04-10,2,1,2,6,FR_OCC_81,105,9,52
2020-04-11,2,0,1,4,FR_OCC_81,107,10,56
2020-04-12,2,0,0,0,FR_OCC_81,109,10,56
2020-04-13,3,1,1,1,FR_OCC_81,112,11,57
2020-04-14,3,1,2,2,FR_OCC_81,115,13,59
2020-04-15,3,0,1,4,FR_OCC_81,118,14,63
2020-04-16,2,0,1,0,FR_OCC_81,120,15,63
2020-04-17,1,0,0,0,FR_OCC_81,121,15,63
2020-04-18,2,0,0,2,FR_OCC_81,123,15,65
2020-04-19,0,0,0,0,FR_OCC_81,123,15,65
2020-04-20,0,0,2,2,FR_OCC_81,123,17,67
2020-04-21,0,1,0,2,FR_OCC_81,123,17,69
2020-04-22,1,0,0,1,FR_OCC_81,124,17,70
2020-04-23,0,0,0,1,FR_OCC_81,124,17,71
2020-04-24,2,0,1,2,FR_OCC_81,126,18,73
2020-04-25,1,0,0,0,FR_OCC_81,127,18,73
2020-04-26,0,0,0,0,FR_OCC_81,127,18,73
2020-04-27,4,0,1,2,FR_OCC_81,131,19,75
2020-04-28,3,1,0,2,FR_OCC_81,134,19,77
2020-04-29,1,0,0,1,FR_OCC_81,135,19,78
2020-04-30,6,0,0,0,FR_OCC_81,141,19,78
2020-05-01,0,1,0,9,FR_OCC_81,141,19,87
2020-05-02,1,0,1,0,FR_OCC_81,142,20,87
2020-05-03,0,0,0,0,FR_OCC_81,142,20,87
2020-05-04,0,0,0,1,FR_OCC_81,142,20,88
2020-05-05,0,0,1,2,FR_OCC_81,142,21,90
2020-05-06,1,0,0,8,FR_OCC_81,143,21,98
2020-05-07,0,0,0,1,FR_OCC_81,143,21,99
2020-05-08,0,0,0,0,FR_OCC_81,143,21,99
2020-05-09,3,0,0,0,FR_OCC_81,146,21,99
2020-05-10,1,0,0,1,FR_OCC_81,147,21,100
2020-05-11,0,0,0,1,FR_OCC_81,147,21,101
2020-05-12,5,0,1,1,FR_OCC_81,152,22,102
2020-05-13,1,0,0,1,FR_OCC_81,153,22,103
2020-05-14,0,0,0,3,FR_OCC_81,153,22,106
2020-05-15,0,0,0,2,FR_OCC_81,153,22,108
2020-05-16,0,0,0,0,FR_OCC_81,153,22,108
2020-05-17,0,0,0,1,FR_OCC_81,153,22,109
2020-05-18,0,0,0,0,FR_OCC_81,153,22,109
2020-05-19,0,0,0,0,FR_OCC_81,153,22,109
2020-05-20,0,0,0,0,FR_OCC_81,153,22,109
2020-05-21,0,0,0,1,FR_OCC_81,153,22,110
2020-05-22,0,0,0,0,FR_OCC_81,153,22,110
2020-05-23,1,0,0,1,FR_OCC_81,154,22,111
2020-05-24,0,0,0,0,FR_OCC_81,154,22,111
2020-05-25,0,0,0,0,FR_OCC_81,154,22,111
2020-05-26,0,0,0,6,FR_OCC_81,154,22,117
2020-05-27,0,0,0,2,FR_OCC_81,154,22,119
2020-05-28,0,0,0,0,FR_OCC_81,154,22,119
2020-05-29,0,0,0,1,FR_OCC_81,154,22,120
2020-05-30,0,0,0,0,FR_OCC_81,154,22,120
2020-05-31,0,0,0,0,FR_OCC_81,154,22,120
2020-06-01,0,0,0,0,FR_OCC_81,154,22,120
2020-06-02,0,0,0,1,FR_OCC_81,154,22,121
2020-06-03,0,0,0,2,FR_OCC_81,154,22,123
2020-06-04,0,0,0,4,FR_OCC_81,154,22,127
2020-06-05,0,0,0,0,FR_OCC_81,154,22,127
2020-06-06,0,0,0,0,FR_OCC_81,154,22,127
2020-06-07,0,0,0,0,FR_OCC_81,154,22,127
2020-06-08,0,0,0,0,FR_OCC_81,154,22,127
2020-06-09,0,0,1,0,FR_OCC_81,154,23,127
2020-06-10,1,1,0,0,FR_OCC_81,155,23,127
2020-06-11,0,0,0,0,FR_OCC_81,155,23,127
2020-06-12,0,0,0,0,FR_OCC_81,155,23,127
2020-06-13,0,0,0,0,FR_OCC_81,155,23,127
2020-06-14,0,0,0,0,FR_OCC_81,155,23,127
2020-06-15,0,0,0,0,FR_OCC_81,155,23,127
2020-06-16,0,0,0,0,FR_OCC_81,155,23,127
2020-06-17,0,0,0,0,FR_OCC_81,155,23,127
2020-06-18,0,0,0,2,FR_OCC_81,155,23,129
2020-06-19,0,0,0,0,FR_OCC_81,155,23,129
2020-06-20,0,0,0,0,FR_OCC_81,155,23,129
2020-06-21,0,0,0,0,FR_OCC_81,155,23,129
2020-06-22,0,0,0,0,FR_OCC_81,155,23,129
2020-06-23,0,0,0,0,FR_OCC_81,155,23,129
2020-06-24,0,0,0,0,FR_OCC_81,155,23,129
2020-03-19,0,0,0,0,FR_OCC_82,0,0,0
2020-03-20,0,0,0,0,FR_OCC_82,0,0,0
2020-03-21,2,1,0,0,FR_OCC_82,2,0,0
2020-03-22,1,1,0,0,FR_OCC_82,3,0,0
2020-03-23,0,0,0,1,FR_OCC_82,3,0,1
2020-03-24,1,0,0,1,FR_OCC_82,4,0,2
2020-03-25,0,0,0,0,FR_OCC_82,4,0,2
2020-03-26,0,0,0,0,FR_OCC_82,4,0,2
2020-03-27,1,0,0,0,FR_OCC_82,5,0,2
2020-03-28,0,0,0,0,FR_OCC_82,5,0,2
2020-03-29,0,0,0,0,FR_OCC_82,5,0,2
