latitude,longitude,altitude,precision,globe,area,elevation,key
37.79,-89.38,,,http://www.wikidata.org/entity/Q2,1561,,US_IL_17077
39.01,-88.15,,,http://www.wikidata.org/entity/Q2,1290,,US_IL_17079
38.3,-88.92,,,http://www.wikidata.org/entity/Q2,1512,,US_IL_17081
39.09,-90.36,,,http://www.wikidata.org/entity/Q2,976,,US_IL_17083
42.36,-90.21,,,http://www.wikidata.org/entity/Q2,1602,,US_IL_17085
37.46,-88.87,,,http://www.wikidata.org/entity/Q2,904,,US_IL_17087
41.95,-88.433333,,0.016666667,http://www.wikidata.org/entity/Q2,1357,,US_IL_17089
41.14,-87.86,,,http://www.wikidata.org/entity/Q2,1765,,US_IL_17091
41.59,-88.43,,,http://www.wikidata.org/entity/Q2,836,,US_IL_17093
40.93,-90.21,,,http://www.wikidata.org/entity/Q2,1864,,US_IL_17095
42.43,-87.78,,,http://www.wikidata.org/entity/Q2,3543,,US_IL_17097
41.345556,-88.8425,,1E-05,http://www.wikidata.org/entity/Q2,2973,,US_IL_17099
38.72,-87.73,,,http://www.wikidata.org/entity/Q2,968,,US_IL_17101
41.75,-89.3,,0.0166667,http://www.wikidata.org/entity/Q2,1889,,US_IL_17103
40.89,-88.56,,,http://www.wikidata.org/entity/Q2,2708,,US_IL_17105
40.13,-89.36,,,http://www.wikidata.org/entity/Q2,1603,,US_IL_17107
40.46,-90.68,,,http://www.wikidata.org/entity/Q2,1528,,US_IL_17109
42.32,-88.45,,,http://www.wikidata.org/entity/Q2,1563,,US_IL_17111
40.49,-88.85,,,http://www.wikidata.org/entity/Q2,3072,,US_IL_17113
39.86,-88.96,,,http://www.wikidata.org/entity/Q2,1516,,US_IL_17115
39.26,-89.92,,,http://www.wikidata.org/entity/Q2,2247,,US_IL_17117
38.83,-89.91,,,http://www.wikidata.org/entity/Q2,1918,,US_IL_17119
38.65,-88.92,,,http://www.wikidata.org/entity/Q2,1481,,US_IL_17121
41.03,-89.34,,,http://www.wikidata.org/entity/Q2,1032,,US_IL_17123
40.24,-89.91,,,http://www.wikidata.org/entity/Q2,1459,,US_IL_17125
37.22,-88.71,,,http://www.wikidata.org/entity/Q2,627,,US_IL_17127
40.03,-89.8,,,http://www.wikidata.org/entity/Q2,817,,US_IL_17129
41.2,-90.74,,,http://www.wikidata.org/entity/Q2,1453,,US_IL_17131
38.28,-90.18,,,http://www.wikidata.org/entity/Q2,1030,,US_IL_17133
39.23,-89.48,,,http://www.wikidata.org/entity/Q2,1838,,US_IL_17135
39.71,-90.2,,,http://www.wikidata.org/entity/Q2,1482,,US_IL_17137
39.64,-88.62,,,http://www.wikidata.org/entity/Q2,892,,US_IL_17139
42.04,-89.32,,,http://www.wikidata.org/entity/Q2,1977,,US_IL_17141
40.79,-89.76,,,http://www.wikidata.org/entity/Q2,1634,,US_IL_17143
38.09,-89.37,,,http://www.wikidata.org/entity/Q2,1157,,US_IL_17145
40.01,-88.59,,,http://www.wikidata.org/entity/Q2,1140,,US_IL_17147
39.62,-90.89,,,http://www.wikidata.org/entity/Q2,2199,,US_IL_17149
37.41,-88.57,,,http://www.wikidata.org/entity/Q2,970,,US_IL_17151
37.23,-89.13,,,http://www.wikidata.org/entity/Q2,527,,US_IL_17153
41.2,-89.28,,,http://www.wikidata.org/entity/Q2,446,,US_IL_17155
38.05,-89.82,,,http://www.wikidata.org/entity/Q2,1547,,US_IL_17157
38.71,-88.09,,,http://www.wikidata.org/entity/Q2,938,,US_IL_17159
41.47,-90.57,,,http://www.wikidata.org/entity/Q2,1168,,US_IL_17161
38.47,-89.93,,,http://www.wikidata.org/entity/Q2,1746,,US_IL_17163
37.75,-88.54,,,http://www.wikidata.org/entity/Q2,1002,,US_IL_17165
39.76,-89.66,,,http://www.wikidata.org/entity/Q2,2271,,US_IL_17167
40.16,-90.61,,,http://www.wikidata.org/entity/Q2,1143,,US_IL_17169
39.65,-90.48,,,http://www.wikidata.org/entity/Q2,655,,US_IL_17171
39.39,-88.81,,,http://www.wikidata.org/entity/Q2,1989,,US_IL_17173
41.09,-89.79,,,http://www.wikidata.org/entity/Q2,746,,US_IL_17175
42.35,-89.67,,,http://www.wikidata.org/entity/Q2,1463,,US_IL_17177
40.51,-89.51,,,http://www.wikidata.org/entity/Q2,1704,,US_IL_17179
37.47,-89.26,,,http://www.wikidata.org/entity/Q2,1093,,US_IL_17181
40.18,-87.74,,,http://www.wikidata.org/entity/Q2,2337,,US_IL_17183
38.44,-87.84,,,http://www.wikidata.org/entity/Q2,228,,US_IL_17185
40.85,-90.61,,,http://www.wikidata.org/entity/Q2,543,,US_IL_17187
38.35,-89.42,,,http://www.wikidata.org/entity/Q2,1461,,US_IL_17189
38.43,-88.42,,,http://www.wikidata.org/entity/Q2,715,,US_IL_17191
38.09,-88.18,,,http://www.wikidata.org/entity/Q2,502,,US_IL_17193
41.75,-89.91,,,http://www.wikidata.org/entity/Q2,697,,US_IL_17195
41.44,-87.98,,,http://www.wikidata.org/entity/Q2,849,,US_IL_17197
37.73,-88.93,,,http://www.wikidata.org/entity/Q2,444,,US_IL_17199
42.33,-89.16,,,http://www.wikidata.org/entity/Q2,519,,US_IL_17201
40.79,-89.21,,,http://www.wikidata.org/entity/Q2,543,,US_IL_17203
39.933333,-86.216667,,0.016666667,http://www.wikidata.org/entity/Q2,94321,210,US_IN
40.75,-84.94,,,http://www.wikidata.org/entity/Q2,880,,US_IN_18001
41.09,-85.06,,,http://www.wikidata.org/entity/Q2,1710,,US_IN_18003
39.21,-85.9,,,http://www.wikidata.org/entity/Q2,1060,,US_IN_18005
40.61,-87.31,,,http://www.wikidata.org/entity/Q2,1053,,US_IN_18007
40.47,-85.32,,,http://www.wikidata.org/entity/Q2,428,,US_IN_18009
40.05,-86.47,,,http://www.wikidata.org/entity/Q2,1096,,US_IN_18011
39.2,-86.23,,,http://www.wikidata.org/entity/Q2,820,,US_IN_18013
40.58,-86.56,,,http://www.wikidata.org/entity/Q2,971,,US_IN_18015
40.76,-86.35,,,http://www.wikidata.org/entity/Q2,1075,,US_IN_18017
38.48,-85.72,,,http://www.wikidata.org/entity/Q2,974,,US_IN_18019
39.4,-87.11,,,http://www.wikidata.org/entity/Q2,933,,US_IN_18021
40.3,-86.48,,,http://www.wikidata.org/entity/Q2,1050,,US_IN_18023
38.29,-86.46,,,http://www.wikidata.org/entity/Q2,800,,US_IN_18025
38.7,-87.08,,,http://www.wikidata.org/entity/Q2,1131,,US_IN_18027
39.15,-84.98,,,http://www.wikidata.org/entity/Q2,795,,US_IN_18029
39.3,-85.5,,0.0166667,http://www.wikidata.org/entity/Q2,967,,US_IN_18031
41.366944,-85.058889,,1E-05,http://www.wikidata.org/entity/Q2,942,,US_IN_18033
40.23,-85.4,,,http://www.wikidata.org/entity/Q2,1025,,US_IN_18035
38.36,-86.88,,,http://www.wikidata.org/entity/Q2,1127,,US_IN_18037
41.6,-85.86,,,http://www.wikidata.org/entity/Q2,1212,,US_IN_18039
39.64,-85.18,,,http://www.wikidata.org/entity/Q2,557,,US_IN_18041
38.32,-85.9,,,http://www.wikidata.org/entity/Q2,384,,US_IN_18043
40.12,-87.24,,,http://www.wikidata.org/entity/Q2,1031,,US_IN_18045
39.42,-85.06,,,http://www.wikidata.org/entity/Q2,1014,,US_IN_18047
41.04,-86.26,,,http://www.wikidata.org/entity/Q2,962,,US_IN_18049
38.31,-87.58,,,http://www.wikidata.org/entity/Q2,1293,,US_IN_18051
40.52,-85.65,,,http://www.wikidata.org/entity/Q2,1074,,US_IN_18053
39.04,-86.97,,,http://www.wikidata.org/entity/Q2,1414,,US_IN_18055
40.07,-86.05,,,http://www.wikidata.org/entity/Q2,1043,,US_IN_18057
39.82,-85.77,,,http://www.wikidata.org/entity/Q2,794,,US_IN_18059
38.2,-86.12,,,http://www.wikidata.org/entity/Q2,1261,,US_IN_18061
39.77,-86.51,,,http://www.wikidata.org/entity/Q2,1059,,US_IN_18063
39.93,-85.4,,,http://www.wikidata.org/entity/Q2,1023,,US_IN_18065
40.48,-86.12,,,http://www.wikidata.org/entity/Q2,761,,US_IN_18067
40.83,-85.49,,,http://www.wikidata.org/entity/Q2,1005,,US_IN_18069
38.91,-86.04,,,http://www.wikidata.org/entity/Q2,1331,,US_IN_18071
41.03,-87.12,,,http://www.wikidata.org/entity/Q2,1454,696,US_IN_18073
40.43,-85.01,,,http://www.wikidata.org/entity/Q2,994,,US_IN_18075
38.79,-85.44,,,http://www.wikidata.org/entity/Q2,940,,US_IN_18077
39,-85.63,,,http://www.wikidata.org/entity/Q2,980,,US_IN_18079
39.49,-86.1,,,http://www.wikidata.org/entity/Q2,833,,US_IN_18081
38.69,-87.42,,,http://www.wikidata.org/entity/Q2,1357,,US_IN_18083
41.24,-85.86,,,http://www.wikidata.org/entity/Q2,1436,,US_IN_18085
41.641667,-85.416667,,,http://www.wikidata.org/entity/Q2,1002,,US_IN_18087
41.48,-87.38,,,http://www.wikidata.org/entity/Q2,1622,663,US_IN_18089
41.6,-86.716667,,0.016666667,http://www.wikidata.org/entity/Q2,1588,778,US_IN_18091
38.84,-86.49,,,http://www.wikidata.org/entity/Q2,1171,502,US_IN_18093
40.16,-85.72,,,http://www.wikidata.org/entity/Q2,1173,,US_IN_18095
39.78,-86.14,,,http://www.wikidata.org/entity/Q2,1044,,US_IN_18097
41.33,-86.26,,,http://www.wikidata.org/entity/Q2,1165,,US_IN_18099
38.71,-86.8,,,http://www.wikidata.org/entity/Q2,882,,US_IN_18101
40.77,-86.05,,,http://www.wikidata.org/entity/Q2,977,,US_IN_18103
39.16,-86.52,,,http://www.wikidata.org/entity/Q2,1065,,US_IN_18105
40.04,-86.89,,,http://www.wikidata.org/entity/Q2,1309,,US_IN_18107
39.48,-86.45,,,http://www.wikidata.org/entity/Q2,1060,,US_IN_18109
40.95,-87.4,,0.0166667,http://www.wikidata.org/entity/Q2,1045,692,US_IN_18111
41.4,-85.42,,,http://www.wikidata.org/entity/Q2,1082,,US_IN_18113
38.95,-84.97,,,http://www.wikidata.org/entity/Q2,227,,US_IN_18115
38.54,-86.5,,,http://www.wikidata.org/entity/Q2,1057,,US_IN_18117
39.31,-86.84,,,http://www.wikidata.org/entity/Q2,1004,,US_IN_18119
39.78,-87.21,,,http://www.wikidata.org/entity/Q2,1166,,US_IN_18121
38.08,-86.64,,,http://www.wikidata.org/entity/Q2,1001,,US_IN_18123
38.4,-87.23,,,http://www.wikidata.org/entity/Q2,883,,US_IN_18125
41.51,-87.07,,,http://www.wikidata.org/entity/Q2,1351,843,US_IN_18127
38.02,-87.86,,,http://www.wikidata.org/entity/Q2,1086,,US_IN_18129
41.04,-86.69,,,http://www.wikidata.org/entity/Q2,1126,705,US_IN_18131
39.67,-86.84,,,http://www.wikidata.org/entity/Q2,1250,,US_IN_18133
40.15,-85.01,,,http://www.wikidata.org/entity/Q2,1174,,US_IN_18135
39.1,-85.26,,,http://www.wikidata.org/entity/Q2,1160,,US_IN_18137
39.62,-85.47,,,http://www.wikidata.org/entity/Q2,1058,,US_IN_18139
41.62,-86.29,,,http://www.wikidata.org/entity/Q2,1194,,US_IN_18141
38.69,-85.74,,0.01,http://www.wikidata.org/entity/Q2,499,,US_IN_18143
39.52,-85.79,,,http://www.wikidata.org/entity/Q2,1070,,US_IN_18145
38.01,-87.01,,,http://www.wikidata.org/entity/Q2,1039,,US_IN_18147
41.28,-86.65,,,http://www.wikidata.org/entity/Q2,809,712,US_IN_18149
41.64,-85,,,http://www.wikidata.org/entity/Q2,835,,US_IN_18151
39.09,-87.41,,,http://www.wikidata.org/entity/Q2,1176,,US_IN_18153
38.82,-85.03,,,http://www.wikidata.org/entity/Q2,579,,US_IN_18155
40.39,-86.89,,,http://www.wikidata.org/entity/Q2,1303,,US_IN_18157
40.31,-86.05,,,http://www.wikidata.org/entity/Q2,674,,US_IN_18159
39.62,-84.92,,,http://www.wikidata.org/entity/Q2,420,,US_IN_18161
38.02,-87.58,,,http://www.wikidata.org/entity/Q2,611,,US_IN_18163
39.85,-87.46,,,http://www.wikidata.org/entity/Q2,673,,US_IN_18165
39.43,-87.39,,,http://www.wikidata.org/entity/Q2,410.45,,US_IN_18167
40.85,-85.79,,,http://www.wikidata.org/entity/Q2,420.98,,US_IN_18169
40.35,-87.36,,,http://www.wikidata.org/entity/Q2,949,,US_IN_18171
38.1,-87.27,,,http://www.wikidata.org/entity/Q2,391.05,,US_IN_18173
38.6,-86.11,,,http://www.wikidata.org/entity/Q2,1337,,US_IN_18175
39.86,-85.01,,,http://www.wikidata.org/entity/Q2,1047,,US_IN_18177
40.73,-85.22,,,http://www.wikidata.org/entity/Q2,959,,US_IN_18179
40.75,-86.86,,,http://www.wikidata.org/entity/Q2,1318,,US_IN_18181
41.14,-85.5,,,http://www.wikidata.org/entity/Q2,875,,US_IN_18183
38.5,-98,,0.0166667,http://www.wikidata.org/entity/Q2,213100,600,US_KS
37.8833,-95.2833,,0.0001,http://www.wikidata.org/entity/Q2,1308,,US_KS_20001
38.2,-95.2833,,0.1,http://www.wikidata.org/entity/Q2,1513,,US_KS_20003
39.5333,-95.3,,0.0001,http://www.wikidata.org/entity/Q2,1127,,US_KS_20005
37.093333,-98.945,,0.00027777778,http://www.wikidata.org/entity/Q2,2943,,US_KS_20007
38.4667,-98.7667,,0.0001,http://www.wikidata.org/entity/Q2,2332,,US_KS_20009
37.85,-94.85,,0.01,http://www.wikidata.org/entity/Q2,1655,,US_KS_20011
39.8,-95.5833,,0.1,http://www.wikidata.org/entity/Q2,1482,,US_KS_20013
37.7833,-96.8333,,0.0001,http://www.wikidata.org/entity/Q2,3746,,US_KS_20015
38.3,-96.5833,,0.1,http://www.wikidata.org/entity/Q2,2015,,US_KS_20017
37.15,-96.2333,,0.01,http://www.wikidata.org/entity/Q2,1670,,US_KS_20019
37.1667,-94.85,,0.0001,http://www.wikidata.org/entity/Q2,1531,,US_KS_20021
39.8,-101.8,,0.1,http://www.wikidata.org/entity/Q2,2644,,US_KS_20023
37.2333,-99.8333,,0.0001,http://www.wikidata.org/entity/Q2,2531,,US_KS_20025
39.35,-97.1667,,0.01,http://www.wikidata.org/entity/Q2,1698,,US_KS_20027
39.57,-97.66,,0.00027777778,http://www.wikidata.org/entity/Q2,1861,,US_KS_20029
38.19,-95.75,,0.00027777778,http://www.wikidata.org/entity/Q2,1695,,US_KS_20031
37.1833,-99.2667,,0.0001,http://www.wikidata.org/entity/Q2,2045,,US_KS_20033
37.25,-96.98,,0.00027777778,http://www.wikidata.org/entity/Q2,2933,,US_KS_20035
37.5167,-94.85,,0.0001,http://www.wikidata.org/entity/Q2,1541,,US_KS_20037
39.8,-100.467,,0.1,http://www.wikidata.org/entity/Q2,2316,,US_KS_20039
38.8833,-97.1667,,0.0001,http://www.wikidata.org/entity/Q2,2207,,US_KS_20041
39.854444,-94.971667,,0.00027777778,http://www.wikidata.org/entity/Q2,1028,,US_KS_20043
38.8667,-95.2333,,0.0001,http://www.wikidata.org/entity/Q2,1229,,US_KS_20045
37.8833,-99.2667,,0.0001,http://www.wikidata.org/entity/Q2,1611,,US_KS_20047
37.45,-96.2333,,0.01,http://www.wikidata.org/entity/Q2,1684,,US_KS_20049
38.9167,-99.3167,,0.0001,http://www.wikidata.org/entity/Q2,2332,,US_KS_20051
38.654444,-98.212778,,0.00027777778,http://www.wikidata.org/entity/Q2,1874,,US_KS_20053
37.960556,-100.85583,,0.00027777778,http://www.wikidata.org/entity/Q2,3374,,US_KS_20055
37.7,-99.9,,0.1,http://www.wikidata.org/entity/Q2,2847,,US_KS_20057
38.5833,-95.2833,,0.0001,http://www.wikidata.org/entity/Q2,1494,,US_KS_20059
38.908611,-96.752222,,0.00027777778,http://www.wikidata.org/entity/Q2,1047,,US_KS_20061
38.92,-100.49667,,0.00027777778,http://www.wikidata.org/entity/Q2,2775,,US_KS_20063
39.35,-99.8833,,0.01,http://www.wikidata.org/entity/Q2,2328,,US_KS_20065
37.5833,-101.333,,0.0001,http://www.wikidata.org/entity/Q2,1489,,US_KS_20067
37.7333,-100.433,,0.0001,http://www.wikidata.org/entity/Q2,2252,,US_KS_20069
38.4667,-101.833,,0.0001,http://www.wikidata.org/entity/Q2,2015,,US_KS_20071
37.8667,-96.2667,,0.0001,http://www.wikidata.org/entity/Q2,2985,,US_KS_20073
38.0167,-101.667,,0.0001,http://www.wikidata.org/entity/Q2,2584,,US_KS_20075
37.2,-98.0833,,0.1,http://www.wikidata.org/entity/Q2,2080,,US_KS_20077
38.123889,-97.645278,,0.00027777778,http://www.wikidata.org/entity/Q2,1400,,US_KS_20079
37.5667,-100.867,,0.0001,http://www.wikidata.org/entity/Q2,1496,,US_KS_20081
38.043889,-100.17139,,0.00027777778,http://www.wikidata.org/entity/Q2,2228,,US_KS_20083
39.4,-95.8333,,0.1,http://www.wikidata.org/entity/Q2,1704,,US_KS_20085
39.2167,-95.4,,0.0001,http://www.wikidata.org/entity/Q2,1442,,US_KS_20087
39.6125,-97.996667,,0.00027777778,http://www.wikidata.org/entity/Q2,2368,,US_KS_20089
38.8667,-94.8667,,0.0001,http://www.wikidata.org/entity/Q2,1244,,US_KS_20091
38.008056,-101.14833,,0.00027777778,http://www.wikidata.org/entity/Q2,2257,,US_KS_20093
37.520556,-97.871667,,0.00027777778,http://www.wikidata.org/entity/Q2,2245,,US_KS_20095
37.5667,-99.2833,,0.0001,http://www.wikidata.org/entity/Q2,1872,,US_KS_20097
37.104722,-95.450833,,0.00027777778,http://www.wikidata.org/entity/Q2,1692,,US_KS_20099
38.4667,-100.467,,0.0001,http://www.wikidata.org/entity/Q2,1858,,US_KS_20101
39.268611,-95.125556,,0.00027777778,http://www.wikidata.org/entity/Q2,1213,,US_KS_20103
39.05,-98.2,,0.01,http://www.wikidata.org/entity/Q2,1865,,US_KS_20105
38.2167,-94.85,,0.0001,http://www.wikidata.org/entity/Q2,1570,,US_KS_20107
38.9,-101.133,,0.1,http://www.wikidata.org/entity/Q2,2779,,US_KS_20109
38.45,-96.15,,0.01,http://www.wikidata.org/entity/Q2,2215,,US_KS_20111
38.4,-97.6667,,0.1,http://www.wikidata.org/entity/Q2,2334,,US_KS_20113
38.4,-97.15,,0.1,http://www.wikidata.org/entity/Q2,2470,,US_KS_20115
39.8,-96.55,,0.1,http://www.wikidata.org/entity/Q2,2342,,US_KS_20117
37.2333,-100.367,,0.0001,http://www.wikidata.org/entity/Q2,2537,,US_KS_20119
38.5833,-94.85,,0.0001,http://www.wikidata.org/entity/Q2,1528,,US_KS_20121
39.4,-98.2,,0.1,http://www.wikidata.org/entity/Q2,1861,,US_KS_20123
37.2,-95.7333,,0.1,http://www.wikidata.org/entity/Q2,1687,,US_KS_20125
38.7,-96.6333,,0.1,http://www.wikidata.org/entity/Q2,1820,,US_KS_20127
37.2,-101.8,,0.1,http://www.wikidata.org/entity/Q2,1891,,US_KS_20129
39.8,-96.0167,,0.1,http://www.wikidata.org/entity/Q2,1863,,US_KS_20131
37.6825,-95.2975,,0.00027777778,http://www.wikidata.org/entity/Q2,1497,,US_KS_20133
38.458056,-99.6875,,0.00027777778,http://www.wikidata.org/entity/Q2,2784,,US_KS_20135
39.885833,-99.683611,,0.00027777778,http://www.wikidata.org/entity/Q2,2283,,US_KS_20137
38.65,-95.7333,,0.01,http://www.wikidata.org/entity/Q2,1863,,US_KS_20139
39.5325,-98.665,,0.00027777778,http://www.wikidata.org/entity/Q2,2316,,US_KS_20141
39.1333,-97.6667,,0.0001,http://www.wikidata.org/entity/Q2,1870,,US_KS_20143
38.15,-99.2,,0.01,http://www.wikidata.org/entity/Q2,1954,,US_KS_20145
39.8,-99.35,,0.1,http://www.wikidata.org/entity/Q2,2318,,US_KS_20147
39.3333,-96.3,,0.0001,http://www.wikidata.org/entity/Q2,2233,,US_KS_20149
37.656667,-98.74,,0.00027777778,http://www.wikidata.org/entity/Q2,1906,,US_KS_20151
39.703333,-100.81028,,0.00027777778,http://www.wikidata.org/entity/Q2,2771,,US_KS_20153
37.784444,-98.000278,,0.00027777778,http://www.wikidata.org/entity/Q2,3293,,US_KS_20155
39.959444,-97.424444,,0.00027777778,http://www.wikidata.org/entity/Q2,1866,,US_KS_20157
38.35,-98.2,,0.01,http://www.wikidata.org/entity/Q2,1886,,US_KS_20159
39.113056,-96.628056,,0.00027777778,http://www.wikidata.org/entity/Q2,1611,,US_KS_20161
39.451389,-99.101944,,0.00027777778,http://www.wikidata.org/entity/Q2,2319,,US_KS_20163
38.5167,-99.3,,0.0001,http://www.wikidata.org/entity/Q2,1861,,US_KS_20165
38.9167,-98.7667,,0.0001,http://www.wikidata.org/entity/Q2,2328,,US_KS_20167
38.7833,-97.6667,,0.0001,http://www.wikidata.org/entity/Q2,1868,,US_KS_20169
38.4667,-100.9,,0.0001,http://www.wikidata.org/entity/Q2,1859,,US_KS_20171
37.7167,-97.45,,0.0001,http://www.wikidata.org/entity/Q2,2614,,US_KS_20173
37.2,-100.833,,0.1,http://www.wikidata.org/entity/Q2,1659,,US_KS_20175
38.903333,-95.831389,,0.00027777778,http://www.wikidata.org/entity/Q2,1441,,US_KS_20177
39.35,-100.433,,0.01,http://www.wikidata.org/entity/Q2,2322,,US_KS_20179
39.35,-101.717,,0.01,http://www.wikidata.org/entity/Q2,2735,,US_KS_20181
39.8333,-98.75,,0.0001,http://www.wikidata.org/entity/Q2,2322,,US_KS_20183
38.0667,-98.7167,,0.0001,http://www.wikidata.org/entity/Q2,2058,,US_KS_20185
37.5667,-101.783,,0.0001,http://www.wikidata.org/entity/Q2,1761,,US_KS_20187
37.2,-101.3,,0.1,http://www.wikidata.org/entity/Q2,1885,,US_KS_20189
37.2333,-97.4833,,0.0001,http://www.wikidata.org/entity/Q2,3069,,US_KS_20191
39.35,-101.05,,0.01,http://www.wikidata.org/entity/Q2,2784,,US_KS_20193
39.008333,-100.065,,0.00027777778,http://www.wikidata.org/entity/Q2,2328,,US_KS_20195
39.018611,-96.2925,,0.00027777778,http://www.wikidata.org/entity/Q2,2071,,US_KS_20197
38.764444,-101.57583,,0.00027777778,http://www.wikidata.org/entity/Q2,2367,,US_KS_20199
39.8,-97.1,,0.1,http://www.wikidata.org/entity/Q2,2328,,US_KS_20201
38.4667,-101.35,,0.0001,http://www.wikidata.org/entity/Q2,1861,,US_KS_20203
37.5667,-95.7333,,0.0001,http://www.wikidata.org/entity/Q2,1489,,US_KS_20205
37.842778,-95.724444,,0.00027777778,http://www.wikidata.org/entity/Q2,1309,,US_KS_20207
39.063611,-94.818611,,0.00027777778,http://www.wikidata.org/entity/Q2,403,,US_KS_20209
37.5,-85,,1,http://www.wikidata.org/entity/Q2,104659,230,US_KY
37.11,-85.28,,,http://www.wikidata.org/entity/Q2,1068,,US_KY_21001
36.75,-86.19,,,http://www.wikidata.org/entity/Q2,912,,US_KY_21003
38,-84.99,,,http://www.wikidata.org/entity/Q2,529,,US_KY_21005
37.06,-89,,,http://www.wikidata.org/entity/Q2,709,,US_KY_21007
36.96,-85.93,,,http://www.wikidata.org/entity/Q2,1272,,US_KY_21009
38.14,-83.74,,,http://www.wikidata.org/entity/Q2,735,,US_KY_21011
36.74,-83.67,,,http://www.wikidata.org/entity/Q2,936,,US_KY_21013
38.97,-84.73,,,http://www.wikidata.org/entity/Q2,666,,US_KY_21015
38.2,-84.21,,,http://www.wikidata.org/entity/Q2,755,,US_KY_21017
38.36,-82.69,,0.00027777778,http://www.wikidata.org/entity/Q2,419,,US_KY_21019
37.62,-84.87,,,http://www.wikidata.org/entity/Q2,474,,US_KY_21021
38.69,-84.08,,,http://www.wikidata.org/entity/Q2,541,,US_KY_21023
37.52,-83.32,,,http://www.wikidata.org/entity/Q2,1283,,US_KY_21025
37.77,-86.43,,,http://www.wikidata.org/entity/Q2,1517,,US_KY_21027
37.97,-85.7,,,http://www.wikidata.org/entity/Q2,778,,US_KY_21029
37.21,-86.68,,,http://www.wikidata.org/entity/Q2,1118,,US_KY_21031
37.15,-87.87,,,http://www.wikidata.org/entity/Q2,902,,US_KY_21033
36.62,-88.27,,,http://www.wikidata.org/entity/Q2,1064,,US_KY_21035
38.95,-84.38,,,http://www.wikidata.org/entity/Q2,413,,US_KY_21037
36.85,-88.98,,,http://www.wikidata.org/entity/Q2,515,,US_KY_21039
38.67,-85.13,,,http://www.wikidata.org/entity/Q2,356,,US_KY_21041
38.33,-83.05,,,http://www.wikidata.org/entity/Q2,1067,,US_KY_21043
37.32,-84.93,,,http://www.wikidata.org/entity/Q2,1154,,US_KY_21045
36.9,-87.49,,,http://www.wikidata.org/entity/Q2,1875,,US_KY_21047
37.97,-84.15,,,http://www.wikidata.org/entity/Q2,661,,US_KY_21049
37.16,-83.71,,,http://www.wikidata.org/entity/Q2,1220,,US_KY_21051
36.72,-85.13,,,http://www.wikidata.org/entity/Q2,532,,US_KY_21053
37.36,-88.09,,,http://www.wikidata.org/entity/Q2,961,,US_KY_21055
36.78,-85.39,,,http://www.wikidata.org/entity/Q2,805,,US_KY_21057
37.73,-87.09,,,http://www.wikidata.org/entity/Q2,1234,,US_KY_21059
37.21,-86.25,,,http://www.wikidata.org/entity/Q2,798,,US_KY_21061
38.116667,-83.1,,,http://www.wikidata.org/entity/Q2,609,,US_KY_21063
37.69,-83.96,,,http://www.wikidata.org/entity/Q2,662,,US_KY_21065
38.04,-84.46,,,http://www.wikidata.org/entity/Q2,739,,US_KY_21067
38.37,-83.69,,,http://www.wikidata.org/entity/Q2,910,,US_KY_21069
37.56,-82.75,,,http://www.wikidata.org/entity/Q2,1024,,US_KY_21071
38.24,-84.88,,,http://www.wikidata.org/entity/Q2,549,,US_KY_21073
36.55,-89.19,,,http://www.wikidata.org/entity/Q2,597,,US_KY_21075
38.76,-84.86,,,http://www.wikidata.org/entity/Q2,271,,US_KY_21077
37.65,-84.54,,,http://www.wikidata.org/entity/Q2,606,,US_KY_21079
38.64,-84.61,,,http://www.wikidata.org/entity/Q2,675,,US_KY_21081
36.72,-88.65,,,http://www.wikidata.org/entity/Q2,1441,,US_KY_21083
