country,nuts_3,cases,datetime
CZ,Liberecký kraj,194,2020-05-02T08:25:00
CZ,Pardubický kraj,272,2020-05-02T08:25:00
CZ,Zlínský kraj,328,2020-05-02T08:25:00
CZ,Karlovarský kraj,369,2020-05-02T08:25:00
CZ,Jihomoravský kraj,447,2020-05-02T08:25:00
CZ,Ústecký kraj,494,2020-05-02T08:25:00
CZ,Plzeňský kraj,611,2020-05-02T08:25:00
CZ,Olomoucký kraj,693,2020-05-02T08:25:00
CZ,Středočeský kraj,906,2020-05-02T08:25:00
CZ,Moravskoslezský kraj,1064,2020-05-02T08:25:00
CZ,Hlavní město Praha,1735,2020-05-02T08:25:00
CZ,Nezjištěno,99,2020-05-02T17:30:00
CZ,Jihočeský kraj,173,2020-05-02T17:30:00
CZ,Kraj Vysočina,175,2020-05-02T17:30:00
CZ,Královéhradecký kraj,178,2020-05-02T17:30:00
CZ,Liberecký kraj,194,2020-05-02T17:30:00
CZ,Pardubický kraj,272,2020-05-02T17:30:00
CZ,Zlínský kraj,328,2020-05-02T17:30:00
CZ,Karlovarský kraj,373,2020-05-02T17:30:00
CZ,Jihomoravský kraj,447,2020-05-02T17:30:00
CZ,Ústecký kraj,494,2020-05-02T17:30:00
CZ,Plzeňský kraj,611,2020-05-02T17:30:00
CZ,Olomoucký kraj,693,2020-05-02T17:30:00
CZ,Středočeský kraj,910,2020-05-02T17:30:00
CZ,Moravskoslezský kraj,1064,2020-05-02T17:30:00
CZ,Hlavní město Praha,1739,2020-05-02T17:30:00
CZ,Nezjištěno,90,2020-05-03T00:30:00
CZ,Jihočeský kraj,173,2020-05-03T00:30:00
CZ,Kraj Vysočina,175,2020-05-03T00:30:00
CZ,Královéhradecký kraj,179,2020-05-03T00:30:00
CZ,Liberecký kraj,194,2020-05-03T00:30:00
CZ,Pardubický kraj,272,2020-05-03T00:30:00
CZ,Zlínský kraj,329,2020-05-03T00:30:00
CZ,Karlovarský kraj,373,2020-05-03T00:30:00
CZ,Jihomoravský kraj,449,2020-05-03T00:30:00
CZ,Ústecký kraj,495,2020-05-03T00:30:00
CZ,Plzeňský kraj,611,2020-05-03T00:30:00
CZ,Olomoucký kraj,698,2020-05-03T00:30:00
CZ,Středočeský kraj,910,2020-05-03T00:30:00
CZ,Moravskoslezský kraj,1067,2020-05-03T00:30:00
CZ,Hlavní město Praha,1740,2020-05-03T00:30:00
CZ,Nezjištěno,67,2020-05-03T08:30:00
CZ,Jihočeský kraj,173,2020-05-03T08:30:00
CZ,Kraj Vysočina,175,2020-05-03T08:30:00
CZ,Královéhradecký kraj,179,2020-05-03T08:30:00
CZ,Liberecký kraj,195,2020-05-03T08:30:00
CZ,Pardubický kraj,272,2020-05-03T08:30:00
CZ,Zlínský kraj,329,2020-05-03T08:30:00
CZ,Karlovarský kraj,377,2020-05-03T08:30:00
CZ,Jihomoravský kraj,449,2020-05-03T08:30:00
CZ,Ústecký kraj,496,2020-05-03T08:30:00
CZ,Plzeňský kraj,612,2020-05-03T08:30:00
CZ,Olomoucký kraj,698,2020-05-03T08:30:00
CZ,Středočeský kraj,911,2020-05-03T08:30:00
CZ,Moravskoslezský kraj,1071,2020-05-03T08:30:00
CZ,Hlavní město Praha,1751,2020-05-03T08:30:00
CZ,Nezjištěno,68,2020-05-03T17:25:00
CZ,Jihočeský kraj,173,2020-05-03T17:25:00
CZ,Kraj Vysočina,175,2020-05-03T17:25:00
CZ,Královéhradecký kraj,179,2020-05-03T17:25:00
CZ,Liberecký kraj,196,2020-05-03T17:25:00
CZ,Pardubický kraj,272,2020-05-03T17:25:00
CZ,Zlínský kraj,328,2020-05-03T17:25:00
CZ,Karlovarský kraj,381,2020-05-03T17:25:00
CZ,Jihomoravský kraj,451,2020-05-03T17:25:00
CZ,Ústecký kraj,496,2020-05-03T17:25:00
CZ,Plzeňský kraj,612,2020-05-03T17:25:00
CZ,Olomoucký kraj,698,2020-05-03T17:25:00
CZ,Středočeský kraj,910,2020-05-03T17:25:00
CZ,Moravskoslezský kraj,1073,2020-05-03T17:25:00
CZ,Hlavní město Praha,1752,2020-05-03T17:25:00
CZ,Nezjištěno,69,2020-05-04T00:30:00
CZ,Jihočeský kraj,173,2020-05-04T00:30:00
CZ,Kraj Vysočina,175,2020-05-04T00:30:00
CZ,Královéhradecký kraj,179,2020-05-04T00:30:00
CZ,Liberecký kraj,196,2020-05-04T00:30:00
CZ,Pardubický kraj,272,2020-05-04T00:30:00
CZ,Zlínský kraj,328,2020-05-04T00:30:00
CZ,Karlovarský kraj,381,2020-05-04T00:30:00
CZ,Jihomoravský kraj,451,2020-05-04T00:30:00
CZ,Ústecký kraj,496,2020-05-04T00:30:00
CZ,Plzeňský kraj,615,2020-05-04T00:30:00
CZ,Olomoucký kraj,698,2020-05-04T00:30:00
CZ,Středočeský kraj,911,2020-05-04T00:30:00
CZ,Moravskoslezský kraj,1083,2020-05-04T00:30:00
CZ,Hlavní město Praha,1754,2020-05-04T00:30:00
CZ,Nezjištěno,69,2020-05-04T08:25:00
CZ,Jihočeský kraj,173,2020-05-04T08:25:00
CZ,Kraj Vysočina,175,2020-05-04T08:25:00
CZ,Královéhradecký kraj,179,2020-05-04T08:25:00
CZ,Liberecký kraj,196,2020-05-04T08:25:00
CZ,Pardubický kraj,272,2020-05-04T08:25:00
CZ,Zlínský kraj,328,2020-05-04T08:25:00
CZ,Karlovarský kraj,382,2020-05-04T08:25:00
CZ,Jihomoravský kraj,451,2020-05-04T08:25:00
CZ,Ústecký kraj,496,2020-05-04T08:25:00
CZ,Plzeňský kraj,612,2020-05-04T08:25:00
CZ,Olomoucký kraj,698,2020-05-04T08:25:00
CZ,Středočeský kraj,911,2020-05-04T08:25:00
CZ,Moravskoslezský kraj,1083,2020-05-04T08:25:00
CZ,Hlavní město Praha,1754,2020-05-04T08:25:00
CZ,Nezjištěno,63,2020-05-04T17:30:00
CZ,Jihočeský kraj,173,2020-05-04T17:30:00
CZ,Kraj Vysočina,175,2020-05-04T17:30:00
CZ,Královéhradecký kraj,181,2020-05-04T17:30:00
CZ,Liberecký kraj,196,2020-05-04T17:30:00
CZ,Pardubický kraj,274,2020-05-04T17:30:00
CZ,Zlínský kraj,328,2020-05-04T17:30:00
CZ,Karlovarský kraj,386,2020-05-04T17:30:00
CZ,Jihomoravský kraj,456,2020-05-04T17:30:00
CZ,Ústecký kraj,496,2020-05-04T17:30:00
CZ,Plzeňský kraj,611,2020-05-04T17:30:00
CZ,Olomoucký kraj,698,2020-05-04T17:30:00
CZ,Středočeský kraj,914,2020-05-04T17:30:00
CZ,Moravskoslezský kraj,1084,2020-05-04T17:30:00
CZ,Hlavní město Praha,1764,2020-05-04T17:30:00
CZ,Nezjištěno,73,2020-05-05T00:30:00
CZ,Jihočeský kraj,173,2020-05-05T00:30:00
CZ,Kraj Vysočina,175,2020-05-05T00:30:00
CZ,Královéhradecký kraj,181,2020-05-05T00:30:00
CZ,Liberecký kraj,196,2020-05-05T00:30:00
CZ,Pardubický kraj,274,2020-05-05T00:30:00
CZ,Zlínský kraj,328,2020-05-05T00:30:00
CZ,Karlovarský kraj,386,2020-05-05T00:30:00
CZ,Jihomoravský kraj,456,2020-05-05T00:30:00
CZ,Ústecký kraj,496,2020-05-05T00:30:00
CZ,Plzeňský kraj,612,2020-05-05T00:30:00
CZ,Olomoucký kraj,698,2020-05-05T00:30:00
CZ,Středočeský kraj,916,2020-05-05T00:30:00
CZ,Moravskoslezský kraj,1088,2020-05-05T00:30:00
CZ,Hlavní město Praha,1767,2020-05-05T00:30:00
CZ,Nezjištěno,65,2020-05-05T08:30:00
CZ,Jihočeský kraj,173,2020-05-05T08:30:00
CZ,Kraj Vysočina,175,2020-05-05T08:30:00
CZ,Královéhradecký kraj,181,2020-05-05T08:30:00
CZ,Liberecký kraj,196,2020-05-05T08:30:00
CZ,Pardubický kraj,274,2020-05-05T08:30:00
CZ,Zlínský kraj,328,2020-05-05T08:30:00
CZ,Karlovarský kraj,409,2020-05-05T08:30:00
CZ,Jihomoravský kraj,456,2020-05-05T08:30:00
CZ,Ústecký kraj,497,2020-05-05T08:30:00
CZ,Plzeňský kraj,613,2020-05-05T08:30:00
CZ,Olomoucký kraj,698,2020-05-05T08:30:00
CZ,Středočeský kraj,920,2020-05-05T08:30:00
CZ,Moravskoslezský kraj,1089,2020-05-05T08:30:00
CZ,Hlavní město Praha,1767,2020-05-05T08:30:00
CZ,Nezjištěno,65,2020-05-05T17:25:00
CZ,Jihočeský kraj,173,2020-05-05T17:25:00
CZ,Kraj Vysočina,177,2020-05-05T17:25:00
CZ,Královéhradecký kraj,182,2020-05-05T17:25:00
CZ,Liberecký kraj,195,2020-05-05T17:25:00
CZ,Pardubický kraj,275,2020-05-05T17:25:00
CZ,Zlínský kraj,329,2020-05-05T17:25:00
CZ,Karlovarský kraj,410,2020-05-05T17:25:00
CZ,Jihomoravský kraj,456,2020-05-05T17:25:00
CZ,Ústecký kraj,497,2020-05-05T17:25:00
CZ,Plzeňský kraj,612,2020-05-05T17:25:00
CZ,Olomoucký kraj,702,2020-05-05T17:25:00
CZ,Středočeský kraj,924,2020-05-05T17:25:00
CZ,Moravskoslezský kraj,1100,2020-05-05T17:25:00
CZ,Hlavní město Praha,1781,2020-05-05T17:25:00
CZ,Nezjištěno,69,2020-05-06T00:30:00
CZ,Jihočeský kraj,174,2020-05-06T00:30:00
CZ,Kraj Vysočina,177,2020-05-06T00:30:00
CZ,Královéhradecký kraj,182,2020-05-06T00:30:00
CZ,Liberecký kraj,195,2020-05-06T00:30:00
CZ,Pardubický kraj,275,2020-05-06T00:30:00
CZ,Zlínský kraj,329,2020-05-06T00:30:00
CZ,Karlovarský kraj,411,2020-05-06T00:30:00
CZ,Jihomoravský kraj,456,2020-05-06T00:30:00
CZ,Ústecký kraj,497,2020-05-06T00:30:00
CZ,Plzeňský kraj,617,2020-05-06T00:30:00
CZ,Olomoucký kraj,702,2020-05-06T00:30:00
CZ,Středočeský kraj,924,2020-05-06T00:30:00
CZ,Moravskoslezský kraj,1105,2020-05-06T00:30:00
CZ,Hlavní město Praha,1783,2020-05-06T00:30:00
CZ,Nezjištěno,70,2020-05-06T08:25:00
CZ,Jihočeský kraj,174,2020-05-06T08:25:00
CZ,Kraj Vysočina,177,2020-05-06T08:25:00
CZ,Královéhradecký kraj,182,2020-05-06T08:25:00
CZ,Liberecký kraj,195,2020-05-06T08:25:00
CZ,Pardubický kraj,275,2020-05-06T08:25:00
CZ,Zlínský kraj,329,2020-05-06T08:25:00
CZ,Karlovarský kraj,412,2020-05-06T08:25:00
CZ,Jihomoravský kraj,458,2020-05-06T08:25:00
CZ,Ústecký kraj,497,2020-05-06T08:25:00
CZ,Plzeňský kraj,617,2020-05-06T08:25:00
CZ,Olomoucký kraj,702,2020-05-06T08:25:00
CZ,Středočeský kraj,923,2020-05-06T08:25:00
CZ,Moravskoslezský kraj,1105,2020-05-06T08:25:00
CZ,Hlavní město Praha,1783,2020-05-06T08:25:00
CZ,Nezjištěno,63,2020-05-06T17:30:00
CZ,Jihočeský kraj,176,2020-05-06T17:30:00
CZ,Kraj Vysočina,176,2020-05-06T17:30:00
CZ,Královéhradecký kraj,184,2020-05-06T17:30:00
CZ,Liberecký kraj,196,2020-05-06T17:30:00
CZ,Pardubický kraj,275,2020-05-06T17:30:00
CZ,Zlínský kraj,331,2020-05-06T17:30:00
CZ,Karlovarský kraj,414,2020-05-06T17:30:00
CZ,Jihomoravský kraj,461,2020-05-06T17:30:00
CZ,Ústecký kraj,498,2020-05-06T17:30:00
CZ,Plzeňský kraj,621,2020-05-06T17:30:00
CZ,Olomoucký kraj,712,2020-05-06T17:30:00
CZ,Středočeský kraj,931,2020-05-06T17:30:00
CZ,Moravskoslezský kraj,1113,2020-05-06T17:30:00
CZ,Hlavní město Praha,1782,2020-05-06T17:30:00
CZ,Nezjištěno,77,2020-05-07T00:30:00
CZ,Jihočeský kraj,176,2020-05-07T00:30:00
CZ,Kraj Vysočina,176,2020-05-07T00:30:00
CZ,Královéhradecký kraj,184,2020-05-07T00:30:00
CZ,Liberecký kraj,196,2020-05-07T00:30:00
CZ,Pardubický kraj,275,2020-05-07T00:30:00
CZ,Zlínský kraj,331,2020-05-07T00:30:00
CZ,Karlovarský kraj,414,2020-05-07T00:30:00
CZ,Jihomoravský kraj,465,2020-05-07T00:30:00
CZ,Ústecký kraj,498,2020-05-07T00:30:00
CZ,Plzeňský kraj,623,2020-05-07T00:30:00
CZ,Olomoucký kraj,712,2020-05-07T00:30:00
CZ,Středočeský kraj,932,2020-05-07T00:30:00
CZ,Moravskoslezský kraj,1126,2020-05-07T00:30:00
CZ,Hlavní město Praha,1789,2020-05-07T00:30:00
CZ,Nezjištěno,81,2020-05-07T08:30:00
CZ,Jihočeský kraj,176,2020-05-07T08:30:00
CZ,Kraj Vysočina,176,2020-05-07T08:30:00
CZ,Královéhradecký kraj,184,2020-05-07T08:30:00
CZ,Liberecký kraj,196,2020-05-07T08:30:00
CZ,Pardubický kraj,275,2020-05-07T08:30:00
CZ,Zlínský kraj,331,2020-05-07T08:30:00
CZ,Karlovarský kraj,414,2020-05-07T08:30:00
CZ,Jihomoravský kraj,466,2020-05-07T08:30:00
CZ,Ústecký kraj,499,2020-05-07T08:30:00
CZ,Plzeňský kraj,623,2020-05-07T08:30:00
CZ,Olomoucký kraj,711,2020-05-07T08:30:00
CZ,Středočeský kraj,932,2020-05-07T08:30:00
CZ,Moravskoslezský kraj,1126,2020-05-07T08:30:00
CZ,Hlavní město Praha,1789,2020-05-07T08:30:00
CZ,Nezjištěno,66,2020-05-07T17:25:00
CZ,Kraj Vysočina,176,2020-05-07T17:25:00
CZ,Jihočeský kraj,179,2020-05-07T17:25:00
CZ,Královéhradecký kraj,185,2020-05-07T17:25:00
CZ,Liberecký kraj,196,2020-05-07T17:25:00
CZ,Pardubický kraj,275,2020-05-07T17:25:00
CZ,Zlínský kraj,331,2020-05-07T17:25:00
CZ,Karlovarský kraj,420,2020-05-07T17:25:00
CZ,Jihomoravský kraj,470,2020-05-07T17:25:00
CZ,Ústecký kraj,500,2020-05-07T17:25:00
CZ,Plzeňský kraj,624,2020-05-07T17:25:00
CZ,Olomoucký kraj,714,2020-05-07T17:25:00
CZ,Středočeský kraj,934,2020-05-07T17:25:00
CZ,Moravskoslezský kraj,1133,2020-05-07T17:25:00
CZ,Hlavní město Praha,1799,2020-05-07T17:25:00
CZ,Nezjištěno,72,2020-05-08T00:30:00
CZ,Kraj Vysočina,177,2020-05-08T00:30:00
CZ,Jihočeský kraj,179,2020-05-08T00:30:00
CZ,Královéhradecký kraj,185,2020-05-08T00:30:00
CZ,Liberecký kraj,197,2020-05-08T00:30:00
CZ,Pardubický kraj,277,2020-05-08T00:30:00
CZ,Zlínský kraj,332,2020-05-08T00:30:00
CZ,Karlovarský kraj,420,2020-05-08T00:30:00
CZ,Jihomoravský kraj,471,2020-05-08T00:30:00
CZ,Ústecký kraj,500,2020-05-08T00:30:00
CZ,Plzeňský kraj,628,2020-05-08T00:30:00
CZ,Olomoucký kraj,714,2020-05-08T00:30:00
CZ,Středočeský kraj,935,2020-05-08T00:30:00
CZ,Moravskoslezský kraj,1139,2020-05-08T00:30:00
CZ,Hlavní město Praha,1805,2020-05-08T00:30:00
CZ,Nezjištěno,74,2020-05-08T08:25:00
CZ,Kraj Vysočina,177,2020-05-08T08:25:00
CZ,Jihočeský kraj,179,2020-05-08T08:25:00
CZ,Královéhradecký kraj,186,2020-05-08T08:25:00
CZ,Liberecký kraj,197,2020-05-08T08:25:00
CZ,Pardubický kraj,277,2020-05-08T08:25:00
CZ,Zlínský kraj,332,2020-05-08T08:25:00
CZ,Karlovarský kraj,420,2020-05-08T08:25:00
CZ,Jihomoravský kraj,471,2020-05-08T08:25:00
CZ,Ústecký kraj,500,2020-05-08T08:25:00
CZ,Plzeňský kraj,628,2020-05-08T08:25:00
CZ,Olomoucký kraj,714,2020-05-08T08:25:00
CZ,Středočeský kraj,935,2020-05-08T08:25:00
CZ,Moravskoslezský kraj,1139,2020-05-08T08:25:00
CZ,Hlavní město Praha,1805,2020-05-08T08:25:00
CZ,Nezjištěno,74,2020-05-08T17:30:00
CZ,Kraj Vysočina,178,2020-05-08T17:30:00
CZ,Jihočeský kraj,179,2020-05-08T17:30:00
CZ,Královéhradecký kraj,187,2020-05-08T17:30:00
CZ,Liberecký kraj,197,2020-05-08T17:30:00
CZ,Pardubický kraj,277,2020-05-08T17:30:00
CZ,Zlínský kraj,333,2020-05-08T17:30:00
CZ,Karlovarský kraj,426,2020-05-08T17:30:00
CZ,Jihomoravský kraj,476,2020-05-08T17:30:00
CZ,Ústecký kraj,500,2020-05-08T17:30:00
CZ,Plzeňský kraj,629,2020-05-08T17:30:00
CZ,Olomoucký kraj,714,2020-05-08T17:30:00
CZ,Středočeský kraj,937,2020-05-08T17:30:00
CZ,Moravskoslezský kraj,1139,2020-05-08T17:30:00
CZ,Hlavní město Praha,1819,2020-05-08T17:30:00
CZ,Nezjištěno,74,2020-05-09T00:30:00
CZ,Jihočeský kraj,179,2020-05-09T00:30:00
CZ,Kraj Vysočina,179,2020-05-09T00:30:00
CZ,Královéhradecký kraj,187,2020-05-09T00:30:00
CZ,Liberecký kraj,197,2020-05-09T00:30:00
CZ,Pardubický kraj,277,2020-05-09T00:30:00
CZ,Zlínský kraj,333,2020-05-09T00:30:00
CZ,Karlovarský kraj,426,2020-05-09T00:30:00
CZ,Jihomoravský kraj,478,2020-05-09T00:30:00
CZ,Ústecký kraj,502,2020-05-09T00:30:00
CZ,Plzeňský kraj,629,2020-05-09T00:30:00
CZ,Olomoucký kraj,714,2020-05-09T00:30:00
CZ,Středočeský kraj,938,2020-05-09T00:30:00
CZ,Moravskoslezský kraj,1140,2020-05-09T00:30:00
CZ,Hlavní město Praha,1824,2020-05-09T00:30:00
CZ,Nezjištěno,75,2020-05-09T08:30:00
CZ,Jihočeský kraj,179,2020-05-09T08:30:00
CZ,Kraj Vysočina,179,2020-05-09T08:30:00
CZ,Královéhradecký kraj,187,2020-05-09T08:30:00
CZ,Liberecký kraj,197,2020-05-09T08:30:00
CZ,Pardubický kraj,277,2020-05-09T08:30:00
CZ,Zlínský kraj,333,2020-05-09T08:30:00
CZ,Karlovarský kraj,426,2020-05-09T08:30:00
CZ,Jihomoravský kraj,478,2020-05-09T08:30:00
CZ,Ústecký kraj,502,2020-05-09T08:30:00
CZ,Plzeňský kraj,629,2020-05-09T08:30:00
CZ,Olomoucký kraj,714,2020-05-09T08:30:00
CZ,Středočeský kraj,938,2020-05-09T08:30:00
CZ,Moravskoslezský kraj,1140,2020-05-09T08:30:00
CZ,Hlavní město Praha,1824,2020-05-09T08:30:00
CZ,Nezjištěno,65,2020-05-09T17:25:00
CZ,Kraj Vysočina,178,2020-05-09T17:25:00
CZ,Jihočeský kraj,179,2020-05-09T17:25:00
CZ,Královéhradecký kraj,189,2020-05-09T17:25:00
CZ,Liberecký kraj,197,2020-05-09T17:25:00
CZ,Pardubický kraj,277,2020-05-09T17:25:00
CZ,Zlínský kraj,334,2020-05-09T17:25:00
CZ,Karlovarský kraj,427,2020-05-09T17:25:00
CZ,Jihomoravský kraj,481,2020-05-09T17:25:00
CZ,Ústecký kraj,502,2020-05-09T17:25:00
CZ,Plzeňský kraj,629,2020-05-09T17:25:00
CZ,Olomoucký kraj,714,2020-05-09T17:25:00
CZ,Středočeský kraj,940,2020-05-09T17:25:00
CZ,Moravskoslezský kraj,1144,2020-05-09T17:25:00
CZ,Hlavní město Praha,1833,2020-05-09T17:25:00
CZ,Nezjištěno,68,2020-05-10T00:30:00
CZ,Kraj Vysočina,178,2020-05-10T00:30:00
CZ,Jihočeský kraj,179,2020-05-10T00:30:00
CZ,Královéhradecký kraj,189,2020-05-10T00:30:00
CZ,Liberecký kraj,197,2020-05-10T00:30:00
CZ,Pardubický kraj,277,2020-05-10T00:30:00
CZ,Zlínský kraj,334,2020-05-10T00:30:00
CZ,Karlovarský kraj,426,2020-05-10T00:30:00
CZ,Jihomoravský kraj,481,2020-05-10T00:30:00
CZ,Ústecký kraj,503,2020-05-10T00:30:00
CZ,Plzeňský kraj,630,2020-05-10T00:30:00
CZ,Olomoucký kraj,714,2020-05-10T00:30:00
CZ,Středočeský kraj,941,2020-05-10T00:30:00
CZ,Moravskoslezský kraj,1143,2020-05-10T00:30:00
CZ,Hlavní město Praha,1835,2020-05-10T00:30:00
CZ,Nezjištěno,66,2020-05-10T08:25:00
CZ,Kraj Vysočina,178,2020-05-10T08:25:00
CZ,Jihočeský kraj,179,2020-05-10T08:25:00
CZ,Královéhradecký kraj,189,2020-05-10T08:25:00
CZ,Liberecký kraj,197,2020-05-10T08:25:00
CZ,Pardubický kraj,277,2020-05-10T08:25:00
CZ,Zlínský kraj,334,2020-05-10T08:25:00
CZ,Karlovarský kraj,426,2020-05-10T08:25:00
CZ,Jihomoravský kraj,481,2020-05-10T08:25:00
CZ,Ústecký kraj,503,2020-05-10T08:25:00
CZ,Plzeňský kraj,630,2020-05-10T08:25:00
CZ,Olomoucký kraj,714,2020-05-10T08:25:00
CZ,Středočeský kraj,941,2020-05-10T08:25:00
CZ,Moravskoslezský kraj,1143,2020-05-10T08:25:00
CZ,Hlavní město Praha,1835,2020-05-10T08:25:00
CZ,Nezjištěno,63,2020-05-10T17:30:00
CZ,Kraj Vysočina,178,2020-05-10T17:30:00
CZ,Jihočeský kraj,179,2020-05-10T17:30:00
CZ,Královéhradecký kraj,189,2020-05-10T17:30:00
CZ,Liberecký kraj,197,2020-05-10T17:30:00
CZ,Pardubický kraj,277,2020-05-10T17:30:00
CZ,Zlínský kraj,335,2020-05-10T17:30:00
CZ,Karlovarský kraj,427,2020-05-10T17:30:00
CZ,Jihomoravský kraj,486,2020-05-10T17:30:00
CZ,Ústecký kraj,504,2020-05-10T17:30:00
CZ,Plzeňský kraj,632,2020-05-10T17:30:00
CZ,Olomoucký kraj,714,2020-05-10T17:30:00
CZ,Středočeský kraj,944,2020-05-10T17:30:00
CZ,Moravskoslezský kraj,1146,2020-05-10T17:30:00
CZ,Hlavní město Praha,1835,2020-05-10T17:30:00
CZ,Nezjištěno,70,2020-05-11T00:30:00
CZ,Kraj Vysočina,178,2020-05-11T00:30:00
CZ,Jihočeský kraj,179,2020-05-11T00:30:00
CZ,Královéhradecký kraj,190,2020-05-11T00:30:00
CZ,Liberecký kraj,197,2020-05-11T00:30:00
CZ,Pardubický kraj,277,2020-05-11T00:30:00
CZ,Zlínský kraj,335,2020-05-11T00:30:00
CZ,Karlovarský kraj,427,2020-05-11T00:30:00
CZ,Jihomoravský kraj,486,2020-05-11T00:30:00
CZ,Ústecký kraj,504,2020-05-11T00:30:00
CZ,Plzeňský kraj,632,2020-05-11T00:30:00
CZ,Olomoucký kraj,714,2020-05-11T00:30:00
CZ,Středočeský kraj,946,2020-05-11T00:30:00
CZ,Moravskoslezský kraj,1146,2020-05-11T00:30:00
CZ,Hlavní město Praha,1842,2020-05-11T00:30:00
CZ,Nezjištěno,68,2020-05-11T08:30:00
CZ,Kraj Vysočina,178,2020-05-11T08:30:00
CZ,Jihočeský kraj,179,2020-05-11T08:30:00
CZ,Královéhradecký kraj,190,2020-05-11T08:30:00
CZ,Liberecký kraj,197,2020-05-11T08:30:00
CZ,Pardubický kraj,277,2020-05-11T08:30:00
CZ,Zlínský kraj,335,2020-05-11T08:30:00
CZ,Karlovarský kraj,427,2020-05-11T08:30:00
CZ,Jihomoravský kraj,486,2020-05-11T08:30:00
CZ,Ústecký kraj,504,2020-05-11T08:30:00
CZ,Plzeňský kraj,632,2020-05-11T08:30:00
CZ,Olomoucký kraj,714,2020-05-11T08:30:00
CZ,Středočeský kraj,946,2020-05-11T08:30:00
CZ,Moravskoslezský kraj,1146,2020-05-11T08:30:00
CZ,Hlavní město Praha,1842,2020-05-11T08:30:00
CZ,Nezjištěno,63,2020-05-11T13:42:00
CZ,Kraj Vysočina,178,2020-05-11T13:42:00
CZ,Jihočeský kraj,179,2020-05-11T13:42:00
CZ,Královéhradecký kraj,190,2020-05-11T13:42:00
CZ,Liberecký kraj,197,2020-05-11T13:42:00
CZ,Pardubický kraj,277,2020-05-11T13:42:00
CZ,Zlínský kraj,336,2020-05-11T13:42:00
CZ,Karlovarský kraj,431,2020-05-11T13:42:00
CZ,Jihomoravský kraj,489,2020-05-11T13:42:00
CZ,Ústecký kraj,505,2020-05-11T13:42:00
CZ,Plzeňský kraj,633,2020-05-11T13:42:00
CZ,Olomoucký kraj,714,2020-05-11T13:42:00
CZ,Středočeský kraj,950,2020-05-11T13:42:00
CZ,Moravskoslezský kraj,1148,2020-05-11T13:42:00
CZ,Hlavní město Praha,1846,2020-05-11T13:42:00
CZ,Nezjištěno,63,2020-05-11T14:00:00
CZ,Kraj Vysočina,178,2020-05-11T14:00:00
CZ,Jihočeský kraj,179,2020-05-11T14:00:00
CZ,Královéhradecký kraj,190,2020-05-11T14:00:00
CZ,Liberecký kraj,197,2020-05-11T14:00:00
CZ,Pardubický kraj,277,2020-05-11T14:00:00
CZ,Zlínský kraj,336,2020-05-11T14:00:00
CZ,Karlovarský kraj,431,2020-05-11T14:00:00
CZ,Jihomoravský kraj,489,2020-05-11T14:00:00
CZ,Ústecký kraj,505,2020-05-11T14:00:00
CZ,Plzeňský kraj,633,2020-05-11T14:00:00
CZ,Olomoucký kraj,714,2020-05-11T14:00:00
CZ,Středočeský kraj,950,2020-05-11T14:00:00
CZ,Moravskoslezský kraj,1148,2020-05-11T14:00:00
CZ,Hlavní město Praha,1846,2020-05-11T14:00:00
CZ,Nezjištěno,70,2020-05-11T17:25:00
CZ,Kraj Vysočina,178,2020-05-11T17:25:00
CZ,Jihočeský kraj,179,2020-05-11T17:25:00
CZ,Královéhradecký kraj,191,2020-05-11T17:25:00
CZ,Liberecký kraj,197,2020-05-11T17:25:00
CZ,Pardubický kraj,278,2020-05-11T17:25:00
CZ,Zlínský kraj,336,2020-05-11T17:25:00
CZ,Karlovarský kraj,430,2020-05-11T17:25:00
CZ,Jihomoravský kraj,493,2020-05-11T17:25:00
CZ,Ústecký kraj,505,2020-05-11T17:25:00
CZ,Plzeňský kraj,633,2020-05-11T17:25:00
CZ,Olomoucký kraj,717,2020-05-11T17:25:00
CZ,Středočeský kraj,954,2020-05-11T17:25:00
CZ,Moravskoslezský kraj,1149,2020-05-11T17:25:00
CZ,Hlavní město Praha,1847,2020-05-11T17:25:00
CZ,Nezjištěno,84,2020-05-12T00:30:00
CZ,Kraj Vysočina,178,2020-05-12T00:30:00
CZ,Jihočeský kraj,179,2020-05-12T00:30:00
CZ,Královéhradecký kraj,191,2020-05-12T00:30:00
CZ,Liberecký kraj,197,2020-05-12T00:30:00
CZ,Pardubický kraj,279,2020-05-12T00:30:00
CZ,Zlínský kraj,336,2020-05-12T00:30:00
CZ,Karlovarský kraj,430,2020-05-12T00:30:00
CZ,Jihomoravský kraj,493,2020-05-12T00:30:00
CZ,Ústecký kraj,506,2020-05-12T00:30:00
CZ,Plzeňský kraj,633,2020-05-12T00:30:00
CZ,Olomoucký kraj,720,2020-05-12T00:30:00
CZ,Středočeský kraj,954,2020-05-12T00:30:00
CZ,Moravskoslezský kraj,1149,2020-05-12T00:30:00
CZ,Hlavní město Praha,1847,2020-05-12T00:30:00
CZ,Nezjištěno,85,2020-05-12T08:25:00
CZ,Kraj Vysočina,178,2020-05-12T08:25:00
CZ,Jihočeský kraj,179,2020-05-12T08:25:00
CZ,Královéhradecký kraj,191,2020-05-12T08:25:00
CZ,Liberecký kraj,197,2020-05-12T08:25:00
CZ,Pardubický kraj,279,2020-05-12T08:25:00
CZ,Zlínský kraj,336,2020-05-12T08:25:00
