Key,Date,CountryCode,CountryName,RegionCode,RegionName,aggregation_level,Confirmed,Deaths,Population,Latitude,Longitude
JP_47,2020-04-20,JP,Japan,47.0,Okinawa,1,122,,1457162,26.5,127.933333
JP_01,2020-04-21,JP,Japan,01,Hokkaido,1,472,1,5273681,43,142
JP_08,2020-04-21,JP,Japan,08,Ibaraki,1,146,,2868041,36.3,140.316667
JP_09,2020-04-21,JP,Japan,09,Tochigi,1,51,,1942312,36.516667,139.816667
JP_10,2020-04-21,JP,Japan,10,Gunma,1,131,,1937626,36.366667,139.116667
JP_11,2020-04-21,JP,Japan,11,Saitama,1,685,,7337330,35.95,139.55
JP_12,2020-04-21,JP,Japan,12,Chiba,1,726,2,6279026,35.605,140.123333
JP_13,2020-04-21,JP,Japan,13,Tokyo,1,3312,3,13942856,35.689722,139.692222
JP_14,2020-04-21,JP,Japan,14,Kanagawa,1,810,1,9200166,35.447508,139.642344
JP_15,2020-04-21,JP,Japan,15,Niigata,1,58,,2222004,37.616667,138.866667
JP_16,2020-04-21,JP,Japan,16,Toyama,1,127,,1042998,36.716667,137.15
JP_17,2020-04-21,JP,Japan,17,Ishikawa,1,193,,1137181,36.633333,136.65
JP_18,2020-04-21,JP,Japan,18,Fukui,1,118,,767742,35.983333,136.183333
JP_19,2020-04-21,JP,Japan,19,Yamanashi,1,50,,812056,35.616667,138.616667
JP_20,2020-04-21,JP,Japan,20,Nagano,1,54,,2049653,36.25,138.1
JP_21,2020-04-21,JP,Japan,21,Gifu,1,144,,1991390,35.483333,136.9
JP_22,2020-04-21,JP,Japan,22,Shizuoka,1,53,,3639226,34.916389,138.316389
JP_23,2020-04-21,JP,Japan,23,Aichi,1,425,2,7549594,35.180167,136.906667
JP_24,2020-04-21,JP,Japan,24,Mie,1,40,1,1781948,34.73025,136.508667
JP_25,2020-04-21,JP,Japan,25,Shiga,1,75,,1413959,35.004361,135.8685
JP_26,2020-04-21,JP,Japan,26,Kyoto,1,263,1,2583140,35.021667,135.755611
JP_27,2020-04-21,JP,Japan,27,Osaka,1,1349,,8823453,34.686389,135.52
JP_28,2020-04-21,JP,Japan,28,Hyōgo,1,543,,5463609,34.690817,135.183078
JP_29,2020-04-21,JP,Japan,29,Nara,1,68,,1331330,34.685194,135.832944
JP_30,2020-04-21,JP,Japan,30,Wakayama,1,47,,923721,34.226028,135.1675
JP_34,2020-04-21,JP,Japan,34,Hiroshima,1,139,,2811410,34.396472,132.45975
JP_35,2020-04-21,JP,Japan,35,Yamaguchi,1,31,,1355495,34.186111,131.4705
JP_36,2020-04-21,JP,Japan,36,Tokushima,1,5,,728633,34.06575,134.559278
JP_38,2020-04-21,JP,Japan,38,Ehime,1,46,,1338811,33.841611,132.765667
JP_40,2020-04-21,JP,Japan,40,Fukuoka,1,542,,5110113,33.6,130.583333
JP_43,2020-04-21,JP,Japan,43,Kumamoto,1,42,,1746740,32.716667,130.666667
JP_44,2020-04-21,JP,Japan,44,Ōita,1,60,,1134431,33.238186,131.612606
JP_47,2020-04-21,JP,Japan,47.0,Okinawa,1,126,,1457162,26.5,127.933333
JP_01,2020-04-22,JP,Japan,01,Hokkaido,1,494,1,5273681,43,142
JP_06,2020-04-22,JP,Japan,06,Yamagata,1,65,,1077057,38.433333,140.133333
JP_07,2020-04-22,JP,Japan,07,Fukushima,1,65,,1844173,37.4,140.466667
JP_08,2020-04-22,JP,Japan,08,Ibaraki,1,151,,2868041,36.3,140.316667
JP_09,2020-04-22,JP,Japan,09,Tochigi,1,52,,1942312,36.516667,139.816667
JP_10,2020-04-22,JP,Japan,10,Gunma,1,134,,1937626,36.366667,139.116667
JP_11,2020-04-22,JP,Japan,11,Saitama,1,725,,7337330,35.95,139.55
JP_12,2020-04-22,JP,Japan,12,Chiba,1,747,2,6279026,35.605,140.123333
JP_13,2020-04-22,JP,Japan,13,Tokyo,1,3444,3,13942856,35.689722,139.692222
JP_14,2020-04-22,JP,Japan,14,Kanagawa,1,835,1,9200166,35.447508,139.642344
JP_15,2020-04-22,JP,Japan,15,Niigata,1,61,,2222004,37.616667,138.866667
JP_16,2020-04-22,JP,Japan,16,Toyama,1,141,,1042998,36.716667,137.15
JP_17,2020-04-22,JP,Japan,17,Ishikawa,1,199,,1137181,36.633333,136.65
JP_18,2020-04-22,JP,Japan,18,Fukui,1,119,,767742,35.983333,136.183333
JP_19,2020-04-22,JP,Japan,19,Yamanashi,1,51,,812056,35.616667,138.616667
JP_20,2020-04-22,JP,Japan,20,Nagano,1,59,,2049653,36.25,138.1
JP_21,2020-04-22,JP,Japan,21,Gifu,1,147,,1991390,35.483333,136.9
JP_22,2020-04-22,JP,Japan,22,Shizuoka,1,57,,3639226,34.916389,138.316389
JP_23,2020-04-22,JP,Japan,23,Aichi,1,444,2,7549594,35.180167,136.906667
JP_24,2020-04-22,JP,Japan,24,Mie,1,42,1,1781948,34.73025,136.508667
JP_25,2020-04-22,JP,Japan,25,Shiga,1,87,,1413959,35.004361,135.8685
JP_26,2020-04-22,JP,Japan,26,Kyoto,1,274,1,2583140,35.021667,135.755611
JP_27,2020-04-22,JP,Japan,27,Osaka,1,1380,,8823453,34.686389,135.52
JP_28,2020-04-22,JP,Japan,28,Hyōgo,1,560,,5463609,34.690817,135.183078
JP_29,2020-04-22,JP,Japan,29,Nara,1,69,,1331330,34.685194,135.832944
JP_30,2020-04-22,JP,Japan,30,Wakayama,1,49,,923721,34.226028,135.1675
JP_34,2020-04-22,JP,Japan,34,Hiroshima,1,142,,2811410,34.396472,132.45975
JP_39,2020-04-22,JP,Japan,39,Kōchi,1,70,,697674,33.559694,133.531028
JP_40,2020-04-22,JP,Japan,40,Fukuoka,1,563,,5110113,33.6,130.583333
JP_41,2020-04-22,JP,Japan,41,Saga,1,19,,814211,33.283333,130.166667
JP_42,2020-04-22,JP,Japan,42,Nagasaki,1,51,,1325205,32.966667,129.8
JP_43,2020-04-22,JP,Japan,43,Kumamoto,1,43,,1746740,32.716667,130.666667
JP_47,2020-04-22,JP,Japan,47.0,Okinawa,1,131,,1457162,26.5,127.933333
JP_01,2020-04-23,JP,Japan,01,Hokkaido,1,539,1,5273681,43,142
JP_08,2020-04-23,JP,Japan,08,Ibaraki,1,153,,2868041,36.3,140.316667
JP_10,2020-04-23,JP,Japan,10,Gunma,1,138,,1937626,36.366667,139.116667
JP_11,2020-04-23,JP,Japan,11,Saitama,1,758,,7337330,35.95,139.55
JP_12,2020-04-23,JP,Japan,12,Chiba,1,771,2,6279026,35.605,140.123333
JP_13,2020-04-23,JP,Japan,13,Tokyo,1,3578,3,13942856,35.689722,139.692222
JP_14,2020-04-23,JP,Japan,14,Kanagawa,1,874,1,9200166,35.447508,139.642344
JP_15,2020-04-23,JP,Japan,15,Niigata,1,62,,2222004,37.616667,138.866667
JP_16,2020-04-23,JP,Japan,16,Toyama,1,150,,1042998,36.716667,137.15
JP_17,2020-04-23,JP,Japan,17,Ishikawa,1,216,,1137181,36.633333,136.65
JP_20,2020-04-23,JP,Japan,20,Nagano,1,62,,2049653,36.25,138.1
JP_21,2020-04-23,JP,Japan,21,Gifu,1,149,,1991390,35.483333,136.9
JP_22,2020-04-23,JP,Japan,22,Shizuoka,1,58,,3639226,34.916389,138.316389
JP_23,2020-04-23,JP,Japan,23,Aichi,1,456,2,7549594,35.180167,136.906667
JP_25,2020-04-23,JP,Japan,25,Shiga,1,91,,1413959,35.004361,135.8685
JP_26,2020-04-23,JP,Japan,26,Kyoto,1,281,1,2583140,35.021667,135.755611
JP_27,2020-04-23,JP,Japan,27,Osaka,1,1415,,8823453,34.686389,135.52
JP_28,2020-04-23,JP,Japan,28,Hyōgo,1,580,,5463609,34.690817,135.183078
JP_29,2020-04-23,JP,Japan,29,Nara,1,70,,1331330,34.685194,135.832944
JP_30,2020-04-23,JP,Japan,30,Wakayama,1,50,,923721,34.226028,135.1675
JP_34,2020-04-23,JP,Japan,34,Hiroshima,1,144,,2811410,34.396472,132.45975
JP_39,2020-04-23,JP,Japan,39,Kōchi,1,71,,697674,33.559694,133.531028
JP_40,2020-04-23,JP,Japan,40,Fukuoka,1,575,,5110113,33.6,130.583333
JP_41,2020-04-23,JP,Japan,41,Saga,1,28,,814211,33.283333,130.166667
JP_42,2020-04-23,JP,Japan,42,Nagasaki,1,65,,1325205,32.966667,129.8
JP_43,2020-04-23,JP,Japan,43,Kumamoto,1,44,,1746740,32.716667,130.666667
JP_47,2020-04-23,JP,Japan,47.0,Okinawa,1,133,,1457162,26.5,127.933333
JP_01,2020-04-24,JP,Japan,01,Hokkaido,1,561,1,5273681,43,142
JP_06,2020-04-24,JP,Japan,06,Yamagata,1,66,,1077057,38.433333,140.133333
JP_07,2020-04-24,JP,Japan,07,Fukushima,1,66,,1844173,37.4,140.466667
JP_08,2020-04-24,JP,Japan,08,Ibaraki,1,157,,2868041,36.3,140.316667
JP_10,2020-04-24,JP,Japan,10,Gunma,1,140,,1937626,36.366667,139.116667
JP_11,2020-04-24,JP,Japan,11,Saitama,1,776,,7337330,35.95,139.55
JP_12,2020-04-24,JP,Japan,12,Chiba,1,790,2,6279026,35.605,140.123333
JP_13,2020-04-24,JP,Japan,13,Tokyo,1,3739,3,13942856,35.689722,139.692222
JP_14,2020-04-24,JP,Japan,14,Kanagawa,1,906,1,9200166,35.447508,139.642344
JP_15,2020-04-24,JP,Japan,15,Niigata,1,65,,2222004,37.616667,138.866667
JP_16,2020-04-24,JP,Japan,16,Toyama,1,163,,1042998,36.716667,137.15
JP_17,2020-04-24,JP,Japan,17,Ishikawa,1,222,,1137181,36.633333,136.65
JP_18,2020-04-24,JP,Japan,18,Fukui,1,120,,767742,35.983333,136.183333
JP_20,2020-04-24,JP,Japan,20,Nagano,1,65,,2049653,36.25,138.1
JP_22,2020-04-24,JP,Japan,22,Shizuoka,1,59,,3639226,34.916389,138.316389
JP_23,2020-04-24,JP,Japan,23,Aichi,1,470,2,7549594,35.180167,136.906667
JP_24,2020-04-24,JP,Japan,24,Mie,1,44,1,1781948,34.73025,136.508667
JP_25,2020-04-24,JP,Japan,25,Shiga,1,92,,1413959,35.004361,135.8685
JP_26,2020-04-24,JP,Japan,26,Kyoto,1,285,1,2583140,35.021667,135.755611
JP_27,2020-04-24,JP,Japan,27,Osaka,1,1446,,8823453,34.686389,135.52
JP_28,2020-04-24,JP,Japan,28,Hyōgo,1,605,,5463609,34.690817,135.183078
JP_30,2020-04-24,JP,Japan,30,Wakayama,1,52,,923721,34.226028,135.1675
JP_33,2020-04-24,JP,Japan,33,Okayama,1,21,,1891346,34.66175,133.934722
JP_40,2020-04-24,JP,Japan,40,Fukuoka,1,587,,5110113,33.6,130.583333
JP_41,2020-04-24,JP,Japan,41,Saga,1,36,,814211,33.283333,130.166667
JP_42,2020-04-24,JP,Japan,42,Nagasaki,1,108,,1325205,32.966667,129.8
JP_43,2020-04-24,JP,Japan,43,Kumamoto,1,45,,1746740,32.716667,130.666667
JP_47,2020-04-24,JP,Japan,47.0,Okinawa,1,134,,1457162,26.5,127.933333
JP_01,2020-04-25,JP,Japan,01,Hokkaido,1,600,1,5273681,43,142
JP_04,2020-04-25,JP,Japan,04,Miyagi,1,85,,2303160,38.35,140.966667
JP_07,2020-04-25,JP,Japan,07,Fukushima,1,68,,1844173,37.4,140.466667
JP_08,2020-04-25,JP,Japan,08,Ibaraki,1,160,,2868041,36.3,140.316667
JP_11,2020-04-25,JP,Japan,11,Saitama,1,798,,7337330,35.95,139.55
JP_12,2020-04-25,JP,Japan,12,Chiba,1,800,2,6279026,35.605,140.123333
JP_13,2020-04-25,JP,Japan,13,Tokyo,1,3842,3,13942856,35.689722,139.692222
JP_14,2020-04-25,JP,Japan,14,Kanagawa,1,937,1,9200166,35.447508,139.642344
JP_15,2020-04-25,JP,Japan,15,Niigata,1,66,,2222004,37.616667,138.866667
JP_16,2020-04-25,JP,Japan,16,Toyama,1,175,,1042998,36.716667,137.15
JP_17,2020-04-25,JP,Japan,17,Ishikawa,1,226,,1137181,36.633333,136.65
JP_19,2020-04-25,JP,Japan,19,Yamanashi,1,52,,812056,35.616667,138.616667
JP_20,2020-04-25,JP,Japan,20,Nagano,1,66,,2049653,36.25,138.1
JP_22,2020-04-25,JP,Japan,22,Shizuoka,1,62,,3639226,34.916389,138.316389
JP_23,2020-04-25,JP,Japan,23,Aichi,1,471,2,7549594,35.180167,136.906667
JP_25,2020-04-25,JP,Japan,25,Shiga,1,93,,1413959,35.004361,135.8685
JP_26,2020-04-25,JP,Japan,26,Kyoto,1,289,1,2583140,35.021667,135.755611
JP_27,2020-04-25,JP,Japan,27,Osaka,1,1475,,8823453,34.686389,135.52
JP_28,2020-04-25,JP,Japan,28,Hyōgo,1,620,,5463609,34.690817,135.183078
JP_30,2020-04-25,JP,Japan,30,Wakayama,1,57,,923721,34.226028,135.1675
JP_32,2020-04-25,JP,Japan,32,Shimane,1,17,,673891,35.466667,133.05
JP_34,2020-04-25,JP,Japan,34,Hiroshima,1,146,,2811410,34.396472,132.45975
JP_39,2020-04-25,JP,Japan,39,Kōchi,1,72,,697674,33.559694,133.531028
JP_40,2020-04-25,JP,Japan,40,Fukuoka,1,601,,5110113,33.6,130.583333
JP_41,2020-04-25,JP,Japan,41,Saga,1,37,,814211,33.283333,130.166667
JP_42,2020-04-25,JP,Japan,42,Nagasaki,1,165,,1325205,32.966667,129.8
JP_47,2020-04-25,JP,Japan,47.0,Okinawa,1,135,,1457162,26.5,127.933333
JP_01,2020-04-26,JP,Japan,01,Hokkaido,1,614,1,5273681,43,142
JP_07,2020-04-26,JP,Japan,07,Fukushima,1,69,,1844173,37.4,140.466667
JP_08,2020-04-26,JP,Japan,08,Ibaraki,1,161,,2868041,36.3,140.316667
JP_09,2020-04-26,JP,Japan,09,Tochigi,1,54,,1942312,36.516667,139.816667
JP_10,2020-04-26,JP,Japan,10,Gunma,1,141,,1937626,36.366667,139.116667
JP_11,2020-04-26,JP,Japan,11,Saitama,1,817,,7337330,35.95,139.55
JP_12,2020-04-26,JP,Japan,12,Chiba,1,808,2,6279026,35.605,140.123333
JP_13,2020-04-26,JP,Japan,13,Tokyo,1,3914,3,13942856,35.689722,139.692222
JP_14,2020-04-26,JP,Japan,14,Kanagawa,1,953,1,9200166,35.447508,139.642344
JP_15,2020-04-26,JP,Japan,15,Niigata,1,70,,2222004,37.616667,138.866667
JP_16,2020-04-26,JP,Japan,16,Toyama,1,178,,1042998,36.716667,137.15
JP_17,2020-04-26,JP,Japan,17,Ishikawa,1,235,,1137181,36.633333,136.65
JP_18,2020-04-26,JP,Japan,18,Fukui,1,121,,767742,35.983333,136.183333
JP_22,2020-04-26,JP,Japan,22,Shizuoka,1,63,,3639226,34.916389,138.316389
JP_23,2020-04-26,JP,Japan,23,Aichi,1,472,2,7549594,35.180167,136.906667
JP_26,2020-04-26,JP,Japan,26,Kyoto,1,293,1,2583140,35.021667,135.755611
JP_27,2020-04-26,JP,Japan,27,Osaka,1,1491,,8823453,34.686389,135.52
JP_28,2020-04-26,JP,Japan,28,Hyōgo,1,629,,5463609,34.690817,135.183078
JP_30,2020-04-26,JP,Japan,30,Wakayama,1,58,,923721,34.226028,135.1675
JP_32,2020-04-26,JP,Japan,32,Shimane,1,22,,673891,35.466667,133.05
JP_33,2020-04-26,JP,Japan,33,Okayama,1,22,,1891346,34.66175,133.934722
JP_34,2020-04-26,JP,Japan,34,Hiroshima,1,148,,2811410,34.396472,132.45975
JP_39,2020-04-26,JP,Japan,39,Kōchi,1,73,,697674,33.559694,133.531028
JP_40,2020-04-26,JP,Japan,40,Fukuoka,1,612,,5110113,33.6,130.583333
JP_43,2020-04-26,JP,Japan,43,Kumamoto,1,46,,1746740,32.716667,130.666667
JP_47,2020-04-26,JP,Japan,47.0,Okinawa,1,138,,1457162,26.5,127.933333
